,,"BUILDING-C - Ground Level - A-G02",,"apartment fit-off checklist [e]","a-g02","fit-off","building-c","site qa","ground level"
,,"BUILDING-C - Level-1 - A101",,"level-1","apartment fit-off checklist [e]","fit-off","building-c","site qa","a101"
,,"BUILDING-C - Level-1 - A102",,"level-1","apartment fit-off checklist [e]","fit-off","building-c","site qa","a102"
,,"BUILDING-C - Level-1 - A103",,"level-1","apartment fit-off checklist [e]","fit-off","building-c","site qa","a103"
,,"BUILDING-C - Level-1 - A104",,"level-1","a104","apartment fit-off checklist [e]","fit-off","building-c","site qa"
,,"BUILDING-C - Level-1 - A105",,"level-1","apartment fit-off checklist [e]","a105","fit-off","building-c","site qa"
,,"BUILDING-C - Level-2 - A201",,"apartment fit-off checklist [e]","level-2","fit-off","building-c","site qa","a201"
,,"BUILDING-C - Level-2 - A202",,"apartment fit-off checklist [e]","level-2","fit-off","building-c","site qa","a202"
,,"BUILDING-C - Level-2 - A203",,"a203","apartment fit-off checklist [e]","level-2","fit-off","building-c","site qa"
,,"BUILDING-C - Level-2 - A204",,"apartment fit-off checklist [e]","level-2","a204","fit-off","building-c","site qa"
,,"BUILDING-C - Level-2 - A205",,"apartment fit-off checklist [e]","level-2","fit-off","building-c","a205","site qa"
,,"BUILDING-C - Level-3 - A301",,"apartment fit-off checklist [e]","fit-off","building-c","level-3","site qa","a301"
,,"BUILDING-C - Level-3 - A302",,"a302","apartment fit-off checklist [e]","fit-off","building-c","level-3","site qa"
,,"BUILDING-C - Level-3 - A303",,"apartment fit-off checklist [e]","a303","fit-off","building-c","level-3","site qa"
,,"BUILDING-C - Level-3 - A304",,"apartment fit-off checklist [e]","fit-off","building-c","level-3","a304","site qa"
,,"BUILDING-C - Level-4 - A401",,"a401","apartment fit-off checklist [e]","fit-off","building-c","site qa","level-4"
,,"BUILDING-C - Level-4 - A402",,"apartment fit-off checklist [e]","a402","fit-off","building-c","site qa","level-4"
,,"BUILDING-C - Level-4 - A403",,"apartment fit-off checklist [e]","fit-off","building-c","a403","site qa","level-4"
,,"BUILDING-C - Level-4 - A404",,"apartment fit-off checklist [e]","fit-off","building-c","site qa","level-4","a404"
,,"BUILDING-C - Level-5 - A501",,"apartment fit-off checklist [e]","a501","fit-off","building-c","site qa","level-5"
,,"BUILDING-C - Level-5 - A502",,"apartment fit-off checklist [e]","fit-off","building-c","a502","site qa","level-5"
,,"BUILDING-C - Level-5 - A503",,"apartment fit-off checklist [e]","fit-off","building-c","site qa","a503","level-5"
,,"BUILDING-C - Level-5 - A504",,"apartment fit-off checklist [e]","fit-off","building-c","site qa","level-5","a504"
,,"BUILDING-C - Level-6 - A601",,"apartment fit-off checklist [e]","fit-off","building-c","a601","site qa","level-6"
,,"BUILDING-C - Level-6 - A602",,"apartment fit-off checklist [e]","fit-off","building-c","site qa","a602","level-6"
,,"BUILDING-C - Level-6 - A603",,"apartment fit-off checklist [e]","fit-off","building-c","site qa","a603","level-6"
,,"BUILDING-C - Level-7 - A701",,"apartment fit-off checklist [e]","fit-off","building-c","site qa","a701","level-7"
,,"BUILDING-C - Level-7 - A702",,"apartment fit-off checklist [e]","fit-off","building-c","site qa","a702","level-7"
,,"BUILDING-C - Level-7 - A703",,"apartment fit-off checklist [e]","fit-off","building-c","site qa","a703","level-7"
,,"BUILDING-D","grouping","building-d"
,,"BUILDING-D - Level-1 - A123",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","building-d","a123"
,,"BUILDING-D - Level-1 - A124",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","building-d","a124"
,,"BUILDING-D - Level-1 - A125",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","building-d","a125"
,,"BUILDING-D - Level-2 - A233",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","building-d","a233"
,,"BUILDING-D - Level-2 - A234",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","building-d","a234"
,,"BUILDING-D - Level-2 - A235",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","building-d","a235"
,,"BUILDING-D - Level-2 - A236",,"a236","apartment fit-off checklist [e]","level-2","fit-off","site qa","building-d"
,,"BUILDING-D - Level-2 - A237",,"apartment fit-off checklist [e]","level-2","a237","fit-off","site qa","building-d"
,,"BUILDING-D - Level-3 - A331",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","building-d","a331"
,,"BUILDING-D - Level-3 - A332",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","building-d","a332"
,,"BUILDING-D - Level-3 - A333",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","building-d","a333"
,,"BUILDING-D - Level-3 - A334",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","building-d","a334"
,,"BUILDING-D - Level-3 - A335",,"a335","apartment fit-off checklist [e]","fit-off","level-3","site qa","building-d"
,,"BUILDING-D - Level-4 - A431",,"apartment fit-off checklist [e]","fit-off","site qa","building-d","level-4","a431"
,,"BUILDING-D - Level-4 - A432",,"apartment fit-off checklist [e]","fit-off","site qa","building-d","level-4","a432"
,,"BUILDING-D - Level-4 - A433",,"apartment fit-off checklist [e]","fit-off","site qa","building-d","level-4","a433"
,,"BUILDING-D - Level-4 - A434",,"a434","apartment fit-off checklist [e]","fit-off","site qa","building-d","level-4"
,,"BUILDING-D - Level-4 - A435",,"apartment fit-off checklist [e]","a435","fit-off","site qa","building-d","level-4"
,,"BUILDING-D - Level-5 - A531",,"apartment fit-off checklist [e]","fit-off","site qa","building-d","level-5","a531"
,,"BUILDING-D - Level-5 - A532",,"apartment fit-off checklist [e]","fit-off","site qa","building-d","level-5","a532"
,,"BUILDING-D - Level-5 - A533",,"a533","apartment fit-off checklist [e]","fit-off","site qa","building-d","level-5"
,,"BUILDING-D - Level-5 - A534",,"apartment fit-off checklist [e]","a534","fit-off","site qa","building-d","level-5"
,,"BUILDING-D - Level-5 - A535",,"apartment fit-off checklist [e]","fit-off","a535","site qa","building-d","level-5"
,,"BUILDING-D - Level-6 - A628",,"apartment fit-off checklist [e]","fit-off","site qa","building-d","level-6","a628"
,,"BUILDING-D - Level-6 - A629",,"a629","apartment fit-off checklist [e]","fit-off","site qa","building-d","level-6"
,,"BUILDING-D - Level-6 - A630",,"apartment fit-off checklist [e]","fit-off","site qa","building-d","level-6","a630"
,,"BUILDING-D - Level-6 - A631",,"apartment fit-off checklist [e]","fit-off","site qa","building-d","level-6","a631"
,,"BUILDING-D - Level-6 - A632",,"a632","apartment fit-off checklist [e]","fit-off","site qa","building-d","level-6"
,,"BUILDING-D - Level-7 - A728",,"a728","apartment fit-off checklist [e]","fit-off","site qa","building-d","level-7"
,,"BUILDING-D - Level-7 - A729",,"apartment fit-off checklist [e]","a729","fit-off","site qa","building-d","level-7"
,,"BUILDING-D - Level-7 - A730",,"apartment fit-off checklist [e]","fit-off","site qa","building-d","level-7","a730"
,,"BUILDING-D - Level-7 - A731",,"a731","apartment fit-off checklist [e]","fit-off","site qa","building-d","level-7"
,,"BUILDING-D - Level-7 - A732",,"apartment fit-off checklist [e]","a732","fit-off","site qa","building-d","level-7"
,,"BUILDING-D - Level-8 - A818",,"apartment fit-off checklist [e]","fit-off","a818","site qa","building-d","level-8"
,,"BUILDING-D - Level-8 - A819",,"apartment fit-off checklist [e]","fit-off","site qa","building-d","a819","level-8"
,,"BUILDING-D - Level-8 - A820",,"apartment fit-off checklist [e]","a820","fit-off","site qa","building-d","level-8"
,,"BUILDING-D - Level-8 - A821",,"apartment fit-off checklist [e]","fit-off","a821","site qa","building-d","level-8"
,,"BUILDING-D - Level-9 - A912",,"level-9","apartment fit-off checklist [e]","fit-off","site qa","building-d","a912"
,,"BUILDING-D - Level-9 - A913",,"level-9","apartment fit-off checklist [e]","fit-off","site qa","building-d","a913"
,,"BUILDING-D - Level-9 - A914",,"level-9","apartment fit-off checklist [e]","fit-off","site qa","building-d","a914"
,"Columns"
,,"AC grille to living room installed with no defect",,"ac grille to living room installed with no defect"
,,"AC grille to bedroom installed with no defect",,"ac grille to bedroom installed with no defect"
,,"Return Air grille installed as per RCP drawings",,"return air grille installed as per rcp drawings"
,,"Range hood duct connected & taped to ensure air tight",,"range hood duct connected and taped to ensure air tight"
,,"AC Controller installed as per RCP drawings",,"ac controller installed as per rcp drawings"
,,"Condensation drain connected to Tundish point",,"condensation drain is connected to tundish point 10 mm air gap is provided at the connection point"
,,"Ensuite Exhaust fans installed & plugged in",,"ensuite exhasut fans installed and pluged in as per mechanical drawings"
,,"Toilet Exhaust fans installed & plugged in",,"toielt exhasut fans installed and pluged in as per mechanical drawings"
,,"Ensuite exhaust grilles installed",,"ensuite exhaust grilles installed"
,,"Toilet exhaust grilles installed",,"toilet exhaust grilles installed"
,,"Laundry Exhaust fans installed & pluged in",,"laundry exhasut fans installed and pluged in as per mechanical drawings"
,,"Laundry exhaust grilles installed",,"laundry exhaust grilles installed"
,,"Access panels placed as per drawings",,"access panels placed as per drawings"
,,"Condenser unit installed/refrigeration pipes connected",,"condenser unit installed, refrigeration pipes are connected , all gaps to insulation is sealed and pipes are not kinked"
,,"External louvers installed",,"external louvers installed all gaps sealed between plenum box and wall/ louver flange to wall , photo evidence provided for below 1.box sealed internally and the gap between the box and wall is sealed 2.louver flanges sealed to the external box"

