Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,,,
ba31f04c-7bbe-561f-aa5e-7bddfcbc7acd,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works 5/7/21,,,
53ab7124-1ffa-5c44-9e11-601fe77b6c10,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 6/7/21,,,
cf70d045-57bf-56ae-9e4e-5443427abb5d,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 7/7/21,,,
bd161cb8-7b4a-530e-86c4-e6b420cd3330,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 8/7/21,,,
31491a2e-2942-5b60-b9b5-9dd5cfe15243,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 9/7/21,,,
f1415929-5ce5-5b93-b741-1358e14a1aee,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works 100721,,,
9891c63f-b034-5e04-999f-6a9896b74ade,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 12/7/21,,,
b7e8c49c-9e3c-52a0-8cb1-1a3cdaaa73fd,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 13/7/21,,,
e97972cd-170e-57db-ace2-ae0fcb08923e,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 14/7/21,,,
e641cc4b-5306-5006-8260-200090c8e8b7,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 15/7/21,,,
952d56c7-fda9-50c8-ba26-8284e2c375fe,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 16/7/21,,,
92e2c273-0853-554b-9c6e-184d28ee13c0,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works 17/07/21,,,
44bdf309-4192-5ca9-be40-5544e1b72aa1,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 19/7/21,,,
cfbe5553-f6ea-5bef-8008-1adc93422db4,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 20/7/21,,,
fbfea8b7-f7ae-5497-bd0b-7ec1d9eabd1c,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 21/7/21,,,
841a3cc7-688f-51d8-a808-81e992766b53,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 22/7/21,,,
74b932dd-7d42-5d63-88f9-6fdf233f2a62,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 23/7/21,,,
bf3fcddc-6e45-51f4-be20-3e9626fb95a8,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 26/7/21,,,
222b5c22-ded7-5a6c-90e3-ce737dd3c618,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 27/7/21,,,
9ef26ada-299d-564d-b4e7-507eb61e223b,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 28/7/21,,,
36a7c9ae-09d1-5b74-9e9c-042c092c8221,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 29/7/21,,,
018d9b37-5ccb-5d93-a11a-edc4a0af4001,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 30/7/21,,,
c9dd0a13-da74-57bf-ac6a-4697064c854b,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Jul-21,Daily Pre-Start Early Works - 31/7/21,,,
43d0eebb-8ce0-4fc9-9219-06d55d1a46c7,,folder-normal,work-in-progress,,step,TRUE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Aug-21,,,,
3cfddc28-5efb-5867-83ce-ee43540602df,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Aug-21,Daily Pre-Start Early Works - 2/8/21,,,
02ed7c38-ae1a-566d-b48e-ad23c9d1c2d1,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Aug-21,Daily Pre-Start Early Works - 3/8/21,,,
7826513a-8eeb-5b1d-b594-139334157599,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Aug-21,Daily Pre-Start Early Works - 4/8/21,,,
d0aefb99-6fbd-5bc9-8162-5373d3851576,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Aug-21,Daily Pre-Start Early Works - 5/8/21,,,
bfd06f02-aa77-5d98-af45-e41c8dcc413f,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Aug-21,Daily Pre-Start Early Works 06/08/2021,,,
5c52f015-fda4-5aa6-8618-3b238ce58fb5,,checklist-flat,pass,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Aug-21,Daily Pre-Start Early Works - 9/8/21,,,
40ad2eca-126b-4e8f-b146-b015a6846531,,checklist-flat,work-in-progress,Add Daily Pre-Start Early Works Checklist,checklist-flat,FALSE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Aug-21,Daily Pre-Start Early Works - 10/8/21,,,
f32e2ccc-ba61-40e3-b282-2aae0fc8ff3c,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Sep-21,,,,
7b5a52de-8182-4592-b327-a1237777e0e4,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Oct-21,,,,
cb4754a7-fca8-45a2-bf05-597f6d85b4e8,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Nov-21,,,,
429e86c1-d1b8-4fb8-82cb-971dc8aadd5b,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Daily Pre-start (Completed Daily when on site),Dec-21,,,,
b9b1dba3-40f5-437c-bb53-c0557fa51ab3,,folder-normal,fail,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,,,,,
8a431fbd-295f-4636-a11a-c1e39fedd555,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,Apr-21,,,,
008ef8c5-9488-448a-a611-eac4d07152dd,,folder-normal,pass,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,May-21,,,,
2ef7cd4e-2893-4d8f-b752-7201cdc239e1,,checklist-sectioned,pass,8c9cf636310598b9fb73853e244c79cc2e22dda1c80e45b899ccc66dfab7d059,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,May-21,H&S - Safety & Environment Checklist Sat 01/05/20,,,
f2edbbbf-1d32-4b44-b2ac-4b350e4af2e5,,checklist-sectioned,pass,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,May-21,H&S - Safety & Environment Checklist 08-05-2021,,,
cc64dbb1-60db-4bef-88ff-c416fb2f0ac7,,checklist-sectioned,pass,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,May-21,H&S - Safety & Environment Checklist 14/05/21,,,
e9d77a87-0897-4298-ba62-ce8aa13964ff,,checklist-sectioned,pass,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,May-21,H&S - Safety & Environment Checklist - 20/5/21,,,
c8635567-6332-4038-8013-8ea6bf7b9f33,,checklist-sectioned,pass,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,May-21,H&S - Safety & Environment Checklist 27/5/21,,,
5db903da-5f72-4706-b658-5557e9d5f9b3,,folder-normal,fail,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,Jun-21,,,,
2e7c17f2-d652-539e-9d5a-736439b65f48,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Jun-21,H&S - Safety & Environment Checklist 01/06/21,,,
aa96d846-e606-50bc-b12e-15812af511b9,,checklist-sectioned,pass,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Jun-21,H&S - Safety & Environment Checklist - 11/6/21,,,
288ff9fb-3a17-5213-9f19-277fea3deda1,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Jun-21,H&S - Safety & Environment Checklist - 17/6/21,,,
65838285-db8e-5e01-9c00-af9e95c9287c,,checklist-sectioned,not-started,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Jun-21,H&S - Safety & Environment Checklist - 25/6/21,,,
5e28ef13-ac69-54d0-b768-dce47c4c5973,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Jun-21,H&S - Safety & Environment Checklist - 2/7/21,,,
40baa2cc-188e-567f-aa95-9e9b13fe2d79,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Jun-21,H&S - Safety & Environment Checklist - 9/7/21,,,
e7e87f60-8834-4589-ba34-8df1ef3fd2b6,,folder-normal,fail,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,Jul-21,,,,
8e3baa11-bc05-5217-a7bc-db97618923d6,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Jul-21,H&S - Safety & Environment Checklist 17/07/21,,,
1eec93d7-c783-5469-b872-ba74e4e57da8,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Jul-21,H&S - Safety & Environment Checklist - 31/7/21,,,
f9747c6d-44ea-4066-baa0-9316fcd7c978,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,Aug-21,,,,
597c4fc5-7699-455c-a756-8b9b4224a2b2,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,Sep-21,,,,
639f78d6-dc28-4724-bdfd-f13fbe899c4b,,folder-normal,fail,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,Oct-21,,,,
b148802f-b9a9-4c17-befd-c1b5407a7581,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Oct-21,H&S - Safety & Environment Checklist 02102021,,,
e182af3e-2989-485a-a860-e73bdf22359e,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Oct-21,H&S - Safety & Environment Checklist - 16/10/21,,,
c77e7e50-e1ee-4403-a0b1-494fcb4fe0b1,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Oct-21,H&S - Safety & Environment Checklist - 30/10/21,,,
eaa11053-00f6-42d7-82f9-12142f3e1699,,folder-normal,pass,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,Nov-21,,,,
0490248c-d5dc-44e8-b1c5-340b79a4627d,,checklist-sectioned,pass,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Nov-21,H&S - Safety & Environment Checklist 13.11.21,,,
9619e7bb-ada7-4f16-b3c5-c3743110c9b5,,checklist-sectioned,pass,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Nov-21,H&S - Safety & Environment Checklist,,,
05a6aae7-34ad-46d8-b88f-16aca3044ff4,,checklist-sectioned,pass,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Nov-21,H&S - Safety & Environment Checklist 27.11.2021,,,
d5d8d8bd-54dd-4716-a708-300436a19973,,folder-normal,pass,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,Dec-21,,,,
21e4dbe2-870f-4012-ba5b-5bd841f779b7,,checklist-sectioned,pass,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Dec-21,H&S - Safety & Environment Checklist - 11/12/21,,,
6a8e9f12-610c-43bc-8c0c-b793674d4879,,folder-normal,fail,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,Jan-22,,,,
c3de2358-99f3-4cc0-88ea-3eaae9f498a3,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Jan-22,H&S - Safety & Environment Checklist,,,
a8a4c033-eb87-4b83-ade3-ea8e7c07d2ce,,folder-normal,fail,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,Feb-22,,,,
7a469a95-c64b-49b0-aaff-d7c815860152,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Feb-22,H&S - Safety & Environment Checklist - 12/2/22,,,
0b3cee87-68f5-4da3-9cdb-f6abdfd0b9d2,,checklist-sectioned,pass,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,H&S - Safety & Environment Checklist,,,,
19710afe-0b18-4615-9f0f-6d295887f43d,,folder-normal,fail,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,March,,,,
d95c4fb5-44a5-478d-a5ed-6ebb460d4fbc,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,March,H&S - Safety & Environment Checklist,,,
e126d31c-2924-4f15-ba97-2cc5fd30cb3f,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,March,H&S - Safety & Environment Checklist - 26/3/22,,,
cf1519cd-728c-484e-a3de-ee20e51ea217,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,March,H&S - Safety & Environment Checklist - 2/4/22,,,
ec2e272b-6af9-429c-a075-3e25cd2743c4,,folder-normal,fail,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,Apr-22,,,,
57637883-f415-4774-bef3-a771bdf55711,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Apr-22,H&S - Safety & Environment Checklist,,,
3ca070ae-861c-4e4e-84b5-5e7ea3c84b5d,,checklist-sectioned,work-in-progress,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Apr-22,H&S - Safety & Environment Checklist 23rd April 2022,,,
f8126c10-688a-48a4-89e6-49e7a59034e8,,folder-normal,fail,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,May-22,,,,
b0e90092-5ab4-473a-ba87-a581eead0f55,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,May-22,H&S - Safety & Environment Checklist - 14/5/22,,,
f9868609-efd7-450c-9156-e99720fec1ea,,checklist-sectioned,fail,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,May-22,H&S - Safety & Environment Checklist - 28/5/22,,,
ed83c4a5-1510-44c6-870b-5d28edb48ce6,,folder-normal,pass,,step,TRUE,FALSE,Health & Safety,Safety & Environment Checks ,Jun-22,,,,
2f05395e-defd-445f-80a3-9b6588781b43,,checklist-sectioned,pass,H&S - Safety & Environment Checklist,checklist,FALSE,FALSE,Health & Safety,Safety & Environment Checks ,Jun-22,H&S - Safety & Environment Checklist,,,
5fddbc59-f79a-4726-90a6-4e3aa99b16ba,,folder-normal,not-started,,step,TRUE,FALSE,Health & Safety,Daily Check,,,,,
4110feca-5635-4c96-ab3f-f995c4f066e9,,folder-normal,not-started,,step,TRUE,FALSE,Health & Safety,Daily Check,Apr-21,,,,
459fdc29-87f1-4180-9199-2098a92ddbaa,,checklist-flat,not-started,737dbcda89271cca9416eb97fad9f6deba3c60ec2ab0a2a8602afc0183b59e16,checklist-flat,FALSE,FALSE,Health & Safety,Daily Check,Apr-21,H&S - Daily Check - test,,,
96a30321-f221-4129-b686-92ac53727143,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Daily Check,May-21,,,,
039fe6f8-1aee-4678-a292-86eb8b29ffef,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Daily Check,Jun-21,,,,
ce363717-a762-43bc-a13d-11a2eba87ced,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Daily Check,Jul-21,,,,
cd425352-991b-450a-9625-f7cff7983a67,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Daily Check,Aug-21,,,,
13930594-3e5e-46c4-97b2-05bce2d65de3,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Daily Check,Sep-21,,,,
4499ae7d-c13f-4199-b2fb-ead8a7b1145a,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Daily Check,Oct-21,,,,
092120ed-e614-4c77-be52-1f6ca5996bd8,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Daily Check,Nov-21,,,,
e3a673e5-d0d4-471c-a6ac-18039fdac603,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Health & Safety,Daily Check,Dec-21,,,,
181457df-86c1-4d64-95e0-4c47e3b348d0,,folder-normal,not-started,,step,TRUE,FALSE,Health & Safety,Crane Briefing,,,,,
96e6e950-bb80-4dfc-a4eb-51962accb7aa,,folder-normal,not-started,,step,TRUE,FALSE,Health & Safety,Crane Briefing,May-21,,,,
734868f7-fb2f-4a85-ab3b-53f08a09cd20,,checklist-sectioned,not-started,06b419ae0499f19202f636a5fc75f82a4666309d6a2fef671ffe92ececb48431,checklist,FALSE,FALSE,Health & Safety,Crane Briefing,May-21,Crane Briefing Plan - Test,,,
8056279b-3c96-42b1-8516-2ca13142be8a,,checklist-sectioned,not-started,H&S - Crane Briefing Plan Template (V3),checklist,FALSE,FALSE,Health & Safety,Crane Briefing,May-21,Crane Briefing Plan (V3) - test,,,
12fbb006-8718-46c3-bd14-1a6186668aab,,folder-progress,work-in-progress,,checklist,TRUE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",,,,,,
a367b5fb-0524-4f49-81c9-01744375eb07,,folder-normal,pass,,step,TRUE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,,,,,
a59847f9-b581-4133-be2d-c1220a6aa2ca,,checklist-flat,pass,d802393ee30dcd9e04ce8be1bea79ec0e96e4b22642d1609b0fa0ebc3335307d,checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Resource Consent Uploaded- LUC60363217,,,,
35ed19e2-6041-4153-a353-a6486850b873,,folder-normal,pass,,step,TRUE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,,,,
eeccb562-b280-492a-8780-9b779077c0ba,,checklist-flat,pass,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,Council Inspection - 18/11/20,,,
ca974f2c-61fc-45fc-bc9d-84c3329d65f4,,checklist-flat,pass,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,Council Inspection - 26/11/20,,,
698683ec-5c8e-4416-9bd5-f14129bab3c1,,checklist-flat,pass,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,Council Inspection - 16/12/20,,,
d15c02cd-8ad5-4eed-ac0f-9e3faac35998,,checklist-flat,pass,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,Council Inspection - 20/01/21,,,
977e2b97-a27a-4da0-b4e9-25fb377dc84a,,checklist-flat,pass,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,Council Inspection - 03/02/21,,,
925f7e35-88db-41a8-a8db-37272c585452,,checklist-flat,pass,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,Council Inspection - 18/02/21,,,
cac19311-2a0c-423e-9d31-f0102bf75ed5,,checklist-flat,pass,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,Council Inspection - 16/03/21,,,
c560204c-8b9d-427d-9904-323f36471d8e,,checklist-flat,pass,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,Council Inspection - 17/03/21,,,
a05785b7-638d-4885-bd2e-f3a9be047e88,,checklist-flat,pass,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,Council Inspection - 07/04/21,,,
8fb41f31-f2b5-4bef-a158-c1858832ae40,,checklist-flat,pass,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,Council Inspection - 28/04/21,,,
eddf1141-d4dc-42d3-a14c-f4aabe066cc0,,checklist-flat,pass,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,Council Inspection - 13/05/21,,,
47b3f843-df37-46e4-b52c-2420ea28e1b4,,checklist-flat,pass,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)",Resource Consent - LUC60363217,Council Inspections for Resource Consent - LUC60363217,Council Inspection - 24/05/21,,,
bdcf0409-8b21-464a-87fd-1d5f47d46acf,,folder-progress,not-started,,checklist,TRUE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)","Building Consent - BCO10314070-1 (Civil, Drainage & Structure)",,,,,
6a431f60-5e08-4ed8-9c6b-8a3111ebdfe5,,checklist-flat,not-started,Add Council BC Upload Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)","Building Consent - BCO10314070-1 (Civil, Drainage & Structure)",Building Consent - BCO10314070-1,,,,
9504b0a0-8b07-4c4d-9fe9-6338c75911ce,,folder-progress,no-status-not-started,,checklist,TRUE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)","Building Consent - BCO10314070-1 (Civil, Drainage & Structure)", Building Consent Amendments - BCO10314070-1,,,,
18075446-21e0-4f73-a8a6-3c9a89e089df,,folder-progress,no-status-not-started,,checklist,TRUE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)","Building Consent - BCO10314070-1 (Civil, Drainage & Structure)", Building Consent Minor Variations - BCO10314070-1,,,,
87790724-1f72-431f-84c4-86b25e88031d,,folder-progress,not-started,,checklist,TRUE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)","Building Consent - BCO10314070-1 (Civil, Drainage & Structure)",Council Inspections/Audits - BCO10314070-1,,,,
118d3c7f-bb0b-4078-933b-2ef8cc1e2bfe,,checklist-flat,not-started,Add Council Inspection Checklist (V3),checklist-flat,FALSE,FALSE,"Building Consents (Includes BC, Inspections, Audits & Compliance Docs)","Building Consent - BCO10314070-1 (Civil, Drainage & Structure)",Council Inspections/Audits - BCO10314070-1,Council Inspection - Pre-Start,,,
