"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6e119d03-8704-4054-9232-67eae92a5130","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Parramatta Contact Centre","SNSW Maintenance - Comms Rack"
"cdd0e02e-da6f-4c99-89f5-8ce62646b655","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Parramatta Contact Centre","SNSW Maintenance - Comms Rack - Final check"
"43b13904-4e64-43f5-84a0-59eed68d0477","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Parramatta Contact Centre","SNSW Maintenance - Test and Tag"
"82ad3fd5-ac7e-4206-8039-62ba52523c49","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Parramatta Contact Centre","SNSW Maintenance - Test and Tag - Final check"
"b78932a0-d0b1-448b-9b8b-d36fec3fcee1","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Parramatta Contact Centre","SNSW Maintenance - General maintenance"
"263e1cf5-e0e0-4056-bedc-24f9599eb069","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Parramatta Contact Centre","SNSW Maintenance - General maintenance - Final check"
"031a41fc-0d21-45c7-b81d-ad0bad30b736","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Parramatta Contact Centre","SNSW Maintenance - Additional Notes"
"1f128b2d-aaee-4172-a0ce-d1e4d5ffb020","","not-started","","folder","TRUE","FALSE","Parramatta Service Centre"
"2aef0b24-0cd1-42c4-b2e5-1b4dc1504f8e","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Building details"
"3f6a47ef-3602-4b2d-890a-86af49a44542","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Site Information"
"85729012-c642-48ea-a5f0-41a8b9f41596","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Site information - Final check"
"dcae4972-081d-4d68-86e3-57d367383453","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Emergency Lighting"
"e6bcf501-e844-4c53-9d08-f4749ccded54","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"f67f2a23-6802-46cd-ab5e-65341842a7ba","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Lighting Audit"
"78ffac25-59c9-4243-a540-17fcf9ed9187","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"552a2494-355c-422a-a92c-5d80228d71ed","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Distribution Board"
"38c0e05c-7046-43a6-a151-f578bb7a5e53","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Distribution Board - Final check"
"31fce2b7-e666-45bf-8ff8-e09d06c85869","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Thermal Imagery"
"75076055-ada2-4ca7-8a4b-e3efe63acede","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"483749e6-8781-4812-85a2-9cd3bf7af388","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - RCD Testing"
"aa1087c9-aabc-4e7d-b97a-7da77f7f32bd","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Comms Rack"
"75d79139-86a0-42f2-953e-aa2975147638","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Comms Rack - Final check"
"38469c35-d17c-45dd-b7e6-3137b69d3a8d","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Test and Tag"
"7df435b2-0a0e-451a-a279-5b6336f9d72f","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Test and Tag - Final check"
"674b9db4-01b5-4148-bb0b-ab3de2f85d71","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - General maintenance"
"2b8c3a2b-afe5-4f2b-9d02-36636d18b3a8","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - General maintenance - Final check"
"d7a1895f-57d7-4e2a-96ce-5adac394b590","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Parramatta Service Centre","SNSW Maintenance - Additional Notes"
"b1aac65f-9af0-47df-98bc-8b546c2de010","","not-started","","folder","TRUE","FALSE","Penrith Service Centre"
"6d0b8681-b9f2-4549-8148-e5ddeb4dcdbc","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Building details"
"5197cf63-02e4-4440-b353-6cfe5bd252b1","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Site Information"
"2a1476fb-be59-4584-9114-b4d7f8db9a9f","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Site information - Final check"
"7785e884-24c1-4a4e-ab58-a04f8bbe0d02","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Emergency Lighting"
"be53dede-fc78-4a54-b658-17b9af285ab9","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"d997afd3-3327-47c1-96e4-ac508dfc08af","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Lighting Audit"
"00101a70-1e48-4c40-ac18-369b58e784d9","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"b3b3b547-ee67-4c54-af20-48bf0ffd6803","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Distribution Board"
"3fc785b5-f873-4db4-9cd4-5e7d898ee160","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Distribution Board - Final check"
"12f58ec5-f177-4426-8b5f-abf86f9ca207","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Thermal Imagery"
"04036553-cab7-459e-9978-33a9126a6847","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"11c2407e-cac4-4191-86f4-975bd9c0b2b4","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - RCD Testing"
"4d5bf9bb-c630-49b5-8359-d89516a87b92","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Comms Rack"
"ee8ecb5b-cdfa-4404-8e30-e488358cd0eb","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Comms Rack - Final check"
"648cf80f-faf1-4141-88e5-ca57c1a7a587","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Test and Tag"
"6b316797-7493-4450-b7ca-0f7e399b36c6","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Test and Tag - Final check"
"c4e04c62-d34b-4a8a-8c07-095f6a999768","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - General maintenance"
"6a6789d4-da6f-43c3-8a3e-a32132b96001","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - General maintenance - Final check"
"c3b67297-015f-4349-890d-6b236eca9ca7","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Penrith Service Centre","SNSW Maintenance - Additional Notes"
"8e1a44aa-6067-4f37-8e75-bfd2664ddb4d","","not-started","","folder","TRUE","FALSE","Port Macquarie Service Centre"
"f2b7b6b5-2daa-41a6-80a2-f79e86e712a6","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Building details"
"1fbccd7f-a2e0-4fa5-8bd3-4974dc2bd6fa","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Site Information"
"adb24e45-5568-4ee0-a38f-37528e24e372","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Site information - Final check"
"0bf43e13-ec07-4850-8421-96668c3afdad","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Emergency Lighting"
"76c870c2-9aed-4354-b741-2fe2d42ab121","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"06c382f0-28a6-4e72-83de-3d16f7bd33ba","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Lighting Audit"
"933ac36f-ee82-4e57-960f-75595e7a6cdc","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"b1b71772-15d2-486f-b0b9-4cf96d251cc0","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Distribution Board"
"e5aa2083-4d72-4b88-8805-ee619d9f6253","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Distribution Board - Final check"
"687d0d3d-f9b2-495f-bcc2-fca483c457e8","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Thermal Imagery"
"fc4613d3-8e09-4bee-8e31-c57bbd21fc96","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"7a3d8ce8-a3fb-477e-b306-e22d93f1be7c","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - RCD Testing"
"a3e88e80-6522-4042-8257-b58862fb0022","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Comms Rack"
"9c66f6a6-e4b7-4167-a10a-6f607de967f2","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Comms Rack - Final check"
"78bd8d47-77ec-474e-92ad-9c4ae92bcae6","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Test and Tag"
"8db8e951-ad24-4223-a1a3-a39f1cd9e966","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Test and Tag - Final check"
"bf08acf5-fd97-4764-8144-25a432e26590","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - General maintenance"
"53916467-7de9-4fda-bb32-7d92b3e6dfc2","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - General maintenance - Final check"
"01ebbf11-abbc-4a3f-9790-1ac93745a0ce","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Port Macquarie Service Centre","SNSW Maintenance - Additional Notes"
"5295e504-1b60-4478-8c85-a737b0f124be","","not-started","","folder","TRUE","FALSE","Queanbeyan Service Centre"
"bc25f70c-8f87-41f8-9e17-f763cfd2b564","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Building details"
"8af43d6f-39a6-4672-8b6f-b801e06c8499","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Site Information"
"bf9e34c8-02f3-4d69-ad9c-2f0308892647","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Site information - Final check"
"ee188aac-4aa3-4414-91aa-a70bb929427e","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Emergency Lighting"
"3143191d-547b-4723-b942-27e8614f759d","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"cc224048-b50c-4b81-a8ee-22087c62b441","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Lighting Audit"
"32421238-871d-4e4b-98e0-6bbcb58b99cd","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"7dde39db-5983-4f1d-a69f-679493f881af","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Distribution Board"
"2d35f33e-009e-4f37-949f-ba1362de569d","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Distribution Board - Final check"
"c8959622-9d4a-49bc-817f-18f67803e54d","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Thermal Imagery"
"8c1a0f70-ea6d-4179-835a-8eb208b4326a","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"14211887-b3cc-4e58-9fd8-ebaf1187ad2e","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - RCD Testing"
"2c48481e-f6aa-4d58-98bc-ecb22201fafb","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Comms Rack"
"c9977e35-c22d-4d61-adf7-5d5ec062d10b","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Comms Rack - Final check"
"7ecf6706-097d-4e2e-9fc7-508646ae9368","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Test and Tag"
"0e57cd6a-cefe-4bd7-8648-7cfaf43595e0","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - Test and Tag - Final check"
"e831fa9e-3dc0-43a6-a807-50ece18109f9","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Queanbeyan Service Centre","SNSW Maintenance - General maintenance"
