Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,,
0969affd-2f39-442c-9d74-6b0c6b5dc8c3,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs026,
f791c24f-4e97-4676-a6ff-868677b5d8f7,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs027,
ca32d49b-daef-44e0-8787-21d9f6aa9918,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs028,
c2a823e1-72ab-41b7-af45-846e7382d634,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs029,
e4cbbf7d-7645-4805-8d3b-aebb82cd736a,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Shower,
687b1139-6db0-42c0-bab2-7a848adabef9,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs030,
a9a5c5ac-d54a-4017-b676-e39a3d7efaac,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs031,
ac268050-6b2b-48f4-9a22-a1b5fdcd5240,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs032,
56ae1519-2b67-4d58-bf89-e5291cc37f14,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Trauma,
21c3d741-af70-438b-b088-1db16dd94362,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs033,
b26dc2cb-11cb-4b6c-811a-3f2f9eecc703,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs034,
597bf441-a266-4872-a737-d6148de45da7,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,Level 1,,,
dda4ef46-6070-4048-b85c-beeaac39a814,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,Level 1,Region A:,,
1e6cebd1-bf2f-4685-a65a-b143192333e6,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs104,
cf2d6fd2-b776-484c-90f0-b8398a00b060,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs105,
b2ee0d16-8181-4718-9ed1-51ea94a7cc49,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs106,
a15abfa8-2814-4e93-8c43-c7460f1c9384,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs107,
e2352178-a15f-4e42-8ac6-7c42e53ff243,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Don/dof shower,
c3879902-66c6-4ca5-877b-d8b80ce4a7a3,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs108,
1af70271-4b18-47db-82c9-333d28150ed2,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Trauma,
fd2085ab-bb2e-4724-bdc7-5b2f2f06505e,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs109,
f3f664de-dd78-41cd-a668-295e928eabd0,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs110,
5dc5007a-dfd3-47d0-a658-7b072557440a,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs111,
796c25f4-7fcf-4f08-bd94-53b253dbe0bd,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs112,
77bcd08f-b5af-49e6-a068-0e41038c9dad,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs113,
2eabf2a9-f279-4c7f-9fce-e4e1bbd2fac0,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs114,
b8a22996-cdcb-4716-88e3-877af2980b73,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs115,
ea4ea0dc-45d3-4d5d-867a-dad4b35af077,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Nurse office,
8a842d5a-45ac-494b-b42d-7eda8d5875ed,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cleaners sink,
508825f3-3284-461d-a21a-617f4a5ad758,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Sluice,
6f2155df-dc85-4da4-8a43-beb32135e65b,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs116,
eadcbde7-4c17-4ba5-9ae0-6c6edd42e705,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region A:,Cs103,
fb295987-70aa-48ed-8228-9041663e5a5b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,Level 1,Region B,,
b702434f-8838-41e5-b4a1-7afd7bc032c2,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region B,Cs117,
cb84efa2-27db-415d-8755-7b1dd779be73,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region B,Cs118,
5f3fdcb2-a3c5-47ce-914e-3925a02a24a6,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region B,Dining servers,
51931b13-d91f-4567-987a-034391fd8755,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region B,Cs119,
f4aa9073-e187-472b-99db-177d5c42c485,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region B,WC,
7dbb4bf0-10d4-4e54-9e49-ffe8393e701c,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region B,Cs135,
3db13621-193e-402c-8f7a-7f07a745553a,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region B,Cs136,
75cb4d0c-49d7-4756-b107-300090be3cce,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region B,Cs101,
6407103e-701c-47b4-90d5-dcd890246128,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region B,Cs102,
703deb42-6604-4120-8df2-45fc14b3d4dd,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,Level 1,Region C,,
a8a4f575-8fc2-485f-b049-0c42ddb58fbb,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs120,
702ee9a7-9086-42d8-9661-81acb35b38fb,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs121,
68e897ab-53af-4686-8c1c-0fb2e39da6ef,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Trauma,
5deeb64d-81a6-4dad-9e71-0998d0bd5dc0,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs122,
f8a1ffad-1e52-4684-92aa-fe021c70a0a3,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs123,
252973f8-6b6c-46c1-82b5-6835897a1058,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs124,
9d2ba11e-5017-47a5-b1cc-ef5047cb9896,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs125,
baff6d6e-a44e-4d1e-bf4b-84697d336c40,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs126,
158488be-7e71-4ad2-8a9b-97260783c9a3,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cleaners sink,
a3f8ebb4-4ede-4dd7-98a2-60bfaa7dc0fa,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Sluice room,
f8d403b4-0eb2-443d-9999-7e83f1a29e82,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs127,
0b16d79c-29b1-4e3d-b3b5-d6c9c0a53fe8,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs128,
fe832267-f072-4624-903b-ee6089613182,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs129,
67535fa1-f93e-4297-9c78-3ce0ed5b5545,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs130,
7d6422ce-3277-4e96-94a8-6f8005afe3ef,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs131,
781a4d05-9385-4743-930c-e21094368b3a,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs132,
76a7d9bf-227b-499e-a1c9-2ff4620f9346,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs133,
4f8673db-775a-4d4b-82e2-1581816354ad,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Don/dof,
38281e7a-4e42-4a76-b345-622e1095dc7d,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 1,Region C,Cs134,
6ec7c603-f4cb-4965-b7d9-aa39d15a4bec,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,Level 2,,,
d624d5b7-d8b3-4f1f-9c11-53b85c6fc53a,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,Level 2,Region A,,
32ef24bb-3005-4cbb-abdb-a735f24ff2eb,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs203,
aa96da34-6310-4772-9493-6340fbe11e01,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cleaners sink,
5ec0cac9-427a-40b5-9f76-bf737c0d3736,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs204,
209f3a1e-7700-4aab-baf7-e96d0b31a414,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs205,
9b09d0c1-ed72-43e5-aa36-bb420d9be95e,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs206,
33327e3e-f39a-4b22-9503-7e456c3a6e14,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs207,
40813832-c642-4934-a34d-909753a8b3d2,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Sh don/doff,
47210834-5a94-4703-9bd1-4333e8665b98,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs208,
874d75fd-cca6-44b2-88a4-c0fea140a313,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Trauma,
223e3478-99e2-476a-b8ae-68bcb85269d6,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs209,
9e43d699-9482-46ac-95a6-97ddc8572b09,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs210,
2f58c356-b1ad-44f1-ad40-22248db73cb8,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs211,
88fc7ed5-a4b2-4af6-a836-9cb0d1b021ba,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs212,
971d71dd-706b-4d7e-a3b9-33b0b8824126,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs213,
96f452dc-a0bc-4063-8005-756c46ef1aaa,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs214,
c4fdeeb4-0666-4831-a64e-8a7741059702,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs215,
51f489e5-1ba0-4d75-b4c2-90ccc2bcdd4b,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Nurses office,
ecabfe5d-ab65-4e55-9e05-8b504748face,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Sluice room,
e0cfebb7-01e5-46de-8876-ed5180c0e5c3,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region A,Cs216,
022dc2ce-f774-4016-ac44-ab6afce38f09,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,Level 2,Region B,,
07fe4960-7b35-4448-9dc5-6611fdecb7b0,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region B,Cs219,
56b4b235-0ef9-4881-88cb-a8d0ee3a82a9,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region B,Cs217,
c243449e-b2c5-44c7-9cd6-e0ba114763bd,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region B,Cs218,
80d902bb-dbf4-4841-92b2-827b96ce0edb,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region B,Dining lounge servers,
3e102219-ada4-4344-8868-f3bab7ac8079,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region B,WC,
f7159a05-8a58-4510-9492-847d55f4bb64,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region B,Cs235,
ddc380ac-c53b-4e1b-8ecd-da7f05c3e878,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region B,Cs236,
61c2ec1a-98bb-4ec9-b048-581db6e186a1,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region B,Activities multi use,
725566f6-63de-4c2c-a9a0-90ec159bfe94,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region B,Cs201,
f827d5c7-f890-4884-a62b-74ff9496708c,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region B,Cs202,
14f14053-8c57-46a1-b5f6-3a86ddf1a320,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,Level 2,Region C,,
b654d953-2713-4bf7-b30f-931a31105875,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs220,
ad0be213-6302-429b-914f-6dc3f93a0809,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs221,
b2a6e4dc-3d3b-49f1-ac6d-b92d77812600,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Trauma,
d4ca0ad7-2db6-467a-a8dd-db5b80d1a1e4,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs222,
ce52f2d0-c1f3-4c6b-accb-6e22a0b71177,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs223,
b5098c76-3340-4557-993f-94d06c68819a,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs224,
1ff7a6f3-c380-43f8-b990-ace118d75341,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs225,
cf62eb3e-d5c0-4c18-94a2-ccbff4e357cd,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cleaners sink,
4a77b017-8d78-448d-b86a-a7817c012c4a,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs226,
bbf64ae7-bf7b-48c9-8f6d-33a9e4637b09,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Sluice,
c055e78f-e754-4fb5-bb6b-b85c85b20a76,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs227,
760ea014-fb8c-4909-b10b-71a52baecd02,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs228,
feb0b660-ee50-4b02-92d6-998d24c8377d,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs229,
31752ad2-fe29-42b8-a3e3-aa9286f9eb97,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs230,
b6961bee-7406-420b-8191-afcd7791e6a3,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs231,
b71cf6f0-b86d-4c3e-b5e0-b4042e69c310,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs232,
6a81695d-e5b3-40a9-a29c-b8845baea7d9,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs233,
e152af83-dc8d-4540-9396-f89d1dfc4f05,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Don/doff,
2ec15c35-555a-4196-9f4f-efd0df9c3d70,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs234,
6361200e-09b6-4a6b-b7e6-83e05250ae2f,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs235,
fc91d0b6-e254-4ace-a8ae-d5265e768db8,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Level 2,Region C,Cs236,
