PANEL,ISSUE,JOBNUMBER,LEVEL,TYPE,PANEL-ID,ZONE,COLOUR,THK,VOL,MASS,NET_AREA,GROSS_AREA,MPA,REO_KG,KGM3,WIDTH,HEIGHT,TRANSPORT_WIDTH,TRANSPORT_HEIGHT,LIFTING_CLUTCH_TYPE,LIFTER_WLL,FRANNA_REQUIRED
'19-77,CONSTRUCTION,MIR007,L19,PANEL,'19-77,T2,GREY,220,3.9,9.49,17.72,19.98,40,269.08,69.01,6046,3305,6046,3305,LMC10 ,10.0T ,NO
'19-78,CONSTRUCTION,MIR007,L19,PANEL,'19-78,T2,GREY,330,1.08,2.62,3.27,3.27,40,64.33,59.57,1144,2860,1144,3010,LMC10 ,10.0T ,NO
'19-80,CONSTRUCTION,MIR007,L19,PANEL,'19-80,T2,GREY,280,1.28,3.14,4,4,40,114.14,89.06,1399,2860,1399,3010,LMC10 ,10.0T ,NO
'19-82,CONSTRUCTION,MIR007,L19,PANEL,'19-82,T2,GREY,220,3.5,8.53,15.93,18.46,40,244.64,69.81,5527,3340,5527,3340,LMC10 ,10.0T ,NO
'19-83,CONSTRUCTION,MIR007,L19,PANEL,'19-83,T2,GREY,220,4.05,9.85,18.4,20.79,40,264.16,65.25,6289,3305,6289,3305,LMC10 ,10.0T ,NO
'19-84,CONSTRUCTION,MIR007,L19,PANEL,'19-84,T2,GREY,280,1.36,3.33,4.5,12.56,40,107.1,78.66,4390,2860,4390,3010,LMC10 ,10.0T ,NO
'19-85,CONSTRUCTION,MIR007,L19,PANEL,'19-85,T2,GREY,220,2.69,6.56,12.25,12.6,40,186.54,69.23,4286,2940,4286,2940,LMC10 ,10.0T ,NO
'19-87,CONSTRUCTION,MIR007,L19,PANEL,'19-87,T2,GREY,220,4.11,10.01,18.7,20.68,40,266.36,64.74,6191,3340,6191,3340,LMC10 ,10.0T ,NO
'20-01,CONSTRUCTION,MIR007,L20,PANEL,'20-01,T1,GREY,220,3.26,7.93,14.82,14.94,40,207,63.5,4795,3115,4795,3115,LMC10 ,10.0T ,NO
'20-02,CONSTRUCTION,MIR007,L20,PANEL,'20-02,T1,GREY,220,3.25,7.9,14.76,14.77,40,207.05,63.76,4740,3115,4740,3115,LMC10 ,10.0T ,NO
'20-04,CONSTRUCTION,MIR007,L20,PANEL,'20-04,T1,GREY,220,3.08,7.5,13.99,14,40,155.15,50.41,2253,6214,2253,6214,LMC10 ,10.0T ,YES
'20-05,CONSTRUCTION,MIR007,L20,PANEL,'20-05,T1,GREY,220,2.53,6.17,11.51,11.52,40,167.27,66.06,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'20-06,CONSTRUCTION,MIR007,L20,PANEL,'20-06,T1,GREY,220,0.65,1.59,2.96,2.96,40,61.96,95.25,951,3114,951,3114,LMC10 LMC10 ,10.0T 7.0T ,NO
'20-07,CONSTRUCTION,MIR007,L20,PANEL,'20-07,T1,GREY,220,2.12,5.17,9.65,9.65,40,143.22,67.43,3099,3114,3099,3114,LMC10 ,10.0T ,NO
'20-08,CONSTRUCTION,MIR007,L20,PANEL,'20-08,T1,GREY,220,0.56,1.38,2.56,2.56,40,57.66,102.57,822,3114,822,3114,LMC10 LMC10 ,10.0T 7.0T ,NO
'20-09,CONSTRUCTION,MIR007,L20,PANEL,'20-09,T1,GREY,220,2.92,7.11,13.28,13.28,40,188.99,64.7,4264,3115,4264,3115,LMC10 ,10.0T ,NO
'20-10,CONSTRUCTION,MIR007,L20,PANEL,'20-10,T1,GREY,220,0.79,1.93,3.61,3.6,40,61.27,77.25,1260,2860,1260,3010,LMC10 ,10.0T ,NO
'20-11,CONSTRUCTION,MIR007,L20,PANEL,'20-11,T1,GREY,330,1.06,2.58,3.21,3.21,40,71.18,67.17,1122,2860,1122,3010,LMC10 ,10.0T ,NO
'20-12,CONSTRUCTION,MIR007,L20,PANEL,'20-12,T1,GREY,220,2.28,5.61,10.36,10.85,65,228.41,100.25,3640,2980,3640,2980,LMC10 ,10.0T ,NO
'20-13,CONSTRUCTION,MIR007,L20,PANEL,'20-13,T1,GREY,220,3.03,7.46,13.76,14.37,40,250.1,82.62,2412,5959,2412,5959,LMC10 ,10.0T ,YES
'20-14,CONSTRUCTION,MIR007,L20,PANEL,'20-14,T1,GREY,220,2.73,6.66,12.43,12.53,40,187.42,68.56,4023,3115,4023,3115,LMC10 ,10.0T ,NO
'20-15,CONSTRUCTION,MIR007,L20,PANEL,'20-15,T1,GREY,320,1.03,2.5,3.21,3.21,40,63.71,62,1122,2860,1122,3010,LMC10 ,10.0T ,NO
'20-16,CONSTRUCTION,MIR007,L20,PANEL,'20-16,T1,GREY,220,2.27,5.62,10.3,10.76,40,254.82,112.46,1800,5980,1800,5980,LMC10 ,10.0T ,YES
'20-17,CONSTRUCTION,MIR007,L20,PANEL,'20-17,T1,GREY,220,0.78,1.97,3.57,3.75,40,112.71,143.63,640,5860,640,5860,LMC10 LMC10 ,10.0T 7.0T ,YES
'20-19,CONSTRUCTION,MIR007,L20,PANEL,'20-19,T1,GREY,330,1.06,2.58,3.21,3.21,40,71.18,67.17,1122,2860,1122,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'20-20,CONSTRUCTION,MIR007,L20,PANEL,'20-20,T1,GREY,220,3.39,8.29,15.42,15.43,40,224.16,66.08,2482,6215,2482,6215,LMC10 ,10.0T ,YES
'20-21,CONSTRUCTION,MIR007,L20,PANEL,'20-21,T1,GREY,220,1.91,4.75,8.69,13.04,40,245.51,128.39,4185,3115,4185,3115,LMC10 ,10.0T ,NO
'20-22,CONSTRUCTION,MIR007,L20,PANEL,'20-22,T1,GREY,220,2.24,5.46,10.18,13.04,40,161.78,72.23,4186,3115,4186,3115,LMC10 ,10.0T ,NO
'20-23,CONSTRUCTION,MIR007,L20,PANEL,'20-23,T1,GREY,220,2.53,6.16,11.51,11.53,40,129.33,51.07,3700,3115,3700,3115,LMC10 ,10.0T ,NO
'20-24,CONSTRUCTION,MIR007,L20,PANEL,'20-24,T1,GREY,220,1.7,4.13,7.71,7.72,40,90.48,53.31,2477,3115,2477,3115,LMC10 ,10.0T ,NO
'20-25,CONSTRUCTION,MIR007,L20,PANEL,'20-25,T1,GREY,220,2.54,6.16,10.92,10.91,40,160.91,63.45,3504,3115,3504,3115,LMC10 ,10.0T ,NO
'20-26,CONSTRUCTION,MIR007,L20,PANEL,'20-26,T1,GREY,220,2.91,7.08,13.24,13.34,40,188.33,64.65,4284,3115,4284,3115,LMC10 ,10.0T ,NO
'20-27,CONSTRUCTION,MIR007,L20,PANEL,'20-27,T1,GREY,220,3.12,7.59,14.19,14.8,40,214.65,68.77,4966,2980,4966,2980,LMC10 ,10.0T ,NO
'20-28,CONSTRUCTION,MIR007,L20,PANEL,'20-28,T1,GREY,330,1.06,2.59,3.22,3.22,40,71.26,67.11,1125,2859,1125,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'20-29,CONSTRUCTION,MIR007,L20,PANEL,'20-29,T1,GREY,330,1.06,2.59,3.21,3.21,40,79.82,75.33,1122,2859,1122,3009,LMC10 ,10.0T ,NO
'20-30,CONSTRUCTION,MIR007,L20,PANEL,'20-30,T1,GREY,220,2.49,6.04,11.3,12.44,40,130.38,52.42,3679,3380,3679,3380,LMC10 ,10.0T ,NO
'20-34,CONSTRUCTION,MIR007,L20,PANEL,'20-34,T1,GREY,220,4.23,10.51,19.23,20.5,40,536.47,126.81,3183,6440,3183,6440,LMC10 ,10.0T ,YES
'20-35,CONSTRUCTION,MIR007,L20,PANEL,'20-35,T1,GREY,330,1.06,2.59,3.21,3.21,40,79.82,75.33,1122,2859,1122,3009,LMC10 ,10.0T ,NO
'20-36,CONSTRUCTION,MIR007,L20,PANEL,'20-36,T1,GREY,250,2.74,6.64,10.96,11.1,40,170.35,62.17,3853,2880,3853,2880,LMC10 ,10.0T ,NO
'20-38,CONSTRUCTION,MIR007,L20,PANEL,'20-38,T1,GREY,220,3.57,8.69,16.23,18.65,40,246.48,69.05,5585,3339,5585,3339,LMC10 ,10.0T ,NO
'20-39,CONSTRUCTION,MIR007,L20,PANEL,'20-39,T1,GREY,320,1.02,2.49,3.2,3.2,40,63.88,62.39,1118,2859,1118,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'20-41,CONSTRUCTION,MIR007,L20,PANEL,'20-41,T1,GREY,220,3.01,7.32,13.67,13.67,40,148.52,49.39,2200,6215,2200,6215,LMC10 ,10.0T ,YES
'20-42,CONSTRUCTION,MIR007,L20,PANEL,'20-42,T1,GREY,220,2.85,6.93,12.94,14.64,40,198.53,69.73,4385,3339,4385,3339,LMC10 ,10.0T ,NO
'20-43,CONSTRUCTION,MIR007,L20,PANEL,'20-43,T1,GREY,220,2.55,6.3,11.58,11.96,65,260.63,102.3,2000,5979,2000,5979,LMC10 ,8.0T ,YES
'20-44,CONSTRUCTION,MIR007,L20,PANEL,'20-44,T1,GREY,220,2.29,5.68,10.42,10.76,40,246.46,107.49,1800,5979,1800,5979,LMC10 ,8.0T ,YES
'20-45,CONSTRUCTION,MIR007,L20,PANEL,'20-45,T1,GREY,220,2.29,5.69,10.42,10.76,50,260.35,113.55,1800,5979,1800,5979,LMC10 ,10.0T ,YES
'20-46,CONSTRUCTION,MIR007,L20,PANEL,'20-46,T1,GREY,220,1.76,4.3,8.01,8.01,40,123.59,70.1,2572,3115,2572,3115,LMC10 ,10.0T ,NO
'20-47,CONSTRUCTION,MIR007,L20,PANEL,'20-47,T1,GREY,220,2.25,5.44,10.22,10.35,40,121.33,53.96,3618,2860,3618,2860,LMC10 ,10.0T ,NO
'20-50,CONSTRUCTION,MIR007,L20,PANEL,'20-50,T2,GREY,220,3.47,8.43,15.77,15.88,40,219.04,63.12,5097,3115,5097,3115,LMC10 ,10.0T ,NO
'20-51,CONSTRUCTION,MIR007,L20,PANEL,'20-51,T2,GREY,220,3.6,8.76,16.38,16.38,40,224.57,62.3,5260,3114,5260,3114,LMC10 ,10.0T ,NO
'20-53,CONSTRUCTION,MIR007,L20,PANEL,'20-53,T2,GREY,220,3.42,8.3,15.54,15.54,40,159.67,46.7,2423,6415,2423,6415,LMC10 ,10.0T ,YES
'20-54,CONSTRUCTION,MIR007,L20,PANEL,'20-54,T2,GREY,220,2.53,6.17,11.51,11.52,40,174.01,68.69,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'20-56,CONSTRUCTION,MIR007,L20,PANEL,'20-56,T2,GREY,220,2.42,5.94,11.01,13.72,40,170.98,70.56,4407,3114,4407,3114,LMC10 ,10.0T ,NO
'20-58,CONSTRUCTION,MIR007,L20,PANEL,'20-58,T2,GREY,220,2.13,5.22,9.7,13.73,40,128.71,60.29,4407,3115,4407,3115,LMC10 ,10.0T ,NO
'20-59,CONSTRUCTION,MIR007,L20,PANEL,'20-59,T2,GREY,220,3.11,7.57,14.15,14.21,40,209.6,67.32,2215,6415,2215,6415,LMC10 ,10.0T ,YES
'20-60,CONSTRUCTION,MIR007,L20,PANEL,'20-60,T2,GREY,220,1.73,4.31,7.87,8.17,40,193.7,111.88,1330,6140,1330,6140,LMC10 ,10.0T ,YES
'20-62,CONSTRUCTION,MIR007,L20,PANEL,'20-62,T2,GREY,280,1.32,3.24,3.98,3.98,40,112.06,84.68,1392,2860,1392,3010,LMC10 ,10.0T ,NO
'20-63,CONSTRUCTION,MIR007,L20,PANEL,'20-63,T2,GREY,220,2.57,6.34,11.69,16.03,40,222.31,86.46,5147,3115,5147,3115,LMC10 ,10.0T ,NO
'20-64,CONSTRUCTION,MIR007,L20,PANEL,'20-64,T2,GREY,220,2.01,4.9,9.13,9.12,40,149.11,74.25,1422,6414,1422,6414,LMC10 ,10.0T ,YES
'20-65,CONSTRUCTION,MIR007,L20,PANEL,'20-65,T2,GREY,220,1.83,4.51,8.32,11.58,40,187.73,102.52,3720,3114,3720,3114,LMC10 ,10.0T ,NO
'20-66,CONSTRUCTION,MIR007,L20,PANEL,'20-66,T2,GREY,220,3.42,8.31,15.53,15.52,40,216.05,63.24,2420,6415,2420,6415,LMC10 ,10.0T ,YES
'20-67,CONSTRUCTION,MIR007,L20,PANEL,'20-67,T2,GREY,220,3.27,7.99,14.86,14.93,40,215.58,65.95,2327,6415,2327,6415,LMC10 ,10.0T ,YES
'20-68,CONSTRUCTION,MIR007,L20,PANEL,'20-68,T2,GREY,220,1.69,4.14,7.68,7.68,40,133.58,79.07,1197,6415,1197,6415,LMC10 ,10.0T ,YES
'20-69,CONSTRUCTION,MIR007,L20,PANEL,'20-69,T2,GREY,220,2.32,5.69,10.57,12.21,40,193.47,83.22,3919,3115,3919,3115,LMC10 ,10.0T ,NO
'20-71,CONSTRUCTION,MIR007,L20,PANEL,'20-71,T2,GREY,220,2.53,6.15,11.51,11.52,40,122.34,48.32,3699,3115,3699,3115,LMC10 ,10.0T ,NO
'20-72,CONSTRUCTION,MIR007,L20,PANEL,'20-72,T2,GREY,220,2.98,7.25,13.54,13.54,40,189.85,63.75,4346,3115,4346,3115,LMC10 ,10.0T ,NO
'20-73,CONSTRUCTION,MIR007,L20,PANEL,'20-73,T2,GREY,220,2.99,7.28,13.59,13.69,40,192.86,64.52,4397,3114,4397,3114,LMC10 ,10.0T ,NO
'20-74,CONSTRUCTION,MIR007,L20,PANEL,'20-74,T2,GREY,220,3.98,9.69,18.11,19.93,40,260.21,65.32,5968,3340,5968,3340,LMC10 ,10.0T ,NO
'20-75,CONSTRUCTION,MIR007,L20,PANEL,'20-75,T2,GREY,320,1.02,2.49,3.2,3.2,40,64.2,62.7,1118,2860,1118,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'20-77,CONSTRUCTION,MIR007,L20,PANEL,'20-77,T2,GREY,220,3.9,9.49,17.72,19.98,40,269.08,69.01,6046,3305,6046,3305,LMC10 ,10.0T ,NO
'20-78,CONSTRUCTION,MIR007,L20,PANEL,'20-78,T2,GREY,280,1.25,3.06,3.89,3.89,40,113.21,90.59,1361,2860,1361,3010,LMC10 ,10.0T ,NO
'20-79,CONSTRUCTION,MIR007,L20,PANEL,'20-79,T2,GREY,220,3.18,7.78,14.47,15,40,179.08,56.26,2451,6120,2451,6270,LMC10 ,10.0T ,YES
'20-81,CONSTRUCTION,MIR007,L20,PANEL,'20-81,T2,GREY,320,1.03,2.51,3.23,3.23,40,64.2,62.12,1129,2860,1129,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'20-82,CONSTRUCTION,MIR007,L20,PANEL,'20-82,T2,GREY,220,3.5,8.52,15.92,18.45,40,242.59,69.28,5527,3339,5527,3339,LMC10 ,10.0T ,NO
'20-83,CONSTRUCTION,MIR007,L20,PANEL,'20-83,T2,GREY,220,4.05,9.85,18.4,20.79,40,264.16,65.25,6289,3305,6289,3305,LMC10 ,10.0T ,NO
'20-85,CONSTRUCTION,MIR007,L20,PANEL,'20-85,T2,GREY,220,2.69,6.56,12.25,12.6,40,186.54,69.23,4286,2940,4286,2940,LMC10 ,10.0T ,NO
'20-86,CONSTRUCTION,MIR007,L20,PANEL,'20-86,T2,GREY,330,1.06,2.57,3.21,3.21,40,63.9,60.31,1122,2860,1122,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'20-87,CONSTRUCTION,MIR007,L20,PANEL,'20-87,T2,GREY,220,4.11,10,18.69,20.68,40,267.88,65.16,6191,3340,6191,3340,LMC10 ,10.0T ,NO
'20-91,CONSTRUCTION,MIR007,L20,PANEL,'20-91,T2,GREY,220,3.25,7.99,14.77,15.35,40,313.08,96.32,2500,6139,2500,6139,LMC10 ,10.0T ,YES
'20-92,CONSTRUCTION,MIR007,L20,PANEL,'20-92,T2,GREY,220,3.29,8.1,14.98,15.45,40,316.56,96.09,2500,6179,2500,6179,LMC10 ,10.0T ,YES
'20-93,CONSTRUCTION,MIR007,L20,PANEL,'20-93,T2,GREY,220,3.16,7.78,14.37,14.95,40,311.95,98.64,2500,5979,2500,5979,LMC10 ,10.0T ,YES
'21-01,CONSTRUCTION,MIR007,L21,PANEL,'21-01,T1,GREY,220,3.26,7.93,14.82,14.94,40,207,63.5,4795,3115,4795,3115,LMC10 ,10.0T ,NO
'21-02,CONSTRUCTION,MIR007,L21,PANEL,'21-02,T1,GREY,220,3.25,7.9,14.76,14.77,40,207.05,63.76,4740,3115,4740,3115,LMC10 ,10.0T ,NO
'21-05,CONSTRUCTION,MIR007,L21,PANEL,'21-05,T1,GREY,220,2.53,6.17,11.51,11.52,40,167.27,66.06,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'21-06,CONSTRUCTION,MIR007,L21,PANEL,'21-06,T1,GREY,220,0.65,1.59,2.96,2.96,40,61.96,95.25,951,3114,951,3114,LMC10 LMC10 ,10.0T 7.0T ,NO
'21-07,CONSTRUCTION,MIR007,L21,PANEL,'21-07,T1,GREY,220,2.12,5.17,9.65,9.65,40,143.38,67.51,3099,3114,3099,3114,LMC10 ,10.0T ,NO
'21-08,CONSTRUCTION,MIR007,L21,PANEL,'21-08,T1,GREY,220,0.56,1.38,2.56,2.56,40,57.66,102.57,822,3114,822,3114,LMC10 LMC10 ,10.0T 7.0T ,NO
'21-09,CONSTRUCTION,MIR007,L21,PANEL,'21-09,T1,GREY,220,2.92,7.11,13.27,13.28,40,188.99,64.75,4264,3115,4264,3115,LMC10 ,10.0T ,NO
'21-10,CONSTRUCTION,MIR007,L21,PANEL,'21-10,T1,GREY,315,1.01,2.46,3.2,3.2,40,63.61,63.07,1119,2860,1119,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'21-11,CONSTRUCTION,MIR007,L21,PANEL,'21-11,T1,GREY,220,0.79,1.94,3.6,3.6,40,61.26,77.26,1259,2860,1259,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'21-12,CONSTRUCTION,MIR007,L21,PANEL,'21-12,T1,GREY,220,2.28,5.56,10.36,10.85,50,167.9,73.69,3640,2980,3640,2980,LMC10 ,10.0T ,NO
'21-14,CONSTRUCTION,MIR007,L21,PANEL,'21-14,T1,GREY,220,2.73,6.66,12.41,12.53,40,192.93,70.64,4023,3115,4023,3115,LMC10 ,10.0T ,NO
'21-15,CONSTRUCTION,MIR007,L21,PANEL,'21-15,T1,GREY,320,1.03,2.5,3.21,3.2,40,63.65,62.05,1120,2860,1120,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'21-18,CONSTRUCTION,MIR007,L21,PANEL,'21-18,T1,GREY,280,1.3,3.2,3.91,3.91,40,116.03,88.95,1367,2860,1367,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'21-21,CONSTRUCTION,MIR007,L21,PANEL,'21-21,T1,GREY,220,1.91,4.7,8.69,13.03,40,179.38,93.8,4185,3114,4185,3114,LMC10 ,10.0T ,NO
'21-22,CONSTRUCTION,MIR007,L21,PANEL,'21-22,T1,GREY,220,2.27,5.57,10.32,13.04,40,194.82,85.77,4186,3115,4186,3115,LMC10 ,10.0T ,NO
'21-23,CONSTRUCTION,MIR007,L21,PANEL,'21-23,T1,GREY,220,2.53,6.16,11.51,11.53,40,129.33,51.07,3700,3115,3700,3115,LMC10 ,10.0T ,NO
'21-24,CONSTRUCTION,MIR007,L21,PANEL,'21-24,T1,GREY,220,1.7,4.13,7.71,7.72,40,90.48,53.31,2477,3115,2477,3115,LMC10 ,10.0T ,NO
'21-25,CONSTRUCTION,MIR007,L21,PANEL,'21-25,T1,GREY,220,3.12,7.57,13.6,13.6,40,193.27,61.98,4365,3115,4365,3115,LMC10 ,10.0T ,NO
'21-26,CONSTRUCTION,MIR007,L21,PANEL,'21-26,T1,GREY,220,2.32,5.66,10.56,10.67,40,157.42,67.73,3425,3115,3425,3115,LMC10 ,10.0T ,NO
'21-27,CONSTRUCTION,MIR007,L21,PANEL,'21-27,T1,GREY,220,3.12,7.59,14.19,14.8,40,203.21,65.1,4966,2980,4966,2980,LMC10 ,10.0T ,NO
'21-28,CONSTRUCTION,MIR007,L21,PANEL,'21-28,T1,GREY,220,0.55,1.34,2.49,2.49,40,45.25,82.46,872,2859,872,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'21-29,CONSTRUCTION,MIR007,L21,PANEL,'21-29,T1,GREY,280,1.4,3.39,4.14,4.13,40,73.74,52.65,1445,2860,1445,3010,LMC10 ,10.0T ,NO
'21-30,CONSTRUCTION,MIR007,L21,PANEL,'21-30,T1,GREY,220,2.25,5.48,10.24,11.16,40,115.65,51.33,3302,3380,3302,3380,LMC10 ,10.0T ,NO
'21-35,CONSTRUCTION,MIR007,L21,PANEL,'21-35,T1,GREY,280,1.34,3.26,3.94,3.93,40,73.3,54.51,1375,2860,1375,3010,LMC10 ,10.0T ,NO
'21-36,CONSTRUCTION,MIR007,L21,PANEL,'21-36,T1,GREY,250,2.74,6.67,10.96,11.1,40,170.35,62.17,3853,2880,3853,2880,LMC10 ,10.0T ,NO
'21-37,CONSTRUCTION,MIR007,L21,PANEL,'21-37,T1,GREY,275,1.09,2.65,3.96,3.96,40,71.33,65.52,1384,2860,1384,3010,LMC10 ,10.0T ,NO
'21-38,CONSTRUCTION,MIR007,L21,PANEL,'21-38,T1,GREY,220,3.57,8.67,16.21,18.65,40,236.76,66.38,5585,3340,5585,3340,LMC10 ,10.0T ,NO
'21-40,CONSTRUCTION,MIR007,L21,PANEL,'21-40,T1,GREY,280,1.32,3.22,3.87,3.87,40,97.08,73.63,1353,2860,1353,3010,LMC10 ,10.0T ,NO
'21-42,CONSTRUCTION,MIR007,L21,PANEL,'21-42,T1,GREY,220,2.85,6.94,12.94,14.64,40,212.76,74.72,4385,3339,4385,3339,LMC10 ,10.0T ,NO
'21-46,CONSTRUCTION,MIR007,L21,PANEL,'21-46,T1,GREY,220,1.76,4.3,8.01,8.01,40,123.58,70.13,2571,3114,2571,3114,LMC10 ,10.0T ,NO
'21-47,CONSTRUCTION,MIR007,L21,PANEL,'21-47,T1,GREY,220,2.25,5.44,10.22,10.35,40,121.33,53.96,3618,2860,3618,2860,LMC10 ,10.0T ,NO
'21-50,CONSTRUCTION,MIR007,L21,PANEL,'21-50,T2,GREY,220,3.69,8.89,16.79,16.9,40,229.58,62.14,5097,3315,5097,3315,LMC10 ,10.0T ,NO
'21-51,CONSTRUCTION,MIR007,L21,PANEL,'21-51,T2,GREY,220,3.84,9.2,17.44,17.43,40,230.57,60.11,5260,3314,5260,3314,LMC10 ,10.0T ,NO
'21-54,CONSTRUCTION,MIR007,L21,PANEL,'21-54,T2,GREY,220,2.7,6.5,12.25,12.26,40,175.67,65.16,3700,3314,3700,3314,LMC10 ,10.0T ,NO
'21-56,CONSTRUCTION,MIR007,L21,PANEL,'21-56,T2,GREY,220,2.53,6.14,11.48,14.61,40,141.99,56.2,4407,3315,4407,3315,LMC10 ,10.0T ,NO
'21-58,CONSTRUCTION,MIR007,L21,PANEL,'21-58,T2,GREY,220,2.02,4.93,9.18,14.61,40,143.03,70.82,4407,3315,4407,3315,LMC10 ,10.0T ,NO
'21-62,CONSTRUCTION,MIR007,L21,PANEL,'21-62,T2,GREY,330,1.13,2.76,3.44,3.43,40,66.65,58.79,1122,3060,1122,3210,LMC10 ,10.0T ,NO
'21-63,CONSTRUCTION,MIR007,L21,PANEL,'21-63,T2,GREY,220,2.8,6.84,12.72,17.06,40,201.92,72.17,5147,3315,5147,3315,LMC10 ,10.0T ,NO
'21-65,CONSTRUCTION,MIR007,L21,PANEL,'21-65,T2,GREY,220,1.99,4.87,9.07,12.33,40,197.65,99.08,3720,3315,3720,3315,LMC10 ,10.0T ,NO
'21-69,CONSTRUCTION,MIR007,L21,PANEL,'21-69,T2,GREY,220,2.5,6.12,11.35,12.99,40,200.72,80.37,3919,3315,3919,3315,LMC10 ,10.0T ,NO
'21-71,CONSTRUCTION,MIR007,L21,PANEL,'21-71,T2,GREY,220,2.7,6.59,12.26,12.26,40,127.91,47.4,3699,3315,3699,3315,LMC10 ,10.0T ,NO
'21-72,CONSTRUCTION,MIR007,L21,PANEL,'21-72,T2,GREY,220,3.17,7.71,14.41,14.41,40,199.15,62.84,4346,3315,4346,3315,LMC10 ,10.0T ,NO
'21-73,CONSTRUCTION,MIR007,L21,PANEL,'21-73,T2,GREY,220,3.21,7.8,14.58,14.57,40,192.86,60.13,4397,3314,4397,3314,LMC10 ,10.0T ,NO
'21-74,CONSTRUCTION,MIR007,L21,PANEL,'21-74,T2,GREY,220,3.71,9.04,16.88,18.14,40,271,72.96,5968,3040,5968,3190,LMC10 ,10.0T ,NO
'21-76,CONSTRUCTION,MIR007,L21,PANEL,'21-76,T2,GREY,280,1.24,2.99,4.43,4.43,40,85.38,68.81,1448,3060,1448,3210,LMC10 ,10.0T ,NO
'21-77,CONSTRUCTION,MIR007,L21,PANEL,'21-77,T2,GREY,220,3.86,9.4,17.55,18.38,40,280.32,72.62,6046,3040,6046,3190,LMC10 ,10.0T ,NO
'21-78,CONSTRUCTION,MIR007,L21,PANEL,'21-78,T2,GREY,330,1.16,2.78,3.5,3.5,40,66.38,57.45,1144,3060,1144,3210,LMC10 ,10.0T ,NO
'21-80,CONSTRUCTION,MIR007,L21,PANEL,'21-80,T2,GREY,280,1.37,3.33,4.28,4.28,40,119.93,87.46,1399,3060,1399,3210,LMC10 ,10.0T ,NO
'21-82,CONSTRUCTION,MIR007,L21,PANEL,'21-82,T2,GREY,220,3.65,8.91,16.59,17.35,40,286.3,78.46,5527,3140,5527,3140,LMC10 ,10.0T ,NO
'21-83,CONSTRUCTION,MIR007,L21,PANEL,'21-83,T2,GREY,220,4.11,9.94,18.68,19.75,40,286.59,69.74,6289,3140,6289,3140,LMC10 ,10.0T ,NO
'21-84,CONSTRUCTION,MIR007,L21,PANEL,'21-84,T2,GREY,280,1.46,3.53,4.78,13.43,40,109.08,74.87,1408,3060,4390,3210,LMC10 ,10.0T ,NO
'21-85,CONSTRUCTION,MIR007,L21,PANEL,'21-85,T2,GREY,220,2.82,6.89,12.83,13.03,40,205.35,72.76,4286,3040,4286,3190,LMC10 ,10.0T ,NO
'21-87,CONSTRUCTION,MIR007,L21,PANEL,'21-87,T2,GREY,220,4.39,10.57,19.94,21.92,40,273.21,62.28,6191,3540,6191,3540,LMC10 ,10.0T ,NO
'22-01,CONSTRUCTION,MIR007,L22,PANEL,'22-01,T1,GREY,220,3.26,7.86,14.82,14.94,40,207,63.5,4795,3115,4795,3115,LMC10 ,10.0T ,NO
'22-02,CONSTRUCTION,MIR007,L22,PANEL,'22-02,T1,GREY,220,3.25,7.84,14.76,14.77,40,207.05,63.76,4740,3115,4740,3115,LMC10 ,10.0T ,NO
'22-04,CONSTRUCTION,MIR007,L22,PANEL,'22-04,T1,GREY,220,3.08,7.48,13.99,14,40,155.15,50.41,2253,6214,2253,6214,LMC10 ,10.0T ,YES
'22-05,CONSTRUCTION,MIR007,L22,PANEL,'22-05,T1,GREY,220,2.53,6.11,11.51,11.52,40,167.27,66.06,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'22-06,CONSTRUCTION,MIR007,L22,PANEL,'22-06,T1,GREY,220,0.65,1.57,2.96,2.96,40,62.24,95.68,951,3114,951,3114,LMC10 LMC10 ,10.0T 7.0T ,NO
'22-07,CONSTRUCTION,MIR007,L22,PANEL,'22-07,T1,GREY,220,2.12,5.13,9.65,9.65,40,143.22,67.43,3099,3114,3099,3114,LMC10 ,10.0T ,NO
'22-08,CONSTRUCTION,MIR007,L22,PANEL,'22-08,T1,GREY,220,0.56,1.35,2.56,2.56,40,57.45,102.21,822,3114,822,3114,LMC10 LMC10 ,10.0T 7.0T ,NO
'22-09,CONSTRUCTION,MIR007,L22,PANEL,'22-09,T1,GREY,220,2.92,7.05,13.28,13.28,40,188.99,64.7,4264,3115,4264,3115,LMC10 ,10.0T ,NO
