"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a6fec1b9-8fb7-40a3-a9e4-f5969b7dd333","","fail","","folder","TRUE","FALSE","Site QA"
"2710b5d9-ffe9-4288-b9a5-c35696076a3c","","fail","","folder","TRUE","FALSE","Site QA","Structural"
"1f26255e-5b21-47cc-8d17-bef75cdd51da","","fail","","folder","TRUE","FALSE","Site QA","Structural","Level 14"
"8b1eb665-dbf1-414b-819f-1c9e68bdf429","","fail","","folder","TRUE","FALSE","Site QA","Structural","Level 14","Pour 1"
"722bfe36-102a-4520-9ce7-524df2560426","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 28","Pour 1"
"0f6f3c87-cd72-470e-b84d-d9335f132f5c","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 28","Pour 1","Columns/Shear Walls"
"74b6d9f2-7744-4f4d-9bb3-fc57fdc2b9e2","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 28","Pour 1","PT Slabs"
"42097f9d-0e8e-4125-b2d5-3f2a1223e467","","not-started","101C-SDC-TMP-CON-ITP-007b - 3 - Stairs FRP Works","checklist","FALSE","FALSE","Site QA","Structural","Level 28","Pour 1","Stairs (stairmaster)"
"9c33ebaa-4513-4be9-82fc-96218539acf1","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 28","Pour 2"
"6588ece5-29ef-4503-bbc1-df88878cde3a","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 28","Pour 2","Columns/Shear Walls"
"ea750fab-74a1-4b95-92d2-3e69a42cf4b3","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 28","Pour 2","PT Slabs"
"aab1d874-4684-4dd0-b501-194ec8cc5467","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 29"
"ebf6f25e-cad1-4646-95ab-ccda0283cc86","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 29","Pour 1"
"9e6dde13-aa60-4d50-9ef3-179e16419d06","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 29","Pour 1","Columns/Shear Walls"
"65b158e1-636e-4d68-83d2-7902a02315c8","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 29","Pour 1","PT Slabs"
"ce8067d0-5a66-420a-8753-3d9df3dfffce","","not-started","101C-SDC-TMP-CON-ITP-007b - 3 - Stairs FRP Works","checklist","FALSE","FALSE","Site QA","Structural","Level 29","Pour 1","Stairs (stairmaster)"
"68d044c2-3bb2-4fdb-957e-18742d9f6928","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 29","Pour 2"
"90a85a49-8b4e-4ed5-99d3-9844c96f7fdf","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 29","Pour 2","Columns/Shear Walls"
"a9792bd3-387a-46e5-a9c1-c30594b90679","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 29","Pour 2","PT Slabs"
"a803a80b-39e6-4d54-a1ff-2dfc9ea695e1","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 30"
"e2afbae7-ddd7-4740-b9b5-e7c8abc7b233","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 30","Pour 1"
"4510b62c-a36b-46af-9ca9-3e8fde0dad23","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 30","Pour 1","Columns/Shear Walls"
"679f9819-63cf-456d-88a3-7f4a20c6cc4f","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 30","Pour 1","PT Slabs"
"927b676c-76b2-4ad8-8f8e-5f0edfe9c184","","not-started","101C-SDC-TMP-CON-ITP-007b - 3 - Stairs FRP Works","checklist","FALSE","FALSE","Site QA","Structural","Level 30","Pour 1","Stairs (stairmaster)"
"dae58d7c-0199-46ee-bed7-68107512b80a","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 30","Pour 2"
"029302ef-0a02-4990-a2fa-c7369d5871f9","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 30","Pour 2","Columns/Shear Walls"
"6857d639-43a0-4035-9347-fe8825457daf","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 30","Pour 2","PT Slabs"
"80c007d9-1cbc-4a19-bda1-e8442b7dd831","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 31"
"9abad8bb-bd51-4932-8999-9fa25b1c57c7","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 31","Pour 1"
"09a2171e-de8f-4d62-969f-d3055ada66a6","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 31","Pour 1","Columns/Shear Walls"
"36c9d7f1-ef2b-4def-bbd5-f273c3f9e17a","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 31","Pour 1","PT Slabs"
"c9720e27-4a6f-4a42-b4c1-bcb6b49c3977","","not-started","101C-SDC-TMP-CON-ITP-007b - 3 - Stairs FRP Works","checklist","FALSE","FALSE","Site QA","Structural","Level 31","Pour 1","Stairs (stairmaster)"
"1373043d-e010-4da4-8824-dedc4913ccdb","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 31","Pour 2"
"2b172551-875a-44c5-bacf-8b51efc6e5d2","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 31","Pour 2","Columns/Shear Walls"
"ae70b5e5-cc64-459d-9ccd-b15d6b73cb74","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 31","Pour 2","PT Slabs"
"6bde6c63-cb4b-43da-b385-b7c5b7aaf39b","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 32"
"b544026d-2028-4eae-a45b-d8995c050d13","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 32","Pour 1"
"0a375ffe-d537-4d28-b94f-8ec47c12d4aa","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 32","Pour 1","Columns/Shear Walls"
"809182c5-4dd8-4259-9a9e-0a37eca37d9c","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 32","Pour 1","PT Slabs"
"c0b05bfb-d93f-4d03-86d1-9991612e5154","","not-started","101C-SDC-TMP-CON-ITP-007b - 3 - Stairs FRP Works","checklist","FALSE","FALSE","Site QA","Structural","Level 32","Pour 1","Stairs (stairmaster)"
"afe6afed-f671-40d0-8503-664d05f400e7","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 32","Pour 2"
"e4133b42-3658-4e00-a368-7b13ff7c558c","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 32","Pour 2","Columns/Shear Walls"
"54b27afa-05cc-4b5c-b716-e196c81d8fef","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 32","Pour 2","PT Slabs"
"6ed4e3ea-dc20-4682-a625-540c30bbf347","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 33"
"f6011ca1-40b1-4f6f-8f65-5c56567fac8f","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 33","Pour 1"
"60efecc1-b338-4f58-a7f8-d15b9a67800e","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 33","Pour 1","Columns/Shear Walls"
"4b20e1d2-fdcc-4d28-96f8-2f7ea83014ba","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 33","Pour 1","PT Slabs"
"4a2b5d88-a940-45ca-837b-2365d0dc0de3","","not-started","101C-SDC-TMP-CON-ITP-007b - 3 - Stairs FRP Works","checklist","FALSE","FALSE","Site QA","Structural","Level 33","Pour 1","Stairs (stairmaster)"
"dfeb80cb-2879-4773-8c59-117b7917f12b","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 33","Pour 2"
"3a2bd3d0-9ee4-40a9-94bb-f414f27ce490","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 33","Pour 2","Columns/Shear Walls"
"25cc7ff9-1476-4dfb-ab0d-79a54bff373f","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 33","Pour 2","PT Slabs"
"3ac2672c-37c3-4f50-b3f0-7de238eff87d","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 34"
"f2e2cc12-55c0-44af-9ddb-6f0a21ec66b8","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 34","Pour 1"
"25c44b52-2ec4-46bf-b829-f3fa037c1099","","work-in-progress","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 34","Pour 1","Columns/Shear Walls"
"fd1dcffd-46f9-4346-87fc-9700527919e7","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 34","Pour 1","PT Slabs"
"e1880b93-f93d-450e-9d67-eac5cbde4826","","not-started","101C-SDC-TMP-CON-ITP-007b - 3 - Stairs FRP Works","checklist","FALSE","FALSE","Site QA","Structural","Level 34","Pour 1","Stairs (stairmaster)"
"2c7daf0f-811e-4f46-9094-f88f89700f2a","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 34","Pour 2"
"b9290ba2-938e-48d9-a3b9-0a07c031d509","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 34","Pour 2","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab"
"2442e19d-0978-44f1-8f55-49b5b105a4fb","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 35"
"4a35df27-f119-4f41-922f-95469b381276","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 35","Pour 1"
"68c950b4-41ff-4776-bc07-c6e12b91ca64","","not-started","101C-SDC-TMP-CON-ITP-007 - 2- Concrete Columns Walls Verticals","checklist","FALSE","FALSE","Site QA","Structural","Level 35","Pour 1","Columns/Shear Walls"
"9e25b74f-4bc0-47ef-aeae-52cb9235cd79","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 35","Pour 1","PT Slabs"
"604a121a-ce83-4a59-a2dc-790103bb8ca4","","not-started","101C-SDC-TMP-CON-ITP-007b - 3 - Stairs FRP Works","checklist","FALSE","FALSE","Site QA","Structural","Level 35","Pour 1","Stairs (stairmaster)"
"28ef7885-7fe9-4da0-8078-425834132819","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 35","Northern Stair Lid"
"e8c353a5-0468-4a12-9850-cb367651a516","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 35","Northern Stair Lid","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab"
"2f89bea0-ea9e-46de-94fc-7d2ee03c5c47","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Level 35","Southern Stair Lid"
"68ca6188-8fa0-4c29-bdcb-bcb7f94756af","","work-in-progress","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab","checklist","FALSE","FALSE","Site QA","Structural","Level 35","Southern Stair Lid","101C-SDC-TMP-CON-ITP-008 - 3 - Suspended Concrete Slab"
"56201ba5-7386-4d5b-8977-bec629a7a65d","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform"
"3b4fe097-67dc-4be7-a9b8-dc0fd76ba0a0","","not-started","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 21 (Kicker)"
"edea28c4-03ed-4d12-b048-ca3687ebd680","","not-started","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 21 (Kicker)","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform (East Jump Lifts 4-6 - Pour 21)"
"5a9ba1d5-abe9-445e-969e-da443ae4133b","","not-started","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 21 (Kicker)","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform (Tower Stair Core Kicker Pour 1) - RL67.140 - RL69.810"
"78fae8c7-d51e-4bf8-956f-46c90cb70e90","","not-started","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 21 (Kicker)","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform (Tower Stair Core Kicker Pour 2) - RL69.810 - RL72.200"
"5c53ebb1-e7f1-4010-a56e-c5e4a4026ce9","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 22"
"f59f121b-926c-422e-9615-3d2a9131b987","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 22","Core Walls (Jumpform)"
"fc915c27-f895-480a-9b99-60e7605f5df5","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 23"
"1915226f-28b7-46f1-ade3-0b52d26dcb60","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 23","Core Walls (Jumpform)"
"33973817-9433-4323-b376-29fe266c0cf5","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 24"
"f89b19ab-f26a-46e7-8f29-275b7887ee6f","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 24","Core Walls (Jumpform)"
"d801f3da-fd13-43c9-b5f7-cf0c8053ba19","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 25"
"e5e552c8-03c5-4a00-bc19-5ae9f10af44e","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 25","Core Walls (Jumpform)"
"67cabeed-4a73-471f-8cdb-f98168f3dda3","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 26"
"9266ce98-eb96-4ea4-8d08-7a89d2c10571","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 26","Core Walls (Jumpform)"
"c6b859a2-c521-47e7-8ead-a7d956c2aa99","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 27"
"133e7c90-41cf-42fb-8a61-bbae69ca0ddd","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 27","Core Walls (Jumpform)"
"4c04b211-abc6-47f8-bb4a-af701cf115c0","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 28"
"94267431-1074-432b-9e03-d8d01a0643d1","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 28","Core Walls (Jumpform)"
"14a40727-9bf8-4545-9942-b39338675a5c","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 29"
"01d20365-20c6-4299-9404-bcfdec9a83d0","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 29","Core Walls (Jumpform)"
"6dc3d579-190f-438a-8ce4-bdabc0cd135d","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 30"
"4b55a525-ab8f-4a84-9576-a227a4f789a1","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 30","Core Walls (Jumpform)"
"bfb0ab87-2d64-43dc-b0f9-cb7f76fc548a","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 31"
"5789b53f-3408-4752-b0f7-df1d64c00454","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 31","Core Walls (Jumpform)"
"a42ef79e-41f5-4246-a900-15b0abbd95b5","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 32"
"f448dc11-d832-4b17-ac17-3e257916a8e4","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 32","Core Walls (Jumpform)"
"d9f4cd73-ef13-4536-aebe-b203759bddfc","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 33"
"e7457879-c1c0-4ab5-b036-80db97ba9819","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 33","Core Walls (Jumpform)"
"4023d6d1-a2a1-4cf9-a94a-ac1910b8684c","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 34"
"01e3ceef-8848-46a2-8105-8d77e3d1f298","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 34","Core Walls (Jumpform)"
"45c3966d-8559-416d-9e05-94faa990a062","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 35"
"debea212-4d45-4011-bd0b-f8dfd25420a3","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 35","Core Walls (Jumpform)"
"59d6de5a-9479-4227-8698-583d246c7506","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 36"
"fb289305-7e26-4105-828a-87073f729733","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 36","Core Walls (Jumpform)"
"42b18e9d-f09a-4f00-9767-0df2ba9eb9ab","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 37"
"d23af909-6802-4981-9aae-7ec35d01fa2e","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 37","Core Walls (Jumpform)"
"55f022c2-5e7c-403a-99fb-90961758049b","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 38"
"afbc42ed-a5a3-4fb1-b5bb-4fadcca30a4a","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 38","Core Walls (Jumpform)"
"5630c618-8c52-4d49-97ce-7508256cf871","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 39"
"70965c39-35a2-4395-8122-4f785928df92","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 39","Core Walls (Jumpform)"
"ae1fea5c-ffd1-4d3a-8aa9-83169c8c63c1","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 40"
"3095884e-cdd4-45b2-84fc-da0a6b705e40","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 40","Core Walls (Jumpform)"
"40734235-7be9-4a48-9391-b6ee4f8f5567","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 41"
"4eb8e871-0900-4a7d-acd7-40b1c087d137","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 41","Core Walls (Jumpform)"
"9bb7b7d7-faeb-4e89-9d58-df756ba4cda7","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 42"
"7f8a3b6a-090d-42ab-97ff-a6c9c8c3dfe6","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 42","Core Walls (Jumpform)"
"677c6e1a-c348-4868-8d5b-1c9a3e220614","","work-in-progress","","folder","TRUE","FALSE","Site QA","Structural","Jumpform","Pour 43"
"1c0d2c76-de4d-41fa-9e46-43e75caa3aea","","work-in-progress","01C-SDC-TMP-CON-ITP-007a - 3 - Jumpform","checklist","FALSE","FALSE","Site QA","Structural","Jumpform","Pour 43","Core Walls (Jumpform)"
"97580468-31a2-4f21-a9ce-b731b800ca1c","","fail","","folder","TRUE","FALSE","Site QA","Fit Out & Façade"
"f00193dd-cff1-474f-93a3-a5522e820b62","","fail","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 13"
"05e26726-72df-49c6-8bc9-d484e5b78704","","work-in-progress","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 13","Waterproofing - Internal Areas"
"50316ae9-4858-4960-8fd5-db20e7a7d635","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 13","Landscaping "
"c7e50f3c-7474-4d80-bd7e-3ce37d4b746e","","work-in-progress","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 13","Landscaping ","Waterproofing Lv13 Small Planter Boxes/ Walls "
"8b9be25a-8dfd-43bd-8048-f9a7a57038d9","","fail","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 13","Lv13 Amenities "
"22150c07-b7f3-49a4-b562-acd1c4a2dc90","","work-in-progress","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 13","Lv13 Amenities ","Services Rough-in - Electrical"
"f03945a0-8372-40c3-8acc-0d808fa56295","","work-in-progress","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 13","Lv13 Amenities ","Services Rough-in - Fire"
