"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3d321021-b6f6-41b6-88c0-a8434b527a36","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacturing QA"
"09809baa-34c7-4f33-8234-7168558a1013","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-01"
"c20e491f-d022-469c-8bf7-550e9fe1a85a","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-01","Apartment 1.04"
"48f3c31e-d642-4d59-aa4b-f7b4cad26fa4","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 1.04","W-104-02 - W25"
"a6498142-4fc9-5f2a-b5d4-489e9b2eee31","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-03 - W29","Stiffeners fitted - 25x50x2.5 Galvenised steel R.H.S fitted inside mullion"
"e22d0522-7c06-45ad-a541-7a261d16fc8a","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 3.07","W-307-02 - W33"
"1dab6a91-3e04-5f69-a408-41930f78ae97","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-02 - W33","WANZ notes applied"
"b103a49f-232c-5fa9-b35c-985de1600f5f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-02 - W33","Surface finish is compliant to standards"
"e621e13d-d100-5830-81c0-5eb4655c6010","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-02 - W33","Small Joint and back sealing correct"
"1622feba-c2f5-51e9-947b-03556776bd61","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-02 - W33","Hardware is correct and correctly fitted"
"8952269b-45a2-5c84-ad61-37bde107cfe6","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-02 - W33","01003 Liner adaptor fitted to specified centres"
"68592c90-c9d4-500c-8e0d-a5f64436c659","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-02 - W33","Item number & description written on adaptor"
"2f1bcfe7-490e-5962-83f1-3074608e85eb","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-02 - W33","Sizes are correct against job sheets"
"af956d9b-7678-5973-8e9f-e7daeca8fcc2","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-02 - W33","Drainage correct as per APL manufacturing pack"
"e178356c-583d-5f93-94f6-8850de0a59a8","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-02 - W33","Sashes are fitted square and operating correctly"
"c68913b9-fcdd-5980-bb87-6a8daf6b69ab","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-02 - W33","Restrictor stays fitted where required"
"d207d984-d582-50bb-a3d2-379e90b8a5dd","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-02 - W33","Correct beads supplied for site glazing"
"7bf0eafd-1ae9-4675-a28b-defc7eacac46","","checklist-flat","pass","Slider Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A"
"8512fd04-2689-5491-8cb5-8b60aa33ce45","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","WANZ notes applied"
"c65f0b13-9be6-5c76-ad34-f0ea4aa1f9b7","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","Surface finish is compliant to standards"
"961f8b80-1fe8-593e-afd2-bdbe48e52995","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","Small Joint and back sealing correct"
"cc827bf6-b1b4-5bc5-a66d-b7c9d3a69c74","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","Hardware is correct and correctly fitted"
"4186de9c-508b-5392-9a5c-dda3319da929","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","01003 Liner adaptor fitted to specified centres"
"91f1996d-ccce-5522-a1eb-809cb1f42ca9","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","Item number & description written on adaptor"
"8faceb1c-9380-54ca-bdd8-4837719af312","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","Sizes are correct against job sheets"
"6355520c-10e8-5f2b-ae6d-9be849eec582","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","Drainage correct as per APL manufacturing pack"
"a7585d7f-3db7-57e6-98d7-1c156675fbfd","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","Panels are sliding freely"
"fdacf6d4-5587-5bbd-8d22-0427771915e4","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","Correct weight rollers fitted"
"f57c6548-b664-55df-b026-b108ea8d0399","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","Stops and end caps fitted correctly"
"200d3626-40af-57ea-bcf8-69017045f89d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","Infills fitted correctly"
"321f2804-5599-52d9-b2cc-b46d542dae19","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-01 - W50A","Correct beads supplied for site glazing"
"ee48a1f3-4ead-4409-aab0-378e92ab4cbc","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 3.07","W-307-04 - W5"
"68987e45-6fe3-56a9-b7e2-88d81f3b75a7","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-04 - W5","WANZ notes applied"
"347102db-8300-5498-9d01-184f0d94c106","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-04 - W5","Surface finish is compliant to standards"
"4ad63126-807c-50f2-9125-43a683c1a952","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-04 - W5","Small Joint and back sealing correct"
"8d9886be-e41e-5945-8a68-2d9f85bef0d9","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-04 - W5","Hardware is correct and correctly fitted"
"1e5a9356-192d-588e-ab48-7633d1e18e27","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-04 - W5","01003 Liner adaptor fitted to specified centres"
"8f26664b-2d9d-5225-8a93-4eb36eb69f5c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-04 - W5","Item number & description written on adaptor"
"8472e8ac-3d43-5fa8-ac82-12dccda3905f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-04 - W5","Sizes are correct against job sheets"
"53c4c56e-23f1-5293-a177-c245d1b7b40c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-04 - W5","Drainage correct as per APL manufacturing pack"
"64cbbe87-4940-5bc1-a8a2-9b275f616e7e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-04 - W5","Sashes are fitted square and operating correctly"
"e279ada8-680e-5868-a358-024a8a507824","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-04 - W5","Restrictor stays fitted where required"
"185d373e-ec9e-5781-82ef-fbb44f110070","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.07","W-307-04 - W5","Correct beads supplied for site glazing"
"d398e4c2-6cea-438d-ac99-1240728618d0","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-02","Apartment 3.08"
"2a0aba71-a35d-4b3b-957e-12755a2099cf","","checklist-flat","pass","Slider Manufacturing (with Stiffeners fitted)","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H"
"5e3546a8-ed6e-5267-a867-f78712db85ff","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","WANZ notes applied"
"ba9f6e44-9883-5928-a9cd-3db38536742d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","Surface finish is compliant to standards"
"cb3bede8-86fe-5261-a17d-85b5c0b2ef69","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","Small Joint and back sealing correct"
"25ac2632-a54a-5404-998d-542cd3a21815","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","Hardware is correct and correctly fitted"
"65105aa5-08a2-514f-917f-7887a222e967","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","01003 Liner adaptor fitted to specified centres"
"1e778699-1017-59bc-b4a6-f76db8ef8ff5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","Item number & description written on adaptor"
"76eb97f0-1892-58ad-8ce2-35234d061089","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","Sizes are correct against job sheets"
"a04807ad-1320-5b8c-bc8a-71cf6342d7d9","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","Drainage correct as per APL manufacturing pack"
"66fcf4d7-32f3-5f82-80a0-96883871a4b1","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","Panels are sliding freely"
"0178db88-6022-5884-b473-6ed8d13faa57","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","Correct weight rollers fitted"
"7be0fca3-4943-56e7-a9c7-6b8ca02b8641","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","Stops and end caps fitted correctly"
"1e8609e7-1853-5f31-a10e-f0bf24d45677","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","Infills fitted correctly"
"ebc2dbf6-b7f7-5bae-bf1f-fb9730f61bf9","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","Correct beads supplied for site glazing"
"a6bf9474-c2b3-5744-aa71-6fe75fe03da8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-02 - W48H","Stiffeners fitted - 47x27x3 Bended galvenised steel channel fitted inside interlocker"
"b8c2e869-c011-4db6-b61d-0f69b108dbf7","","checklist-flat","pass","Slider Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49"
"5be77279-21f4-586e-8de7-080b3860e2c1","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","WANZ notes applied"
"e6e886d5-231d-5bd8-b110-1038fd2ca973","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","Surface finish is compliant to standards"
"6e99b6c0-09d9-5892-9497-930f19f47a72","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","Small Joint and back sealing correct"
"9f2e0c39-5b56-5ae2-b18b-456c0e0e2ec4","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","Hardware is correct and correctly fitted"
"5f56de89-4322-5ff7-b4dd-8c5ae59f1828","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","01003 Liner adaptor fitted to specified centres"
"5e3e3a46-6418-5418-9939-37fc9ccaf918","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","Item number & description written on adaptor"
"50c656b9-1066-51e9-8814-f8813b8ec93c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","Sizes are correct against job sheets"
"24c93beb-0864-5922-abbd-a4e83180ecfc","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","Drainage correct as per APL manufacturing pack"
"f846b0c6-af48-5f01-9492-28a37b22942e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","Panels are sliding freely"
"75b73b31-b10b-5ae1-881b-2ee47bef559e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","Correct weight rollers fitted"
"2517ce2c-de41-5ff0-a373-1fbb555b25a1","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","Stops and end caps fitted correctly"
"d558c34c-0fe8-519c-9552-c73863499382","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","Infills fitted correctly"
"7f66fff1-5a10-5e1d-856b-94c0b1022ffc","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-01 - W49","Correct beads supplied for site glazing"
"db084d1a-7a8b-4772-a8d2-060651b0d21c","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 3.08","W-308-03 - W18A"
"da426ebe-d2dd-53a0-8ba4-d9152551f2cb","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-03 - W18A","WANZ notes applied"
"bff44e76-ba84-5527-828e-cc0c6ebacd99","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-03 - W18A","Surface finish is compliant to standards"
"53ad34eb-a298-5b74-9e84-ebf1d9706f3b","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-03 - W18A","Small Joint and back sealing correct"
"bb692d4e-fa5a-5ce9-80d9-0580cd326e2b","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-03 - W18A","Hardware is correct and correctly fitted"
"a2c0808e-a92b-5541-8f81-0c4934abb104","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-03 - W18A","01003 Liner adaptor fitted to specified centres"
"8b87a10b-7132-56ce-b38e-2b729d9fcf1d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-03 - W18A","Item number & description written on adaptor"
"c22dfbd8-ee2c-559e-8b8e-5566e6a0bf6c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-03 - W18A","Sizes are correct against job sheets"
"6854af98-d563-5022-8e9e-4696a927dcec","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-03 - W18A","Drainage correct as per APL manufacturing pack"
"cec81b3a-b3f0-561d-ade0-e968c4dc4953","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-03 - W18A","Sashes are fitted square and operating correctly"
"117fb578-b715-57e9-ae1e-5098eca63f40","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-03 - W18A","Restrictor stays fitted where required"
"4ac72a5b-198f-53e5-8b99-a01c665a87cd","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.08","W-308-03 - W18A","Correct beads supplied for site glazing"
"44335fb8-74ee-44cf-8dbb-d9a92b195b42","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-02","Apartment 3.00"
"a5bf06a1-afc8-4b53-8367-85e0a7e961ea","","checklist-flat","pass","Windows Manufacturing (with Stiffeners fitted)","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28"
"f5a34898-fb5e-55c2-a779-45ff2947959d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28","WANZ notes applied"
"e965c8d1-984d-5018-bdef-80fa598c895e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28","Surface finish is compliant to standards"
"4b119d6b-d270-54bc-8d3a-85e761413410","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28","Small Joint and back sealing correct"
"219c8255-aa66-532d-947a-e446b97335c7","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28","Hardware is correct and correctly fitted"
"825fdac2-47ee-53f6-9313-4b0ef450d621","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28","01003 Liner adaptor fitted to specified centres"
"9bf8c14f-c40f-532e-b5a5-a2bb2b9c5497","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28","Item number & description written on adaptor"
"6b19faaa-2039-5d6f-b6da-ef683ae81acb","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28","Sizes are correct against job sheets"
"e6706bad-98e9-5d26-b39a-2032d467a5ad","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28","Drainage correct as per APL manufacturing pack"
"14497a9e-4cf8-5d1f-ab83-793b5c554c41","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28","Sashes are fitted square and operating correctly"
"de3ab9e6-1d98-5509-b100-0af63ef38b75","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28","Restrictor stays fitted where required"
"56651417-e076-5929-b43e-865b2060799d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28","Correct beads supplied for site glazing"
"0d75befb-7364-591d-abcc-bb30e1157b18","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-08 - W28","Stiffeners fitted - 25x50x2.5 Galvenised steel R.H.S fitted inside mullion"
"223e8ad2-a166-4d46-af3a-efbbe099cdaa","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 3.00","W-300-07 - W13"
"300ce01e-98b2-5284-81bd-b60881983dff","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-07 - W13","WANZ notes applied"
"f6936578-9b78-55d1-b910-184e86ed8d2a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-07 - W13","Surface finish is compliant to standards"
"e4cd6ca0-1fc6-5426-8aac-4398277ccd89","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 3.00","W-300-07 - W13","Small Joint and back sealing correct"
