"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1d1e6a92-4c79-4cfd-b6a1-eea37e486c63","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"320e6e77-1cd7-4e50-97b7-0763c598e6c1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building B"
"1288f73d-af33-474c-9d1d-c76834ed5bb1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building B","Lower Ground"
"a6ecec03-b91a-4fc3-bfca-7d236c26ca48","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building B","Lower Ground","50"
"5ff71423-10a3-4e95-bc76-80615f11a3e1","","checklist-flat","work-in-progress","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 2","85","Walls"
"02151930-f0c6-4934-9a38-54abdb1a0c70","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 2","85","Ceilings"
"04183581-17e8-4b6f-981e-96a549e3934c","","checklist-flat","work-in-progress","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 2","85","Speedpanel"
"ea4beedf-9a1f-407e-b6ba-0b84bc73a463","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Level 2","84"
"3d4e3df6-4769-4420-80aa-1382b823ab89","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 2","84","Walls"
"dd761f7e-584a-4a9e-beff-c60f0258a313","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 2","84","Ceilings"
"c6e0da50-4796-4dbf-bb05-068ea5b0ebf5","","checklist-flat","work-in-progress","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 2","84","Speedpanel"
"27a0a5ed-f2e3-4229-8df9-1cdec0cba24b","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3"
"12025149-f756-4ffe-bc82-29d1c373cec6","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","85"
"23ca77f1-9fc2-48fb-aa41-35ee2f1715e0","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","85","Walls"
"b07bb59f-dab4-4f09-b774-369a35786a1c","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","85","Ceilings"
"c2be31ee-a0bc-435f-a241-18c855b8d0a5","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","85","Speedpanel"
"0d60d39d-7d10-4a66-809f-87c352870b1a","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","84"
"35a6dceb-bd0d-4ab4-9f8d-ee28a6067fe6","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","84","Walls"
"d51fd81d-1fb2-48e1-9264-828eff252294","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","84","Ceilings"
"a64cc325-ab41-44aa-987f-7e50faf52038","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","84","Speedpanel"
"eedfce84-61fb-4630-ac05-030ca50c449d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Level 4"
"f08e5901-013e-4de7-8e9c-46cda0242275","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Level 4","85"
"ad93d989-992c-4a7e-84ac-3f260cfb46dd","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","85","Walls"
"bcce3026-2c15-45ed-ba35-6a9031f2c4b7","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","85","Ceilings"
"f10451ea-6e70-4574-ae0e-915929005f1d","","checklist-flat","work-in-progress","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","85","Speedpanel"
"5edc05dc-22d5-4909-b2c5-50a1be40508f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Level 4","84"
"e5a6e6ef-dbf3-4f03-9ca0-5f5faa76ef8a","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","84","Walls"
"006c4f22-c655-438a-9ace-ffb1a36b2491","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","84","Ceilings"
"e8774b62-d1b0-4efb-8399-836d7db52274","","checklist-flat","work-in-progress","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 4","84","Speedpanel"
"18c23226-d5c8-4afc-8735-6753a60cc057","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Level 5"
"758405f9-7e24-455b-826d-e88ad34951e1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Level 5","85"
"825b639b-3c82-4bcb-8801-21443f4fbb99","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","85","Walls"
"cc304bd1-f492-41c4-ae91-43faf8d79745","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","85","Ceilings"
"d032ecbf-2731-49f1-8582-4219c969c2df","","checklist-flat","work-in-progress","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","85","Speedpanel"
"33385a98-7ec8-440f-a9f7-1e6f8cb38b8a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Level 5","84"
"26cb50ed-3ffb-4566-a74f-04b3e62716c3","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","84","Walls"
"43bd0bd4-81e0-4669-ac75-76536e1a5bc2","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","84","Ceilings"
"f6167f27-4e9f-41bd-99c6-c6133e83ce0a","","checklist-flat","work-in-progress","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","84","Speedpanel"
"85fad235-2ac5-45f5-89b8-d4806d489737","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building E"
"657a5e5d-ab0d-4635-a0a5-589570bc7351","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Ground"
"962d82be-dcbe-43a0-bb55-0d8a533591e2","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Ground","80"
"3319f02e-d1f9-40bb-978c-9a25bbb788be","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","80","Walls"
"4e6bf57c-5181-4ff6-b99c-bf4f8f59c19d","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","80","Ceilings"
"e35daf57-0c51-4625-b9d8-cd8b4045ca85","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","80","Speedpanel"
"01f39d90-4aa1-48a8-aabb-6c05f1af2909","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Ground","81"
"14640104-94ad-4322-8f12-44999e5df5de","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","81","Walls"
"ef706606-e381-4e15-84bb-866036f51f41","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","81","Ceilings"
"b12513c7-eb53-4f7b-b5cf-89144219460f","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","81","Speedpanel"
"4b5e35d0-02a8-497f-b306-a17fd032f3b7","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Ground","82"
"15a00a82-7dd7-4a5e-bf1f-c423d4cf5991","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","82","Walls"
"c405e08c-f20c-4a44-88df-a844ce871a8c","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","82","Ceilings"
"30a00a25-eca2-42fd-888b-99cbe75a4e6b","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","82","Speedpanel"
"3d6dd117-5f4d-487f-a7bf-45237fe589e6","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Ground","83"
"ec56d46f-8425-4228-a84c-c5e68b9de711","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","Walls"
"3c4ead4b-1153-468a-b696-114c889bc052","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","Ceilings"
"cd07941c-22ad-40c6-9d58-1bcda3d6985f","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","Speedpanel"
"e74e1e6d-65b0-40cf-a158-ec4f4ce45c44","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 1"
"a02259e6-e52d-4112-b10e-aa2a23800709","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 1","80"
"bb3b5d56-381c-4ea7-a312-426e755d7aef","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","Walls"
"86feb2c9-2489-4bc6-be73-4511966e8c60","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","Ceilings"
"ff2f4904-a848-4c3f-89df-42b3f4cf2514","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","Speedpanel"
"63ab3ee4-eb0e-47d8-802b-73f36c5d79d7","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 1","81"
"8c3c535e-069e-42e1-8a3b-a6616a8747c8","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","Walls"
"db0a110f-76ef-4c26-baee-e99fb6d3ca4c","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","Ceilings"
"2497b104-7100-45fb-9f44-45303c910969","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","Speedpanel"
"8db66b94-b98e-4cff-8123-74e05ad2d79a","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 1","82"
"fae709f3-dd49-4409-b0b9-3153325311ca","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","Walls"
"21340278-858a-44ce-8cea-82caa50bdbb6","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","Ceilings"
"607dcdbb-e12e-4644-89ec-f478328a2067","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","Speedpanel"
"3914c2ec-1de3-472c-a1ae-095be7a486ee","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 1","83"
"64d11719-6b71-4ec0-97c4-296cf7854fa0","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","83","Walls"
"a77d1d76-75da-4317-a350-e874e02b8bba","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","83","Ceilings"
"5ffbb9c7-4fac-4ca3-a113-3589535ed6c0","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","83","Speedpanel"
"3356064e-df40-4bac-90b3-1102a518aaff","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 2"
"3c93ed37-80b7-4f51-8af5-6c80096e3a51","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 2","80"
"fe941da7-c20f-446d-8ad7-556368845196","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 2","80","Walls"
"4c2f4807-952f-40e9-8f89-e9d56f9ee95c","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 2","80","Ceilings"
"eea31494-5644-4c4d-88e9-98c1c2360e7f","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 2","80","Speedpanel"
"75044329-99ee-469e-a011-1531a046b4de","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 2","81"
"311e3ceb-88ab-4e8d-898b-22e51ef34b88","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 2","81","Walls"
"076d4c2f-0e88-4863-a2e0-cc18c2e24a31","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 2","81","Ceilings"
"aab6b331-31ba-4751-b77f-1b41cf5e6a72","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 2","81","Speedpanel"
"ad0d82b9-1539-4030-97f5-7567ad27eb89","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 2","82"
"f958c9e7-d1d9-42c0-b361-c047722eb006","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 2","82","Walls"
"6e5b529b-559e-4167-8d5f-98de6cc42bf4","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 2","82","Ceilings"
"7c2cc48a-71bf-4289-bc8b-4fdc5bb788bc","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 2","82","Speedpanel"
"9abc55b0-7951-46dc-bf0d-0c8e86ca0f20","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 2","83"
"3929f4dd-7cc7-4912-a4ac-dd643a1ecc4d","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 2","83","Walls"
"fe39125e-ed30-426f-95ff-94042bf573ca","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 2","83","Ceilings"
"b0a37cc4-c9fc-4d2d-a106-1472e42aa9a3","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 2","83","Speedpanel"
"dfad9502-5425-4369-9511-f486ce496fc4","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 3"
"82a2983e-118c-42a2-ac73-240d42cd92bb","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 3","80"
"226bfadf-06a0-45fe-a7a8-1f193ac2ae12","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","80","Walls"
"7c4efa23-7ca5-447b-9a9f-cc374d811093","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","80","Ceilings"
"d0a20ffa-0ba2-4789-8db1-1f4eb35e5429","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","80","Speedpanel"
"e4ce9f8c-e18f-4bd4-958e-289104393d9d","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 3","81"
"e93481d6-7283-4409-9c3f-7325f0dd0d0b","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","81","Walls"
"dfc8ccb3-f1d5-4704-9ed5-6255e015b4f3","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","81","Ceilings"
"8f2daf75-b484-4a2e-a1af-6fb966760b94","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","81","Speedpanel"
"0e3aedeb-ff51-4f93-bcb0-88fcbe4145ee","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 3","82"
"41ce8c04-32fd-4acc-9292-a7aaeb301543","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","82","Walls"
"8c05ae05-5784-4bc2-9871-fa960b160a94","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","82","Ceilings"
"781c54f9-806b-499e-93a9-f9230b55717e","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","82","Speedpanel"
"7a9396cb-c750-4d00-8eb3-bbc80cc8c0f6","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 3","83"
"9355f565-59de-4a96-b54d-ce9524f90aca","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","Walls"
"1893826c-5cc5-4640-89ff-c6fee8a39f45","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","Ceilings"
"ebf1e54b-9a8c-4d76-b62e-3d8502f21228","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","Speedpanel"
"489a6d7d-66d9-4e24-83da-ebee7514db6c","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 4"
"cee95c05-7f58-49a0-822e-bd5351312cbd","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 4","80"
"96b42f0d-3278-4ecd-b702-56398b12a8fc","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","Walls"
"d14b3fce-7e9b-49e2-8645-265a0af95d37","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","Ceilings"
"74246aa6-d641-46ba-a46b-dfeaff0a8489","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","Speedpanel"
"b37e9da7-bd37-4217-b11e-a8f66e26eada","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 4","81"
"9179f2b0-4025-4f97-80c5-da366cbbef29","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","81","Walls"
"42493f05-1ebb-4fc7-b5bb-e73a16015d51","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","81","Ceilings"
"87b18aa0-86b1-4d33-af39-016e12d0f3f5","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","81","Speedpanel"
"eb23459f-35e1-40bc-bb9a-0bb2451d65cd","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 4","82"
"91b02d35-26b6-410e-92f3-2597d77d233d","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","82","Walls"
"4c33de18-1e80-48fc-9c23-f539985fd0a5","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","82","Ceilings"
"6227cd98-8aa6-49ef-9b50-093ec5f45d67","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","82","Speedpanel"
"78f3fe7f-272e-4540-b7a0-03304894395c","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 4","83"
"d22c3213-be43-4bae-9d5c-3777c46c8f32","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","83","Walls"
"24c961b4-db07-4db1-9b74-0e142d74e778","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","83","Ceilings"
"cd6f9a94-8cf2-4998-8c98-ab16bd119d2c","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","83","Speedpanel"
"46115929-1b35-48fb-ab14-0e864782a678","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 5"
"5393be21-7da0-48f0-9452-c51a3f778b02","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 5","80"
"9055ab03-ea67-4eb2-84a5-ee5060029ea8","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 5","80","Walls"
"5a65c8c3-3924-4725-8df5-ea2d3f4927e5","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 5","80","Ceilings"
"e350b206-34f6-4c26-9846-d0814b25112d","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 5","80","Speedpanel"
"70481bc3-5112-4ca9-97c9-98c50be1962b","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 5","81"
"6f973f9b-a24a-4f80-be3e-e90fe9827627","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 5","81","Walls"
"a762ef25-d775-4c56-b626-43cd5e4b8729","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 5","81","Ceilings"
"37ccb7fd-3d0f-40c8-9a85-dbbc209ba1d9","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 5","81","Speedpanel"
"0c98a2b1-30e7-45c2-b3bc-d1cead4ee899","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 5","82"
"e79e4359-4428-4900-87f2-65c776979094","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 5","82","Walls"
"0a2e4323-c433-43c2-a2ca-d40bf38b2d62","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 5","82","Ceilings"
"59035a53-fcba-4c97-b066-5e2a426f329e","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 5","82","Speedpanel"
"8aba4da6-c56e-4dbe-bb6c-db6588b6b1b9","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Level 5","83"
"fe52fc60-2d99-4e53-b9ae-6a1ece33d7aa","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 5","83","Walls"
"0cdbb0eb-6988-41bd-a12e-ec8c70c05120","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 5","83","Ceilings"
"895062bf-b6eb-4052-8653-873052e870ea","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 5","83","Speedpanel"
"a7f332f6-8af3-47ff-8622-1f48daab5f0e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","ITP FOCUS REPORTS"
"e7da4991-e765-40c9-bf78-a3c2e5f699a6","","checklist-flat","work-in-progress","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Site QA","ITP FOCUS REPORTS","FOCUS AREAS"
"e7fbadae-e411-4c93-b1bc-e2920c446842","","folder-normal","not-started","","step","TRUE","FALSE","Manufacturer's Inspection Reports"
"ef5c14d0-7337-4c73-b251-4f6c2c5bf0ce","","folder-normal","not-started","","step","TRUE","FALSE","Manufacturer's Inspection Reports","Building B"
"4e13d938-29cd-4eb7-b56e-c461945e1592","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Lower Ground"
"389d8fef-8798-488f-bf37-72571bc5fb1f","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Ground"
"4dd495d7-5511-4ae8-accb-f21a18337f6d","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 1"
"cb84a9b8-cab2-484a-b948-8e2aa831fb0a","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 2"
"47f2420b-4a1b-40dd-9e9b-c005642373b1","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 3"
"63eb3c97-753b-4aef-8e16-4489269401b2","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 4"
"3797fcec-8fd6-44cc-a603-d4ae43e165aa","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 5"
"22540d30-d988-4b15-b5e8-9d8cf728f212","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 6"
"7c0e61c8-3584-4545-af01-8bbd9707197d","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 7"
"afb18291-1b4e-4f65-b6c3-553f8c463831","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 8"
"a75dba1e-c4ed-4374-99b3-706a1e800ee2","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 9"
"f78129c5-9a6b-4b1b-a5a3-37d48c948515","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 10"
"10db4530-0bc7-4099-9848-331ec7e44f05","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 11"
"d72f61b2-f591-46c0-a42c-7a53b58cbfc3","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 12"
"08ce7395-783a-45a4-92b2-a5cbfd69ed97","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building B","Level 13"
"6b81adec-5058-4062-9c56-b2fdb5db3bc0","","folder-normal","not-started","","step","TRUE","FALSE","Manufacturer's Inspection Reports","Building D"
"182cbbaa-2537-4967-bdf5-68788c8e3a7f","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building D","Ground"
"2395aadb-e436-46d4-a2b3-0fd8afcfeaba","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building D","Level 1"
"7cae2715-1e33-4c1d-b208-1e036efd6f88","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building D","Level 2"
"6c8437b8-16e7-4aba-a9ff-10056c51b733","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building D","Level 3"
"3dbcd576-9e7f-4836-9eee-0f7b45462af7","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building D","Level 4"
"fd49b8c1-d48f-450c-bb7a-b8b9680ecd0e","","checklist-flat","not-started","Manufacturer's Inspection Report","checklist-flat","FALSE","FALSE","Manufacturer's Inspection Reports","Building D","Level 5"
"c33d9596-138b-4fff-b6d7-2928eeca5455","","folder-normal","","","step","TRUE","FALSE","Manufacturer's Inspection Reports","Building E"
