Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,11G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 11,11G,Balcony Wall and Ceiling- Framing and Sheeting,
,,11H - Wall Framing & Sheeting,,Site QA,Level 11,11H,Wall Framing & Sheeting,
,,11H - Suspended Framing,,Site QA,Level 11,11H,Suspended Framing,
,,11H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 11,11H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 11,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 11,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 11,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 11,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 11,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 11,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 11,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 11,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 12,grouping,Level 12,,,,
,,12A - Wall Framing & Sheeting,,Site QA,Level 12,12A,Wall Framing & Sheeting,
,,12A - Suspended Framing,,Site QA,Level 12,12A,Suspended Framing,
,,12A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 12,12A,Balcony Wall and Ceiling- Framing and Sheeting,
,,12B - Wall Framing & Sheeting,,Site QA,Level 12,12B,Wall Framing & Sheeting,
,,12B - Suspended Framing,,Site QA,Level 12,12B,Suspended Framing,
,,12B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 12,12B,Balcony Wall and Ceiling- Framing and Sheeting,
,,12C - Wall Framing & Sheeting,,Site QA,Level 12,12C,Wall Framing & Sheeting,
,,12C - Suspended Framing,,Site QA,Level 12,12C,Suspended Framing,
,,12C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 12,12C,Balcony Wall and Ceiling- Framing and Sheeting,
,,12D - Wall Framing & Sheeting,,Site QA,Level 12,12D,Wall Framing & Sheeting,
,,12D - Suspended Framing,,Site QA,Level 12,12D,Suspended Framing,
,,12D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 12,12D,Balcony Wall and Ceiling- Framing and Sheeting,
,,12E - Wall Framing & Sheeting,,Site QA,Level 12,12E,Wall Framing & Sheeting,
,,12E - Suspended Framing,,Site QA,Level 12,12E,Suspended Framing,
,,12E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 12,12E,Balcony Wall and Ceiling- Framing and Sheeting,
,,12F - Wall Framing & Sheeting,,Site QA,Level 12,12F,Wall Framing & Sheeting,
,,12F - Suspended Framing,,Site QA,Level 12,12F,Suspended Framing,
,,12F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 12,12F,Balcony Wall and Ceiling- Framing and Sheeting,
,,12G - Wall Framing & Sheeting,,Site QA,Level 12,12G,Wall Framing & Sheeting,
,,12G - Suspended Framing,,Site QA,Level 12,12G,Suspended Framing,
,,12G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 12,12G,Balcony Wall and Ceiling- Framing and Sheeting,
,,12H - Wall Framing & Sheeting,,Site QA,Level 12,12H,Wall Framing & Sheeting,
,,12H - Suspended Framing,,Site QA,Level 12,12H,Suspended Framing,
,,12H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 12,12H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 12,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 12,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 12,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 12,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 12,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 12,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 12,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 12,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 13,grouping,Level 13,,,,
,,13A - Wall Framing & Sheeting,,Site QA,Level 13,13A,Wall Framing & Sheeting,
,,13A - Suspended Framing,,Site QA,Level 13,13A,Suspended Framing,
,,13A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 13,13A,Balcony Wall and Ceiling- Framing and Sheeting,
,,13B - Wall Framing & Sheeting,,Site QA,Level 13,13B,Wall Framing & Sheeting,
,,13B - Suspended Framing,,Site QA,Level 13,13B,Suspended Framing,
,,13B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 13,13B,Balcony Wall and Ceiling- Framing and Sheeting,
,,13C - Wall Framing & Sheeting,,Site QA,Level 13,13C,Wall Framing & Sheeting,
,,13C - Suspended Framing,,Site QA,Level 13,13C,Suspended Framing,
,,13C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 13,13C,Balcony Wall and Ceiling- Framing and Sheeting,
,,13D - Wall Framing & Sheeting,,Site QA,Level 13,13D,Wall Framing & Sheeting,
,,13D - Suspended Framing,,Site QA,Level 13,13D,Suspended Framing,
,,13D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 13,13D,Balcony Wall and Ceiling- Framing and Sheeting,
,,13E - Wall Framing & Sheeting,,Site QA,Level 13,13E,Wall Framing & Sheeting,
,,13E - Suspended Framing,,Site QA,Level 13,13E,Suspended Framing,
,,13E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 13,13E,Balcony Wall and Ceiling- Framing and Sheeting,
,,13F - Wall Framing & Sheeting,,Site QA,Level 13,13F,Wall Framing & Sheeting,
,,13F - Suspended Framing,,Site QA,Level 13,13F,Suspended Framing,
,,13F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 13,13F,Balcony Wall and Ceiling- Framing and Sheeting,
,,13G - Wall Framing & Sheeting,,Site QA,Level 13,13G,Wall Framing & Sheeting,
,,13G - Suspended Framing,,Site QA,Level 13,13G,Suspended Framing,
,,13G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 13,13G,Balcony Wall and Ceiling- Framing and Sheeting,
,,13H - Wall Framing & Sheeting,,Site QA,Level 13,13H,Wall Framing & Sheeting,
,,13H - Suspended Framing,,Site QA,Level 13,13H,Suspended Framing,
,,13H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 13,13H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 13,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 13,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 13,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 13,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 13,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 13,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 13,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 13,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 15,grouping,Level 15,,,,
,,15A - Wall Framing & Sheeting,,Site QA,Level 15,15A,Wall Framing & Sheeting,
,,15A - Suspended Framing,,Site QA,Level 15,15A,Suspended Framing,
,,15A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 15,15A,Balcony Wall and Ceiling- Framing and Sheeting,
,,15B - Wall Framing & Sheeting,,Site QA,Level 15,15B,Wall Framing & Sheeting,
,,15B - Suspended Framing,,Site QA,Level 15,15B,Suspended Framing,
,,15B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 15,15B,Balcony Wall and Ceiling- Framing and Sheeting,
,,15C - Wall Framing & Sheeting,,Site QA,Level 15,15C,Wall Framing & Sheeting,
,,15C - Suspended Framing,,Site QA,Level 15,15C,Suspended Framing,
,,15C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 15,15C,Balcony Wall and Ceiling- Framing and Sheeting,
,,15D - Wall Framing & Sheeting,,Site QA,Level 15,15D,Wall Framing & Sheeting,
,,15D - Suspended Framing,,Site QA,Level 15,15D,Suspended Framing,
,,15D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 15,15D,Balcony Wall and Ceiling- Framing and Sheeting,
,,15E - Wall Framing & Sheeting,,Site QA,Level 15,15E,Wall Framing & Sheeting,
,,15E - Suspended Framing,,Site QA,Level 15,15E,Suspended Framing,
,,15E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 15,15E,Balcony Wall and Ceiling- Framing and Sheeting,
,,15F - Wall Framing & Sheeting,,Site QA,Level 15,15F,Wall Framing & Sheeting,
,,15F - Suspended Framing,,Site QA,Level 15,15F,Suspended Framing,
,,15F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 15,15F,Balcony Wall and Ceiling- Framing and Sheeting,
,,15G - Wall Framing & Sheeting,,Site QA,Level 15,15G,Wall Framing & Sheeting,
,,15G - Suspended Framing,,Site QA,Level 15,15G,Suspended Framing,
,,15G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 15,15G,Balcony Wall and Ceiling- Framing and Sheeting,
,,15H - Wall Framing & Sheeting,,Site QA,Level 15,15H,Wall Framing & Sheeting,
,,15H - Suspended Framing,,Site QA,Level 15,15H,Suspended Framing,
,,15H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 15,15H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 15,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 15,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 15,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 15,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 15,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 15,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 15,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 15,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 16,grouping,Level 16,,,,
,,16A - Wall Framing & Sheeting,,Site QA,Level 16,16A,Wall Framing & Sheeting,
,,16A - Suspended Framing,,Site QA,Level 16,16A,Suspended Framing,
,,16A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 16,16A,Balcony Wall and Ceiling- Framing and Sheeting,
,,16B - Wall Framing & Sheeting,,Site QA,Level 16,16B,Wall Framing & Sheeting,
,,16B - Suspended Framing,,Site QA,Level 16,16B,Suspended Framing,
,,16B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 16,16B,Balcony Wall and Ceiling- Framing and Sheeting,
,,16C - Wall Framing & Sheeting,,Site QA,Level 16,16C,Wall Framing & Sheeting,
,,16C - Suspended Framing,,Site QA,Level 16,16C,Suspended Framing,
,,16C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 16,16C,Balcony Wall and Ceiling- Framing and Sheeting,
,,16D - Wall Framing & Sheeting,,Site QA,Level 16,16D,Wall Framing & Sheeting,
,,16D - Suspended Framing,,Site QA,Level 16,16D,Suspended Framing,
,,16D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 16,16D,Balcony Wall and Ceiling- Framing and Sheeting,
,,16E - Wall Framing & Sheeting,,Site QA,Level 16,16E,Wall Framing & Sheeting,
,,16E - Suspended Framing,,Site QA,Level 16,16E,Suspended Framing,
,,16E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 16,16E,Balcony Wall and Ceiling- Framing and Sheeting,
,,16F - Wall Framing & Sheeting,,Site QA,Level 16,16F,Wall Framing & Sheeting,
,,16F - Suspended Framing,,Site QA,Level 16,16F,Suspended Framing,
,,16F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 16,16F,Balcony Wall and Ceiling- Framing and Sheeting,
,,16G - Wall Framing & Sheeting,,Site QA,Level 16,16G,Wall Framing & Sheeting,
,,16G - Suspended Framing,,Site QA,Level 16,16G,Suspended Framing,
,,16G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 16,16G,Balcony Wall and Ceiling- Framing and Sheeting,
,,16H - Wall Framing & Sheeting,,Site QA,Level 16,16H,Wall Framing & Sheeting,
,,16H - Suspended Framing,,Site QA,Level 16,16H,Suspended Framing,
,,16H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 16,16H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 16,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 16,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 16,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 16,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 16,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 16,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 16,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 16,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 17,grouping,Level 17,,,,
,,17A - Wall Framing & Sheeting,,Site QA,Level 17,17A,Wall Framing & Sheeting,
,,17A - Suspended Framing,,Site QA,Level 17,17A,Suspended Framing,
,,17A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 17,17A,Balcony Wall and Ceiling- Framing and Sheeting,
,,17B - Wall Framing & Sheeting,,Site QA,Level 17,17B,Wall Framing & Sheeting,
,,17B - Suspended Framing,,Site QA,Level 17,17B,Suspended Framing,
,,17B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 17,17B,Balcony Wall and Ceiling- Framing and Sheeting,
,,17C - Wall Framing & Sheeting,,Site QA,Level 17,17C,Wall Framing & Sheeting,
,,17C - Suspended Framing,,Site QA,Level 17,17C,Suspended Framing,
,,17C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 17,17C,Balcony Wall and Ceiling- Framing and Sheeting,
,,17D - Wall Framing & Sheeting,,Site QA,Level 17,17D,Wall Framing & Sheeting,
,,17D - Suspended Framing,,Site QA,Level 17,17D,Suspended Framing,
,,17D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 17,17D,Balcony Wall and Ceiling- Framing and Sheeting,
,,17E - Wall Framing & Sheeting,,Site QA,Level 17,17E,Wall Framing & Sheeting,
,,17E - Suspended Framing,,Site QA,Level 17,17E,Suspended Framing,
,,17E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 17,17E,Balcony Wall and Ceiling- Framing and Sheeting,
,,17F - Wall Framing & Sheeting,,Site QA,Level 17,17F,Wall Framing & Sheeting,
,,17F - Suspended Framing,,Site QA,Level 17,17F,Suspended Framing,
,,17F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 17,17F,Balcony Wall and Ceiling- Framing and Sheeting,
,,17G - Wall Framing & Sheeting,,Site QA,Level 17,17G,Wall Framing & Sheeting,
,,17G - Suspended Framing,,Site QA,Level 17,17G,Suspended Framing,
,,17G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 17,17G,Balcony Wall and Ceiling- Framing and Sheeting,
,,17H - Wall Framing & Sheeting,,Site QA,Level 17,17H,Wall Framing & Sheeting,
,,17H - Suspended Framing,,Site QA,Level 17,17H,Suspended Framing,
,,17H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 17,17H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 17,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 17,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 17,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 17,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 17,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 17,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 17,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 17,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 18,grouping,Level 18,,,,
,,18A - Wall Framing & Sheeting,,Site QA,Level 18,18A,Wall Framing & Sheeting,
,,18A - Suspended Framing,,Site QA,Level 18,18A,Suspended Framing,
,,18A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 18,18A,Balcony Wall and Ceiling- Framing and Sheeting,
,,18B - Wall Framing & Sheeting,,Site QA,Level 18,18B,Wall Framing & Sheeting,
,,18B - Suspended Framing,,Site QA,Level 18,18B,Suspended Framing,
,,18B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 18,18B,Balcony Wall and Ceiling- Framing and Sheeting,
,,18C - Wall Framing & Sheeting,,Site QA,Level 18,18C,Wall Framing & Sheeting,
,,18C - Suspended Framing,,Site QA,Level 18,18C,Suspended Framing,
,,18C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 18,18C,Balcony Wall and Ceiling- Framing and Sheeting,
,,18D - Wall Framing & Sheeting,,Site QA,Level 18,18D,Wall Framing & Sheeting,
,,18D - Suspended Framing,,Site QA,Level 18,18D,Suspended Framing,
,,18D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 18,18D,Balcony Wall and Ceiling- Framing and Sheeting,
,,18E - Wall Framing & Sheeting,,Site QA,Level 18,18E,Wall Framing & Sheeting,
,,18E - Suspended Framing,,Site QA,Level 18,18E,Suspended Framing,
,,18E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 18,18E,Balcony Wall and Ceiling- Framing and Sheeting,
,,18F - Wall Framing & Sheeting,,Site QA,Level 18,18F,Wall Framing & Sheeting,
,,18F - Suspended Framing,,Site QA,Level 18,18F,Suspended Framing,
,,18F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 18,18F,Balcony Wall and Ceiling- Framing and Sheeting,
,,18G - Wall Framing & Sheeting,,Site QA,Level 18,18G,Wall Framing & Sheeting,
,,18G - Suspended Framing,,Site QA,Level 18,18G,Suspended Framing,
,,18G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 18,18G,Balcony Wall and Ceiling- Framing and Sheeting,
,,18H - Wall Framing & Sheeting,,Site QA,Level 18,18H,Wall Framing & Sheeting,
,,18H - Suspended Framing,,Site QA,Level 18,18H,Suspended Framing,
,,18H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 18,18H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 18,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 18,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 18,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 18,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 18,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 18,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 18,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 18,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 19,grouping,Level 19,,,,
,,19A - Wall Framing & Sheeting,,Site QA,Level 19,19A,Wall Framing & Sheeting,
,,19A - Suspended Framing,,Site QA,Level 19,19A,Suspended Framing,
,,19A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 19,19A,Balcony Wall and Ceiling- Framing and Sheeting,
,,19B - Wall Framing & Sheeting,,Site QA,Level 19,19B,Wall Framing & Sheeting,
,,19B - Suspended Framing,,Site QA,Level 19,19B,Suspended Framing,
,,19B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 19,19B,Balcony Wall and Ceiling- Framing and Sheeting,
,,19C - Wall Framing & Sheeting,,Site QA,Level 19,19C,Wall Framing & Sheeting,
,,19C - Suspended Framing,,Site QA,Level 19,19C,Suspended Framing,
,,19C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 19,19C,Balcony Wall and Ceiling- Framing and Sheeting,
,,19D - Wall Framing & Sheeting,,Site QA,Level 19,19D,Wall Framing & Sheeting,
,,19D - Suspended Framing,,Site QA,Level 19,19D,Suspended Framing,
,,19D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 19,19D,Balcony Wall and Ceiling- Framing and Sheeting,
,,19E - Wall Framing & Sheeting,,Site QA,Level 19,19E,Wall Framing & Sheeting,
,,19E - Suspended Framing,,Site QA,Level 19,19E,Suspended Framing,
,,19E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 19,19E,Balcony Wall and Ceiling- Framing and Sheeting,
,,19F - Wall Framing & Sheeting,,Site QA,Level 19,19F,Wall Framing & Sheeting,
,,19F - Suspended Framing,,Site QA,Level 19,19F,Suspended Framing,
,,19F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 19,19F,Balcony Wall and Ceiling- Framing and Sheeting,
,,19G - Wall Framing & Sheeting,,Site QA,Level 19,19G,Wall Framing & Sheeting,
,,19G - Suspended Framing,,Site QA,Level 19,19G,Suspended Framing,
,,19G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 19,19G,Balcony Wall and Ceiling- Framing and Sheeting,
,,19H - Wall Framing & Sheeting,,Site QA,Level 19,19H,Wall Framing & Sheeting,
,,19H - Suspended Framing,,Site QA,Level 19,19H,Suspended Framing,
,,19H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 19,19H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 19,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 19,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 19,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 19,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 19,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 19,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 19,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 19,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 20,grouping,Level 20,,,,
,,20A - Wall Framing & Sheeting,,Site QA,Level 20,20A,Wall Framing & Sheeting,
,,20A - Suspended Framing,,Site QA,Level 20,20A,Suspended Framing,
,,20A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 20,20A,Balcony Wall and Ceiling- Framing and Sheeting,
,,20B - Wall Framing & Sheeting,,Site QA,Level 20,20B,Wall Framing & Sheeting,
,,20B - Suspended Framing,,Site QA,Level 20,20B,Suspended Framing,
,,20B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 20,20B,Balcony Wall and Ceiling- Framing and Sheeting,
,,20C - Wall Framing & Sheeting,,Site QA,Level 20,20C,Wall Framing & Sheeting,
,,20C - Suspended Framing,,Site QA,Level 20,20C,Suspended Framing,
,,20C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 20,20C,Balcony Wall and Ceiling- Framing and Sheeting,
,,20D - Wall Framing & Sheeting,,Site QA,Level 20,20D,Wall Framing & Sheeting,
,,20D - Suspended Framing,,Site QA,Level 20,20D,Suspended Framing,
,,20D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 20,20D,Balcony Wall and Ceiling- Framing and Sheeting,
,,20E - Wall Framing & Sheeting,,Site QA,Level 20,20E,Wall Framing & Sheeting,
,,20E - Suspended Framing,,Site QA,Level 20,20E,Suspended Framing,
,,20E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 20,20E,Balcony Wall and Ceiling- Framing and Sheeting,
,,20F - Wall Framing & Sheeting,,Site QA,Level 20,20F,Wall Framing & Sheeting,
,,20F - Suspended Framing,,Site QA,Level 20,20F,Suspended Framing,
,,20F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 20,20F,Balcony Wall and Ceiling- Framing and Sheeting,
,,20G - Wall Framing & Sheeting,,Site QA,Level 20,20G,Wall Framing & Sheeting,
,,20G - Suspended Framing,,Site QA,Level 20,20G,Suspended Framing,
,,20G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 20,20G,Balcony Wall and Ceiling- Framing and Sheeting,
,,20H - Wall Framing & Sheeting,,Site QA,Level 20,20H,Wall Framing & Sheeting,
,,20H - Suspended Framing,,Site QA,Level 20,20H,Suspended Framing,
,,20H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 20,20H,Balcony Wall and Ceiling- Framing and Sheeting,
