"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1fc4b491-7ba7-46f0-80dd-d1f3b25e520a","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA"
"59496fdc-124a-452a-8067-7000d7fc0281","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs"
"3e90e029-c5d0-4cc6-90c7-ede6affaa351","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS"
"92900b0b-19ae-44f2-a9d0-6d401f3d3911","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Basement 2"
"a62a81f9-5fe6-4cfd-8e49-8ff709691d6e","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Basement 2","AE 4634"
"21e6bb5b-ff95-4b74-a657-3767fe0c5b21","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4501","Leadins"
"a907c939-facf-4251-b27a-d79dc1202295","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4501","Roughin"
"d9fc45ea-9333-42fc-9196-6d6bf53bb490","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4501","Cut out"
"7f3885b0-314e-4191-bcdc-e5547b2860ed","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4501","Commissioining"
"cf902e1f-deec-4514-b83b-20086c696fc9","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4501","Mandatory testing"
"ca245faa-7eb1-4227-b911-7194df3ca3bf","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4501","Mandatory testing","CB1"
"279cde0b-43b6-4e50-9a0c-dbbeb00e3642","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4501","Mandatory testing","CB2"
"c996196d-68c6-47e5-bb5c-65cbb9963a87","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4501","Mandatory testing","CB3"
"c6d5af1e-9cbb-4592-bb48-f9925054bdce","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4501","Mandatory testing","CB4"
"2c55622d-2dda-48ad-a84c-36fb1220c56b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4501","Mandatory testing","CB5"
"8d765d2a-27f3-484f-8644-89c31bd9fd88","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4501","Mandatory testing","CB6"
"29c8ba1f-44e7-4c52-a66d-3dd790cf45a8","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4501","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"165b5b6e-7e81-4e14-82b2-11fe53b8ee6d","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502"
"58516e50-1b0b-43a8-8d11-cd4226be08d2","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502","Leadins"
"820443bb-6735-4ad8-b49f-bc977cf58d43","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502","Roughin"
"879d7549-1575-4c79-8f14-7ffd0ff529ef","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502","Cut out"
"84fe4d57-26fd-41c2-ac17-bf68a74dd08f","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502","Commissioining"
"e2e2d4a9-afbe-4d40-9de8-747a58164639","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502","Mandatory testing"
"28c4a108-25cc-4df8-85cc-4006f9c055d3","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502","Mandatory testing","CB1"
"8d785337-088c-4204-bdf7-22c06a239f35","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502","Mandatory testing","CB2"
"c6170a5b-5031-4ad0-862a-10412d0cdb0f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502","Mandatory testing","CB3"
"7da4a3c5-6708-42a4-b583-fde0dc63d909","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502","Mandatory testing","CB4"
"f67ed1cb-8715-4199-b07f-e727e6f1807f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502","Mandatory testing","CB5"
"80652a2a-d7c8-499e-939f-b75a299c646e","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502","Mandatory testing","CB6"
"dca3a1ef-c0e0-4389-a8c4-199694f6ea79","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4502","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"868d237e-6fbb-42f5-ab5a-100772402117","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503"
"c0e4f926-1e00-4002-b56e-95a965c98994","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503","Leadins"
"f45f2449-f06a-42ed-8180-c78a1e8d2950","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503","Roughin"
"60e258ed-af09-40f0-864b-3041fd09e8fc","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503","Cut out"
"11b18f84-aede-4ab0-9bbb-abde697a152b","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503","Commissioining"
"7ca556fb-97d6-473f-b61a-e33252464dec","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503","Mandatory testing"
"35f422b2-1237-44d1-9e68-4b4a3f6ded2b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503","Mandatory testing","CB1"
"6bc2d5c4-5341-4c23-8c2c-a9a020756766","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503","Mandatory testing","CB2"
"73aa3f51-67af-4610-ae93-b272535a6fe9","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503","Mandatory testing","CB3"
"9a247ba9-cb75-48e3-af03-0d7aa3c86770","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503","Mandatory testing","CB4"
"45491834-5f3d-4416-b97c-bddb6111e521","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503","Mandatory testing","CB5"
"5cab2966-672c-483b-8440-5d8e3c6c1f68","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503","Mandatory testing","CB6"
"7601139a-1005-4a17-9969-1fb9a37b56e9","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4503","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"12c4ceb3-6863-4074-9079-f8d680f688ee","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504"
"1793501e-aeec-46cf-9be4-1a5622da5280","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504","Leadins"
"fa4b3c79-41b9-489a-b8f5-761b7ff2937e","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504","Roughin"
"a2c3b3c6-4fdf-4943-9c55-5f0fdd55733b","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504","Cut out"
"ccd33da6-1274-4c9a-965a-95c53b9b8fbb","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504","Commissioining"
"9ea01268-c4e1-4b2f-9f09-403fdf73228e","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504","Mandatory testing"
"a1ca3ec8-fe09-4f13-9088-477ec33a47f0","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504","Mandatory testing","CB1"
"d871cad9-83fc-4869-b6cc-fec1ce1c3d82","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504","Mandatory testing","CB2"
"e4efc958-203f-4191-973c-f84791494ed9","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504","Mandatory testing","CB3"
"0db6c178-874e-4d01-b3bf-73b081141ab2","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504","Mandatory testing","CB4"
"05e3ac16-375d-4a87-ac52-1cf503aa43b7","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504","Mandatory testing","CB5"
"d6fda95d-15e0-4b6a-b644-6d1d9899ec5f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504","Mandatory testing","CB6"
"580ca897-9b50-4bee-8a2b-b637ff3880e3","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4504","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"52c0f68c-b4ac-40f1-9e9b-2c7e32ab6b67","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505"
"9acf7b13-70e2-4c72-b3be-b3a34beff550","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505","Leadins"
"bf180220-a4f4-4b24-9f6d-b59fd984059e","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505","Roughin"
"61f3b0f0-df26-4049-9e8f-04c03d1a0bbb","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505","Cut out"
"f56badb3-c121-4f22-ba21-95b5212dee57","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505","Commissioining"
"88441c19-4620-4410-a1ed-7ec411dfef81","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505","Mandatory testing"
"2a7a7ea0-c4af-467a-9500-c900e056a003","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505","Mandatory testing","CB1"
"e23c9882-559a-4927-ad3d-83cdb07633fc","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505","Mandatory testing","CB2"
"7bbea7b7-a008-4cdb-b6dc-3e7cdce43d56","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505","Mandatory testing","CB3"
"61a63dcf-4491-4ea6-af1e-22446bcdf4d6","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505","Mandatory testing","CB4"
"8f18a997-42d8-436b-b642-8ede869e28ba","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505","Mandatory testing","CB5"
"5f0a9efe-6616-411f-ae73-fc99dc6f7c4f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505","Mandatory testing","CB6"
"bc71f67f-f74b-4b2c-9971-3c1c6278749f","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4505","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"1cb1abc7-6348-4a46-a1b8-f44367c39f22","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506"
"3626a74a-ce46-4368-8ccb-966feef5281f","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506","Leadins"
"b8ea56fa-d509-4c1c-9926-43cc6de3eff8","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506","Roughin"
"dea16743-2fc7-4b34-853a-0a5848a623ad","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506","Cut out"
"15bc38a2-f494-40d6-bbaf-2cf6c8d11d77","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506","Commissioining"
"435dc7d3-edf4-4bad-97be-7be3e7e33829","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506","Mandatory testing"
"89315d27-2a42-4a91-951f-159f90ab49e5","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506","Mandatory testing","CB1"
"4648a06f-aa20-44e7-b7c3-13c081e6d20d","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506","Mandatory testing","CB2"
"daccb89a-6a35-47da-85e4-3a7de4e445e8","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506","Mandatory testing","CB3"
"d111bff6-bfb4-4d70-a28a-77596003f185","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506","Mandatory testing","CB4"
"7b9c44d7-08ab-44c9-9186-e27052cd9cd9","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506","Mandatory testing","CB5"
"58f187d9-a48c-4028-9514-4e802547ad82","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506","Mandatory testing","CB6"
"f114df74-d328-4bf9-a2a7-39c3c9a343bc","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4506","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"5752c604-d807-4bb3-8805-a6de5fa89464","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4507"
"f95eafeb-e5cc-4b9a-9d47-a71f1b949329","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4507","Leadins"
"b81df602-821f-4f2d-add1-ddecb463c8eb","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4507","Roughin"
"43c357ce-9705-40a8-99d1-825bfbca6eef","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4507","Cut out"
"3b9fe07f-905b-4f21-bd69-b4a77455e7f4","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4507","Commissioining"
"97e139ed-2bf8-4644-881c-5a4a5b9182bd","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4507","Mandatory testing"
"78f1e871-6312-4f84-a099-8f15a671e2d2","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 45","Apartment 4507","Mandatory testing","CB1"
