Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,,,,,,,,,
6919c19b-0fc6-53be-bfaa-20b2e0343a57,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING FOH - Drawing No. 141020,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL0-ASS-FCU-002),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
b5208f19-328b-54cc-9a26-c64c31799221,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING FOH - Drawing No. 141021,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL0-ASS-FCU-006),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
71fa082e-c7b9-53bd-8fae-2d964d77f072,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING BOH - Drawing No. 141022,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-STL0-ASS-FCU-007),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
2b6ea4fe-5c77-58dc-a679-8ef73e762445,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING BOH - Drawing No. 141022,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-STL0-ASS-FCU-008),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
4d5c60b7-1230-57ad-b3ac-fe5c5d4c167a,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING BOH - Drawing No. 141022,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-STL0-ASS-FCU-009),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
c32dcefc-f284-518b-9b72-1af8a980c726,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING BOH - Drawing No. 141022,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-STL0-ASS-FCU-010),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
9ebe3621-2fe3-51a3-8888-f1d850b780bd,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING BOH - Drawing No. 141022,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-STL0-ASS-FCU-011),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
4fd182cd-3c6c-5e1c-9c7d-782acfadea29,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING BOH - Drawing No. 141022,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-STL0-ASS-FCU-012),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
965f839b-6311-584c-a5dd-a9d576122f26,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING BOH - Drawing No. 141022,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-STL0-ASS-FCU-013),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
adc20d69-d97c-591f-87db-0dc657dbafbd,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING BOH - Drawing No. 141022,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-STL0-ASS-FCU-014),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
d1cc2006-e9ae-5250-85e7-7a2136e29257,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING BOH - Drawing No. 141022,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-STL0-ASS-FCU-015),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
9b68bf3b-8e71-5852-9b5d-2a69f09eb658,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING BOH - Drawing No. 141022,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-STL0-ASS-FCU-020),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
be252993-d3d2-523e-add8-ba2f74df919d,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING BOH - Drawing No. 141022,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-STL0-ASS-FCU-021),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
