"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1d1e6a92-4c79-4cfd-b6a1-eea37e486c63","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"320e6e77-1cd7-4e50-97b7-0763c598e6c1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building B"
"1288f73d-af33-474c-9d1d-c76834ed5bb1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building B","Lower Ground"
"a6ecec03-b91a-4fc3-bfca-7d236c26ca48","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building B","Lower Ground","50"
"1a92b34a-76dc-4d74-a734-e49328fe166c","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","82","RISER 03.E.109","Plaster Walls Finishing"
"8f24c0ca-a7ca-488a-9297-42eb348d230f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 3","82","EDB 03.E.120"
"c464aca5-0d4e-40c1-83cd-1277b32a1c98","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","82","EDB 03.E.120","Speedpanel"
"cb55bef1-bae8-4ced-ae4f-e9de6979c2dc","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 3","82","WCPU (M) 03.E.005"
"997a659d-e517-4bc8-a1fb-4d512b271687","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","82","WCPU (M) 03.E.005","Ceilings (grid/sheeting)"
"c2df6359-0b2c-4a93-bf47-9d9ddd73a29e","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","82","WCPU (M) 03.E.005","Plaster Walls Set Out"
"72f341bc-4eb9-448f-bc7d-94cd8446469d","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","82","WCPU (M) 03.E.005","Plaster Walls Framing"
"ea78d532-2393-47c8-b8ea-d860d735aef1","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","82","WCPU (M) 03.E.005","Plaster Walls Sheeting"
"e86cd4d3-6fff-4199-b757-098f5bb60863","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","82","WCPU (M) 03.E.005","Plaster Walls Finishing"
"e210f3fc-668f-4f2e-b98a-4f87740a778b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 3","83"
"9c4a10dc-3433-4030-8a99-332bb1a33e35","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","Wall Set Out."
"411786ed-8c3a-42ec-a246-66a6bf672e01","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","Wall Framing."
"e1ee90b3-d516-47ca-826f-4179418d544b","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","Wall Sheeting."
"8195657c-9a84-48a5-9067-ef202ad02b6a","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","Wall Finishing."
"242006ab-d281-4301-ae09-454321ad2b67","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","Ceilings"
"90e4145c-2d3c-4b24-ab15-4d13cce2b2d0","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","Speedpanel"
"5950eb77-93ae-4e5e-98f3-febaef05d96c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 3","83","VU WAITING 03.E.014"
"7ac2739d-550e-4476-bc91-a47c58d5f2d9","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","VU WAITING 03.E.014","Ceilings (grid/sheeting)"
"50ebe6d1-08ae-4c77-b40a-f691d02e5ef2","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","VU WAITING 03.E.014","Plaster Walls Set Out"
"417a35c2-0d17-49af-9e6f-261948490178","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","VU WAITING 03.E.014","Plaster Walls Framing"
"31bcf3a3-5141-49d0-ba56-1884292908ec","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","VU WAITING 03.E.014","Plaster Walls Sheeting"
"89dc7ad9-3827-4677-92b4-9935e516d067","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","VU WAITING 03.E.014","Plaster Walls Finishing"
"ce85f021-fd23-4b78-92c1-a9f700bec249","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 3","83","ELEC 03.E.112"
"a306a153-218d-4858-937b-42aba88bef9d","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","ELEC 03.E.112","Speedpanel"
"9ef112ba-36c1-4547-89ef-fb155a892121","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 3","83","CR (ELVR-1E) 03.E.126"
"3c6dcbc3-c3b4-4673-9523-f2a829100183","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","CR (ELVR-1E) 03.E.126","Speedpanel"
"83cbbad2-4205-4b64-a25a-70c744b37129","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 3","83","MECH 03.E.111"
"e1d0aee8-d274-4b0e-bae2-928d5e7f13b6","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","MECH 03.E.111","Speedpanel"
"d99a9788-5703-42f5-99b8-770de0cf4b53","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 3","83","WC ACC 03.E.003"
"c6470800-56f3-46a8-8c66-ba4c696908a8","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","WC ACC 03.E.003","Ceilings (grid/sheeting)"
"5fedd9ce-46c5-4e05-bc1b-2c6cfff29533","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","WC ACC 03.E.003","Plaster Walls Set Out"
"421525ba-fade-4bc6-98a5-d51f2bfb134c","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","WC ACC 03.E.003","Plaster Walls Framing"
"050bfdb2-f6f2-4c77-9ba4-363ad424fa2a","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","WC ACC 03.E.003","Plaster Walls Sheeting"
"14efed79-7740-4caf-addb-519cac4a8d97","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","WC ACC 03.E.003","Plaster Walls Finishing"
"5dcb553d-2d89-42c7-9d19-46ef19cf9313","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 3","83","WCPU (F) 03.E.004"
"5dd298b9-8bb6-4c09-b0b4-dba974fa94d5","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","WCPU (F) 03.E.004","Ceilings (grid/sheeting)"
"5bec1c0e-3749-4e8c-a241-a42901f7b651","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","WCPU (F) 03.E.004","Plaster Walls Set Out"
"4ba98482-9601-4bf3-9ae3-6aae7b602a60","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","WCPU (F) 03.E.004","Plaster Walls Framing"
"e4ddf232-fd74-49b2-94fd-0a5a4d62cdc6","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","WCPU (F) 03.E.004","Plaster Walls Sheeting"
"948627f8-219a-43d7-ac90-b71f7284992e","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","WCPU (F) 03.E.004","Plaster Walls Finishing"
"04ba2da8-b139-47af-ae18-d2586c7bef0f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 3","83","STAIR E1 03.E.129"
"10fe795f-ab70-42b9-940f-0a3f7cdd1eba","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","STAIR E1 03.E.129","Plaster Walls Set Out"
"cf3381b3-0614-43c0-9e10-53f1c78c4a1e","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","STAIR E1 03.E.129","Plaster Walls Framing"
"9021e282-5fe5-4e7c-8419-a869d4497ca3","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","STAIR E1 03.E.129","Plaster Walls Sheeting"
"81aec7a1-5dc4-4622-9bd4-51c9d0be5c51","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 3","83","STAIR E1 03.E.129","Plaster Walls Finishing"
"d9dafe19-6072-42eb-9c6f-49fdb49ddf20","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4"
"dd19653a-1061-4fe4-aa99-36921734182e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80"
"c7af36cb-7a95-4240-8d10-db61bb15cfeb","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","Wall Set Out."
"faf51d0a-fbe5-4d7a-8d19-2c1a81ab53cb","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","Wall Framing."
"b990c974-c251-4114-b644-ec69f558b8b0","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","Wall Sheeting."
"f2c630c6-f336-42f2-9561-58cb7ae45c3b","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","Wall Finishing."
"658ba481-1a7e-4d0b-8b15-c303267ac805","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","Ceilings"
"962b96ad-5426-4363-9996-83f6c91e8eb9","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","Speedpanel"
"3a907bde-2d78-4679-a581-ad380cc02540","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","STAIR E2 04.E.049"
"bc40b105-37aa-476d-ae46-5c44b27901fb","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","STAIR E2 04.E.049","Speedpanel"
"43eeca40-7c9a-4b22-8b3d-0a1e7bef0ba3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","STAIR PRES 04.E.052"
"6b5406f7-c66c-47ff-9874-ee2f5c32741b","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","STAIR PRES 04.E.052","Speedpanel"
"4afce892-c191-4a78-891c-24ab2c8c5cfa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 1 04.E.159"
"204b9de2-d5d8-4de5-8d12-301ba2811d2c","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 1 04.E.159","Ceilings (grid/sheeting)"
"b07bb612-06c2-4167-b6a1-d357621abe82","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 1 04.E.159","Soffit Lining"
"8bbee3cb-3b1c-44ec-81ea-f1082ceb2b2a","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 1 04.E.159","Plaster Walls Set Out"
"bbf3b9f9-d7b8-4b2e-b296-50d2c6762d7e","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 1 04.E.159","Plaster Walls Framing"
"945fedf6-e4ce-4e21-8eb4-57111215102a","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 1 04.E.159","Plaster Walls Sheeting"
"1351ad50-ad3b-48a9-b9c1-3b2eae2c5f04","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 1 04.E.159","Plaster Walls Finishing"
"73cd2ddf-7d55-46b1-9d82-301bfeff04b4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","CH WC 2 04.E.032"
"dc3b3ea1-6a06-4981-95ec-464b95aa2af4","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CH WC 2 04.E.032","Ceilings (grid/sheeting)"
"ab7ab94d-fe61-4404-aa05-4606c47f1330","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CH WC 2 04.E.032","Soffit Lining"
"0cac6770-1a85-412f-82c9-88d543e3d1f5","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CH WC 2 04.E.032","Plaster Walls Set Out"
"98675d2e-b7a2-430b-bf7c-c544c9f2359c","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CH WC 2 04.E.032","Plaster Walls Framing"
"b6a1145e-f640-4f80-8746-b45d33c66faa","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CH WC 2 04.E.032","Plaster Walls Sheeting"
"58bc47a4-5ead-4c00-89e9-a8caf996476b","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CH WC 2 04.E.032","Plaster Walls Finishing"
"a00fc717-084f-43d4-9774-30f224fd25ac","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","CIRC-EPPRG 04.E.148"
"7496d986-8d6d-4738-ac10-a3b2b436a6ae","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CIRC-EPPRG 04.E.148","Ceilings (grid/sheeting)"
"cd37b0eb-a8ca-4c3e-b39b-cb10452d3d31","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CIRC-EPPRG 04.E.148","Soffit Lining"
"3a6d62e0-8307-43b9-9b84-832445a7f829","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CIRC-EPPRG 04.E.148","Plaster Walls Set Out"
"fea94da0-3c60-4d2d-b621-e5283114d1fd","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CIRC-EPPRG 04.E.148","Plaster Walls Framing"
"3daa57de-a863-4bc8-b0ac-d806fcfbc796","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CIRC-EPPRG 04.E.148","Plaster Walls Sheeting"
"b75002a9-f4bb-41d4-b45c-ecbfd83f3e3a","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CIRC-EPPRG 04.E.148","Plaster Walls Finishing"
"6fd31bba-51a0-4411-968e-0a83b4e0f765","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 2 04.E.156"
"0a75a004-807f-4ffd-b5fb-050ce2afc663","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 2 04.E.156","Ceilings (grid/sheeting)"
"7d088c44-ed46-43f7-87fb-049287148260","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 2 04.E.156","Soffit Lining"
"d2135c2d-f23d-4d08-817a-b93974950fe1","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 2 04.E.156","Plaster Walls Set Out"
"c311d006-1b5f-4446-bacf-8112067b2ffc","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 2 04.E.156","Plaster Walls Framing"
"0babc3d9-c224-4b9a-9db8-122297451886","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 2 04.E.156","Plaster Walls Sheeting"
"e8361b73-f4e6-4cb5-9b8e-0c1010679f7f","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CLIN EXERCISE 2 04.E.156","Plaster Walls Finishing"
"0077798a-52c2-4833-8e4b-9b3d576fbccd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","CH WC 1 04.E.034"
"5cee938c-9f45-4b8a-b54f-5e1559cc8559","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CH WC 1 04.E.034","Ceilings (grid/sheeting)"
"cdbee481-5cfb-4921-9a37-42cfee2ccd01","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CH WC 1 04.E.034","Soffit Lining"
"948007d2-13c8-42cc-9ce6-d1ca6bfcd9dd","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CH WC 1 04.E.034","Plaster Walls Set Out"
"f3ab0b7a-b729-4cd7-b014-d281a8a80f91","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CH WC 1 04.E.034","Plaster Walls Framing"
"ec48bc2e-2e57-4c6a-8a06-0e1b4403e2df","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CH WC 1 04.E.034","Plaster Walls Sheeting"
"96248375-aa5b-4c2b-b079-b27b7cb73097","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CH WC 1 04.E.034","Plaster Walls Finishing"
"034727c3-c74f-4486-a366-2a6f7e59fa59","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","CIRC-NMP 04.E.175"
"f9e2716a-22e9-49f5-a57f-3dc4a082c900","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CIRC-NMP 04.E.175","Ceilings (grid/sheeting)"
"3665229a-55bb-40e1-a000-cc08302c883a","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CIRC-NMP 04.E.175","Soffit Lining"
"eb231bd9-e24e-4c4e-b6ad-c073d014b131","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CIRC-NMP 04.E.175","Plaster Walls Set Out"
"9361a708-6adf-487f-bbab-a4eeb4e02fb7","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CIRC-NMP 04.E.175","Plaster Walls Framing"
"1056e9aa-c064-4b1a-a7c3-56ef901c71a9","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CIRC-NMP 04.E.175","Plaster Walls Sheeting"
"cc005b40-e200-4757-854e-106883e6eb3b","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","CIRC-NMP 04.E.175","Plaster Walls Finishing"
"155ee8b1-22d3-43ab-abdc-79c2a75d0bae","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","ST EQUIP 04.E.164"
"c5bef8fa-d73a-4931-9be5-a15e9d177890","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","ST EQUIP 04.E.164","Ceilings (grid/sheeting)"
"af15cec9-0ae7-4a8c-8b74-21009d961ac7","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","ST EQUIP 04.E.164","Soffit Lining"
"af12768e-b884-477f-84f7-9a24027a1091","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","ST EQUIP 04.E.164","Plaster Walls Set Out"
"0b2b5e15-1720-4a6e-961a-8f569038139f","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","ST EQUIP 04.E.164","Plaster Walls Framing"
"50c1100b-f798-4527-8ea5-ea175ba235e0","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","ST EQUIP 04.E.164","Plaster Walls Sheeting"
"b53417d3-aba2-4264-b88d-741f8c7bdd9d","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","ST EQUIP 04.E.164","Plaster Walls Finishing"
"b28806c4-92f7-4842-8211-f6cbbacef38b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","STORE CONSUME 04.E.165"
"b48b9554-59df-4f16-8a5d-e87acff7888d","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","STORE CONSUME 04.E.165","Ceilings (grid/sheeting)"
"46708ab2-8382-4e06-8f91-a5460aa50027","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","STORE CONSUME 04.E.165","Soffit Lining"
"3fb5f27d-f360-4a13-892d-2ccb59f45aa0","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","STORE CONSUME 04.E.165","Plaster Walls Set Out"
"92f7f138-9c09-4467-aa2b-9f4e8131ae2a","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","STORE CONSUME 04.E.165","Plaster Walls Framing"
"542aa40f-0070-4dfd-a3fa-41a968a02cd5","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","STORE CONSUME 04.E.165","Plaster Walls Sheeting"
"561b4758-4310-40e9-b0ab-d712d686d7bf","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","STORE CONSUME 04.E.165","Plaster Walls Finishing"
"3caf50e7-b4ba-4e90-ae79-50e4f75ce4ad","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","REST VASCULAR FUNC 04.E.158"
"b0240b5b-4ae2-4e9d-8db8-7d0d64e0d5e1","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","REST VASCULAR FUNC 04.E.158","Ceilings (grid/sheeting)"
"197b754a-22fd-46e4-a91c-390510c5610b","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","REST VASCULAR FUNC 04.E.158","Soffit Lining"
"66271f34-7e58-47f1-80c0-d07cd724eaa3","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","REST VASCULAR FUNC 04.E.158","Plaster Walls Set Out"
"ff78af18-e7b1-425e-87e4-10e74a404a57","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","REST VASCULAR FUNC 04.E.158","Plaster Walls Framing"
"9199023d-e27c-4f5d-9c36-cb4de2f3efe2","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","REST VASCULAR FUNC 04.E.158","Plaster Walls Sheeting"
"24f41a96-d5e8-4363-a158-f830b14ed30c","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","REST VASCULAR FUNC 04.E.158","Plaster Walls Finishing"
"c45e13e6-5db8-403c-87e0-72eb370109b7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","BLOOD PROCESS 04.E.173"
"4ee23765-46db-490f-84c6-1feeaaefadd8","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","BLOOD PROCESS 04.E.173","Ceilings (grid/sheeting)"
"51fc41c3-545e-4dcf-99b6-66987aac4c05","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","BLOOD PROCESS 04.E.173","Soffit Lining"
"04f703cf-17d9-4b20-a802-e29769bb3a69","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","BLOOD PROCESS 04.E.173","Plaster Walls Set Out"
"641b977c-bbdc-4f2a-a28c-7c9e2f5218b3","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","BLOOD PROCESS 04.E.173","Plaster Walls Framing"
"641e890e-765a-4bac-9b3d-8ab9ee8ddcb1","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","BLOOD PROCESS 04.E.173","Plaster Walls Sheeting"
"ee620ec7-31e5-434f-b858-56e98fd17010","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","BLOOD PROCESS 04.E.173","Plaster Walls Finishing"
"856505b9-5c87-4bba-b990-1c8156aed679","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 4","80","SAMPLE REC/PROC PC2 04.E.166"
"b5a5b8e8-d3fd-4241-a0d3-18d373897911","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","SAMPLE REC/PROC PC2 04.E.166","Ceilings (grid/sheeting)"
"6161d4f5-1cb7-4388-a9ec-57177feb1be4","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","SAMPLE REC/PROC PC2 04.E.166","Soffit Lining"
"7655f212-9362-4abc-94a5-f12619fa4aec","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","SAMPLE REC/PROC PC2 04.E.166","Plaster Walls Set Out"
"df275648-d3ec-4d9f-b1cf-3b4c0f222c47","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 4","80","SAMPLE REC/PROC PC2 04.E.166","Plaster Walls Framing"
