"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c353be15-e0ba-4868-82c3-dac2c3e355e7","","not-started","","folder","TRUE","FALSE","Site QA"
"1947dfdd-4498-4d66-9c0c-204d32225322","","not-started","","folder","TRUE","FALSE","Site QA","Podium 3"
"3434beda-46b8-4e55-9b99-056ad9ff6311","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 01"
"e82216fa-f62e-465b-ad9b-43c88ef14bc8","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 02"
"359a3a18-e806-4daf-a240-55058ac87680","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 03"
"16c1d749-55b0-4cbf-999c-e5af5699f63f","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 04"
"b9e6bf32-01d1-429d-ab80-efb691d43070","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 05"
"19f7fc9c-4de7-469a-8257-887683145939","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 06"
"5993e0c1-65b9-41ab-8541-9de11229f79c","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 07"
"4725e131-3c6b-4137-a42f-16744ab14196","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 08"
"64c3db1b-4504-498d-8e05-f348dc6db03b","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 09"
"90059750-c4fb-4fff-8c82-d3c63bd801d4","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 10"
"e18146c0-72b6-4787-bc2d-aff3e232a21d","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 11"
"894913c5-127a-4a04-a922-075159db2096","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 12"
"3d1ccff9-2e33-4337-a66a-1f867b50add2","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 13"
"1a0887f8-8f8f-47f6-8c10-293428234a49","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 14"
"3634775c-77c3-4ce7-834c-1266e61700f7","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 15"
"a3119b18-8795-4a3c-96ea-201a3943f20c","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 16"
"5f3d11ca-f0a8-41cc-bfe4-635cba73e1a7","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 17"
"5edfd961-5761-49b6-ab1c-73e6d69318c4","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 18"
"8f44a825-6ed7-4703-bcdd-becf78c89759","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 19"
"64757f59-19d2-47ac-bcef-5a4c9bd0b1bb","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 36","Unit 20"
"c96d95c3-abe5-4851-9781-4ba0fbf97f20","","not-started","","folder","TRUE","FALSE","Site QA","Level 37"
"a5589433-9b19-4124-b21a-5b5f12c91c48","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 01"
"2eb78205-9889-44f5-87ff-cdaaa6b07c1e","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 02"
"5b1cbdd2-b22c-44a1-b097-490b91e96be0","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 03"
"99dfa866-97e5-437b-b856-5217a0cd6852","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 04"
"14a69ec5-6516-4759-b24b-d9c66701b33a","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 05"
"4ed2978c-2337-48a8-b7ae-aeb0a4ef8c09","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 06"
"af08a726-0823-45a4-adb1-8b8d19251107","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 07"
"0593982a-926e-418b-948a-993958c22c90","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 08"
"242295ba-235e-43e9-b42e-a8412d18e7c2","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 09"
"e670b3a9-c775-4068-bea8-4cbbd31de73c","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 10"
"0f471509-1382-4270-9891-a976e43d254e","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 11"
"3dcd10cf-adf1-4537-b71a-807f4b1ec6f5","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 12"
"2a1b2c44-23b0-444a-887d-1f494d9bd9f6","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 13"
"7b378517-f42d-41a7-abf6-a6c416c561a2","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 14"
"79553052-823e-44cf-8b50-60a845450c3c","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 15"
"f1cf48f6-a4c6-46e0-8ab3-a10b8ec22681","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 16"
"fdac9f9a-041d-4438-a9ab-3da83b9b742a","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 17"
"9362a554-21c7-4627-abed-b7c0d64ef36c","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 18"
"60a769d9-2453-485a-982a-82c079d241cb","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 19"
"d82f519a-7850-4909-b967-1e03902c71d7","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 37","Unit 20"
"36f52f4a-2d39-4aff-96f4-a1ae74622097","","not-started","","folder","TRUE","FALSE","Site QA","Level 38"
"1695446d-e2cf-4201-b7da-8ffd92e8d2a1","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 01"
"af5394f7-8ded-465f-84ac-8c5ca9a8da17","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 02"
"6e4c3bc2-d37a-4fda-a074-f5bab3b0c0ef","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 03"
"483edab0-f59b-4f6b-b1f6-e90e1221be4d","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 04"
"834dde38-8be1-4db4-951d-5f992971412c","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 05"
"aa272bc1-796f-4859-a1a8-7a06360c556e","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 06"
"124f1267-9c6a-4f50-8fdf-938775a3e190","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 07"
"33c5d966-e0ac-495e-a9b7-b7a0d1accc4a","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 08"
"98f98f92-9e51-440b-81f2-c78635a7bee3","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 09"
"8b9ae0bf-7b30-4ea0-9bbe-63bc79a22e2a","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 10"
"32af1b7b-1413-4821-9da3-3ad602922112","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 11"
"39df471a-35d2-438a-ba26-56225f455259","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 12"
"24e5bae6-d68c-42ac-be6b-d1b702336880","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 13"
"e9c6b44c-621a-4402-b36d-1dbe5b128513","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 14"
"9195b0f9-4f14-4bcf-92b0-a835d2e3c73b","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 15"
"e5d95b97-a063-4a42-a59a-420c10fd6e67","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 16"
"41d4d5cb-913d-4cfb-83c8-70f314d16e7b","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 17"
"1547d924-3fac-4a49-a4c4-eb8b7e7b20da","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 18"
"4589e104-f52a-4df8-acc6-dd77e922f166","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 19"
"82a40d82-183f-41ae-890c-13371e8ea10e","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 38","Unit 20"
"958ef625-3b21-4c10-bd51-1c2442982e69","","not-started","","folder","TRUE","FALSE","Site QA","Level 39"
"86fba826-fd22-4e22-bc5e-4ca538d3ffbc","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 01"
"0fc4c751-5182-476e-b537-d42064346225","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 01","Apartment Checklist"
"a2110451-5189-44c4-a06c-f6d24994d093","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 01","Balcony Checklist"
"7401d2e7-1157-4982-b8d8-58ddee80b5d2","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 02"
"fe0d4e0c-b521-45e6-9a2e-5fc34887d68b","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 02","Apartment Checklist"
"9c8d2e23-5907-434b-bae8-5838ce7ffa31","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 02","Balcony Checklist"
"4f0743f2-879f-466b-90c3-390b2e1c4b60","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 03"
"8452da75-e2b2-4ddd-a3d8-06428855be08","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 03","Apartment Checklist"
"a875c6bb-4af1-482b-8b25-057ca2df9630","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 03","Balcony Checklist"
"4ebde8db-053d-4dc2-8d20-8a4a2442801e","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 04"
"0317b29f-7b63-4972-863b-5ecb85bad61e","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 04","Apartment Checklist"
"4c427863-de59-4232-b143-e4b56ae56168","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 04","Balcony Checklist"
"2e7e8309-43cd-43a5-8f7f-6252734bf449","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 05"
"b4706165-9801-4e85-b32d-c0356eb27799","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 05","Apartment Checklist"
"18c94c49-2819-4708-a74e-fc7718818d41","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 05","Balcony Checklist"
"3f47760d-9785-47ee-9b8d-433d8b009b5b","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 06"
"d14bf0ab-2073-4fd8-9108-19fe99aa2ecb","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 06","Apartment Checklist"
"226b63c4-8c9b-4f6f-ac56-d734c469db6b","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 06","Balcony Checklist"
"7f13be9e-9fba-4860-b804-6bb6c69ae469","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 07"
"c46e4042-ad21-49b4-bd2d-670cec5ee583","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 07","Apartment Checklist"
"53b58a0f-8b3b-42a6-ba13-baf9261dc2b9","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 07","Balcony Checklist"
"1202083f-b0a5-4434-80f2-57191cbea180","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 08"
"38e2e939-b50d-4430-97cb-d09475c9e01e","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 08","Apartment Checklist"
"2a6cf3cc-3cdb-4d35-95a2-f8c6b29b9c89","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 08","Balcony Checklist"
"9387e886-da7f-4362-9342-c5b277949673","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 09"
"53205b27-6136-4b26-9784-0934be8ada12","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 09","Apartment Checklist"
"0c6cab05-4c85-433a-ba5d-c246a929b570","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 09","Balcony Checklist"
"5370dc52-fc40-4075-8daa-31293d88fce7","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 10"
"386148af-7578-4dd7-94e8-258499ee4809","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 10","Apartment Checklist"
"5c3ab6a0-5048-473f-8e9a-903b29f95647","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 10","Balcony Checklist"
"5b1a169e-05f3-4afc-a843-0db85728c339","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 11"
"6ef56fca-6bcf-4ce1-95de-030282a8fa1e","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 11","Apartment Checklist"
"c6cf042f-e2b0-40e3-acb5-df56562962f1","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 11","Balcony Checklist"
"4cce6a58-e78f-4e50-a07b-97bab4ef8dd5","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 12"
"e26b17e8-9d41-4df5-a4fc-cddb15c79664","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 12","Apartment Checklist"
"c3f43741-2ade-4b4b-b394-5dd6f2f9d126","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 12","Balcony Checklist"
"fe9dd7b8-65e6-4784-acd7-702e8612dfbb","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 13"
"da798cfb-78c7-4db2-b5a5-8a5b8dc339e9","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 13","Apartment Checklist"
"ac21894e-6e20-418b-8302-7bc6f97471f1","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 13","Balcony Checklist"
"835d32bc-d6ac-4c68-a65e-e620025a7343","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 14"
"e0c1d339-ee95-41e3-a31b-be81216e340d","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 14","Apartment Checklist"
"bc47c9c1-5840-47c2-8942-0f8adc041893","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 14","Balcony Checklist"
"bdf358d7-3134-4dc1-b81c-f2e99523840e","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 15"
"aecd8fb7-729a-4227-b2ae-6c18342b9fff","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 15","Apartment Checklist"
"abaf4025-abe4-4a77-8439-8b5782043f75","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 15","Balcony Checklist"
"cc0f50b9-8279-4d7f-9812-8710eba44586","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 16"
"331362a5-bd73-46e9-bbf3-91014ee461f7","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 16","Apartment Checklist"
"3ea700be-e589-4753-93a3-90fbd8346027","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 16","Balcony Checklist"
"279a92f3-e03a-4154-a32e-6032ae8aa45b","","not-started","","folder","TRUE","FALSE","Site QA","Level 39","Unit 17"
"bccba105-3196-4ff5-a108-083dc28e9fc3","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 17","Apartment Checklist"
"c42c3aaa-f212-49ae-aed0-b1f5140c1c2c","","not-started","Balcony Checklist","checklist","FALSE","FALSE","Site QA","Level 39","Unit 17","Balcony Checklist"
"49d6716f-0147-4098-83c7-57d80d46f15e","","not-started","","folder","TRUE","FALSE","Site QA","Level 40"
"b120557f-a5ce-4c16-a12f-8d164394e4f8","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 40","Unit 01"
"bab01370-1610-490f-9382-8c07dbab6735","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 40","Unit 02"
"45841f02-bc21-48f8-93b3-37ff50e5479a","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 40","Unit 03"
"a6309afb-28f8-4e67-915d-2dc10d4e7728","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 40","Unit 04"
"120ab68d-f03c-4130-906e-f83e2f23a9d5","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 40","Unit 05"
"f4ec00d2-d08f-44de-9998-b50aba23a705","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 40","Unit 06"
"3f045943-a38b-4fbe-a770-577c39a80b68","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 40","Unit 07"
"d6ecf2cc-9206-43fc-bfd9-944722cca85c","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 40","Unit 08"
"a9ebd8a1-6ef2-474e-8c64-439db32dd0d6","","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 40","Unit 09"
