"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"64cdf63b-8dcd-41b2-893b-76737829f774","","fail","","folder","TRUE","FALSE","Area 1"
"65cb4231-9be6-4944-a2ff-40074be0b6ab","","work-in-progress","","folder","TRUE","FALSE","Area 1","ITP 0001 - Clearing & Grubbing"
"e568e149-8f67-4707-90d7-40b4bc92e78a","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-119- Zone 1 - 600RCP - Drainage - P054-2 - P054-3"
"8b630e54-26a1-47be-a164-296dc772abf2","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-120- Zone 2 - 375RCP - Drainage - P041 - P046"
"578f5017-b9c2-4faf-806b-d474ba4eb33b","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-121- Zone 1 - 375mm stormpro Pit 009-1- Pit 009-2"
"7f1f99bd-d2fb-4f98-a8d1-d90bd2429fe7","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-122- Zone 1 - 375mm stormpro Pit 009-2- Pit 009-3"
"29f85db8-a844-42c9-92fd-fc4719dc556f","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-123- 375RCP - Drainage - P321-1 - P321-2"
"48cb2caa-b87c-4515-8ad0-31f1f42c1d70","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-124- 375 StormPro - Drainage - P192-1 - P192-2 - Zone 3.1"
"0ea91054-ffce-4919-99c5-31a9e2c09da8","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-125- 375 StormPro - Drainage - P192-2 - P093 - Zone 3.1"
"136836b0-6b75-4330-be92-903256a4dc20","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-126- Zone 1 - 375mm stormpro Pit 009-3- Pit 009-4"
"363af4a7-a45d-4fd1-b536-0b5fd143012a","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-127- 375mm stormpro Pit 009-4- Pit 012"
"8502146d-81b6-4630-8370-3219e8e279d7","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-128- 375mm RCP Pit 012- Pit 012-1"
"c5586abe-a893-42de-a864-3cbb99cd1607","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-129- 375mm Stormpro Pit 012-1 - Pit 357"
"a37a3d62-fb44-4107-a0cb-8dce73a2ce80","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-130- 525mm stormpro Pit 257- Pit 391"
"29e4a6fe-f253-41fd-8dfd-87789e1e5ec3","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-131- 450mm RCP Pit 391 - Pit 263"
"851b1949-6607-47e5-bc3b-1c1eb55aa141","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-132- 450mm RCP Pit 263- Pit 016"
"f929a550-ab60-4c7f-b990-bb56b63c450b","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-133- 375mm Stormpro Pit 237 to Pit 031"
"ba6f1684-9b10-4e7f-8eab-34b19f28a8a7","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-134- RCP 1200mm - Pit 190 to Pit 260"
"98297946-010c-4530-a5e7-a26541d4e532","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-135 - RCP375 - Pit 237 to Pit 237-1"
"583e946f-3c2c-4bf8-9793-00200292f38a","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-136 - RCP375 - Pit 043 to Pit 366"
"78cc9640-ee8e-47e2-b968-aabe012110da","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-137 - RCP1200 - Pit 260 to Pit 261"
"561e9bf4-0940-434a-8b45-2cb725a32a3e","","work-in-progress","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-138 - RCP1200 - Pit 261 to Pit 266"
"41054239-2421-4982-b087-e023c62ad985","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-139 - RCP1200 - Pit 190 to Pit 187"
"126a3f74-4c82-4501-9ef9-ea5f5369f340","","work-in-progress","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-140 - RCP525 - Pit 215 to Pit 214"
"c6bd35c2-febb-47d3-b7cd-671a60eb9dea","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-141 - RCP525 - Pit 187 to Pit 207"
"862d32fd-9d3c-4fd0-af5b-59880f8389ab","","work-in-progress","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-142 - RCP375 - Pit 043 to Pit366"
"ed0252d9-3bc2-4e5e-b735-ad5d84886e81","","work-in-progress","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-144 - RCP375 - Pit 042 to Pit 040"
"56b73e7d-0d90-4c06-adf5-4e46ee80f244","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-145 - RCP525 - Pit 207 to Pit 106"
"7f530a84-5daa-4e2d-a647-9715f7e839ab","","work-in-progress","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-146 - RCP450 - Pit 215 to Pit 216"
"8f2be43e-188e-45a6-a194-fbd536773701","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-147 - RCP375 - Pit 234 to Pit 235"
"2e5d1d87-1e18-4a70-a59b-09d9c1e3289d","","work-in-progress","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-148 - RCP525 - Pit 106 to Pit 211"
"e6c8110f-bfd7-4452-883e-cb36fce8a932","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-149 - RCP525 - Pit 211 to Pit 212"
"fbaa7bd9-5852-4ddd-b8cd-e0216ccab0a3","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-150 - RCP375 - Pit 235 to Pit 154"
"33520c87-77fa-41fc-bbec-6658622b2b5f","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-151 - RCP375 - Pit 154 to Pit 236"
"de75dcae-44b2-4a88-924f-ea6bf3ef6f4c","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-152 - Stormpro 525 - Pit 212 to Pit 214"
"cb87c970-721c-4b6f-a3ae-903b99e20a82","","pass","387bea48e48096efa52e7bf800a6a5b17be6470f5b3d75f2c24612d3e3a1fe31","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-153 - RCP450 - Pit 216 to Pit 217"
"ae955ace-a29b-4412-94d8-7c795bff5315","","fail","387bea48e48096efa52e7bf800a6a5b17be6470f5b3d75f2c24612d3e3a1fe31","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-154 - RCP450 - Pit 217 to Pit 218"
"ef1c2d09-45e6-4be7-a658-97a16552b0cb","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-155 - RCP450 - Pit 218 to Pit 219"
"9dd9acec-31a1-4b70-aa5e-e5e4ee60ec9f","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-156 - Stormpro450 - Pit 238 to Pit 239"
"aacc03f7-7d5c-4321-9a2b-4cd177380132","","work-in-progress","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-157  - Pit 040 to Pit 039"
"f59663f5-d80f-4d9a-8e93-137956095119","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-158 - RCP450 - Pit 239 to Pit 240"
"2a9d6820-a86b-4bd2-a2d3-d3bd50440f2d","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-159 - RCP375 - Pit 196 to Pit 197"
"3ff4c444-7539-4f67-9332-c16949fbb859","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-160 - StormPro 375 - Pit 197 to Pit 198"
"7a4e8713-946a-480b-9ef4-cc81e30b7bc1","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-161 - StormPro 375 - Pit 198 to Pit 200"
"21f60c14-db69-40d4-80d7-66473944d30e","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-163- Craigieburn Rd - Pit 384 to Pit 384-1 - Hanson Intersection - CM"
"d708f594-cea0-4c22-a3c8-21446a56b5b8","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-164 - RCP 900 - Pit 187 to Pit 399,264,204"
"6988996e-4e31-4219-8576-d341a2b0598a","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-165 - RCP450 - Pit 240 to Pit 241"
"c01fee0d-4b69-4dad-8f45-f29434008fe4","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-166 - Stormpro 375 - Pit 241 to Pit 085"
"390b46ab-0f75-4343-af7d-561833992e53","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-167 - RCP 375 - Pit 205 to Pit 247"
"7b44ab59-8559-449d-ab31-44cdc7d5a134","","work-in-progress","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-168 - Stormpro 375 - Pit 085 to Pit 242"
"94f6da1f-4a22-4618-8837-a6e177330b2a","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-169 - RCP 375 - Pit 173 to Pit 175"
"81bcaefe-2425-4aa0-aa9c-c0af3eba7174","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-170 - RCP 375 - Pit 176 to Pit 175"
"aab9466c-3ce6-4d32-9606-dcb305e18a53","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-171 - RCP 375 - Pit 176 to Pit 195"
"c26138e4-6813-4bef-90d1-3a63ee851421","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-172 - P384-2 - P384-3 - 900 RCP - Shell CM"
"fda67774-1b04-498f-ba72-624bb9dd99f4","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-173 - RCP450 - Pit 219 to Pit 220"
"29872098-1821-40a8-8669-6ee8dded5fac","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-174 - StormPro 600 - Pit 204 to Pit 203"
"19b1d4a3-42e2-46dd-86fe-4d45a06466cc","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-175 - RCP 600 - Pit 203 to Pit 286"
"619f1f01-97c2-40ef-9919-23e257ec8833","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-176 - StormPro 450 - Pit 220 to Pit 221"
"bfa84ae9-9982-45f7-a3a7-7983c90e29be","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-177 - RCBC 450x300 - Pit 307 to Pit 280"
"38a3c93a-e574-4c21-b2b6-51ce25076268","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-178 - RCP 375 - Pit 280 to Pit 173"
"a35d04b3-c19b-4f14-93c3-0ed1e257202b","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-179 - StormPro 450 - Pit 221 to Pit 222"
"b31f648f-1ae5-4b08-8b95-5ef25ca54251","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-180 - RCP375 - Pit 195 to Pit 196"
"dbb91f31-a314-4acd-94a2-41a2eac8323b","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-181 - RCP375 - Pit 173 to Pit 279"
"344b381c-0f7c-46f1-af6a-d45d31c5642a","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-182 - RCP375 - Pit 287 to 172"
"8a24a4e3-3edf-4227-ace9-571f8ec3862e","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-183 - RCP375 - Pit 172 to 301"
"4e8e8787-b8fc-4877-b265-3523f124cf93","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-184 - RCP375 - Pit 381 to 380"
"b185e0c8-6165-4531-978c-26fbb0db1c16","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-185 - StormPro 375 - Pit 380 to 303"
"9e213b99-b9e0-4dbc-b33f-70a854579d07","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-186 - RCP 375 - Pit 304 to 303"
"d1914fb3-b098-4d73-9dff-13a9ac5134d8","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-187 - RCP 450 - Pit 222 to Pit 223"
"c0e88835-1f58-4dc0-99de-3c4c52eaeb3d","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-188 - RCP 450 - Pit 223 to Pit 398"
"173f440d-0035-497f-9435-31911d8111ff","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-189 - RCP 450 - Pit 398 to Pit 224"
"bfefee84-3f70-43c4-aae0-f85f0f7ec33b","","fail","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-190 - Stormpro 375 - Pit 224 to Pit 226"
"5bceef08-d579-434b-8f9d-ff4dac106039","","pass","f96343ee0db563f6c38a4a067b2cde78362c98d3616fa9a6b15e55b075fa7fdb","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-191 - RCP375 - Pit 242 to 243"
"a5b54b6c-6834-421f-9bc2-1dd7a3ec2175","","fail","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-193 - Zone 2 - Bensotn St - Pit 237-1 - Pit 035"
"a1580dd8-f128-4e5e-bd45-cd0d57a93cc9","","pass","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-194 - Zone 2 - Center median - Pit 064-1 - Pit 044"
"7297db2a-e51a-459e-b8d8-e8b290339b7b","","pass","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-195 - Zone 4 - Pit 203 - Pit 374"
"ef82eb3f-bebc-4722-ae3d-b9df0d2e5cef","","pass","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-196 - Zone 4 - Pit 286 - Pit 273"
"3ac12453-7417-4ab2-8732-ce70423381bb","","work-in-progress","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-197 - Zone 4 - Pit 238 - Pit 170"
"e0ba8a4a-ed9c-4eea-9e1d-8128ae7e2b46","","pass","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-198 - Zone 2 - P044 - P044-1 - RCBC"
"8223f724-fb42-47bd-879c-5270e965fae0","","fail","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-199 - Zone 4 - Pit 170 - Pit 171"
"302e9045-b503-4af3-81b9-7a69651f3bec","","fail","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-200 - Zone 3 East - Pit 151 - Pit 099 600RCP"
"f91177a9-30fe-48e7-824d-fe236a7316e2","","fail","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-201 - Zone 3 East - Pit 099 - Pit 152 525RCP"
"44945e39-9054-4e95-85ba-28cdd97b7855","","fail","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-202 - Zone 3 East - Pit 152- 152-1 525RCP"
"27936199-8932-45bf-bbb4-3d3889eeb06f","","fail","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-203 - Zone 3 East - Pit 259 - Pit 147 twin 900RCP"
"29cc253c-2b4b-443d-b9ca-319299ded11b","","fail","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-204 - Zone 3.2 - RCP1050 - Pit 130 to Pit 393"
"182ff460-2a64-4097-b3da-754683bcd38e","","fail","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-205 - Zone 3.2 - StormPro 350 - Pit 301 to Pit 129"
"b97d2764-ee23-4d3c-9b32-ecea448302d3","","fail","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-206 - Zone 3.2 - StromPro 350 - Pit 129 to Pit 393"
"74cef2ab-9339-4f67-9a79-6ffdf3be8902","","work-in-progress","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-207 - Zone 4 - Pit 170 - Pit 317"
"bd1b50cf-6520-4f71-b459-57a2d3ab4895","","pass","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-208 - Zone 2 - Pit 383 to Pit 036"
"11dbcd07-8707-43a3-b916-66e82175b99b","","pass","35af2d4699d548c88ff8d404e8998525850f75d6c2443c7b1ef6c13b175d1e74","checklist","FALSE","FALSE","Area 1","ITP 0017 - Underground Stormwater Drainage","ITP-017-A1-LOT-209 - Zone 3.2 - RCP350 - Pit 303 to Pit 287"
