Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Level 5 - 5.02 - Laundry Floor,,Site QA,Tiling,Level 5,5.02,Laundry,Floor
,,Level 5 - 5.02 - Bathroom 1 Floor,,Site QA,Tiling,Level 5,5.02,Bathroom 1,Floor
,,Level 5 - 5.02 - Bathroom 2 Floor,,Site QA,Tiling,Level 5,5.02,Bathroom 2,Floor
,,Level 5 - 5.02 - Balcony ,,Site QA,Tiling,Level 5,5.02,Balcony,
,,Level 5 - 5.03 - Living Area ,,Site QA,Tiling,Level 5,5.03,Living Area,
,,Level 5 - 5.03 - Kitchen ,,Site QA,Tiling,Level 5,5.03,Kitchen,
,,Level 5 - 5.03 - Laundry Floor,,Site QA,Tiling,Level 5,5.03,Laundry,Floor
,,Level 5 - 5.03 - Bathroom 1 Floor,,Site QA,Tiling,Level 5,5.03,Bathroom 1,Floor
,,Level 5 - 5.03 - Bathroom 2 Floor,,Site QA,Tiling,Level 5,5.03,Bathroom 2,Floor
,,Level 5 - 5.03 - Balcony ,,Site QA,Tiling,Level 5,5.03,Balcony,
,,Level 5 - 5.03 - Small Balcony ,,Site QA,Tiling,Level 5,5.03,Small Balcony,
,,Level 5 - 5.04 - Living Area ,,Site QA,Tiling,Level 5,5.04,Living Area,
,,Level 5 - 5.04 - Kitchen ,,Site QA,Tiling,Level 5,5.04,Kitchen,
,,Level 5 - 5.04 - Laundry Floor,,Site QA,Tiling,Level 5,5.04,Laundry,Floor
,,Level 5 - 5.04 - Bathroom Floor,,Site QA,Tiling,Level 5,5.04,Bathroom,Floor
,,Level 5 - 5.04 - Balcony ,,Site QA,Tiling,Level 5,5.04,Balcony,
,,Level 5 - 5.05 - Living Area ,,Site QA,Tiling,Level 5,5.05,Living Area,
,,Level 5 - 5.05 - Kitchen ,,Site QA,Tiling,Level 5,5.05,Kitchen,
,,Level 5 - 5.05 - Laundry Floor,,Site QA,Tiling,Level 5,5.05,Laundry,Floor
,,Level 5 - 5.05 - Bathroom 1 Floor,,Site QA,Tiling,Level 5,5.05,Bathroom 1,Floor
,,Level 5 - 5.05 - Bathroom 2 Floor,,Site QA,Tiling,Level 5,5.05,Bathroom 2,Floor
,,Level 5 - 5.05 - Balcony ,,Site QA,Tiling,Level 5,5.05,Balcony,
,,Level 5 - 5.05 - Small Balcony ,,Site QA,Tiling,Level 5,5.05,Small Balcony,
,,Level 5 - 5.06 - Living Area ,,Site QA,Tiling,Level 5,5.06,Living Area,
,,Level 5 - 5.06 - Kitchen ,,Site QA,Tiling,Level 5,5.06,Kitchen,
,,Level 5 - 5.06 - Laundry Floor,,Site QA,Tiling,Level 5,5.06,Laundry,Floor
,,Level 5 - 5.06 - Bathroom 1 Floor,,Site QA,Tiling,Level 5,5.06,Bathroom 1,Floor
,,Level 5 - 5.06 - Bathroom 2 Floor,,Site QA,Tiling,Level 5,5.06,Bathroom 2,Floor
,,Level 5 - 5.06 - Balcony ,,Site QA,Tiling,Level 5,5.06,Balcony,
,,Level 5 - 5.07 - Living Area ,,Site QA,Tiling,Level 5,5.07,Living Area,
,,Level 5 - 5.07 - Kitchen ,,Site QA,Tiling,Level 5,5.07,Kitchen,
,,Level 5 - 5.07 - Laundry Floor,,Site QA,Tiling,Level 5,5.07,Laundry,Floor
,,Level 5 - 5.07 - Bathroom 1 Floor,,Site QA,Tiling,Level 5,5.07,Bathroom 1,Floor
,,Level 5 - 5.07 - Bathroom 2 Floor,,Site QA,Tiling,Level 5,5.07,Bathroom 2,Floor
,,Level 5 - 5.07 - Balcony ,,Site QA,Tiling,Level 5,5.07,Balcony,
,,Level 5 - 5.08 - Living Area ,,Site QA,Tiling,Level 5,5.08,Living Area,
,,Level 5 - 5.08 - Kitchen ,,Site QA,Tiling,Level 5,5.08,Kitchen,
,,Level 5 - 5.08 - Laundry Floor,,Site QA,Tiling,Level 5,5.08,Laundry,Floor
,,Level 5 - 5.08 - Bathroom 1 Floor,,Site QA,Tiling,Level 5,5.08,Bathroom 1,Floor
,,Level 5 - 5.08 - Bathroom 2 Floor,,Site QA,Tiling,Level 5,5.08,Bathroom 2,Floor
,,Level 5 - 5.08 - Balcony ,,Site QA,Tiling,Level 5,5.08,Balcony,
,,Level 5 - 5.08 - Small Balcony ,,Site QA,Tiling,Level 5,5.08,Small Balcony,
,,Level 5 - 5.09 - Living Area ,,Site QA,Tiling,Level 5,5.09,Living Area,
,,Level 5 - 5.09 - Kitchen ,,Site QA,Tiling,Level 5,5.09,Kitchen,
,,Level 5 - 5.09 - Laundry Floor,,Site QA,Tiling,Level 5,5.09,Laundry,Floor
,,Level 5 - 5.09 - Bathroom 1 Floor,,Site QA,Tiling,Level 5,5.09,Bathroom 1,Floor
,,Level 5 - 5.09 - Bathroom 2 Floor,,Site QA,Tiling,Level 5,5.09,Bathroom 2,Floor
,,Level 5 - 5.09 - Balcony 1 ,,Site QA,Tiling,Level 5,5.09,Balcony 1,
,,Level 5 - 5.09 - Balcony 2 ,,Site QA,Tiling,Level 5,5.09,Balcony 2,
,,Level 5 - 5.1 - Living Area ,,Site QA,Tiling,Level 5,5.1,Living Area,
,,Level 5 - 5.1 - Kitchen ,,Site QA,Tiling,Level 5,5.1,Kitchen,
,,Level 5 - 5.1 - Laundry Floor,,Site QA,Tiling,Level 5,5.1,Laundry,Floor
,,Level 5 - 5.1 - Bathroom 1 Floor,,Site QA,Tiling,Level 5,5.1,Bathroom 1,Floor
,,Level 5 - 5.1 - Bathroom 2 Floor,,Site QA,Tiling,Level 5,5.1,Bathroom 2,Floor
,,Level 5 - 5.1 - Balcony ,,Site QA,Tiling,Level 5,5.1,Balcony,
,,Level 5 - L5 Lift Lobby - Lift Lobby ,,Site QA,Tiling,Level 5,L5 Lift Lobby,Lift Lobby,
,,Level 6,grouping,Level 6,,,,,
,,Level 6 - 6.01 - Living Area ,,Site QA,Tiling,Level 6,6.01,Living Area,
,,Level 6 - 6.01 - Laundry Floor,,Site QA,Tiling,Level 6,6.01,Laundry,Floor
,,Level 6 - 6.01 - Bathroom 1 Floor,,Site QA,Tiling,Level 6,6.01,Bathroom 1,Floor
,,Level 6 - 6.01 - Bathroom 2 Floor,,Site QA,Tiling,Level 6,6.01,Bathroom 2,Floor
,,Level 6 - 6.01 - Kitchen ,,Site QA,Tiling,Level 6,6.01,Kitchen,
,,Level 6 - 6.01 - Balcony ,,Site QA,Tiling,Level 6,6.01,Balcony,
,,Level 6 - 6.02 - Living Area ,,Site QA,Tiling,Level 6,6.02,Living Area,
,,Level 6 - 6.02 - Laundry Floor,,Site QA,Tiling,Level 6,6.02,Laundry,Floor
,,Level 6 - 6.02 - Bathroom 1 Floor,,Site QA,Tiling,Level 6,6.02,Bathroom 1,Floor
,,Level 6 - 6.02 - Bathroom 2 Floor,,Site QA,Tiling,Level 6,6.02,Bathroom 2,Floor
,,Level 6 - 6.02 - Kitchen ,,Site QA,Tiling,Level 6,6.02,Kitchen,
,,Level 6 - 6.02 - Balcony ,,Site QA,Tiling,Level 6,6.02,Balcony,
,,Level 6 - 6.03 - Laundry Floor,,Site QA,Tiling,Level 6,6.03,Laundry,Floor
,,Level 6 - 6.03 - Bathroom 1 ,,Site QA,Tiling,Level 6,6.03,Bathroom 1,
,,Level 6 - 6.03 - Bathroom 2 ,,Site QA,Tiling,Level 6,6.03,Bathroom 2,
,,Level 6 - 6.03 - Balcony ,,Site QA,Tiling,Level 6,6.03,Balcony,
,,Level 6 - 6.04 - Laundry Floor,,Site QA,Tiling,Level 6,6.04,Laundry,Floor
,,Level 6 - 6.04 - Bathroom 1 ,,Site QA,Tiling,Level 6,6.04,Bathroom 1,
,,Level 6 - 6.04 - Bathroom 2 ,,Site QA,Tiling,Level 6,6.04,Bathroom 2,
,,Level 6 - 6.04 - Balcony ,,Site QA,Tiling,Level 6,6.04,Balcony,
,,Level 6 - 6.05 - Living Area ,,Site QA,Tiling,Level 6,6.05,Living Area,
,,Level 6 - 6.05 - Laundry Floor,,Site QA,Tiling,Level 6,6.05,Laundry,Floor
,,Level 6 - 6.05 - Bathroom 1 ,,Site QA,Tiling,Level 6,6.05,Bathroom 1,
,,Level 6 - 6.05 - Bathroom 2 ,,Site QA,Tiling,Level 6,6.05,Bathroom 2,
,,Level 6 - 6.05 - Kitchen ,,Site QA,Tiling,Level 6,6.05,Kitchen,
,,Level 6 - 6.05 - Balcony ,,Site QA,Tiling,Level 6,6.05,Balcony,
,,Level 6 - 6.06 - Living Area ,,Site QA,Tiling,Level 6,6.06,Living Area,
,,Level 6 - 6.06 - Laundry Floor,,Site QA,Tiling,Level 6,6.06,Laundry,Floor
,,Level 6 - 6.06 - Bathroom 1 ,,Site QA,Tiling,Level 6,6.06,Bathroom 1,
,,Level 6 - 6.06 - Bathroom 2 ,,Site QA,Tiling,Level 6,6.06,Bathroom 2,
,,Level 6 - 6.06 - Kitchen ,,Site QA,Tiling,Level 6,6.06,Kitchen,
,,Level 6 - 6.06 - Balcony ,,Site QA,Tiling,Level 6,6.06,Balcony,
,,Level 6 - Public Toilet - Laundry Floor,,Site QA,Tiling,Level 6,Public Toilet,Laundry,Floor
,,Level 6 - L6 Lift Lobby - Lift Lobby ,,Site QA,Tiling,Level 6,L6 Lift Lobby,Lift Lobby,
,Columns,,,,,,,,
,,"Set-out, step-downs & finish floor levels",,"Confirm set-out, step-downs and finish floor levels",,,,,
,,Lay bedding as specified (40mm bed),,Lay bedding as specified (40mm bed),,,,,
,,Step-downs & falls are as per AUS Standards,,Confirm step-downs and falls are as per Australian Standards,,,,,
,,Check waterproofing applied to wet area floor,,Check waterproofing is applied to wet area floor,,,,,
,,Lay tiles to set out as specified,,Lay tiles to set out as specified,,,,,
,,Adhesive used is as specified,,Adhesive used is as specified,,,,,
,,Tiles used are as specified,,Tiles used are as specified,,,,,
,,Grout colour & consistency,,Grout colour and consistency,,,,,
,,Falls to floor wastes are as per AUS Standards,,Falls to floor wastes are as per Australian Standards,,,,,
,,Tiled areas free of damaged tiles,,Tiled areas are free of damaged tiles,,,,,
,,All joints sealed with silicon as specified,,All joints are sealed with silicon as specified,,,,,
,,Floor wastes pipes clean & block free from screed,,Floor wastes pipes are clean and block free from screed,,,,,
,,Trims & Floor wastes as specified,,Trims and Floor wastes as specified,,,,,
,,Final Review & Sign-off,,Final Review & Sign-off,,,,,
,,Hold Point,,Hold Point,,,,,
,,,,,,,,,
Tiling Progress - Wall ITP,,,,,,,,,
,Scope,,,Site QA,Tiling,Wall,,,
,Rows,,,,,,,,
,,Ground Floor,grouping,Ground Floor,,,,,
,,Ground Floor - G.01 - Laundry,,Site QA,Tiling,Ground Floor,G.01,Laundry,Wall
,,Ground Floor - G.01 - Bathroom 1,,Site QA,Tiling,Ground Floor,G.01,Bathroom 1,Wall
,,Ground Floor - G.01 - Bathroom 2,,Site QA,Tiling,Ground Floor,G.01,Bathroom 2,Wall
,,Ground Floor - G.02 - Bathroom,,Site QA,Tiling,Ground Floor,G.02,Bathroom,Wall
,,Ground Floor - G.02 - Laundry,,Site QA,Tiling,Ground Floor,G.02,Laundry,Wall
,,Ground Floor - G.03 - Laundry,,Site QA,Tiling,Ground Floor,G.03,Laundry,Wall
,,Ground Floor - G.03 - Bathroom 1,,Site QA,Tiling,Ground Floor,G.03,Bathroom 1,Wall
,,Ground Floor - G.03 - Bathroom 2,,Site QA,Tiling,Ground Floor,G.03,Bathroom 2,Wall
,,Ground Floor - G.04 - Laundry,,Site QA,Tiling,Ground Floor,G.04,Laundry,Wall
,,Ground Floor - G.04 - Bathroom 1,,Site QA,Tiling,Ground Floor,G.04,Bathroom 1,Wall
,,Ground Floor - G.05 - Laundry,,Site QA,Tiling,Ground Floor,G.05,Laundry,Wall
,,Ground Floor - G.05 - Bathroom 1,,Site QA,Tiling,Ground Floor,G.05,Bathroom 1,Wall
,,Ground Floor - G.05 - Bathroom 2,,Site QA,Tiling,Ground Floor,G.05,Bathroom 2,Wall
,,Ground Floor - G.06 - Laundry,,Site QA,Tiling,Ground Floor,G.06,Laundry,Wall
,,Ground Floor - G.06 - Bathroom 1,,Site QA,Tiling,Ground Floor,G.06,Bathroom 1,Wall
,,Ground Floor - G.06 - Bathroom 2,,Site QA,Tiling,Ground Floor,G.06,Bathroom 2,Wall
,,Ground Floor - G.07 - Laundry,,Site QA,Tiling,Ground Floor,G.07,Laundry,Wall
,,Ground Floor - G.07 - Bathroom 1,,Site QA,Tiling,Ground Floor,G.07,Bathroom 1,Wall
,,Ground Floor - G.07 - Bathroom 2,,Site QA,Tiling,Ground Floor,G.07,Bathroom 2,Wall
,,Ground Floor - G.08 - Laundry,,Site QA,Tiling,Ground Floor,G.08,Laundry,Wall
,,Ground Floor - G.08 - Bathroom 1,,Site QA,Tiling,Ground Floor,G.08,Bathroom 1,Wall
,,Ground Floor - G.08 - Bathroom 2,,Site QA,Tiling,Ground Floor,G.08,Bathroom 2,Wall
,,Ground Floor - G.09 - Laundry,,Site QA,Tiling,Ground Floor,G.09,Laundry,Wall
,,Ground Floor - G.09 - Bathroom,,Site QA,Tiling,Ground Floor,G.09,Bathroom,Wall
,,Ground Floor - G.10 - Bathroom 1,,Site QA,Tiling,Ground Floor,G.10,Bathroom 1,Wall
,,Ground Floor - G.10 - Bathroom 2,,Site QA,Tiling,Ground Floor,G.10,Bathroom 2,Wall
,,Ground Floor - G.10 - Laundry,,Site QA,Tiling,Ground Floor,G.10,Laundry,Wall
,,Level 1,grouping,Level 1,,,,,
,,Level 1 - 1.01 - Laundry,,Site QA,Tiling,Level 1,1.01,Laundry,Wall
,,Level 1 - 1.01 - Bathroom 1,,Site QA,Tiling,Level 1,1.01,Bathroom 1,Wall
,,Level 1 - 1.01 - Bathroom 2,,Site QA,Tiling,Level 1,1.01,Bathroom 2,Wall
,,Level 1 - 1.02 - Laundry,,Site QA,Tiling,Level 1,1.02,Laundry,Wall
,,Level 1 - 1.02 - Bathroom 1,,Site QA,Tiling,Level 1,1.02,Bathroom 1,Wall
,,Level 1 - 1.02 - Bathroom 2,,Site QA,Tiling,Level 1,1.02,Bathroom 2,Wall
,,Level 1 - 1.03 - Laundry,,Site QA,Tiling,Level 1,1.03,Laundry,Wall
,,Level 1 - 1.03 - Bathroom 1,,Site QA,Tiling,Level 1,1.03,Bathroom 1,Wall
,,Level 1 - 1.03 - Bathroom 2,,Site QA,Tiling,Level 1,1.03,Bathroom 2,Wall
,,Level 1 - 1.04 - Laundry,,Site QA,Tiling,Level 1,1.04,Laundry,Wall
,,Level 1 - 1.04 - Bathroom,,Site QA,Tiling,Level 1,1.04,Bathroom,Wall
,,Level 1 - 1.05 - Bathroom 1,,Site QA,Tiling,Level 1,1.05,Bathroom 1,Wall
,,Level 1 - 1.05 - Bathroom 2,,Site QA,Tiling,Level 1,1.05,Bathroom 2,Wall
,,Level 1 - 1.05 - Laundry,,Site QA,Tiling,Level 1,1.05,Laundry,Wall
,,Level 1 - 1.06 - Laundry,,Site QA,Tiling,Level 1,1.06,Laundry,Wall
,,Level 1 - 1.06 - Bathroom 1,,Site QA,Tiling,Level 1,1.06,Bathroom 1,Wall
,,Level 1 - 1.06 - Bathroom 2,,Site QA,Tiling,Level 1,1.06,Bathroom 2,Wall
,,Level 1 - 1.07 - Laundry,,Site QA,Tiling,Level 1,1.07,Laundry,Wall
,,Level 1 - 1.07 - Bathroom 1,,Site QA,Tiling,Level 1,1.07,Bathroom 1,Wall
,,Level 1 - 1.07 - Bathroom 2,,Site QA,Tiling,Level 1,1.07,Bathroom 2,Wall
,,Level 1 - 1.08 - Laundry,,Site QA,Tiling,Level 1,1.08,Laundry,Wall
,,Level 1 - 1.08 - Bathroom 1,,Site QA,Tiling,Level 1,1.08,Bathroom 1,Wall
,,Level 1 - 1.08 - Bathroom 2,,Site QA,Tiling,Level 1,1.08,Bathroom 2,Wall
,,Level 1 - 1.09 - Laundry,,Site QA,Tiling,Level 1,1.09,Laundry,Wall
,,Level 1 - 1.09 - Bathroom,,Site QA,Tiling,Level 1,1.09,Bathroom,Wall
,,Level 1 - 1.1 - Laundry,,Site QA,Tiling,Level 1,1.1,Laundry,Wall
,,Level 1 - 1.1 - Bathroom 1,,Site QA,Tiling,Level 1,1.1,Bathroom 1,Wall
,,Level 1 - 1.1 - Bathroom 2,,Site QA,Tiling,Level 1,1.1,Bathroom 2,Wall
,,Level 2,grouping,Level 2,,,,,
,,Level 2 - 2.01 - Laundry,,Site QA,Tiling,Level 2,2.01,Laundry,Wall
,,Level 2 - 2.01 - Bathroom 1,,Site QA,Tiling,Level 2,2.01,Bathroom 1,Wall
,,Level 2 - 2.01 - Bathroom 2,,Site QA,Tiling,Level 2,2.01,Bathroom 2,Wall
,,Level 2 - 2.02 - Bathroom,,Site QA,Tiling,Level 2,2.02,Bathroom,Wall
,,Level 2 - 2.02 - Laundry,,Site QA,Tiling,Level 2,2.02,Laundry,Wall
,,Level 2 - 2.03 - Laundry,,Site QA,Tiling,Level 2,2.03,Laundry,Wall
,,Level 2 - 2.03 - Bathroom 1,,Site QA,Tiling,Level 2,2.03,Bathroom 1,Wall
,,Level 2 - 2.03 - Bathroom 2,,Site QA,Tiling,Level 2,2.03,Bathroom 2,Wall
,,Level 2 - 2.04 - Laundry,,Site QA,Tiling,Level 2,2.04,Laundry,Wall
,,Level 2 - 2.04 - Bathroom 1,,Site QA,Tiling,Level 2,2.04,Bathroom 1,Wall
,,Level 2 - 2.05 - Laundry,,Site QA,Tiling,Level 2,2.05,Laundry,Wall
,,Level 2 - 2.05 - Bathroom 1,,Site QA,Tiling,Level 2,2.05,Bathroom 1,Wall
,,Level 2 - 2.05 - Bathroom 2,,Site QA,Tiling,Level 2,2.05,Bathroom 2,Wall
,,Level 2 - 2.06 - Laundry,,Site QA,Tiling,Level 2,2.06,Laundry,Wall
,,Level 2 - 2.06 - Bathroom 1,,Site QA,Tiling,Level 2,2.06,Bathroom 1,Wall
,,Level 2 - 2.06 - Bathroom 2,,Site QA,Tiling,Level 2,2.06,Bathroom 2,Wall
,,Level 2 - 2.07 - Laundry,,Site QA,Tiling,Level 2,2.07,Laundry,Wall
,,Level 2 - 2.07 - Bathroom 1,,Site QA,Tiling,Level 2,2.07,Bathroom 1,Wall
,,Level 2 - 2.07 - Bathroom 2,,Site QA,Tiling,Level 2,2.07,Bathroom 2,Wall
,,Level 2 - 2.08 - Laundry,,Site QA,Tiling,Level 2,2.08,Laundry,Wall
,,Level 2 - 2.08 - Bathroom 1,,Site QA,Tiling,Level 2,2.08,Bathroom 1,Wall
,,Level 2 - 2.08 - Bathroom 2,,Site QA,Tiling,Level 2,2.08,Bathroom 2,Wall
,,Level 2 - 2.09 - Laundry,,Site QA,Tiling,Level 2,2.09,Laundry,Wall
,,Level 2 - 2.09 - Bathroom,,Site QA,Tiling,Level 2,2.09,Bathroom,Wall
,,Level 2 - 2.1 - Laundry,,Site QA,Tiling,Level 2,2.1,Laundry,Wall
,,Level 2 - 2.1 - Bathroom 1,,Site QA,Tiling,Level 2,2.1,Bathroom 1,Wall
,,Level 2 - 2.1 - Bathroom 2,,Site QA,Tiling,Level 2,2.1,Bathroom 2,Wall
,,Level 3,grouping,Level 3,,,,,
,,Level 3 - 3.01 - Laundry,,Site QA,Tiling,Level 3,3.01,Laundry,Wall
,,Level 3 - 3.01 - Bathroom 1,,Site QA,Tiling,Level 3,3.01,Bathroom 1,Wall
,,Level 3 - 3.01 - Bathroom 2,,Site QA,Tiling,Level 3,3.01,Bathroom 2,Wall
,,Level 3 - 3.02 - Laundry,,Site QA,Tiling,Level 3,3.02,Laundry,Wall
,,Level 3 - 3.02 - Bathroom 1,,Site QA,Tiling,Level 3,3.02,Bathroom 1,Wall
,,Level 3 - 3.02 - Bathroom 2,,Site QA,Tiling,Level 3,3.02,Bathroom 2,Wall
,,Level 3 - 3.03 - Laundry,,Site QA,Tiling,Level 3,3.03,Laundry,Wall
,,Level 3 - 3.03 - Bathroom 1,,Site QA,Tiling,Level 3,3.03,Bathroom 1,Wall
,,Level 3 - 3.03 - Bathroom 2,,Site QA,Tiling,Level 3,3.03,Bathroom 2,Wall
,,Level 3 - 3.04 - Laundry,,Site QA,Tiling,Level 3,3.04,Laundry,Wall
,,Level 3 - 3.04 - Bathroom,,Site QA,Tiling,Level 3,3.04,Bathroom,Wall
,,Level 3 - 3.05 - Laundry,,Site QA,Tiling,Level 3,3.05,Laundry,Wall
,,Level 3 - 3.05 - Bathroom 1,,Site QA,Tiling,Level 3,3.05,Bathroom 1,Wall
,,Level 3 - 3.05 - Bathroom 2,,Site QA,Tiling,Level 3,3.05,Bathroom 2,Wall
,,Level 3 - 3.06 - Laundry,,Site QA,Tiling,Level 3,3.06,Laundry,Wall
,,Level 3 - 3.06 - Bathroom 1,,Site QA,Tiling,Level 3,3.06,Bathroom 1,Wall
,,Level 3 - 3.06 - Bathroom 2,,Site QA,Tiling,Level 3,3.06,Bathroom 2,Wall
,,Level 3 - 3.07 - Laundry,,Site QA,Tiling,Level 3,3.07,Laundry,Wall
,,Level 3 - 3.07 - Bathroom 1,,Site QA,Tiling,Level 3,3.07,Bathroom 1,Wall
,,Level 3 - 3.07 - Bathroom 2,,Site QA,Tiling,Level 3,3.07,Bathroom 2,Wall
,,Level 3 - 3.08 - Laundry,,Site QA,Tiling,Level 3,3.08,Laundry,Wall
,,Level 3 - 3.08 - Bathroom 1,,Site QA,Tiling,Level 3,3.08,Bathroom 1,Wall
,,Level 3 - 3.08 - Bathroom 2,,Site QA,Tiling,Level 3,3.08,Bathroom 2,Wall
,,Level 3 - 3.09 - Laundry,,Site QA,Tiling,Level 3,3.09,Laundry,Wall
,,Level 3 - 3.09 - Bathroom,,Site QA,Tiling,Level 3,3.09,Bathroom,Wall
,,Level 3 - 3.1 - Laundry,,Site QA,Tiling,Level 3,3.1,Laundry,Wall
,,Level 3 - 3.1 - Bathroom 1,,Site QA,Tiling,Level 3,3.1,Bathroom 1,Wall
,,Level 3 - 3.1 - Bathroom 2,,Site QA,Tiling,Level 3,3.1,Bathroom 2,Wall
,,Level 4,grouping,Level 4,,,,,
,,Level 4 - 4.01 - Laundry,,Site QA,Tiling,Level 4,4.01,Laundry,Wall
,,Level 4 - 4.01 - Bathroom 1,,Site QA,Tiling,Level 4,4.01,Bathroom 1,Wall
,,Level 4 - 4.01 - Bathroom 2,,Site QA,Tiling,Level 4,4.01,Bathroom 2,Wall
,,Level 4 - 4.02 - Laundry,,Site QA,Tiling,Level 4,4.02,Laundry,Wall
,,Level 4 - 4.02 - Bathroom 1,,Site QA,Tiling,Level 4,4.02,Bathroom 1,Wall
,,Level 4 - 4.02 - Bathroom 2,,Site QA,Tiling,Level 4,4.02,Bathroom 2,Wall
,,Level 4 - 4.03 - Laundry,,Site QA,Tiling,Level 4,4.03,Laundry,Wall
,,Level 4 - 4.03 - Bathroom 1,,Site QA,Tiling,Level 4,4.03,Bathroom 1,Wall
,,Level 4 - 4.03 - Bathroom 2,,Site QA,Tiling,Level 4,4.03,Bathroom 2,Wall
,,Level 4 - 4.04 - Laundry,,Site QA,Tiling,Level 4,4.04,Laundry,Wall
,,Level 4 - 4.04 - Bathroom,,Site QA,Tiling,Level 4,4.04,Bathroom,Wall
,,Level 4 - 4.05 - Laundry,,Site QA,Tiling,Level 4,4.05,Laundry,Wall
,,Level 4 - 4.05 - Bathroom 1,,Site QA,Tiling,Level 4,4.05,Bathroom 1,Wall
,,Level 4 - 4.05 - Bathroom 2,,Site QA,Tiling,Level 4,4.05,Bathroom 2,Wall
,,Level 4 - 4.06 - Laundry,,Site QA,Tiling,Level 4,4.06,Laundry,Wall
,,Level 4 - 4.06 - Bathroom 1,,Site QA,Tiling,Level 4,4.06,Bathroom 1,Wall
,,Level 4 - 4.06 - Bathroom 2,,Site QA,Tiling,Level 4,4.06,Bathroom 2,Wall
,,Level 4 - 4.07 - Laundry,,Site QA,Tiling,Level 4,4.07,Laundry,Wall
,,Level 4 - 4.07 - Bathroom 1,,Site QA,Tiling,Level 4,4.07,Bathroom 1,Wall
,,Level 4 - 4.07 - Bathroom 2,,Site QA,Tiling,Level 4,4.07,Bathroom 2,Wall
,,Level 4 - 4.08 - Laundry,,Site QA,Tiling,Level 4,4.08,Laundry,Wall
,,Level 4 - 4.08 - Bathroom 1,,Site QA,Tiling,Level 4,4.08,Bathroom 1,Wall
,,Level 4 - 4.08 - Bathroom 2,,Site QA,Tiling,Level 4,4.08,Bathroom 2,Wall
,,Level 4 - 4.09 - Laundry,,Site QA,Tiling,Level 4,4.09,Laundry,Wall
,,Level 4 - 4.09 - Bathroom 1,,Site QA,Tiling,Level 4,4.09,Bathroom 1,Wall
,,Level 4 - 4.09 - Bathroom 2,,Site QA,Tiling,Level 4,4.09,Bathroom 2,Wall
,,Level 4 - 4.1 - Laundry,,Site QA,Tiling,Level 4,4.1,Laundry,Wall
,,Level 4 - 4.1 - Bathroom 1,,Site QA,Tiling,Level 4,4.1,Bathroom 1,Wall
,,Level 4 - 4.1 - Bathroom 2,,Site QA,Tiling,Level 4,4.1,Bathroom 2,Wall
,,Level 5,grouping,Level 5,,,,,
,,Level 5 - 5.01 - Laundry,,Site QA,Tiling,Level 5,5.01,Laundry,Wall
,,Level 5 - 5.01 - Bathroom 1,,Site QA,Tiling,Level 5,5.01,Bathroom 1,Wall
,,Level 5 - 5.01 - Bathroom 2,,Site QA,Tiling,Level 5,5.01,Bathroom 2,Wall
,,Level 5 - 5.02 - Laundry,,Site QA,Tiling,Level 5,5.02,Laundry,Wall
,,Level 5 - 5.02 - Bathroom 1,,Site QA,Tiling,Level 5,5.02,Bathroom 1,Wall
,,Level 5 - 5.02 - Bathroom 2,,Site QA,Tiling,Level 5,5.02,Bathroom 2,Wall
,,Level 5 - 5.03 - Laundry,,Site QA,Tiling,Level 5,5.03,Laundry,Wall
,,Level 5 - 5.03 - Bathroom 1,,Site QA,Tiling,Level 5,5.03,Bathroom 1,Wall
,,Level 5 - 5.03 - Bathroom 2,,Site QA,Tiling,Level 5,5.03,Bathroom 2,Wall
,,Level 5 - 5.04 - Laundry,,Site QA,Tiling,Level 5,5.04,Laundry,Wall
,,Level 5 - 5.04 - Bathroom,,Site QA,Tiling,Level 5,5.04,Bathroom,Wall
,,Level 5 - 5.05 - Laundry,,Site QA,Tiling,Level 5,5.05,Laundry,Wall
,,Level 5 - 5.05 - Bathroom 1,,Site QA,Tiling,Level 5,5.05,Bathroom 1,Wall
,,Level 5 - 5.05 - Bathroom 2,,Site QA,Tiling,Level 5,5.05,Bathroom 2,Wall
,,Level 5 - 5.06 - Laundry,,Site QA,Tiling,Level 5,5.06,Laundry,Wall
,,Level 5 - 5.06 - Bathroom 1,,Site QA,Tiling,Level 5,5.06,Bathroom 1,Wall
,,Level 5 - 5.06 - Bathroom 2,,Site QA,Tiling,Level 5,5.06,Bathroom 2,Wall
,,Level 5 - 5.07 - Laundry,,Site QA,Tiling,Level 5,5.07,Laundry,Wall
,,Level 5 - 5.07 - Bathroom 1,,Site QA,Tiling,Level 5,5.07,Bathroom 1,Wall
,,Level 5 - 5.07 - Bathroom 2,,Site QA,Tiling,Level 5,5.07,Bathroom 2,Wall
,,Level 5 - 5.08 - Laundry,,Site QA,Tiling,Level 5,5.08,Laundry,Wall
,,Level 5 - 5.08 - Bathroom 1,,Site QA,Tiling,Level 5,5.08,Bathroom 1,Wall
,,Level 5 - 5.08 - Bathroom 2,,Site QA,Tiling,Level 5,5.08,Bathroom 2,Wall
,,Level 5 - 5.09 - Laundry,,Site QA,Tiling,Level 5,5.09,Laundry,Wall
,,Level 5 - 5.09 - Bathroom 1,,Site QA,Tiling,Level 5,5.09,Bathroom 1,Wall
