type,name,values,prefix,postfix,usage count,user addable,template name
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-062 Open Plan Office - Central Fit Off,,,,,,ITP-062 Open Plan Office - Central Fit Off
checkpoint,FCU-01.06 grilles,,,,,,
checkpoint,FCU-01.06 thermostat,,,,,,
checkpoint,FCU-01.06 Tundish point,,,,,,
checkpoint,FCU-01.07 grilles,,,,,,
checkpoint,FCU-01.07 thermostat,,,,,,
checkpoint,FCU-01.07 Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-063 Football Technical Rough In,,,,,,ITP-063 Football Technical Rough In
checkpoint,Install FCU-01.05,,,,,,
checkpoint,Install FCU-01.05 supply ductwork,,,,,,
checkpoint,Install FCU-01.05 return ductwork,,,,,,
checkpoint,Install FCU-01.05 outside air ductwork,,,,,,
checkpoint,Install FCU-01.05 pipework,,,,,,
checkpoint,Install FCU-01.05 drain,,,,,,
checkpoint,Install FCU-01.05 wiring,,,,,,
checkpoint,Install FCU-01.05 cushion heads,,,,,,
checkpoint,FCU-01.05 serial number,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-063 Football Technical Fit Off,,,,,,ITP-063 Football Technical Fit Off
checkpoint,FCU-01.05 grilles,,,,,,
checkpoint,FCU-01.05 thermostat,,,,,,
checkpoint,FCU-01.05 Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-064 Staff Amenities Rough In,,,,,,ITP-064 Staff Amenities Rough In
checkpoint,Install TEF-1.01,,,,,,
checkpoint,Install TEF-1.01 ductwork,,,,,,
checkpoint,Install TEF-1.01 wiring,,,,,,
checkpoint,Install TEF-1.01 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist,ITP-065 Open Plan Office - North Rough In,,,,,,ITP-065 Open Plan Office - North Rough In
section,Install FCU-01.03,,,,,,
checkpoint,Install FCU-01.03 supply ductwork,,,,,,
checkpoint,Install FCU-01.03 return ductwork,,,,,,
checkpoint,Install FCU-01.03 outside air ductwork,,,,,,
checkpoint,Install FCU-01.03 pipework,,,,,,
checkpoint,Install FCU-01.03 drain,,,,,,
checkpoint,Install FCU-01.03 wiring,,,,,,
checkpoint,Install FCU-01.03 cushion heads,,,,,,
checkpoint,FCU-01.03 serial number,,,,,,
section,Install FCU-01.04,,,,,,
checkpoint,Install FCU-01.04 supply ductwork,,,,,,
checkpoint,Install FCU-01.04 return ductwork,,,,,,
checkpoint,Install FCU-01.04 outside air ductwork,,,,,,
checkpoint,Install FCU-01.04 pipework,,,,,,
checkpoint,Install FCU-01.04 drain,,,,,,
checkpoint,Install FCU-01.04 wiring,,,,,,
checkpoint,Install FCU-01.04 cushion heads,,,,,,
checkpoint,FCU-01.04 serial number,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-065 Open Plan Office - North Fit Off,,,,,,ITP-065 Open Plan Office - North Fit Off
checkpoint,FCU-01.03 grilles,,,,,,
checkpoint,FCU-01.03 thermostat,,,,,,
checkpoint,FCU-01.03 Tundish point,,,,,,
checkpoint,FCU-01.04 grilles,,,,,,
checkpoint,FCU-01.04 thermostat,,,,,,
checkpoint,FCU-01.04 Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-066 Player Quiet 01/02 Rough In,,,,,,ITP-066 Player Quiet 01/02 Rough In
checkpoint,Install FCU-01.02,,,,,,
checkpoint,Install FCU-01.02 supply ductwork,,,,,,
checkpoint,Install FCU-01.02 return ductwork,,,,,,
checkpoint,Install FCU-01.02 outside air ductwork,,,,,,
checkpoint,Install FCU-01.02 pipework,,,,,,
checkpoint,Install FCU-01.02 drain,,,,,,
checkpoint,Install FCU-01.02 wiring,,,,,,
checkpoint,Install FCU-01.02 cushion heads,,,,,,
checkpoint,FCU-01.02 serial number,,,,,,
checkpoint,Install BS-33,,,,,,
checkpoint,Install BS-33 pipework,,,,,,
checkpoint,Install BS-33 wiring,,,,,,
checkpoint,Install BS-33 lagging,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Install transfer air ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-066 Player Quiet 01/02 Fit Off,,,,,,ITP-066 Player Quiet 01/02 Fit Off
checkpoint,FCU-01.02 grilles,,,,,,
checkpoint,FCU-01.02 thermostat,,,,,,
checkpoint,FCU-01.02 Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-067 Players Lounge Rough In,,,,,,ITP-067 Players Lounge Rough In
checkpoint,Install FCU-01.01,,,,,,
checkpoint,Install FCU-01.01 supply ductwork,,,,,,
checkpoint,Install FCU-01.01 return ductwork,,,,,,
checkpoint,Install FCU-01.01 outside air ductwork,,,,,,
checkpoint,Install FCU-01.01 pipework,,,,,,
checkpoint,Install FCU-01.01 drain,,,,,,
checkpoint,Install FCU-01.01 wiring,,,,,,
checkpoint,Install FCU-01.01 cushion heads,,,,,,
checkpoint,FCU-01.01 serial number,,,,,,
checkpoint,Install BS-32,,,,,,
checkpoint,Install BS-32 pipework,,,,,,
checkpoint,Install BS-32 wiring,,,,,,
checkpoint,Install BS-32 lagging,,,,,,
checkpoint,Mark out access panels,,,,,,
checkpoint,Instal transfer air ductwork,,,,,,
,,,,,,,
checklist-flat,ITP-067 Players Lounge Fit Off,,,,,,ITP-067 Players Lounge Fit Off
checkpoint,FCU-01.01 grilles,,,,,,
checkpoint,FCU-01.01 thermostat,,,,,,
checkpoint,FCU-01.01 Tundish point,,,,,,
,,,,,,,
checklist-flat,ITP-068 Corridors Rough In,,,,,,ITP-068 Corridors Rough In
checkpoint,Install transfer air ductwork,,,,,,
checkpoint,Install fire dampers within walls,,,,,,
checkpoint,Install refrigeration pipework,,,,,,
checkpoint,Install wiring,,,,,,
checkpoint,Test pipework,,,,,,
checkpoint,Lagg pipework,,,,,,
checkpoint,Mark out access panels,,,,,,
,,,,,,,
checklist-flat,ITP-069 Roof Zone 1 Rough In,,,,,,ITP-069 Roof Zone 1 Rough In
checkpoint,Install PAC-2,,,,,,
checkpoint,Install PAC-2 ductwork,,,,,,
checkpoint,Install PAC-3,,,,,,
checkpoint,Install PAC-3 ductwork,,,,,,
checkpoint,Install CU-00.03,,,,,,
checkpoint,Install CU-00.06,,,,,,
checkpoint,Install CU-01.02,,,,,,
checkpoint,Install CU-01.03,,,,,,
checkpoint,Install CU-PAC.02,,,,,,
checkpoint,Install CU-PAC.03,,,,,,
checkpoint,Install GEF-01.02,,,,,,
checkpoint,Install KEF-01.01,,,,,,
checkpoint,Install TEF-01.02,,,,,,
checkpoint,Install TEF-01.03,,,,,,
checkpoint,Install refrigeration pipework,,,,,,
checkpoint,Test refrigeration pipework,,,,,,
checkpoint,Wiring,,,,,,
checkpoint,Roof capping,,,,,,
,,,,,,,
checklist-flat,ITP-070 Roof Zone 2 Rough In,,,,,,ITP-070 Roof Zone 2 Rough In
checkpoint,Install PAC-1,,,,,,
checkpoint,Install PAC-1 ductwork,,,,,,
checkpoint,Install CU-00.01,,,,,,
checkpoint,Install CU-00.02,,,,,,
checkpoint,Install CU-01.02,,,,,,
checkpoint,Install parents room CU,,,,,,
checkpoint,Install first aid CU,,,,,,
checkpoint,Install comms CU,,,,,,
checkpoint,Install GEF-00.04,,,,,,
checkpoint,Install TEF-01.01,,,,,,
checkpoint,Install refrigeration pipework,,,,,,
checkpoint,Test refrigeration pipework,,,,,,
checkpoint,Wiring,,,,,,
checkpoint,Roof capping,,,,,,
,,,,,,,
checklist-flat,ITP-069/70 Roof Fit Off,,,,,,ITP-069/70 Roof Fit Off
checkpoint,Label equipment,,,,,,
