"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"231c46f9-6447-4263-9019-61d906e151c8","","folder-normal","pass","","step","TRUE","FALSE","Nov 22"
"83022954-4240-4b9f-a0b7-633222af6d29","","folder-normal","pass","","step","TRUE","FALSE","Nov 22","Joel Gilbody "
"f487cc94-f540-4d4d-8f51-2430f797a705","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 8.3.23"
"d112e05b-bd10-4e92-ab1a-cfb592456617","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 9.3.23"
"3ac130cb-6932-49c4-b6f3-56a22b2ec8a6","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 10.3.23"
"f667c833-f678-4dc9-9b66-073ec17957c6","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 13.3.23"
"32ad4fd1-3ca9-4bab-b80c-9c968497497a","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 14.3.23"
"292ddb84-2ab1-4ca9-84de-8339286fa9c2","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 15.3.23"
"1d04e292-aed8-416a-875c-24ef76a8df24","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 16.3.23"
"e51e61cc-2f46-4170-b33c-dd3a58a6dd5d","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 17.3.22"
"358e52d4-4608-415b-b820-278b1b0be8b2","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 20.3.23"
"c58ab724-3145-4006-9776-e2b05e7bf608","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 21.3.23"
"5a6cab6c-2f28-48db-8c6f-afb6531376b7","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 22.3.23"
"10f68518-0dc5-48c1-8906-abf15074d96a","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 23,3,23"
"cd90b0fc-cb02-46ea-8210-8b954cf51276","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 24.3.23"
"5b0ef069-2c18-4605-8455-9db671abbc85","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 27.3.23"
"f5097c45-3c11-43f1-99db-dab76c0d39e2","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 28.3.23"
"9d8c63a7-da38-4891-a813-5c575271d7e4","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 29.3.23"
"aea862ea-968d-4cba-b565-df7c2bfaa148","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 30.3.23"
"c76f79a2-b6d3-4687-9e1d-22102f5f9b82","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Taj Greenhalgh","Daily Diary / Timesheet 31.3.23"
"9309a03d-72b8-46c8-b475-55750c6917db","","folder-normal","pass","","step","TRUE","FALSE","Mar 23","Lindsay Dixon"
"4ff02525-5ba5-4ffb-983a-73b0513dadbc","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Lindsay Dixon","Daily Diary / Timesheet 1/3/23"
"283ba971-a895-4293-8b2f-6d330301fd72","","folder-normal","pass","","step","TRUE","FALSE","Mar 23","Matthew Perrin"
"fd1c560c-1379-4704-ad42-be24fe1ef2e0","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet  1/3/23"
"6be5b024-08b9-420a-a184-cb6fb5b35a05","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 2/3/23"
"eb3fcf04-a749-4a31-bea5-719577ce55b3","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 3/3/23"
"b81cddcf-2ee8-4817-a89e-97bc9f8f9f43","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 4/3/23"
"5deccb12-b326-454c-b36a-3a12860ea5f0","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 6/3/23"
"8ee25f7c-4ec7-4eec-bff6-51d22e6705f9","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 7/3/23"
"608c325e-e666-417b-99d9-6b33a8d3369f","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 8/3/23"
"bacae05e-32fa-4deb-8b30-6ab6b8a982a2","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 9/3/23"
"6f3eab0e-755c-40d4-b0c8-f78177e6606c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 10/3/23"
"939cc0fb-eae4-4438-987f-412c92ab2c48","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 11/3/23"
"12cdeef2-379a-47cb-816d-a6a0cad81da6","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 14/3/23"
"83e2a5ba-0042-491f-be38-e1082bcd1eff","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 15/3/23"
"1cb36dc1-621c-47d0-a080-30ac426143be","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 16/3/23"
"470c9000-bf32-4557-942f-2aadfc3d4c54","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 17/3/23"
"59b2a99a-f970-49cc-b399-7b44d73d9ae9","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 18/3/23"
"62182c78-c5c9-4b37-9798-5d9b613d4620","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 20/3/23"
"ae861d66-37ae-4616-b88a-9d25f3ee7f72","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 21/3/23"
"2f10050f-30a4-4dd3-bf9f-337d04c6248b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 22/3/23"
"28a00ffb-0d5c-4af4-ab7b-784580dca850","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 23/3/23"
"84177ee3-3047-4bea-813c-50e47f8a2b86","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 24/3/23"
"1cbab500-b295-4673-8cd2-a8f75afe743d","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 25/3/23"
"03cd8d6f-cab0-4a3a-bbf4-23260cff89a0","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 27/3/33"
"ae33ae93-ffbb-486a-b281-87478cbd217d","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 28/3/23"
"b45466fc-2cf3-44b9-9d5e-28450450df50","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 29/3/23"
"1df10037-5624-4df8-af09-c7123a77afd2","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 30/3/23"
"bef5ee3f-413a-4bc6-91ff-fed64da47dab","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Matthew Perrin","Daily Diary / Timesheet 31/3/23"
"79c85de0-9024-44d6-bc9c-6020c7eda822","","folder-normal","pass","","step","TRUE","FALSE","Mar 23","Quin Wanoa"
"96ff7e4c-5281-4b0d-b9fe-39de206c41d3","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","1.3.23"
"82e6dc51-cbd0-4008-be77-0cf60087b9ed","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","2.3.23"
"00a70587-efd3-4e43-b979-d834116b7a8e","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","3.3.23"
"dbc1ae26-b350-40b8-8640-a9be04a65fab","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","6.3.23"
"6da810a6-5a81-48cd-8eef-803e934a20ce","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","7.3.23"
"38f39ff8-6eda-4104-9ed1-1d35fb4eceb7","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","08.03.23"
"d18c4b1b-394b-448d-bb22-9db117348629","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","09.03.23"
"36c26bc3-da5a-4509-8dc3-fc394fc18190","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","10.3.23"
"20aa154f-652b-4752-89b6-93bae5de87f6","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","14.3.23"
"d3d88e46-1870-4e75-b8bd-a1196eb97569","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","15.3.33"
"fe87ef29-5410-4de1-94c3-ec859e53f65e","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","16.3.23"
"1ac78960-770f-4360-b475-799ccb0a9f0e","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","17.3.23"
"571e43c7-b519-47b5-a194-263c5bacf393","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","20.3.23"
"6fc1942c-d498-4246-87ce-1210cbf41373","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","21.3.23"
"350f23b5-8857-4015-b5b8-27e060d05d61","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","22.3.23"
"99cfd5f2-b421-4a57-8f58-4ecc4eb08457","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","23.3.23"
"c470c066-fc6d-40f8-9432-1faef9c23563","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","24.3.23"
"247e0bbf-cc69-4a91-a123-3f6797595653","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","27.3.23"
"b7c1ab74-b501-40f5-89de-13f424220b77","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","28.3.23"
"dedf08f3-a3a4-4c7f-b9ac-d5a9dadc7039","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","29.3.23"
"e58599fd-6842-47b5-adf3-aec90d4f1170","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","30.3.23"
"5d74203e-7977-4067-9e9e-4062a64f808f","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Quin Wanoa","31.3.23"
"381a4854-84e6-482a-bade-68820ff6acd6","","folder-normal","pass","","step","TRUE","FALSE","Mar 23","Andrew Gilvray"
"ed29c606-c562-4287-9384-e63f25afa3b4","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet2,3,2023"
"1be19a15-e152-4834-b9a4-9ef5d467da2c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet1,3,2023"
"8e2e4257-503f-4f18-b32c-144c34964ca8","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet3,3,202 "
"3cf43fb2-8103-4f15-9b6e-d60657849d9c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet6,3,2023"
"46faa768-00b0-4130-9ff1-350bcc7dde94","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet7,3,2023"
"7cf23391-14f0-4e69-b5bd-a11eb13a8c45","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet8,3,20223"
"fcb57ba5-b74a-4bdb-ad43-76ee5ed8e3fd","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet9,3,2023"
"87c71442-2fdb-46cd-96a8-85c8a05f5587","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet10,3,2023"
"1171c84c-6e23-4c8a-b7b7-ea55f712660f","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet13,3,2023"
"c87af76a-dd61-4fad-a53a-ea8ffa2d8ebe","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet14,3,2023"
"fe505fac-798d-4716-b247-522be906e8ee","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet15,3,2023"
"69676610-c9bc-4cd4-9ac9-135b0ed9976b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet16,3,2023"
"ce1fe400-04d5-45af-a632-95589fdcb792","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet17,3,2023"
"772727d2-9a29-4b14-8aba-95ba4094a7bc","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet20,3,2023"
"1e223bf8-055c-47a7-8048-470f570f334d","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet21,3,2023"
"f903627c-b6e9-41a7-aa0d-665f4daae1d4","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet22,3,2023"
"e5d64c00-c3ae-4333-a239-acbcbd6f2dcf","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet23,3,2023"
"642fb59a-f38a-44b3-87b5-7c6e58328918","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet24,3,2023"
"8f544dbc-3f21-4283-9778-80742fae3319","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet27,3,2023"
"8e9f8cbe-1212-4ecb-ab96-959e2584798b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet28,3,2023"
"82e916ea-8993-4ca6-afe6-a6aabfad3997","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet29,3,2023"
"99ec9b0e-1a20-417e-8f14-061d28015c4f","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet30,3,2023"
"3631547a-6e6b-4aea-a8f1-2c3373deeceb","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Andrew Gilvray","Daily Diary / Timesheet31,3,2023"
"a1d14b98-d4e9-4bae-b199-9e080f1b1a21","","folder-normal","pass","","step","TRUE","FALSE","Mar 23","Claudio Castro"
"8d212995-22ad-497c-92af-3bf5cf3d8e55","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Claudio Castro","010323"
"86423d1f-6c53-4699-865d-50cee3b2995b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Claudio Castro","020323"
"bae6b544-c6be-4869-8cbf-318c3bc114de","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Claudio Castro","030323"
"3a688b3c-9290-4c69-bd6f-b951c355857f","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Claudio Castro","060323"
"ab7a87ea-729f-4082-9dca-fdf5625ef802","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Claudio Castro","070323"
"3951cc09-2737-4ac5-a01f-41c771220624","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Claudio Castro","080323"
"c85cf1e0-1cdd-4508-ac3f-c4f7ff1d7d41","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Claudio Castro","090323"
"082c2aed-13be-4550-ab38-b17c0c511210","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Claudio Castro","100323"
"402facd6-8e07-44f8-8f59-97b0d597663b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","Mar 23","Claudio Castro","130323"
