Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Level 3 - Shower,,building e,shower,site qa,pre wire,common areas,level 3
,,Level 3 - ACC Shower,,acc shower,building e,site qa,pre wire,common areas,level 3
,,Level 3 - Spa,,building e,site qa,pre wire,common areas,spa,level 3
,,Level 3 - Pool,,pool,building e,site qa,pre wire,common areas,level 3
,,Level 3 - Café Dining,,building e,café dining,site qa,pre wire,common areas,level 3
,,Level 3 - Café servery,,building e,site qa,pre wire,common areas,level 3,café servery
,,Level 3 - Kitchen,,building e,site qa,kitchen,pre wire,common areas,level 3
,,Level 3 - ACC WC,,building e,site qa,pre wire,common areas,acc wc,level 3
,,Level 3 - WC male,,building e,wc male,site qa,pre wire,common areas,level 3
,,Level 3 - WC female,,building e,site qa,wc female,pre wire,common areas,level 3
,,Level 3 - Corridor,,building e,corridor,site qa,pre wire,common areas,level 3
,,Level 3 - Lobby,,building e,site qa,lobby,pre wire,common areas,level 3
,,Level 3 - Swb room,,building e,site qa,pre wire,common areas,swb room,level 3
,,Level 3 - Electrical DB,,building e,site qa,pre wire,service areas,electrical db,level 3
,,Level 3 - ICT Riser,,ict riser,building e,site qa,pre wire,service areas,level 3
,,Level 4 - Library,,level 4,building e,site qa,library,pre wire,common areas
,,Level 4 - Plant Room,,level 4,building e,plant room,site qa,pre wire,common areas
,,Level 4 - Theatre,,level 4,theatre,building e,site qa,pre wire,common areas
,,Level 4 - TV Lounge,,level 4,building e,tv lounge,site qa,pre wire,common areas
,,Level 4 - Biliards,,level 4,building e,site qa,pre wire,common areas,biliards
,,Level 4 - Bar,,level 4,building e,bar,site qa,pre wire,common areas
,,Level 4 - Bar/ Dining,,level 4,building e,site qa,pre wire,common areas,bar/ dining
,,Level 4 - Staff Room,,level 4,building e,site qa,pre wire,common areas,staff room
,,Level 4 - Lift Lobby,,level 4,building e,lift lobby,site qa,pre wire,common areas
,,Level 4 - Swb room,,level 4,building e,site qa,pre wire,common areas,swb room
,,Level 4 - ACC WC,,level 4,building e,site qa,pre wire,common areas,acc wc
,,Level 4 - WC 1,,level 4,building e,wc 1,site qa,pre wire,common areas
,,Level 4 - WC 2,,level 4,building e,wc 2,site qa,pre wire,common areas
,,Level 4 - Electrical DB,,level 4,building e,site qa,pre wire,service areas,electrical db
,,Level 4 - ICT Riser,,level 4,ict riser,building e,site qa,pre wire,service areas
,,Level 5 - IA 501,,building e,level 5,site qa,residential areas,pre wire,ia 501
,,Level 5 - IA 502,,building e,level 5,site qa,residential areas,ia 502,pre wire
,,Level 5 - IA 503,,building e,level 5,site qa,ia 503,residential areas,pre wire
,,Level 5 - IA 504,,building e,level 5,ia 504,site qa,residential areas,pre wire
,,Level 5 - IA 505,,building e,level 5,ia 505,site qa,residential areas,pre wire
,,Level 5 - IA 506,,ia 506,building e,level 5,site qa,residential areas,pre wire
,,Level 5 - IA 507,,building e,level 5,site qa,residential areas,pre wire,ia 507
,,Level 5 - IA Dining,,building e,level 5,site qa,ia dining,pre wire,common areas
,,Level 5 - Corridors,,building e,level 5,site qa,pre wire,common areas,corridors
,,Level 5 - Electrical DB,,building e,level 5,site qa,pre wire,service areas,electrical db
,,Level 5 - ICT Riser,,ict riser,building e,level 5,site qa,pre wire,service areas
,,Level 6 - IA 601,,building e,level 6,site qa,residential areas,ia 601,pre wire
,,Level 6 - IA 602,,building e,level 6,site qa,ia 602,residential areas,pre wire
,,Level 6 - IA 603,,building e,level 6,ia 603,site qa,residential areas,pre wire
,,Level 6 - IA 604,,building e,ia 604,level 6,site qa,residential areas,pre wire
,,Level 6 - IA 605,,ia 605,building e,level 6,site qa,residential areas,pre wire
,,Level 6 - IA 606,,building e,level 6,site qa,residential areas,pre wire,ia 606
,,Level 6 - IA 607,,building e,level 6,site qa,residential areas,pre wire,ia 607
,,Level 6 - IA Dining,,building e,level 6,site qa,ia dining,pre wire,common areas
,,Level 6 - Corridors,,building e,level 6,site qa,pre wire,common areas,corridors
,,Level 6 - Electrical DB,,building e,level 6,site qa,pre wire,service areas,electrical db
,,Level 6 - ICT Riser,,ict riser,building e,level 6,site qa,pre wire,service areas
,,Level 7 - IA 701,,building e,site qa,level 7,ia 701,residential areas,pre wire
,,Level 7 - IA 702,,building e,ia 702,site qa,level 7,residential areas,pre wire
,,Level 7 - IA 703,,building e,ia 703,site qa,level 7,residential areas,pre wire
,,Level 7 - IA 704,,ia 704,building e,site qa,level 7,residential areas,pre wire
,,Level 7 - IA 705,,building e,site qa,level 7,residential areas,pre wire,ia 705
,,Level 7 - IA 706,,building e,site qa,level 7,residential areas,pre wire,ia 706
,,Level 7 - IA 707,,building e,site qa,level 7,residential areas,pre wire,ia 707
,,Level 7 - Corridors,,building e,site qa,level 7,pre wire,common areas,corridors
,,Level 7 - Electrical DB,,building e,site qa,level 7,pre wire,service areas,electrical db
,,Level 7 - ICT Riser,,ict riser,building e,site qa,level 7,pre wire,service areas
,,Level 8 - IA 801,,building e,ia 801,site qa,level 8,residential areas,pre wire
,,Level 8 - IA 802,,building e,ia 802,site qa,level 8,residential areas,pre wire
,,Level 8 - IA 803,,ia 803,building e,site qa,level 8,residential areas,pre wire
,,Level 8 - IA 804,,building e,site qa,level 8,residential areas,pre wire,ia 804
,,Level 8 - IA 805,,building e,site qa,level 8,residential areas,pre wire,ia 805
,,Level 8 - Corridors,,building e,site qa,level 8,pre wire,common areas,corridors
,,Level 8 - Electrical DB,,building e,site qa,level 8,pre wire,service areas,electrical db
,,Level 8 - ICT Riser,,ict riser,building e,site qa,level 8,pre wire,service areas
,,Building F - Level 1 - Residential,dynamic,Site QA,Building F,Level 1,Residential,,
,,Building F - Level 1 - Service Areas,dynamic,Site QA,Building F,Level 1,Service Areas,,
,,Building F - Level 2 - Residential,dynamic,Site QA,Building F,Level 2,Residential,,
,,Building F - Level 2 - Service Areas,dynamic,Site QA,Building F,Level 2,Service Areas,,
,,Building F - Level 3 - Residential,dynamic,Site QA,Building F,Level 3,Residential,,
,,Building F - Level 3 - Service Areas,dynamic,Site QA,Building F,Level 3,Service Areas,,
,,Building F - Level 4 - Residential,dynamic,Site QA,Building F,Level 4,Residential,,
,,Building F - Level 4 - Service Areas,dynamic,Site QA,Building F,Level 4,Service Areas,,
,,Building F - Level 5 - Residential,dynamic,Site QA,Building F,Level 5,Residential,,
,,Building F - Level 5 - Service Areas,dynamic,Site QA,Building F,Level 5,Service Areas,,
,,Building F - Level 6 - Residential,dynamic,Site QA,Building F,Level 6,Residential,,
,,Building F - Level 6 - Service Areas,dynamic,Site QA,Building F,Level 6,Service Areas,,
,,Building F - Level 7 - Residential,dynamic,Site QA,Building F,Level 7,Residential,,
,,Building F - Level 7 - Service Areas,dynamic,Site QA,Building F,Level 7,Service Areas,,
,,Basement,grouping,basement,,,,,
,,Level 1 - Pre Wire,,basement,lift lobby 1,site qa,pre wire,level 1,
,,Level 1 - Pre Wire,,basement,locker storage,site qa,pre wire,level 1,
,,Level 1 - Pre Wire,,basement,scooter park,site qa,pre wire,level 1,
,,Level 1 - Pre Wire,,basement,site qa,generator room,pre wire,level 1,
,,Level 1 - Pre Wire,,basement,site qa,pre wire,level 1,roller gate,
,,Level 1 - Pre Wire,,basement,site qa,pre wire,level 1,electrical db,
,,Level 1 - Pre Wire,,basement,ict riser,site qa,pre wire,level 1,
,,Level 2 - Pre Wire,,basement,site qa,pre wire,level 2,ict room,
,,Level 2 - Pre Wire,,basement,site qa,lift lobby 3,pre wire,level 2,
,,Level 2 - Pre Wire,,basement,locker storage,site qa,pre wire,level 2,
,,Level 2 - Pre Wire,,basement,site qa,bms room,pre wire,level 2,
,,Level 2 - Pre Wire,,basement,site qa,pre wire,level 2,msb room,
,,Level 2 - Pre Wire,,basement,site qa,pre wire,level 2,roller gate,
,Columns,,,,,,,,
,,Area accessible & substrate acceptable,,area accessible & substrate acceptable,,,,,
,,Fixtures in place,,fixtures in place,,,,,
,,Horizontal and Vertical Pathways,,horizontal and vertical pathways,,,,,
,,Reticulation of Cables Complete,,reticulation of cables complete (attached photos),,,,,
,,ADE,,ade,,,,,
,,Flush Box / Fire Box Installed,,flush box / fire box installed (photos attached of fire box),,,,,
,,Attach Photos Of Fire proofing by Others on Fire Walls,,attach photos of fire proofing by others on fire walls,,,,,
,,First Fix Completed,,first fix completed,,,,,
,,,,,,,,,
Completion Documents,,,,,,,,,
,Scope,,,,,,,,
,Rows,,,,,,,,
,,Building A,,building a,site qa,completion documents,,,
,,Building B,,building b,site qa,completion documents,,,
,,Building D,,building d,level 6,site qa,completion documents,,
,,Building E,,building e,site qa,completion documents,,,
,,Building F,,Site QA,Building F,Completion Documents,,,
,,Basement,,basement,site qa,completion documents,,,
,Columns,,,,,,,,
,,Producer statements PS3s,,producer statements ps3s,,,,,
,,As built plan,,as built plan,,,,,
,,O & M Manual,,o & m manual,,,,,
,,Other required documents,,other required documents,,,,,
,,,,,,,,,
Floor Commissioning,,,,,,,,,
,Scope,,,,,,,,
,Rows,,,,,,,,
,,Building A - Level 2,,checklist,site qa,building a,level 2,floor commissioning,
,,Building A - Level 3,,site qa,building a,level 3,floor commissioning,,
,,Building A - Level 4,,level 4,site qa,building a,floor commissioning,,
,,Building A - Level 5,,level 5,site qa,building a,floor commissioning,,
,,Building B - Level 2,,site qa,building b,level 2,floor commissioning,,
,,Building B - Level 3,,site qa,building b,level 3,floor commissioning,,
,,Building B - Level 4,,level 4,site qa,building b,floor commissioning,,
,,Building B - Level 5,,level 5,site qa,building b,floor commissioning,,
,,Building D - Level 3,,building d,site qa,level 3,floor commissioning,,
,,Building D - Level 4,,building d,level 4,site qa,floor commissioning,,
,,Building D - Level 5,,building d,level 5,site qa,floor commissioning,,
,,Building D - Level 6,,building d,level 6,site qa,service areas,floor commissioning,
,,Building E - Level 3,,building e,site qa,level 3,floor commissioning,,
,,Building E - Level 4,,level 4,building e,site qa,floor commissioning,,
,,Building E - Level 5,,building e,level 5,site qa,floor commissioning,,
,,Building E - Level 6,,building e,level 6,site qa,floor commissioning,,
,,Building E - Level 7,,building e,site qa,level 7,floor commissioning,,
,,Building E - Level 8,,building e,site qa,level 8,floor commissioning,,
,,Building F,,Site QA,Building F,Floor Commissioning,,,
,,Basement - Level 1,,basement,site qa,level 1,floor commissioning,,
,,Basement - Floor Commissioning,,basement,site qa,floor commissioning,,,
,Columns,,,,,,,,
,,GCS - Structured Cabling,,gcs - structured cabling (photos attached),,,,,
,,GCS - Structured Cabling,,gcs - structured cabling (photos attached),,,,,
,,PERS - Nurse Call,,pers - nurse call (photos attached),,,,,
,,ESS - CCTV,,ess - cctv (photos attached),,,,,
,,ESS - Intercom,,ess - intercom (photos attached),,,,,
,,ESS - Access Control,,ess - access control (photos attached),,,,,
,,GPON,,GPON - (photos Attached),,,,,
,,Audio Visual / MATV,,Audio Visual / MATV (Photos Attached),,,,,
