Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,,,,
14c7d58b-9f70-547f-9e11-c509d585b40e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 18,1802,DOWNPIPE ON,,,,,,,,
80db8ae5-d187-50ae-8383-003f3f1179ff,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 18,1803,DOWNPIPE ON,,,,,,,,
d5598d43-12b9-5daa-8788-050257883da4,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 18,1804,DOWNPIPE ON,,,,,,,,
546a30c9-0fe6-563f-b63f-7447280c2240,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 18,1805,DOWNPIPE ON,,,,,,,,
c6f0e7c8-cd2b-5777-829f-a90ff83f533f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 18,1806,DOWNPIPE ON,,,,,,,,
f46bea3e-8719-57df-80d4-5767dc40a453,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 19,1901,DOWNPIPE ON,,,,,,,,
40c25862-544d-58a0-b46b-9d96faeddd2c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 19,1902,DOWNPIPE ON,,,,,,,,
9623b4c2-2f7b-542f-894d-9c74dd81c25f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 19,1903,DOWNPIPE ON,,,,,,,,
9af8d1f1-b8ad-5b8f-974d-9cdf5f676d99,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 19,1904,DOWNPIPE ON,,,,,,,,
e37cbeff-846c-5761-b4fa-2d1d821f1c4b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 19,1905,DOWNPIPE ON,,,,,,,,
64cb67c5-19e4-5ad9-bc9c-51d1925461ae,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 19,1906,DOWNPIPE ON,,,,,,,,
6da68082-0e53-5375-9830-4db29d985350,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 20,2001,DOWNPIPE ON,,,,,,,,
513f2172-bba7-5d50-927b-55e745042511,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 20,2002,DOWNPIPE ON,,,,,,,,
77f0aa6b-0ec5-575d-86ca-792cc06d4010,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 20,2003,DOWNPIPE ON,,,,,,,,
c8ceddfd-fc72-5336-b365-12a390e9b786,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 20,2004,DOWNPIPE ON,,,,,,,,
255dbe7a-2957-5a8a-a4fb-2c3d8943f7d2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 20,2005,DOWNPIPE ON,,,,,,,,
ae626e17-2b58-5909-939d-01e1b9f7d1e1,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 20,2006,DOWNPIPE ON,,,,,,,,
f8d1ddf3-0565-553c-8567-eb4b2d2cb9f0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 21,Powder Room,DOWNPIPE ON,,,,,,,,
4459b586-a3a4-501b-99ec-f24b9d251631,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Rough In,Level 21,DDA,DOWNPIPE ON,,,,,,,,
9b5ddc7c-bc76-5c1b-a568-f54f557aab8c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Ground Floor,Male Ammenities,LAGGING COMPLETE,,,,,,,,
84408aeb-489c-52e0-b4a4-4cfdedd1c184,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Ground Floor,Female Ammenities,LAGGING COMPLETE,,,,,,,,
0b0b09bc-fdd6-5e72-a9b6-9ad303b246a4,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Ground Floor,DDA,LAGGING COMPLETE,,,,,,,,
e039cf6f-47bf-52a5-8c06-67c50d68b405,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Ground Floor,Lobby DDA,LAGGING COMPLETE,,,,,,,,
4836f674-3a1b-5aac-a47f-25965ac18a2d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Ground Floor,Fitness studio DDA,LAGGING COMPLETE,,,,,,,,
046c3270-1887-5bdd-ad5b-5883d56d1fd2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 1,Male Ammenities,LAGGING COMPLETE,,,,,,,,
775ffed9-2746-5dd1-98dd-0faab0e21154,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 1,Female Ammenties,LAGGING COMPLETE,,,,,,,,
eec46e9a-ad3c-557b-8781-abf6160e1154,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 1,DDA,LAGGING COMPLETE,,,,,,,,
89e5d4a4-8b36-5f12-ae73-8cdb27aad0ee,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 2,Male Ammenities,LAGGING COMPLETE,,,,,,,,
b63aecf8-0acd-56c1-9ef9-0d87a8f79274,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 2,Female Ammenities,LAGGING COMPLETE,,,,,,,,
6d2023b8-2e5e-5549-a1f2-cd60ac5b91b0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 2,DDA,LAGGING COMPLETE,,,,,,,,
e4413ed3-3f5b-5474-85c0-792cfedb92a8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,301,LAGGING COMPLETE,,,,,,,,
04a416c6-3827-5037-98c9-ffeb1a3c0910,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,302,LAGGING COMPLETE,,,,,,,,
7f5c55d2-a08d-5d4b-b6fc-be3c9b8eaebb,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,303,LAGGING COMPLETE,,,,,,,,
9f847da1-3cea-5ce0-8c01-8f8a603a29e0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,304,LAGGING COMPLETE,,,,,,,,
a8c1c08d-01e4-5d7b-a721-85fc82cd5886,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,305,LAGGING COMPLETE,,,,,,,,
75634c08-b314-5639-a6a0-df5d3b65993a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,306,LAGGING COMPLETE,,,,,,,,
3805a839-6998-542b-ab92-2024e63346f5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,307,LAGGING COMPLETE,,,,,,,,
c6eff07d-6a5c-5ad0-8224-c7283567bde8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,Gym DDA 1,LAGGING COMPLETE,,,,,,,,
06354dea-13c3-5afa-85c8-116d9165486c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,Gym DDA 2,LAGGING COMPLETE,,,,,,,,
60c6d158-5122-5296-860d-e60d19b15645,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,401,LAGGING COMPLETE,,,,,,,,
23ed2b11-9c03-59ce-887a-47d571d15bed,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,402,LAGGING COMPLETE,,,,,,,,
d738e47b-1af0-5744-a03a-6484ab9dea91,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,403,LAGGING COMPLETE,,,,,,,,
ca4d1e76-2345-515b-9df3-ad0633e289c5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,404,LAGGING COMPLETE,,,,,,,,
79e777fe-52f6-57bc-a606-e81ceb93a6a9,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,405,LAGGING COMPLETE,,,,,,,,
d1d461b0-0333-5530-9011-d4fbdb3bc8b5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,406,LAGGING COMPLETE,,,,,,,,
1d1fb7a5-2de1-5b84-b67a-dcf3858d510a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,407,LAGGING COMPLETE,,,,,,,,
d69d1599-38ad-52c8-bcce-49a1cd91b8ca,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,408,LAGGING COMPLETE,,,,,,,,
38d7bda8-42d8-5cee-b2e5-d0babdf485d6,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,409,LAGGING COMPLETE,,,,,,,,
4ea84604-f3c3-525b-a8d1-635ff65df8bc,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,410,LAGGING COMPLETE,,,,,,,,
9888e591-4562-522e-ac10-256beb31c6e7,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,411,LAGGING COMPLETE,,,,,,,,
68df3223-3d89-5320-b034-0aeccbb8f685,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,412,LAGGING COMPLETE,,,,,,,,
c07e1c41-c5dd-5bde-9481-3c26879e3c10,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,413,LAGGING COMPLETE,,,,,,,,
e8242aab-af95-5bbc-aa17-32981a819a17,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,414,LAGGING COMPLETE,,,,,,,,
f5bf6134-615d-568b-9034-19b68b0db8c9,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,415,LAGGING COMPLETE,,,,,,,,
5ae6c2b1-fc5a-5132-ada2-ba41f5b9749b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,501,LAGGING COMPLETE,,,,,,,,
c53359e7-2da5-50b3-b05d-68d56b024e21,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,502,LAGGING COMPLETE,,,,,,,,
b774f0b1-2f07-58c7-8e34-cedaaafd12b3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,503,LAGGING COMPLETE,,,,,,,,
ac8f66b0-bab6-5ce6-b0e7-75b44e2377a1,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,504,LAGGING COMPLETE,,,,,,,,
de950d8b-300a-58bb-982d-c52fdfb6b276,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,505,LAGGING COMPLETE,,,,,,,,
9511c597-8fbc-5e46-b2aa-7fa839d347ab,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,506,LAGGING COMPLETE,,,,,,,,
d4c16e61-ba28-5209-800c-d818177c6542,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,507,LAGGING COMPLETE,,,,,,,,
deb9036b-afc1-59a3-b736-2b563d7b6847,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,508,LAGGING COMPLETE,,,,,,,,
3198395d-4632-5ec9-a80f-df7c37486b99,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,509,LAGGING COMPLETE,,,,,,,,
6658a89a-1ed3-543b-86bb-f59bc1f5e1b9,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,510,LAGGING COMPLETE,,,,,,,,
52c4c8a3-af24-57f3-a5b2-f10667fb3c51,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,511,LAGGING COMPLETE,,,,,,,,
22c35545-28a1-55e9-885b-00e7e895c5e9,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,512,LAGGING COMPLETE,,,,,,,,
c13ca5fa-1e53-5772-977a-4f2745fb353f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,513,LAGGING COMPLETE,,,,,,,,
78e24b6a-32c2-5b7c-bb29-689b6797945e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,514,LAGGING COMPLETE,,,,,,,,
21e65b1b-8474-5ecf-9211-85a61363f980,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,515,LAGGING COMPLETE,,,,,,,,
85feff2f-15c3-5a12-ac3c-4ce829ba6d2a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,601,LAGGING COMPLETE,,,,,,,,
c1d7bc19-8225-5058-a9df-054db9aa8c85,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,602,LAGGING COMPLETE,,,,,,,,
5b4f70df-ead3-5deb-9e30-ef7978597e05,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,603,LAGGING COMPLETE,,,,,,,,
c294ca5a-5f80-5004-b728-4e731ebbaddd,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,604,LAGGING COMPLETE,,,,,,,,
797514a6-8a12-5a40-80a7-902a0a76a550,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,605,LAGGING COMPLETE,,,,,,,,
901661b3-ab59-576a-b176-114b35b90fc7,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,606,LAGGING COMPLETE,,,,,,,,
e3b8e3ea-3eaf-560f-81cf-7e6d44f9e60e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,607,LAGGING COMPLETE,,,,,,,,
63d23ead-6f69-5bb9-90bd-142a74e40e1f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,608,LAGGING COMPLETE,,,,,,,,
6f928c83-0323-5098-8575-af3962168a31,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,609,LAGGING COMPLETE,,,,,,,,
f7a9fe85-a6b3-5587-9e7f-a9e8c37bbb00,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,610,LAGGING COMPLETE,,,,,,,,
b766fa1e-e3ce-5ef1-8035-133ff88b347e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,611,LAGGING COMPLETE,,,,,,,,
d6c1db24-8ec3-5290-847d-7ee5a7c68645,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,612,LAGGING COMPLETE,,,,,,,,
5b830330-08d1-5b08-8041-edc374c792ef,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,613,LAGGING COMPLETE,,,,,,,,
bb9e4b8c-3294-5588-89d0-8ccad9452863,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,614,LAGGING COMPLETE,,,,,,,,
51fcb30a-2e9d-59cb-9520-85765b3a5f2a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,615,LAGGING COMPLETE,,,,,,,,
9ec667d9-12dd-5c6f-b59e-d83bfe78914f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,701,LAGGING COMPLETE,,,,,,,,
8364f070-6fe5-5c48-af34-46a7354f5698,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,702,LAGGING COMPLETE,,,,,,,,
4e709c4b-d109-5dbd-b87c-244becb10da7,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,703,LAGGING COMPLETE,,,,,,,,
479d171c-6ed4-5d6f-99d4-5851ee15dc8f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,704,LAGGING COMPLETE,,,,,,,,
448d9245-b335-5000-866f-d4338863da34,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,705,LAGGING COMPLETE,,,,,,,,
85dace99-64e8-57e7-971d-3b0bcd380ea7,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,706,LAGGING COMPLETE,,,,,,,,
dc15d3c5-ca16-545b-93db-c559f41c0784,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,707,LAGGING COMPLETE,,,,,,,,
9caa1379-c87c-5a34-8b1d-8cf501eb9a68,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,708,LAGGING COMPLETE,,,,,,,,
e363cdc7-90be-535c-b543-60c3714f2f91,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,709,LAGGING COMPLETE,,,,,,,,
e42f1e6d-7392-5e34-9d7e-d909668f607f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,710,LAGGING COMPLETE,,,,,,,,
1e20810e-cce2-5865-85ce-046ea5012b56,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,711,LAGGING COMPLETE,,,,,,,,
d10f532c-bb1c-5e04-a432-ebb72ec6a194,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,712,LAGGING COMPLETE,,,,,,,,
694260de-919d-5f40-a3e3-f77d46aef2c6,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,713,LAGGING COMPLETE,,,,,,,,
aa6ff183-abe9-5b95-bc1c-9d8fa3dd1dee,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,714,LAGGING COMPLETE,,,,,,,,
b2af984d-0532-598d-92c2-8b07745f5dd5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,715,LAGGING COMPLETE,,,,,,,,
0135c9e4-fef3-5e6d-9d25-34e565e4dcae,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,801,LAGGING COMPLETE,,,,,,,,
f0374419-74a2-5e3d-88a2-cf9dcd4944fe,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,802,LAGGING COMPLETE,,,,,,,,
e111eb51-7ec7-5e4d-b193-fcd3d8c4ea50,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,803,LAGGING COMPLETE,,,,,,,,
156013f2-8a7c-5070-aa73-b8858d43f824,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,804,LAGGING COMPLETE,,,,,,,,
4bf9dfc4-21c9-5cab-a468-51e505e44da5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,805,LAGGING COMPLETE,,,,,,,,
fcaf339f-7de0-5196-808f-3605e66bcedb,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,806,LAGGING COMPLETE,,,,,,,,
0a733855-1766-57d8-94ae-61d9b872c144,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,807,LAGGING COMPLETE,,,,,,,,
a0e4ee45-ca87-5b47-8f83-661f5adacab1,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,808,LAGGING COMPLETE,,,,,,,,
9e455445-9cb8-51bb-98f9-d17c377eb040,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,809,LAGGING COMPLETE,,,,,,,,
9f81a646-0236-50e4-8f26-2d043a91c35d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,810,LAGGING COMPLETE,,,,,,,,
b3a4ea72-1d5a-5035-9081-3360ff5d335f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,811,LAGGING COMPLETE,,,,,,,,
2c38c276-0077-5896-a839-650b171228c2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,812,LAGGING COMPLETE,,,,,,,,
ae966b04-ff1a-5ae0-8341-28680c1a0605,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,813,LAGGING COMPLETE,,,,,,,,
1aa67b08-a6ea-5165-bade-d97e56ab93d5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,814,LAGGING COMPLETE,,,,,,,,
0befc227-5309-5374-a564-8ff401ac0b6d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,815,LAGGING COMPLETE,,,,,,,,
31a90066-8673-5d71-b6a9-01631a2d4db5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,901,LAGGING COMPLETE,,,,,,,,
2d2890a6-6892-5be7-a71e-b847dab98edd,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,902,LAGGING COMPLETE,,,,,,,,
b5946ab2-1c6b-54af-81ba-f21f88dd5efd,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,903,LAGGING COMPLETE,,,,,,,,
e057a0aa-f818-5740-9d5d-d444eb6b4713,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,904,LAGGING COMPLETE,,,,,,,,
a012df11-7864-5969-bd90-126d23dc8879,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,905,LAGGING COMPLETE,,,,,,,,
cc3e5700-9159-59b3-b917-036f12268904,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,906,LAGGING COMPLETE,,,,,,,,
5011a8cc-3da9-5b5f-a0bf-3abc015397ba,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,907,LAGGING COMPLETE,,,,,,,,
6e03747f-8c12-5276-aab3-f281f4e43573,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,908,LAGGING COMPLETE,,,,,,,,
d2d817e7-e71d-5340-9c2c-d50e9df4a0e2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,909,LAGGING COMPLETE,,,,,,,,
41252aad-870c-5010-bd42-4ddc4c93f73e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,910,LAGGING COMPLETE,,,,,,,,
fe16b13d-6563-5a04-b81b-c297fd00c1ff,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,911,LAGGING COMPLETE,,,,,,,,
1d3bac2d-b8e3-554d-ab9f-6246f786cf6d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,912,LAGGING COMPLETE,,,,,,,,
9ea502a8-6d1d-5001-b53a-4f8aea39295e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,913,LAGGING COMPLETE,,,,,,,,
df83b67d-5677-5dad-a4cb-0e694eb36444,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,914,LAGGING COMPLETE,,,,,,,,
ce7c823f-5f64-527f-bab2-b7256a7577b0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,915,LAGGING COMPLETE,,,,,,,,
165b2eb0-9196-57c5-9949-5ed164d2ebb8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1001,LAGGING COMPLETE,,,,,,,,
00c6f92b-7fa1-5000-b73a-13e89e36182b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1002,LAGGING COMPLETE,,,,,,,,
3ccd53b4-8603-57b4-8b2d-df86b2f2dacc,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1003,LAGGING COMPLETE,,,,,,,,
fb60eba5-2cbe-51f7-9c74-8acf90604d09,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1004,LAGGING COMPLETE,,,,,,,,
0f82de10-beb5-5079-bd5b-79f6d79a04ac,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1005,LAGGING COMPLETE,,,,,,,,
fdd4f576-5105-581c-9d2b-52d0d6fc090f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1006,LAGGING COMPLETE,,,,,,,,
195fc90c-9751-56c9-81dd-42bd5a4b8d14,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1007,LAGGING COMPLETE,,,,,,,,
9514b758-826c-5f96-8203-410f67a4595b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1008,LAGGING COMPLETE,,,,,,,,
19f2a37b-3e3b-52ae-b3c0-85caa867604f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1009,LAGGING COMPLETE,,,,,,,,
e88c414f-595f-5784-8117-7154dcd2a9f6,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1010,LAGGING COMPLETE,,,,,,,,
8e685b34-6bab-580e-bccd-eacc166254e9,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1011,LAGGING COMPLETE,,,,,,,,
b66a709c-7867-5b3f-b27f-70614c12f6f2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1012,LAGGING COMPLETE,,,,,,,,
7f30e369-0052-5e20-9698-a4f4a6a8a507,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1013,LAGGING COMPLETE,,,,,,,,
2ced4988-f8af-5cb6-bddd-37799f32c768,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1014,LAGGING COMPLETE,,,,,,,,
2b3dfac5-ef73-580c-aed0-ca31c762a24e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 10,1015,LAGGING COMPLETE,,,,,,,,
677247ea-5fd0-595a-9034-d2b7b003d4fc,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 11,1101,LAGGING COMPLETE,,,,,,,,
