"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e70b5361-530e-4022-a1d2-74e9560b560b","","","","folder","TRUE","FALSE","Leemark - Site QA"
"48572ffe-e1f7-469e-ba2f-7577f0923e6c","","","","folder","TRUE","FALSE","Leemark - Site QA","Wet Fire"
"04a412e7-b85d-47b7-85c6-1e60e6d42a80","","","","folder","TRUE","FALSE","Leemark - Site QA","Wet Fire","Infrastructure (Wet and Dry Fire)"
"c0f9315d-79f3-4470-8426-b188ea7d096f","","","","folder","TRUE","FALSE","Leemark - Site QA","Wet Fire","Infrastructure (Wet and Dry Fire)","Tank Installation"
"a85a87f8-250f-436f-8ad0-394bdbabdfa9","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 2","Mech Galleys","Ewis Installation Fit Off"
"16cc467f-3aca-4936-8f4f-0038e7575003","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 2","Mech Galleys","Fire Detection Installation"
"ea480494-4c5d-43fd-b700-0ca203c42ec7","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 2","Mech Galleys","Fire Detection Fit Off"
"b1722a82-eec6-4584-9271-0bb23d147526","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 3"
"b18b721e-a05a-41db-803e-f0169623c123","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 1"
"8ecbbb61-07ef-4679-b2fb-82990204b8a3","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 1","Ewis Installation"
"dac82d5f-e1a6-4aad-9231-aeaaf9c7a10f","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 1","Ewis Installation Fit Off"
"fca169ca-36c3-44a5-a444-ae83c78ea03b","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 1","Fire Detection Installation"
"07e7fd07-8020-4c03-9640-ceca7434f081","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 1","Fire Detection Fit Off"
"dd508403-1b4a-4656-b213-49b5b24d13a6","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 2"
"7f0ff896-2f16-4f31-a149-5e4df52fc86c","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 2","Ewis Installation"
"8b05c8ea-bd3d-46d9-8e82-90b95f00dc36","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 2","Ewis Installation Fit Off"
"f80562f4-de3f-42eb-9c6b-7f6df9776cfe","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 2","Fire Detection Installation"
"c0e5f342-c680-480a-ba6f-b763f90d1335","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 2","Fire Detection Fit Off"
"7451099e-d367-4287-b4ed-39b69e03ffc4","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 3"
"fa7f8d0d-db3a-49d6-9d2b-03b3bc9a9adf","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 3","Ewis Installation"
"af57b171-bc14-46e1-93d4-db805c27f1da","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 3","Ewis Installation Fit Off"
"47b8510b-27a6-4de3-9f6f-25abc7bbf47f","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 3","Fire Detection Installation"
"24096785-f8f8-4e92-b1ce-c90e4f56f33a","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 3","Fire Detection Fit Off"
"364eeeb1-3bee-41fe-9004-28a7c261b9c7","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 4"
"964d7f18-bcc1-4bda-a21a-77ca9198e9e0","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 4","Ewis Installation"
"be4b9167-9af4-4c4c-a6f6-520ffcd20683","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 4","Ewis Installation Fit Off"
"86e27753-5392-464c-8857-10ae57e72ff3","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 4","Fire Detection Installation"
"3ade5c1b-1862-4414-9b99-8766a183053f","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Cell 4","Fire Detection Fit Off"
"200811d0-06c4-4e68-b87f-5c7e3cfd3211","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Mech Galleys"
"c4fb988c-f2f9-4a84-8282-9ad3c580684c","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Mech Galleys","Ewis Installation"
"f878a14e-cabb-49f7-bc9c-069cc214588a","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Mech Galleys","Ewis Installation Fit Off"
"bcc9ccc3-e9ca-447f-af58-00528771c004","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Mech Galleys","Fire Detection Installation"
"d0a848b6-4322-416f-ab06-599822b7480a","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 3","Mech Galleys","Fire Detection Fit Off"
"91397e0e-200b-40bc-a70c-403f018f60b3","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 4"
"b3775edd-1ae5-46d0-b690-56c1d7366514","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 1"
"10a207b4-9d65-4fcc-bcc4-0de21f8a6a9c","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 1","Ewis Installation"
"8625b6dc-aeaa-41cd-86d1-81cc186d39be","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 1","Ewis Installation Fit Off"
"00628101-09fc-4d44-9840-535bfa171859","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 1","Fire Detection Installation"
"e1dd82b5-f7f9-4813-b207-776221956ba3","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 1","Fire Detection Fit Off"
"5ef53345-bafc-4b6e-bb12-15b3d1f878ee","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 2"
"2036aaf0-095d-48f7-900b-02904e73b437","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 2","Ewis Installation"
"f4a78b16-aa72-4604-90c9-2f476921dfa8","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 2","Ewis Installation Fit Off"
"ab2d6f06-1834-4a49-9347-e668504d822f","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 2","Fire Detection Installation"
"93feb87e-e82a-4494-afa9-c9b721081387","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 2","Fire Detection Fit Off"
"591d6e2f-8cf1-4af8-8e21-ca14d4c1b525","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 3"
"4dea9ac3-4ca3-45e2-b5b1-503188d9ec64","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 3","Ewis Installation"
"91b43bc3-b3ae-4bff-ad50-a8a186246c66","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 3","Ewis Installation Fit Off"
"958bbe45-0cee-4c5b-801a-c74b25671fe3","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 3","Fire Detection Installation"
"ee951639-7e10-4c80-a0a2-22247a6e6887","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 3","Fire Detection Fit Off"
"60a8c988-2428-4398-9d61-fcd211bf69c8","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 4"
"1457e94b-8375-4634-b306-118a75d54c4d","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 4","Ewis Installation"
"6efce682-a425-4dd0-93f3-0833ed896951","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 4","Ewis Installation Fit Off"
"dea9defb-12f3-4f83-b62f-4bcbe497cd28","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 4","Fire Detection Installation"
"bba22e7e-3113-4035-8b33-5e02e73a7ea4","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Cell 4","Fire Detection Fit Off"
"070ef79f-0c2b-47c2-823f-537da4758312","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Mech Galleys"
"383ddf0e-ac63-46ca-b689-17032fccb189","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Mech Galleys","Ewis Installation"
"59124ebf-5b7c-4b2b-b3f4-511739e9a2b2","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Mech Galleys","Ewis Installation Fit Off"
"afb402bc-9d18-447f-90ef-bbf2095f0ea6","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Mech Galleys","Fire Detection Installation"
"7cb9e038-21bf-4e60-83ab-fce76c6e0d85","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 4","Mech Galleys","Fire Detection Fit Off"
"ffa318d1-de94-4cce-9f81-857bbad53424","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 5"
"52f88bf3-15af-424b-8449-86d2d094df4f","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 1"
"bee6ebd0-4e24-43c3-8e0f-920ca66409cb","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 1","Ewis Installation"
"05ac652a-50e6-4d75-93a8-5b5d75dee388","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 1","Ewis Installation Fit Off"
"aaab922c-a773-4824-90b3-9f310eb50298","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 1","Fire Detection Installation"
"1947c7a6-2b06-4e86-a8cf-102323f0cf47","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 1","Fire Detection Fit Off"
"37b1656b-a18d-4868-995b-11ee6a6d1a6c","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 2"
"331d469f-11bb-4275-9827-db9166d1cd61","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 2","Ewis Installation"
"60040734-e3ac-4236-b859-b932b273acdf","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 2","Ewis Installation Fit Off"
"10275905-fe9f-4685-b886-b6a9aaddab94","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 2","Fire Detection Installation"
"f7ccbd29-f4d2-47d2-8e09-bbc58663dc56","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 2","Fire Detection Fit Off"
"437e696a-4230-49f0-8dc7-eb553dde26af","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 3"
"d48eca14-0c9b-4326-8d0d-f1788f446b79","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 3","Ewis Installation"
"e8f00133-2b3b-49f0-add9-86fb243cf9b2","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 3","Ewis Installation Fit Off"
"eef90bac-31e1-4108-9628-d57e7d124858","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 3","Fire Detection Installation"
"2436afae-b3a3-4cff-b842-46e4afcf162f","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 3","Fire Detection Fit Off"
"b8e813d8-89ec-42ad-8635-d91616ae8088","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 4"
"f2e35968-c326-45ea-8f00-c4169f46467c","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 4","Ewis Installation"
"411f2756-d09e-47c7-bf6f-ff43df051c94","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 4","Ewis Installation Fit Off"
"44b35268-146f-4e32-aa79-6c30415d6299","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 4","Fire Detection Installation"
"a7d52780-5ca3-48c3-ab25-13bd6face12c","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Cell 4","Fire Detection Fit Off"
"4d43ab3a-e808-4fa3-8c1b-d86b645f70d9","","","","folder","TRUE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Mech Galleys"
"b494a332-226c-42f5-a5ee-e160233c5af7","","","LM-FOR-50-ITR-303.2 Ewis Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Mech Galleys","Ewis Installation"
"bcbc498b-5071-4052-9c97-f9ea10f07c5c","","","LM-FOR-50-ITR-303.3 Ewis Installation Fit Off (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Mech Galleys","Ewis Installation Fit Off"
"2fd698a8-c71b-45e7-9e59-0ff3607b1af9","","","LM-FOR-50-ITR-303.4 Fire Detection Installation (V.171121)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Mech Galleys","Fire Detection Installation"
"de8d2170-2104-413b-9818-3ee7efcec11e","","","LM-FOR-50-ITR- 303.5 Fire Detection Fit Off (V160421)","checklist","FALSE","FALSE","Leemark - Site QA","Dry Fire","COLO 5","Mech Galleys","Fire Detection Fit Off"
"f28b5ec9-d0d7-4fe6-bf76-c259a91de598","","","","folder","FALSE","FALSE","Variations"
"484f762c-369e-47dd-9d92-562565029799","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-437 Removal of Wet Fire Pipe in Air Shaft 7 (Grid-16)"
"9cdb5064-c8f7-46bb-8797-deda15ba5d04","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-439 Treatment of Weather Damage to Ceiling/Walls - Leemark Related Works"
"ec181596-5ec3-4b7d-9838-128a61ad08ea","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-523 Removal of Unistrut"
"c84d95fb-96c1-41bc-918a-ada0e70f7b35","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-526 Removal and Reinstating of Sprinkler Pipe"
"701fc2bd-6837-47a0-ba33-63672a58a949","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-538 Relocation of Sprinkler Pipe on L2 Grid 6"
"7b5f6905-fbe1-4360-89d6-6e767316722e","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-580 Relocation of Sprinkler Pipe in Air Shaft Pop Ups"
"913f8652-3567-44f3-9b0b-cf6889e22321","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-609 Temp Removal Fire Pipe for Busduct installation - Colo 1 Cell 4 Mech Galley"
"39a761f0-613d-4cf1-8c6f-1961313d90b9","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-643 Remove and re-install 2no. of sprinkler pipes - Colo 2 South Mech Galley"
"4451fbea-6178-4633-ab6e-fb75c6922059","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-671 Stair 8 removal and reinstatement of devices for ceiling tile replacement"
"1dcf215f-ed89-4688-bc51-2702d5d19a5c","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-668 Removal of pipework below ceiling"
"4db732d2-97c1-4ff3-96d9-beeb65e57553","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-672 Pipe Removal Colo 3 South Mech Galley"
"8bb87613-43a2-482f-a4f0-1ab4b78a522e","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-303 Modify and re-install the sprinkler in Colo1 Central corridor"
"7eaed50e-1b38-45e8-8ac7-629eda297146","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-357 	Grid 16 - Temporary Removal of services for Panel installation"
"4b65bb8f-79f5-497d-b5b5-367c5ddc2820","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","SI-310 Colo 2 Elec Rooms Seismic Bracing and cable Temp removal for fire checking"
"951e94e4-769e-41b5-8486-a9f51c83e264","","","96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97","checklist","FALSE","FALSE","Variations","Snapped pipework in stair 8"
