"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f0c55620-a5c9-4d03-b0ca-246a1047bfc2","","checklist-flat","pass","83376b1e9fbfd6ebe00a2a8a5294b19defb3102d1ebdaf3e4d4c449e3783b1ae","checklist-flat","FALSE","FALSE","Mondrian - Project Details"
"6fb5fe2d-f429-48a6-aa16-8b5bc9b55350","","folder-normal","fail","","step","TRUE","FALSE","Podium"
"da5eac98-442e-49b6-a33a-7d2a61228653","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA"
"33549ecf-decd-4032-a640-ef9152fe6e17","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA","Level 1"
"066b4929-5bb0-42c2-9255-81d7046faa21","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA","Level 1","Column"
"ba0ed234-48a0-4ecd-b3a5-9cc55591e07a","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 8","Column","HT.08-008"
"55e1355a-9452-4e9e-a6a0-be58ceda1566","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 8","Column","HT.08-009"
"45c9a375-c898-4226-a2d9-a23004c9d7ce","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 8","Column","HT.08-011"
"d9521314-9c6f-4c2e-ad3d-ace4fc5a5209","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 8","Column","HT.08-012"
"178ef974-dbaf-4c11-b08a-496d0060accf","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 8","Column","HT.08-013"
"d6882d74-8da4-4f2d-a7a6-956f7dbd79c5","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 8","Column","HT.08-015"
"fa4a2ca2-84cf-432a-b7e5-9a5a75168364","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 8","Column","HT.08-016"
"a80dc503-0653-424b-bd88-d10341ce052b","","folder-normal","pass","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 8","Panel"
"384dafef-d8f4-4666-b131-f99a8d4e559a","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 8","Panel","HT.08-040"
"baeccdec-cd6d-4145-9737-217ca2891f20","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 8","Panel","HT.08-041"
"ec2ffcd2-16b2-44b4-9f64-0631d51ea321","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 8","Panel","HT.08-042"
"a95b0452-cc1c-4fc0-bed8-39db13bc3bbd","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 8","Panel","HT.08-043"
"df8abfe0-8621-4bdd-948b-1c0ac1ee750b","","folder-normal","pass","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 9"
"cbbb2fcd-4531-4cc6-8ab7-cd1cdf4469b8","","folder-normal","pass","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 9","Panel"
"c96c55d2-8192-46cf-a78b-c6df132b23c8","","checklist-sectioned","pass","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 9","Panel","HT.09-040"
"17d3d71f-95cc-42aa-b585-7549263b2d84","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 10"
"443a5439-8b83-4fc3-994b-af13b87ab218","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column"
"f62e37f7-de70-4503-bfde-1c0cd7f98fe4","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column","HT.10-002"
"eeaa286a-a297-4eec-9a0d-d3ab703387b0","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column","HT.10-003"
"cb767492-213b-4be5-9581-ed342e908c71","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column","HT.10-005"
"034879a3-58d3-4ef3-b4cd-7b850df4a339","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column","HT.10-006"
"f2d8f950-0661-4cf2-ac88-3526a09e0551","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column","HT.10-007"
"4e9b8789-db4a-4e57-bd41-d82e49aef3c8","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column","HT.10-008"
"4d45676d-fa68-45cb-ae0f-3f1906be9aff","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column","HT.10-009"
"6cfd5fd8-1191-49eb-b418-c65558456f45","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column","HT.10-011"
"2af738a1-2f4c-4303-a78d-c6e0a5e222eb","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column","HT.10-012"
"cda71a59-b0c6-42f5-a3ee-709b33111135","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column","HT.10-013"
"0adae808-3d82-47a2-915c-b09e17bc9d1c","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column","HT.10-015"
"7d496548-3703-411d-9411-179caa87ae25","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Column","HT.10-016"
"5e36dec6-6504-4b79-bbbd-2459448815a3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 10","Panel"
"03cdaf0b-3a23-44c4-b814-2f264d749aaa","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Panel","HT.10-040"
"f226f631-9c10-4318-a453-de402d2c7529","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Panel","HT.10-041"
"006e8d25-14c9-43b0-a592-9724b8955055","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Panel","HT.10-042"
"97beb95b-fc68-46a0-8612-a69ef304c922","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 10","Panel","HT.10-043"
"3006a64a-9d37-453b-85ba-8a272584380c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 11"
"c2f2a46e-ae2f-4fa8-a62f-b6be0d9350f8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 11","Panel"
"3447b866-99b5-40c7-9a92-23e8a9c521c8","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 11","Panel","HT.11-040"
"f2a35d2c-e499-46be-85f8-8bac6104cd8d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 12"
"08f1fbe1-8935-4e66-afb9-1a998b65db1c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column"
"3a9f5f1b-122f-4b95-8dfa-11805f02cfb3","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column","HT.12-002"
"de9bbfa6-92c1-4092-ac9b-24d3d8729298","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column","HT.12-003"
"32ab1896-e496-42a2-8929-0480758d814b","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column","HT.12-005"
"dbc87ce6-c157-40e3-9f5d-00a65285cedb","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column","HT.12-006"
"e1b1fca8-b004-4c2b-a8e6-430db9d76e1a","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column","HT.12-007"
"6dfbad4c-f2c9-4e19-a39f-215050253114","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column","HT.12-008"
"2f91ca19-ba21-4a26-a164-d9e345856ba9","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column","HT.12-009"
"06357eb9-1967-4628-ac04-755e29771bc4","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column","HT.12-011"
"b27cfd09-d2fb-46bd-a7f0-b67290d7c709","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column","HT.12-012"
"90251dd5-5ba1-4f6a-8716-a1db0fc43d54","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column","HT.12-013"
"eeea56b2-ce2b-4a49-86ac-cd8008b221e7","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column","HT.12-015"
"e0a841c9-ad7a-4bcc-8e20-a5adea18da8e","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Column","HT.12-016"
"f1669b1e-ef7e-4b82-8723-a6a16a1ba7f5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 12","Panel"
"b2bbc871-5372-4d56-a239-4d548f5d3681","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Panel","HT.12-040"
"c525d3b0-1d74-414d-a8ff-144d7e7df72b","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Panel","HT.12-041"
"88850811-3083-4541-b4bd-0b06771657dc","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Panel","HT.12-042"
"73024eaf-ed1e-46c4-b1cf-27d517e45075","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 12","Panel","HT.12-043"
"281254bc-848a-48cb-8ccc-e814da3c7daf","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 13"
"b6908e93-8319-4038-a319-db68383c58e1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Manufacture QA","Level 13","Panel"
"2074ef9a-ba91-4d58-8a6b-ffe502811a96","","checklist-sectioned","work-in-progress","Manufacturing Checklist","checklist","FALSE","FALSE","Hotel Tower","Manufacture QA","Level 13","Panel","HT.13-040"
"3522a1e7-dcac-4d5e-9bbb-05e6c74645f1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Delivery / Installation Day"
"a49d700e-8098-4b1a-bc28-912080c4cc7e","","folder-normal","pass","","step","TRUE","FALSE","Hotel Tower","Delivery / Installation Day","230707"
"b9365acf-fd97-4876-a27c-4a5e1229f941","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230707","Load 2"
"cb23ccaf-bf60-46e5-9f30-112441577b31","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230707","Load 3"
"f7d6f6da-4c2c-45ef-9349-a5e36d703100","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230707","Load 1"
"89789730-b512-4e5c-9133-8e9532fb669f","","folder-normal","pass","","step","TRUE","FALSE","Hotel Tower","Delivery / Installation Day","230714"
"184efc4d-b20f-4831-b5bf-d4adabde4f34","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230714","Load 1"
"8e634517-54b3-47a3-b38e-ab8ea9673599","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230714","Load 2"
"57069067-adc7-4ef1-abc6-f1be9b3d4d5d","","folder-normal","pass","","step","TRUE","FALSE","Hotel Tower","Delivery / Installation Day","230717"
"e68a3a9c-9ab0-482f-b582-4131cc13178f","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230717","Load 1"
"8b7a73b7-f57f-498d-8323-4311b4e11c13","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230717","Load 2"
"9a3d18e2-19ae-4e2e-933a-086b6fa440f4","","folder-normal","pass","","step","TRUE","FALSE","Hotel Tower","Delivery / Installation Day","230725"
"affd79f5-1d2c-4ee2-acfb-59a7bddce11f","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230725","Load 1"
"596de1b0-3736-48c3-a326-643b294aacba","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230725","Load 2"
"d6343d84-61fe-435b-a8f3-a04eea4035b9","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230725","Load 3"
"847b3e50-a80e-4da6-a565-ce1ecb54a40b","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230725","Load 4"
"20427522-4c5b-4e3a-b160-2a519ef3ab87","","folder-normal","pass","","step","TRUE","FALSE","Hotel Tower","Delivery / Installation Day","230731"
"e3887526-1458-480e-a09f-0520aa171b97","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230731","Load 1"
"ba508683-70b2-4aef-bd07-cf9ec5e71418","","folder-normal","pass","","step","TRUE","FALSE","Hotel Tower","Delivery / Installation Day","230809"
"12b84020-ce89-42bf-a0d1-2a5176e4cfd5","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230809","Load 1"
"421a445b-0858-40a7-975c-51e9341f3a16","","folder-normal","pass","","step","TRUE","FALSE","Hotel Tower","Delivery / Installation Day","230810"
"ea69f0b8-16da-4a2f-ab48-2765c743feeb","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230810","Load 1"
"4d803830-5bef-4ca1-8e28-a0f1f955193d","","folder-normal","pass","","step","TRUE","FALSE","Hotel Tower","Delivery / Installation Day","230824"
"d8efa132-7e19-4d6a-b306-a201a01cc0f4","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230824","Load 1"
"7d7e7516-28b7-4a9e-a6dc-f3fa8e0a371f","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230824","Load 2"
"1e634105-a80a-4804-ac88-abc4087e783f","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230824","Load 3"
"4733aaba-937a-4462-abd9-7e9ede0a9188","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230824","Load 4"
"effd2cd0-9127-4349-9ef5-2c56fe4598c8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Delivery / Installation Day","230828"
"0e8d096b-8b3f-4c0f-89ea-01fe06960aaf","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230828","Load 1"
"c808638e-c530-4226-9ccf-f55f94b173e3","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230828","Load 2"
"dc953ec7-b515-4e44-b343-6c64cfcea9c9","","checklist-sectioned","not-started","Delivery / Installation Day Checklist","checklist","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230828","Delivery / Installation Day Checklist"
"23ab14ab-820c-4b27-868c-b7ad26dff2c7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Delivery / Installation Day","230904"
"b739f1f6-22b2-49a6-8866-aca241ad42b7","","checklist-flat","pass","Safe Load Declaration Checklist","checklist-flat","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230904","Load 1"
"ff7546ec-9bde-44ec-9a6a-a6ed89d1c645","","checklist-sectioned","not-started","Delivery / Installation Day Checklist","checklist","FALSE","FALSE","Hotel Tower","Delivery / Installation Day","230904","Delivery / Installation Day Checklist"
"2a881689-0cbc-4c5f-844d-273fe0a70737","","folder-normal","fail","","step","TRUE","FALSE","Hotel Tower","Installation QA"
"658c45d5-8b76-4bd9-b011-a170f9a34cc6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Installation QA","Level 4"
"560351e7-0a99-4d1e-b3e0-0b92180cc28c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hotel Tower","Installation QA","Level 4","Balustrade"
"2fc83179-abb7-4bc0-bd70-5faeb24b9a85","","checklist-sectioned","work-in-progress","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Hotel Tower","Installation QA","Level 4","Balustrade","HT.04-021"
"ee16d1c8-0924-48b3-b8b0-25f8ddd17ee1","","checklist-sectioned","work-in-progress","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Hotel Tower","Installation QA","Level 4","Balustrade","HT.04-022"
"74d0d755-bf50-4fab-9536-9da7c9beadb6","","checklist-sectioned","work-in-progress","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Hotel Tower","Installation QA","Level 4","Balustrade","HT.04-024"
"1df575e8-fd36-4632-99f4-5f07586b8f70","","checklist-sectioned","work-in-progress","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Hotel Tower","Installation QA","Level 4","Balustrade","HT.04-025"
"16d78c95-7d24-4cb2-9b30-f4d06552bca7","","checklist-sectioned","work-in-progress","1f92369dc7d82620c4671affebe708c55ee73ab4e08aacbbdf99653d599dea75","checklist","FALSE","FALSE","Hotel Tower","Installation QA","Level 4","Balustrade","HT.04-028"
"4a435d31-69bb-4e71-bb73-c5f2e24c01f5","","checklist-sectioned","work-in-progress","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Hotel Tower","Installation QA","Level 4","Balustrade","HT.04-029"
"45745b21-0e2a-4107-bac9-e43521374781","","checklist-sectioned","work-in-progress","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Hotel Tower","Installation QA","Level 4","Balustrade","HT.04-030"
"cb149079-9d2b-4d30-ac9f-e0bc1b68bbd8","","checklist-sectioned","work-in-progress","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Hotel Tower","Installation QA","Level 4","Balustrade","HT.04-036"
"2c2a9181-0644-40b3-8345-d78e6b929b43","","checklist-sectioned","work-in-progress","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Hotel Tower","Installation QA","Level 4","Balustrade","HT.04-037"
"0712f3d3-94af-4ad7-b4e1-a40cff1d4c6d","","checklist-sectioned","work-in-progress","c65bed47950f4edac44ce6024ac19c0a16f2f8452223a7ebc37b4c2e353e4801","checklist","FALSE","FALSE","Hotel Tower","Installation QA","Level 4","Balustrade","HT.04-034"
