"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fc44f316-65af-4658-a916-8acccb901119","","checklist-flat","","SYS - Job Details Checklist (V1)","checklist-flat","FALSE","FALSE","Job Details"
"a184365c-6c00-4ce8-9630-0f3593ca1e64","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture"
"1149ba57-3fb5-4b6b-92bb-a6ab6eee47ba","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Panels"
"13270611-ddca-49d2-bbb2-734b4a5ea9bf","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Panels","Building A "
"8f6a35b1-8d7d-431b-a2ab-9e906ab24be6","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Panels","Building A ","782-A-P01 to 782-A-P104/05"
"d4e3550f-1b87-4c82-bbee-5277a8055a44","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P86/05"
"478b63de-895c-43c0-94e5-4b5e0aaebe52","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P87/05"
"b0054d75-46ab-4d8e-adb5-d40b0316304b","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P88/05"
"4eee2ba5-e29e-4987-b2c2-08c17cd7f4dd","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P89/05"
"cfc80293-eb55-4400-9eb1-a46e6cab7058","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P90/05"
"6a840087-c821-4859-8ce3-f9f8b91472ae","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P91/05"
"90ad252e-f708-4066-a712-3d03f5e3a8a7","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P92/05"
"a5ca70d9-9893-40cd-b5ae-16c61e329f7c","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P93/05"
"9fa985a6-a37f-4efb-861b-3b2b439f1fda","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P94/05"
"b58b7aab-e15b-4b96-9ba4-4b3112619ef7","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P95/05"
"baf824e2-8df3-41ea-9ec3-08d22e9dfa66","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P96/05"
"4bdf161b-4511-450e-bbb5-f8a170ca6eb0","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P97/05"
"fa80a023-deee-46f3-8c6d-04392ef3d813","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P98/05"
"71821196-513a-4fd3-b90a-345f73e32d49","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P99/05"
"ca4aa645-384e-4fcc-89d3-26b069cb6d8f","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P100/05"
"ba9bbac4-d9ae-4e47-878e-6fa07c365284","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","782-C-P01 to 782-C-P101/05","782-C-P101/05"
"4abb9728-062e-44cb-8768-0f7a1421d503","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Panels","Building C","Roof Panels"
"354cae31-6956-496d-a255-8e7399d7ee8e","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","Roof Panels","782-C-P102/06"
"b78af47d-ed3d-4eb9-9b7b-a4f9faefdfe1","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","Roof Panels","782-C-P103/06"
"e64b69b2-d3f3-4199-9a3a-72c794ba9ad7","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Panels","Building C","Roof Panels","782-C-P104/06"
"31f1271d-45ed-4144-81e5-0c28dce1e079","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Flatslabs"
"e353de88-43fa-4feb-8188-5ad73f14e269","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 01"
"581a9ee5-a9d0-4d79-9147-36ed844f50ac","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 02"
"a9688cb9-e9f5-4075-96eb-a2407e51ddf8","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 03"
"f2c7ee14-743a-4013-982c-21f7e101e8d6","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 04"
"9ff8b8fb-eac0-491f-aaf8-c1dee6702d1a","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 05"
"fb17c3a2-50c4-4355-b97c-6f100bcb3188","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 06"
"63d72b39-f613-42dd-a4e9-9c2ce8ed53f1","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 07"
"8e9f1f46-111b-4e7e-bdb5-259a24bdcb66","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 08"
"6900030f-4355-490f-9b0b-f3cd4a4d7304","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 09"
"3e59a571-584d-45dd-8a8a-5aaad70966d1","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 10"
"7cdf8591-f0d5-4ea7-b44e-80698fe39b53","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 11"
"f048d9e2-ae75-47db-ab60-a123084e4ff2","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 12"
"8bfb3e8f-1733-4660-9434-bdc8e19505e0","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 13"
"c2c2f74e-f2a5-41d3-94f5-1dcd6fa7bb27","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 14"
"a0dcecf5-839d-467b-9ccf-d5e7dcab15c7","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 15"
"609bb420-6092-4377-ac92-713ba39959db","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 16"
"ea940fb0-e7ef-457e-a07d-d1002c6ba7a6","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 17"
"3cc51daa-b2ba-41fc-8b3e-6e83b83d9ef8","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 18"
"5ff1e286-e55a-4d45-ac49-7b561ce7256e","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 19"
"5cfdc814-d30a-484a-a05d-8ea1428d2158","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 20"
"199da84b-fd01-4e5a-a44e-9747a5f405a3","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 21"
"7cc966ec-a132-486f-b196-b39e530dd112","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 22"
"b7c793eb-c668-4db8-b5d4-aa8efa10cc29","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 23"
"ba9864f0-931c-4d8a-9531-fc1d437fb600","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 24"
"bc7cbd4f-ed98-46f5-ad78-58b9e69552e9","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 25"
"97cc3ea1-8a38-4faa-9d6f-564351131445","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 26"
"19a257ad-6d14-427f-a87c-08012b7041a1","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 27"
"e2c4dc97-113d-454f-92d0-365881d25bae","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 28"
"7dc972fb-0ad5-443d-85fa-6e1282923ea9","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 29"
"56902826-0510-4ed9-a63c-f6aa02433490","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 30"
"68de7645-0d03-466b-8f50-79006d7a587b","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 31"
"7167fff2-1ae1-423b-b4f8-b82d938f2368","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 32"
"fbddf9a9-279b-4889-8f27-b07c27548172","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 33"
"a37bd8c2-7a57-482b-a554-b4a432c0446d","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 34"
"ac29fae8-edc4-4856-83d9-bc14f3ac1957","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 35"
"03e3ce37-001e-4e29-853b-2d3576ed46b9","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 36"
"9adb85fa-6f45-4503-a345-902df1819c96","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 37"
"44fb58e8-33d9-4a13-a68b-a580fc2513f2","","checklist-sectioned","","QA - Flat Slabs Daily Cast Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Flatslabs","Flat Slabs Cast Day No. 38"
"62ece13f-18e3-431c-b963-7b8ce9967457","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Stairs"
"b72d8973-fc95-40f7-b371-84d67098d403","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Stairs","Building A"
"75a6dde1-cbda-4215-831f-99d2a470eab0","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building A","782-A-S01"
"f5aa4450-274a-40c1-9fc7-05b82d951462","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building A","782-A-S02"
"f430b3e3-2fba-41c0-adb9-94875cfcd3a9","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building A","782-A-S03"
"ced564f4-dd25-415f-95a9-5ef288a83363","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building A","782-A-S04"
"446bef31-d578-431d-96c1-2fd61f19e8f7","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building A","782-A-S05"
"293d4612-f7f7-4a80-83f8-80e9e953e74b","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building A","782-A-S06"
"c1f72c5d-03a8-47b9-bea9-de6b07a73f6d","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building A","782-A-S07"
"a087d118-976d-48b7-aa9b-f2884338e69c","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building A","782-A-S08"
"bea01302-b42e-48ca-8640-e586ad5c4f50","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building A","782-A-S09"
"0505def0-4886-4a35-b80b-6bd409f949ac","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building A","782-A-S10"
"502a0330-ad26-4417-b425-5833a5372b9f","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Stairs","Building B"
"3a8a2f25-dd3a-4bd5-9014-6147d473d1ea","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building B","782-B-S01"
"140c61d9-7369-40f4-91c6-d9ecbdb41b59","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building B","782-B-S02"
"c885aab8-eb17-4b46-9667-98696bb1dafc","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building B","782-B-S03"
"994faaa0-44c4-4d5c-acc9-d5bf591852b2","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building B","782-B-S04"
"d430b4bc-c266-48ce-be24-6bbe2cf8a75b","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building B","782-B-S05"
"745a3d5d-a028-4407-a6d3-50c118d4190c","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building B","782-B-S06"
"9c56b0b4-5e02-4778-b8f1-8945d6e55b72","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building B","782-B-S07"
"dc3628d5-cd53-4949-b97b-81c72e238fe0","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building B","782-B-S08"
"c0e5a5ce-5665-4148-87e0-c848d8b48fcb","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building B","782-B-S09"
"3a4148e8-8180-4f0f-9bd8-f9034499b3a8","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building B","782-B-S10"
"083f0c4b-b75c-4026-b8bb-8b94a9b5b835","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Stairs","Building C"
"802614d5-9f43-4181-94a5-1c7e69d80827","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building C","782-C-S01"
"14a2334b-c31d-498c-aa8d-aaffad8b1172","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building C","782-C-S02"
"4a9bbbf1-c939-4dc8-8158-5b66b7546262","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building C","782-C-S03"
"c024b548-3981-4580-bdd9-01d1cc54055c","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building C","782-C-S04"
"9b1bfc26-6c62-4086-8715-5f59c4f933eb","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building C","782-C-S05"
"c6df32d8-b5d2-4c0b-8e6d-2e8985fe915b","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building C","782-C-S06"
"479eff8b-c8bd-4a64-8a7e-e0403ea77b28","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building C","782-C-S07"
"9349dbfe-9e65-48e1-8f87-cacfa055bdc2","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building C","782-C-S08"
"05968e4a-0403-4242-989e-8cf35f6bb921","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building C","782-C-S09"
"804aa4e2-affb-4359-8cfd-c76c8e48e8da","","checklist-sectioned","","QA - Stairs Checklist","checklist","FALSE","FALSE","Precast Manufacture","Precast Stairs","Building C","782-C-S10"
"82e91af6-1a2e-4501-96a2-94fa9c311f1d","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Beams"
"ed96d7a5-aaf3-4c00-bc32-f3fa7056d990","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Beams","Building A"
"88b71e40-eaed-4d58-8384-226a484fa1be","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Beams","Building A","782-A-B01"
"d5115567-89a4-4d92-9510-576f4a70bd39","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Beams","Building A","782-A-B02"
"77586d2e-5550-4d0f-9ae8-6ac684b5160d","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Beams","Building A","782-A-B03"
"6d17b8cd-b642-4584-932a-1bf97024ebd7","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Beams","Building A","782-A-B04"
"9195fe6a-3526-4b87-9442-e1c4a5634c98","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Beams","Building B "
"f962e82c-3de1-43af-a573-e76a0bcac64c","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Beams","Building B ","782-B-B01"
"f472608b-21e3-40f7-80a9-e2db917b8f6b","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Beams","Building C"
"1eae8ca9-5e16-4323-adc1-50890f22b22d","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Beams","Building C","782-C-B01"
"31571279-ee42-4829-9244-09a6702cf9ba","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Beams","Building C","782-C-B02"
"4b8649f7-5678-4ade-aec4-086980864327","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Beams","Building C","782-C-B03"
"d0b97272-1a6a-47ef-9f1a-798cccf8e7b4","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Beams","Building C","782-C-B04"
"d5a54ece-c184-4a6a-a846-ee257c0615ec","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Column"
"d42a143a-ff2c-42b7-bab2-2ba199133c8f","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Column","782-C01"
"50bc16a6-96e1-4a8a-bb4b-53f4437521d7","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Column","782-C02"
"797df9a4-e230-4db6-a699-81bfc2d30600","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Column","782-C03"
"0ddc7f4c-ea58-45ac-bb1b-53064eb4c4c4","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Column","782-C01R"
"8e25cc13-8bf6-407d-bfe6-82e5c115ca0a","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Balconies"
"59ec5709-dc04-4b8c-88b9-19cd39b7eea0","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Balconies","Building A"
"1348d920-4abf-4533-80b9-13208d779156","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA101"
"c1898473-816b-4b2c-8c90-21272fb7b03f","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA102"
"a4bcab8e-ef32-4cd9-a184-befa04be7675","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA103"
"ae10b67f-83d4-44c8-bc68-6547399eb2d9","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA104"
"80444fd3-24fd-4545-8590-15d92e5b1c2e","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA105"
"80cc5336-a43d-4c70-b96e-a46d5354eef8","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA106"
"216944e7-a521-4b91-a8ee-aba06d3d5f59","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA107"
"a7bc6ae3-822a-4471-8727-8f5f7a71ad11","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA108"
"cfafd5a0-e019-4e10-9b2a-a0c88fd6b5f9","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA109"
"68af1c71-d1e4-4691-a370-9587247d1eba","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA110"
"e788684a-9a36-408d-ac4c-96d71089a2b2","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA111"
"c29eb96d-67e5-4595-9d79-847f6fc31736","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA112"
"342b4914-02ee-4f43-bab5-72d2621b5d66","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA113"
"0f706d53-919f-4599-947a-76f6d78c9b6f","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA114"
"df00b8b0-a05a-4b97-b4e9-3cea13b37a2a","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA115"
"26da66da-82e4-47d3-94de-1609bfe74a2a","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA116"
"b9c99d7f-a4ab-454e-a9ba-83dc2e6af093","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA117"
"5ade76fe-2de5-49c6-83ae-f2ee4878929e","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building A","782-A-BA118"
"3241efdf-cbc2-40d4-bd35-512327438dc5","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Balconies","Building B"
"349686b4-31f9-457a-98af-4412c45cbf8e","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA101"
"c7c2e191-2dd9-4ba9-8057-1e80dc55bf37","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA102"
"ee2c7186-0c97-4310-a207-4d037b25b03e","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA103"
"ad325fbe-3060-4295-bf46-777f8db79898","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA104"
