"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"555936a5-dcde-4ed4-ae6c-d9d68f18feeb","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"31bd9329-fd12-450d-bb0d-8e7fe3dc4c46","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Rough In"
"82e71c42-7bd6-40f0-a992-a0c9d34c5edc","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Rough In","Apartment"
"7d9159a6-2222-454e-8bea-73f5dc180bfb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rough In","Apartment","Ground"
"300fe973-cca9-4c58-aa82-43b3e5ae4976","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-02"
"ead0d95b-5e7c-4b99-8f65-30996b4f343a","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-02","AC-A-6-02.01"
"c34da7b1-08ff-4eea-93b8-ab01dd107da4","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-02","CU-A-L6-02"
"e6a27093-63e1-4621-9144-a2ce767dbf45","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-03"
"0e7f4a58-87fa-4e71-b7bb-200dbac81b24","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-03","AC-A-6-03.01"
"8e1bac72-b9cb-43e6-a89d-f6b688b29876","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-03","AC-A-6-03.02"
"ff460283-6d42-4ef2-8ec8-dec2fd153879","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-03","CU-A-L6-03 : Apt L6-03"
"7f08d89c-5adc-47c9-a77f-d6eb4e682e2c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-04"
"40d62664-3558-4b89-86da-0889feacdd2a","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-04","AC-A-6-04.01"
"b3e9809e-d72e-4a2b-a5be-7225d4ab60de","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-04","AC-A-6-04.02"
"6618d5be-73cb-4919-b3aa-034535e1a8c5","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-04","AC-A-6-04.03"
"2c488858-6e3e-48b6-a856-e4029816559e","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-04","AC-A-6-04.04"
"4cc11d7b-54ba-4517-b568-eb101332d7f8","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-04","CU-A-L6-04 : Apt L6-04"
"37e4b86e-c3ee-49c4-b763-557136a2d524","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-05"
"0d587002-0123-4b6e-a1b0-0aa4b42babaf","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-05","AC-A-6-05.01"
"f6b306ae-b6ea-46b4-bceb-6001ff556e84","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-05","CU-A-L6-05"
"ca0de0fb-6036-4410-b78f-ddbff050ca36","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-06"
"d1bd841b-d81c-4318-bf39-13b64021f3f5","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-06","AC-A-6-06.01"
"a433efe8-af5e-4098-bf62-099dfecc60c9","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-06","CU-A-L6-06"
"b57adc4c-1add-4147-9c51-5c9ce0c18acc","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-07"
"c6e87de5-6349-486d-993f-8bef02f59826","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-07","AC-A-6-07"
"be430fd1-4ff7-4c6d-a82e-d10a303d6cd1","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-07","CU-A-L6-07"
"4a00a840-72b7-46f4-91c6-7d3d2f0ccaee","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-08"
"d04e99fc-56ae-441a-906c-dac78a19ca65","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-08","AC-A-6-08.01"
"e932fa77-269a-45bd-88fd-198a1e3a54f6","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-08","AC-A-6-08.02"
"294791f1-c47e-415b-81d5-685ed93d6d5c","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-08","CU-A-L6-08 Roof"
"e10b1994-13f3-4360-9330-a39cd1dea7c7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-09"
"550dd1dc-aa8d-4690-a541-acb3426cd958","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-09","AC-A-6-09.01"
"702aec3d-ad21-414e-bcf6-b305707c80f3","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-09","AC-A-6-09.02"
"f92b3ada-4f63-46e8-9c4e-763df52f955f","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-09","CU-A-L6-09 : Apt L6-09"
"bf03bc5a-219d-4a6a-8a20-e1e5c58cbd3c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-10"
"13578933-07a8-4653-ba8e-91fb7fed2676","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-10","AC-A-6-10.01"
"7b91ea11-c273-4e9a-8358-e391f640db24","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-10","AC-A-6-10.02"
"24fc94a8-00cc-4ef3-b521-cfcbced0f983","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-10","CU-A-L6-10 : Apt L6-10"
"44365dd3-8e71-4b62-b3a3-d75ed42c08ec","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-11"
"37f1ed57-6500-4141-a3b0-0435942deb28","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-11","AC-A-6-11.01"
"56d87539-3b45-4b90-8032-f31474141a72","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-11","AC-A-6-11.02"
"e3fdc662-df0f-4945-9e4a-badb6d919a8c","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-11","AC-A-6-11.03"
"25458b0a-f93c-4d8e-9093-fbfa94450eba","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-11","CU-A-L6-11 : Apt L6-11"
"16391d5e-9efc-411a-b032-25556e652300","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-12"
"beb284a2-6ff4-4746-903b-5e96f23e8f4a","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-12","AC-A-6-12.01"
"528916c1-a528-4f3f-b9b8-3e63112f3e68","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-12","AC-A-6-12.02"
"482b393b-16dd-453f-9659-2cee1f034fc8","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-12","AC-A-6-12.03"
"c92e7a41-ac71-4372-ae29-ee3146ad5a58","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-12","AC-A-6-12.04"
"74353ba6-971d-4666-8786-e95583cf738a","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-12","AC-A-6-12.05"
"2ff16200-49c5-4d89-914a-48095e177c82","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-12","CU-A-L6-12 Roof"
"e5c408ab-68cd-4a63-871a-d7916bc30336","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-13"
"e12e372a-a101-454d-83b0-87c86f5a0696","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-13","AC-A-6-13.01"
"a93f7c1c-bba5-415f-b70b-b6c9ef868f85","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-13","AC-A-6-13.02"
"8b08d7a6-7250-4057-93a9-ba93ba523080","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-13","CU-A-L6-13 : Apt L6-13"
"12017c66-7a73-4041-8281-a408992ced25","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-14"
"712a200c-c50c-404b-a85b-d3e49597bac6","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-14","AC-A-6-14.01"
"e5331121-485e-46d2-a8fb-bb999d3289b1","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 6","L6-14","CU-A-L6-14"
"bd88f0b4-b1d8-46aa-91e0-949ec4a3dc52","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7"
"3a9664fa-e5e5-4f9c-b3a7-c936fc80f28c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-01"
"45a4975d-e78b-4a30-afff-805b837b2143","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-01","AC-A-7-01.01"
"a1e8979f-11f1-416b-9602-f714abc0de19","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-01","AC-A-7-01.02"
"7ad32a25-7418-4e9d-accf-098b19bc86ce","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-01","CU-A-L7-01 Roof"
"13b3ebac-fc46-49cd-b813-cf084e9df1ac","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-02"
"cbb0c036-9eea-4914-a3bf-562138fd30bf","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-02","AC-A-7-02"
"5e7dcec7-cda3-44e8-a208-7fae71dea0a3","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-02","CU-A-L7-02"
"a2a6a239-2b26-49da-9d6d-8a249212ca29","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-02"
"6321c74c-cea7-4dfe-afbc-e9696d4ab41a","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-02","AC-A-7-02.2"
"8d75fe1a-0b60-4f83-8c57-d7e160deae96","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-02","CU-A-L7-02.2"
"02c4b81e-a4ec-4095-a5e7-480b20e01801","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-03"
"7b085850-45c2-4c63-be77-aebf04ebc666","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-03","AC-A-7-03.01"
"75a24e3c-c043-4d83-8509-dc9835009835","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-03","AC-A-7-03.02"
"20e4a0ff-422d-465f-8c12-8ae47a6299a3","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-03","AC-A-7-03.03"
"ec8a6d28-9610-4be7-9cbe-feb80ddc8100","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-03","CU-A-L7-03 : Apt L7-03"
"bb18876e-22dd-467d-abb5-eb33f4030abd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-04"
"1615b59b-161f-4689-8233-3cc45e1b5201","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-04","AC-A-7-04.01"
"15c2a0b4-b3c9-4366-945e-0d3a7442bf67","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-04","AC-A-7-04.02"
"62b2f616-624f-4cd5-8a34-10937a856060","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-04","AC-A-7-04.03"
"67d27749-2456-4027-bc27-17d6fab6d4c3","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-04","AC-A-7-04.04"
"722ab724-0c21-46ce-94a6-ad26e7eb9d67","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-04","CU-A-L7-04 : Apt L7-04"
"3473d779-c97f-4b7c-ae2e-b769d971337b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-05"
"0b415c21-2618-4d22-8e40-6cc94815229a","","checklist-flat","not-started","Commissioning - DUCTED AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-05","AC-A-7-05.01"
"2edf8e78-16da-4d94-ac61-9fe5fdb469da","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-05","AC-A-7-05.02"
"572fa9b1-3719-499b-9481-bb857120be56","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-05","CU-A-L7-05 : Apt L7-05"
"4fdea82c-c6d0-4fd5-8f1a-a5c59b71b5e6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-06"
"c9212e4f-631b-46b0-b5be-16eb7ea15c3c","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-06","AC-A-7-06.01"
"b527de8f-44b2-40aa-a454-b3001f4ba909","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-06","AC-A-7-06.02"
"9ee3c045-70d3-4142-b1a5-ebfb7d6e6911","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-06","CU-A-L7-06 Roof"
"91f577df-19b8-4768-a01c-ea8b327f8ee2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-08"
"caa91d69-fc31-4780-af21-c7e96c7c7a8c","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-08","AC-A-7-08.01"
"dbd12c0c-0f4a-4c7a-93af-b7320af6021a","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-08","CU-A-L7-08"
"ee923542-b6ac-4b85-be2a-c5a6dcb3ca77","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-09"
"5d089a3e-0125-4609-87b7-df7004e4fa47","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-09","AC-A-7-09.01"
"412c6259-f44c-4bbc-a46b-427983cf6b25","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-09","AC-A-7-09.02"
"03fe5df1-e200-42ed-bf9a-3437d42dddcb","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-09","CU-A-L7-09 : Apt L7-09"
"10141993-1853-4851-b54c-7c798c58f070","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-10"
"ba0842db-9597-464f-9fa8-3c26c0ad4669","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-10","AC-A-7-10.01"
"6ed78e97-4a36-43e6-ab53-12a8068bba39","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-10","AC-A-7-10.02"
"53c9735a-d8f4-438c-a463-7c1df74fa8d4","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-10","CU-A-L7-10 : Apt L7-10"
"0ed45a67-7b24-4b9e-bdeb-016f12e8ef14","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-11"
"47d8c6d2-c291-46d0-ab8e-55452f70b127","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-11","AC-A-7-11.01"
"ad628238-73da-42f0-a75f-f50367a92f7c","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-11","AC-A-7-11.02"
"4242ce2a-3dae-41e3-b265-b49e28f35b94","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-11","AC-A-7-11.03"
"e8bb297c-9684-4249-a892-c5d6752deef8","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-11","CU-A-L7-11 : Apt L7-11"
"b8a2fef8-d12a-4778-a68c-76a8c2b75888","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-12"
"ddb61111-4054-4098-9374-6f29a5ad929a","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-12","AC-A-7-12.01"
"09694c09-3c34-452b-be1c-43bc0190c875","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-12","AC-A-7-12.02"
"aef4f2c0-f4c5-43a6-a812-45e131128ba7","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-12","AC-A-7-12.03"
"be25f451-20fe-4237-bf74-663a376b977c","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-12","AC-A-7-12.04"
"ce0b1b6a-7174-4154-9e20-be7cd456f10e","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-12","CU-A-L7-12 Roof"
"dc8edc1b-52b3-490b-8b5e-f389ec0e6dae","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-14"
"ecdc3e06-69e3-41a0-b4eb-fac7c5907c49","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-14","AC-A-7-14.01"
"faa4080a-7f04-4864-becf-c7e2833d80d0","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-14","AC-A-7-14.02"
"a15601c6-c897-4959-800d-af9a77f5b1e9","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-14","CU-A-L7-14 Roof"
"039f3a9e-a66d-441c-8d7e-0e7f01144340","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-15"
"b30865f5-fad3-4042-a0d3-31cc533ab655","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-15","AC-A-7-15.01"
"f4da71b2-1f6c-46ae-929a-b02615eb83ed","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-15","AC-A-7-15.02"
"87af9b3b-c763-4e8d-b8d9-7f82994acbb1","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-15","AC-A-7-15.03"
"489aee54-e6bc-46b8-9228-3f15d699069f","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-15","CU-A-L7-15 Roof"
"63456112-f954-473f-826f-40c599039074","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-16"
"07bffb65-061b-432b-8cae-23709f88c8b5","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-16","AC-A-7-16.01"
"91ebf54d-d0a4-4f40-8ae0-f8f166dfb314","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 7","L7-16","CU-A-L7-16 Roof"
"e2a7f532-2ba5-4bf7-9671-af5da58429fd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8"
"32d637fd-eab1-421c-9b45-6e961c80ec03","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-01"
"388772ea-129b-4b87-8a7a-345d329918e6","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-01","AC-A-8-01.01"
"b008a065-0752-4ac9-a5bd-086ec0f5cf2e","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-01","AC-A-8-01.02"
"d3c788bb-64d4-475b-a9df-124952b84ed4","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-01","CU-A-L8-01 Roof"
"9a112d27-9019-4038-aa49-2d7126d9e3ab","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-02"
"9b86da56-18e3-4083-bad4-e435fc61e25a","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-02","AC-A-8-02.01"
"431cf48c-7249-4637-98cb-ecad15254605","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-02","AC-A-8-02.02"
"cb16b41e-a96b-4f93-9998-13b7c914a06c","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-02","AC-A-8-02.03"
"b5232d72-be49-4752-a725-4e1296d79bdc","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-02","AC-A-8-02.04"
"ce921df2-9840-4af0-a3bb-bf1407889583","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-02","CU-A-L8-02 : Apt L8-02"
"611b5fd1-f172-4a4c-983d-ed51e7349178","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-03"
