,,"STA-W.G.011E",,"sta","site qa - doors and windows","window","sta-w.g.011e"
,,"STA-W.G.018A",,"sta","site qa - doors and windows","sta-w.g.018a","window"
,,"STA-W.G.018B",,"sta-w.g.018b","sta","site qa - doors and windows","window"
,,"STA-W.G.018C",,"sta-w.g.018c","sta","site qa - doors and windows","window"
,,"STA-W.G.018D",,"sta","site qa - doors and windows","window","sta-w.g.018d"
,,"STA-W.G.025A",,"sta","site qa - doors and windows","window","sta-w.g.025a"
,,"STA-W.G.026A",,"sta","site qa - doors and windows","window","sta-w.g.026a"
,,"STA-W.G.026B",,"sta","site qa - doors and windows","window","sta-w.g.026b"
,,"STA-W.G.026C",,"sta","site qa - doors and windows","window","sta-w.g.026c"
,,"STA-W.G.028A",,"sta-w.g.028a","sta","site qa - doors and windows","window"
,,"STA-W.G.028B",,"sta-w.g.028b","sta","site qa - doors and windows","window"
,,"STA-W.G.029A",,"sta","site qa - doors and windows","sta-w.g.029a","window"
,,"STA-W.G.029B",,"sta-w.g.029b","sta","site qa - doors and windows","window"
,,"STA-W.G.030A",,"sta","sta-w.g.030a","site qa - doors and windows","window"
,,"STA-W.G.030B",,"sta","site qa - doors and windows","window","sta-w.g.030b"
,,"STA-W.G.032A",,"sta","site qa - doors and windows","sta-w.g.032a","window"
,,"STA-W.G.032B",,"sta-w.g.032b","sta","site qa - doors and windows","window"
,,"STA-W.G.035A",,"sta","site qa - doors and windows","window","sta-w.g.035a"
,,"STA-W.G.035B",,"sta","site qa - doors and windows","window","sta-w.g.035b"
,,"STA-W.G.036A",,"sta","site qa - doors and windows","window","sta-w.g.036a"
,,"STA-W.G.036B",,"sta","site qa - doors and windows","window","sta-w.g.036b"
,,"STA-W.G.037A",,"sta","site qa - doors and windows","window","sta-w.g.037a"
,,"STA-W.G.038A",,"sta-w.g.038a","sta","site qa - doors and windows","window"
,,"STA-W.G.038B",,"sta","site qa - doors and windows","window","sta-w.g.038b"
,,"STA-W.G.040A",,"sta","site qa - doors and windows","window","sta-w.g.040a"
,,"STA-W.G.040B",,"sta","site qa - doors and windows","window","sta-w.g.040b"
,,"STA-W.G.040C",,"sta","site qa - doors and windows","window","sta-w.g.040c"
,,"STA-W.G.042A",,"sta-w.g.042a","sta","site qa - doors and windows","window"
,,"STA-W.G.042B",,"sta","sta-w.g.042b","site qa - doors and windows","window"
,,"STA-W.G.050A",,"sta","site qa - doors and windows","window","sta-w.g.050a"
,,"STA-W.G.050B",,"sta","site qa - doors and windows","window","sta-w.g.050b"
,,"STA-W.G.051A",,"sta","site qa - doors and windows","window","sta-w.g.051a"
,,"STA-W.G.051B",,"sta","site qa - doors and windows","window","sta-w.g.051b"
,,"STA-W.G.052A",,"sta","sta-w.g.052a","site qa - doors and windows","window"
,,"STA-W.G.052B",,"sta","site qa - doors and windows","window","sta-w.g.052b"
,,"STA-W.G.052C",,"sta","site qa - doors and windows","window","sta-w.g.052c"
,,"STA-W.G.053A",,"sta-w.g.053a","sta","site qa - doors and windows","window"
,,"STA-W.G.053B",,"sta","sta-w.g.053b","site qa - doors and windows","window"
,,"STA-W.G.056A",,"sta","site qa - doors and windows","window","sta-w.g.056a"
,,"STA-W.G.056B",,"sta","sta-w.g.056b","site qa - doors and windows","window"
,,"PRO","grouping","pro"
,,"PRO-W.1.002A",,"site qa - doors and windows","window","pro","pro-w.1.002a"
,,"PRO-W.1.004A",,"site qa - doors and windows","window","pro","pro-w.1.004a"
,,"PRO-W.1.004B",,"site qa - doors and windows","window","pro-w.1.004b","pro"
,,"PRO-W.1.004C",,"site qa - doors and windows","window","pro","pro-w.1.004c"
,,"PRO-W.1.004D",,"pro-w.1.004d","site qa - doors and windows","window","pro"
,,"PRO-W.1.004E",,"site qa - doors and windows","pro-w.1.004e","window","pro"
,,"PRO-W.1.004F",,"pro-w.1.004f","site qa - doors and windows","window","pro"
,,"PRO-W.1.004G",,"pro-w.1.004g","site qa - doors and windows","window","pro"
,,"PRO-W.1.004J",,"site qa - doors and windows","window","pro-w.1.004j","pro"
,,"PRO-W.1.004K",,"site qa - doors and windows","window","pro","pro-w.1.004k"
,,"PRO-W.1.004L",,"pro-w.1.004l","site qa - doors and windows","window","pro"
,,"PRO-W.1.004M",,"site qa - doors and windows","pro-w.1.004m","window","pro"
,,"PRO-W.1.005B",,"site qa - doors and windows","window","pro","pro-w.1.005b"
,,"PRO-W.1.007A",,"pro-w.1.007a","site qa - doors and windows","window","pro"
,,"PRO-W.1.008A",,"site qa - doors and windows","pro-w.1.008a","window","pro"
,,"PRO-W.1.008B",,"pro-w.1.008b","site qa - doors and windows","window","pro"
,,"PRO-W.1.009A",,"pro-w.1.009a","site qa - doors and windows","window","pro"
,,"PRO-W.1.009B",,"site qa - doors and windows","pro-w.1.009b","window","pro"
,,"PRO-W.1.010A",,"pro-w.1.010a","site qa - doors and windows","window","pro"
,,"PRO-W.1.010B",,"pro-w.1.010b","site qa - doors and windows","window","pro"
,,"PRO-W.1.010C",,"site qa - doors and windows","window","pro","pro-w.1.010c"
,,"PRO-W.1.011A",,"site qa - doors and windows","pro-w.1.011a","window","pro"
,,"PRO-W.1.011B",,"pro-w.1.011b","site qa - doors and windows","window","pro"
,,"PRO-W.1.011C",,"pro-w.1.011c","site qa - doors and windows","window","pro"
,,"PRO-W.1.011E",,"site qa - doors and windows","window","pro","pro-w.1.011e"
,,"PRO-W.1.012A",,"pro-w.1.012a","site qa - doors and windows","window","pro"
,,"PRO-W.1.012B",,"site qa - doors and windows","pro-w.1.012b","window","pro"
,,"PRO-W.1.013A",,"site qa - doors and windows","window","pro","pro-w.1.013a"
,,"PRO-W.1.019A",,"site qa - doors and windows","pro-w.1.019a","window","pro"
,,"PRO-W.1.019B",,"pro-w.1.019b","site qa - doors and windows","window","pro"
,,"PRO-W.1.019C",,"pro-w.1.019c","site qa - doors and windows","window","pro"
,,"PRO-W.1.019D",,"site qa - doors and windows","window","pro","pro-w.1.019d"
,,"PRO-W.G.001A",,"site qa - doors and windows","window","pro","pro-w.g.001a"
,,"PRO-W.G.001B",,"site qa - doors and windows","window","pro-w.g.001b","pro"
,,"PRO-W.G.004A",,"pro-w.g.004a","site qa - doors and windows","window","pro"
,,"PRO-W.G.004B",,"site qa - doors and windows","window","pro","pro-w.g.004b"
,,"PRO-W.G.004C",,"site qa - doors and windows","window","pro","pro-w.g.004c"
,,"PRO-W.G.004D",,"site qa - doors and windows","window","pro","pro-w.g.004d"
,,"PRO-W.G.004E",,"site qa - doors and windows","window","pro-w.g.004e","pro"
,,"PRO-W.G.004F",,"site qa - doors and windows","pro-w.g.004f","window","pro"
,,"PRO-W.G.006A",,"pro-w.g.006a","site qa - doors and windows","window","pro"
,,"PRO-W.G.006B",,"pro-w.g.006b","site qa - doors and windows","window","pro"
,,"PRO-W.G.006C",,"pro-w.g.006c","site qa - doors and windows","window","pro"
,,"PRO-W.G.006D",,"site qa - doors and windows","window","pro","pro-w.g.006d"
,,"PRO-W.G.006E",,"site qa - doors and windows","window","pro","pro-w.g.006e"
,,"PRO-W.G.006F",,"site qa - doors and windows","window","pro","pro-w.g.006f"
,,"PRO-W.G.006G",,"site qa - doors and windows","window","pro-w.g.006g","pro"
,,"PRO-W.G.007A",,"site qa - doors and windows","pro-w.g.007a","window","pro"
,,"PRO-W.G.009A",,"site qa - doors and windows","window","pro","pro-w.g.009a"
,,"PRO-W.G.010A",,"site qa - doors and windows","pro-w.g.010a","window","pro"
,,"PRO-W.G.017A",,"pro-w.g.017a","site qa - doors and windows","window","pro"
,,"PRO-W.G.017B",,"pro-w.g.017b","site qa - doors and windows","window","pro"
,,"PRO-W.G.017C",,"pro-w.g.017c","site qa - doors and windows","window","pro"
,,"PRO-W.G.018A",,"site qa - doors and windows","pro-w.g.018a","window","pro"
,,"PRO-W.G.018B",,"pro-w.g.018b","site qa - doors and windows","window","pro"
,,"PRO-W.G.018C",,"pro-w.g.018c","site qa - doors and windows","window","pro"
,,"PRO-W.G.019A",,"site qa - doors and windows","window","pro-w.g.019a","pro"
,,"PRO-W.G.022A",,"site qa - doors and windows","window","pro-w.g.022a","pro"
,,"PRO-W.G.025A",,"site qa - doors and windows","window","pro","pro-w.g.025a"
,,"PRO-W.G.025B",,"site qa - doors and windows","window","pro","pro-w.g.025b"
,,"PRO-W.G.027A",,"pro-w.g.027a","site qa - doors and windows","window","pro"
,,"PRO-W.G.027B",,"pro-w.g.027b","site qa - doors and windows","window","pro"
,,"PRO-W.G.028A",,"pro-w.g.028a","site qa - doors and windows","window","pro"
,,"PRO-W.G.028B",,"pro-w.g.028b","site qa - doors and windows","window","pro"
,,"PRO-W.G.030A",,"pro-w.g.030a","site qa - doors and windows","window","pro"
,,"PRO-W.G.031A",,"pro-w.g.031a","site qa - doors and windows","window","pro"
,,"PRO-W.G.031B",,"pro-w.g.031b","site qa - doors and windows","window","pro"
,,"PRO-W.G.034A",,"site qa - doors and windows","window","pro","pro-w.g.034a"
,,"PRO-W.G.035A",,"site qa - doors and windows","window","pro","pro-w.g.035a"
,,"PRO-W.G.035B",,"site qa - doors and windows","window","pro","pro-w.g.035b"
,,"PRO-W.G.040A",,"site qa - doors and windows","window","pro","pro-w.g.040a"
,,"PRO-W.G.040B",,"pro-w.g.040b","site qa - doors and windows","window","pro"
,,"PRO-W.G.043C",,"site qa - doors and windows","window","pro","pro-w.g.043c"
,,"PRO-W.G.045A",,"pro-w.g.045a","site qa - doors and windows","window","pro"
,,"PRO-W.G.045B",,"site qa - doors and windows","pro-w.g.045b","window","pro"
,,"PRO-W.G.048A",,"site qa - doors and windows","window","pro","pro-w.g.048a"
,,"PRO-W.G.048B",,"pro-w.g.048b","site qa - doors and windows","window","pro"
,,"PRO-W.G.048C",,"pro-w.g.048c","site qa - doors and windows","window","pro"
,,"PRO-W.G.050A",,"pro-w.g.050a","site qa - doors and windows","window","pro"
,,"PRO-W.G.051A",,"site qa - doors and windows","window","pro","pro-w.g.051a"
,,"PRO-W.G.051B",,"pro-w.g.051b","site qa - doors and windows","window","pro"
,,"PRO-W.G.054A",,"site qa - doors and windows","window","pro-w.g.054a","pro"
,,"PRO-W.G.055A",,"site qa - doors and windows","pro-w.g.055a","window","pro"
,,"PRO-W.G.055B",,"site qa - doors and windows","window","pro-w.g.055b","pro"
,,"PRO-W.G.057A",,"pro-w.g.057a","site qa - doors and windows","window","pro"
,,"PRO-W.G.057B",,"pro-w.g.057b","site qa - doors and windows","window","pro"
,,"PRO-W.G.058A",,"pro-w.g.058a","site qa - doors and windows","window","pro"
,,"PRO-W.G.058B",,"pro-w.g.058b","site qa - doors and windows","window","pro"
,,"WAS","grouping","was"
,,"WAS-W.G.006A",,"was-w.g.006a","was","site qa - doors and windows","window"
,,"WAS-W.G.007A",,"was","was-w.g.007a","site qa - doors and windows","window"
,,"WAS-W.G.007B",,"was-w.g.007b","was","site qa - doors and windows","window"
,,"WAS-W.G.007C",,"was","site qa - doors and windows","was-w.g.007c","window"
,,"WAS-W.G.007D",,"was","was-w.g.007d","site qa - doors and windows","window"
,,"WAS-W.G.007E",,"was","site qa - doors and windows","window","was-w.g.007e"
,,"WHA","grouping","wha"
,,"WHA-W.G.004A",,"wha","site qa - doors and windows","window","wha-w.g.004a"
,,"WHA-W.G.004C",,"wha","site qa - doors and windows","window","wha-w.g.004c"
,,"WHA-W.G.005A",,"wha","site qa - doors and windows","wha-w.g.005a","window"
,,"WHA-W.G.005B",,"wha","site qa - doors and windows","window","wha-w.g.005b"
,,"WHA-W.G.006A",,"wha","wha-w.g.006a","site qa - doors and windows","window"
,,"WHA-W.G.008A",,"wha-w.g.008a","wha","site qa - doors and windows","window"
,,"WHA-W.G.010A",,"wha","wha-w.g.010a","site qa - doors and windows","window"
,,"WHA-W.G.010B",,"wha","wha-w.g.010b","site qa - doors and windows","window"
,,"WHA-W.G.011A",,"wha-w.g.011a","wha","site qa - doors and windows","window"
,,"WHA-W.G.011B",,"wha","wha-w.g.011b","site qa - doors and windows","window"
,,"WHA-W.G.012A",,"wha","site qa - doors and windows","window","wha-w.g.012a"
,,"WHA-W.G.012B",,"wha-w.g.012b","wha","site qa - doors and windows","window"
,,"WHA-W.G.013A",,"wha","site qa - doors and windows","window","wha-w.g.013a"
,,"WHA-W.G.014A",,"wha","site qa - doors and windows","window","wha-w.g.014a"
,,"WHA-W.G.016A",,"wha","site qa - doors and windows","wha-w.g.016a","window"
,,"WHA-W.G.023A",,"wha","site qa - doors and windows","window","wha-w.g.023a"
,,"WHA-W.G.023B",,"wha-w.g.023b","wha","site qa - doors and windows","window"
,,"WHA-W.G.023C",,"wha","wha-w.g.023c","site qa - doors and windows","window"
,,"WHA-W.G.024A",,"wha","site qa - doors and windows","window","wha-w.g.024a"
,,"WHA-W.G.024B",,"wha","site qa - doors and windows","window","wha-w.g.024b"
,,"WHA-W.G.024C",,"wha-w.g.024c","wha","site qa - doors and windows","window"
,,"WHA-W.G.024D",,"wha","wha-w.g.024d","site qa - doors and windows","window"
,,"WHA-W.G.024E",,"wha","wha-w.g.024e","site qa - doors and windows","window"
,,"WHA-W.G.024F",,"wha","site qa - doors and windows","wha-w.g.024f","window"
,,"WHA-W.G.024G",,"wha","site qa - doors and windows","window","wha-w.g.024g"
,,"WHA-W.G.024H",,"wha","site qa - doors and windows","window","wha-w.g.024h"
,,"WHA-W.G.024I",,"wha","site qa - doors and windows","window","wha-w.g.024i"
,,"WHA-W.G.024J",,"wha","site qa - doors and windows","window","wha-w.g.024j"
,,"WHA-W.G.024K",,"wha-w.g.024k","wha","site qa - doors and windows","window"
,"Columns"
,,"Take Delivery of Window Units",,"take delivery of window units:"
,,"Preinstall Door Checks / Openings Prepared to Receive Windows",,"preinstall door checks / openings prepared to receive windows:"
,,"Window Installation (Part 1)",,"window installation (part 1):"
,,"CPB Sign Off (Part 1)",,"cpb sign off (part 1):"
,,"Window Installation (Part 2)",,"window installation (part 2):"
,,"Final Checks",,"final checks"
,,"CPB Sign Off (Part 2)",,"cpb sign off (part 2):"
,,"Site Hose Testing for External Windows",,"site hose testing for external windows:"

"Doors Progress (A01-A04)"
,"Scope",,,"site qa - doors and windows"
,"Rows"
,,"A01","dynamic","door","site qa - doors and windows","a01"
,,"A02","dynamic","door","a02","site qa - doors and windows"
,,"A03","dynamic","door","a03","site qa - doors and windows"
,,"A04","dynamic","a04","door","site qa - doors and windows"
,"Columns"
,,"Prior to Commencement – documentation completed & approved",,"prior to commencement – the following documentation are completed and approved:"
,,"Take Delivery of Door Units",,"take delivery of door units:"
,,"Preinstall Door Checks / Openings Prepared to Receive Doors",,"preinstall door checks / openings prepared to receive doors:"
,,"Door Installation (Part 1)",,"door installation (part 1):"
,,"CPB Sign Off (Part 1)",,"cpb sign off (part 1):"
,,"Door Installation (Part 2)",,"door installation (part 2):"
,,"Honeywell Sign Off",,"honeywell sign off:"
,,"Door Installation (Part 3)",,"door installation (part 3):"
,,"Final Checks",,"final checks"
,,"CPB Sign Off (Part 2)",,"cpb sign off (part 2):"
,,"Site Hose Testing for External Doors (Post hardware install)",,"site hose testing for external doors (post hardware install):"

"Doors Progress (VIS)"
,"Scope",,,"site qa - doors and windows"
,"Rows"
,,"VIS","dynamic","door","vis","site qa - doors and windows"
,"Columns"
,,"Prior to Commencement – documentation completed & approved",,"prior to commencement – the following documentation are completed and approved:"
,,"Take Delivery of Door Units",,"take delivery of door units:"
,,"Preinstall Door Checks / Openings Prepared to Receive Doors",,"preinstall door checks / openings prepared to receive doors:"
,,"Door Installation (Part 1)",,"door installation (part 1):"
,,"CPB Sign Off (Part 1)",,"cpb sign off (part 1):"
,,"Door Installation (Part 2)",,"door installation (part 2):"
,,"Honeywell Sign Off",,"honeywell sign off:"
,,"Door Installation (Part 3)",,"door installation (part 3):"
,,"Final Checks",,"final checks"
,,"CPB Sign Off (Part 2)",,"cpb sign off (part 2):"
,,"Site Hose Testing for External Doors (Post hardware install)",,"site hose testing for external doors (post hardware install):"

"Doors Progress (MH1-MH2)"
,"Scope",,,"site qa - doors and windows"
,"Rows"
,,"MH1","dynamic","door","site qa - doors and windows","mh1"
,,"MH2","dynamic","door","mh2","site qa - doors and windows"
,"Columns"
,,"Prior to Commencement – documentation completed & approved",,"prior to commencement – the following documentation are completed and approved:"
,,"Take Delivery of Door Units",,"take delivery of door units:"
,,"Preinstall Door Checks / Openings Prepared to Receive Doors",,"preinstall door checks / openings prepared to receive doors:"
,,"Door Installation (Part 1)",,"door installation (part 1):"
,,"CPB Sign Off (Part 1)",,"cpb sign off (part 1):"
,,"Door Installation (Part 2)",,"door installation (part 2):"
,,"Honeywell Sign Off",,"honeywell sign off:"
,,"Door Installation (Part 3)",,"door installation (part 3):"
,,"Final Checks",,"final checks"
,,"CPB Sign Off (Part 2)",,"cpb sign off (part 2):"
,,"Site Hose Testing for External Doors (Post hardware install)",,"site hose testing for external doors (post hardware install):"

"Doors Progress (Other)"
,"Scope",,,"site qa - doors and windows"
,"Rows"
,,"GHS","grouping","ghs"
,,"GHS-D.1.002A",,"door","site qa - doors and windows","ghs","ghs-d.1.002a"
,,"GHS-D.1.003A",,"door","site qa - doors and windows","ghs","ghs-d.1.003a"
,,"GHS-D.1.003B",,"door","site qa - doors and windows","ghs","ghs-d.1.003b"
,,"GHS-D.1.005A",,"door","ghs-d.1.005a","site qa - doors and windows","ghs"
,,"GHS-D.1.006A",,"door","ghs-d.1.006a","site qa - doors and windows","ghs"
,,"GHS-D.1.008A",,"door","site qa - doors and windows","ghs","ghs-d.1.008a"
,,"GHS-D.1.009A",,"door","site qa - doors and windows","ghs","ghs-d.1.009a"
,,"GHS-D.1.010A",,"door","site qa - doors and windows","ghs-d.1.010a","ghs"
,,"GHS-D.1.011A",,"door","site qa - doors and windows","ghs","ghs-d.1.011a"
,,"GHS-D.1.012A",,"door","site qa - doors and windows","ghs","ghs-d.1.012a"
,,"GHS-D.1.013A",,"door","site qa - doors and windows","ghs","ghs-d.1.013a"
,,"GHS-D.1.014A",,"door","site qa - doors and windows","ghs","ghs-d.1.014a"
,,"GHS-D.1.015A",,"ghs-d.1.015a","door","site qa - doors and windows","ghs"
,,"GHS-D.1.016A",,"door","ghs-d.1.016a","site qa - doors and windows","ghs"
,,"GHS-D.1.016B",,"ghs-d.1.016b","door","site qa - doors and windows","ghs"
,,"GHS-D.1.017A",,"door","ghs-d.1.017a","site qa - doors and windows","ghs"
,,"GHS-D.1.019A",,"door","site qa - doors and windows","ghs","ghs-d.1.019a"
,,"GHS-D.1.020A",,"door","ghs-d.1.020a","site qa - doors and windows","ghs"
,,"GHS-D.1.020B",,"ghs-d.1.020b","door","site qa - doors and windows","ghs"
,,"GHS-D.1.022A",,"door","site qa - doors and windows","ghs","ghs-d.1.022a"
,,"GHS-D.1.023A",,"door","site qa - doors and windows","ghs","ghs-d.1.023a"
,,"GHS-D.1.024A",,"door","site qa - doors and windows","ghs","ghs-d.1.024a"
,,"GHS-D.1.025A",,"door","site qa - doors and windows","ghs","ghs-d.1.025a"
,,"GHS-D.1.026A",,"ghs-d.1.026a","door","site qa - doors and windows","ghs"
,,"GHS-D.1.027A",,"door","ghs-d.1.027a","site qa - doors and windows","ghs"
,,"GHS-D.1.027B",,"ghs-d.1.027b","door","site qa - doors and windows","ghs"
,,"GHS-D.1.029A",,"door","site qa - doors and windows","ghs","ghs-d.1.029a"
,,"GHS-D.1.030A",,"ghs-d.1.030a","door","site qa - doors and windows","ghs"
,,"GHS-D.1.031A",,"door","ghs-d.1.031a","site qa - doors and windows","ghs"
,,"GHS-D.1.032A",,"door","site qa - doors and windows","ghs-d.1.032a","ghs"
,,"GHS-D.1.033A",,"door","site qa - doors and windows","ghs","ghs-d.1.033a"
,,"GHS-D.1.034A",,"door","site qa - doors and windows","ghs","ghs-d.1.034a"
,,"GHS-D.1.035A",,"door","site qa - doors and windows","ghs","ghs-d.1.035a"
,,"GHS-D.1.037A",,"ghs-d.1.037a","door","site qa - doors and windows","ghs"
,,"GHS-D.1.038A",,"door","ghs-d.1.038a","site qa - doors and windows","ghs"
,,"GHS-D.1.038B",,"ghs-d.1.038b","door","site qa - doors and windows","ghs"
,,"GHS-D.1.038C",,"door","site qa - doors and windows","ghs","ghs-d.1.038c"
,,"GHS-D.1.039A",,"door","ghs-d.1.039a","site qa - doors and windows","ghs"
,,"GHS-D.1.040A",,"ghs-d.1.040a","door","site qa - doors and windows","ghs"
,,"GHS-D.1.040B",,"door","site qa - doors and windows","ghs","ghs-d.1.040b"
,,"GHS-D.1.040C",,"door","site qa - doors and windows","ghs","ghs-d.1.040c"
,,"GHS-D.1.041A",,"ghs-d.1.041a","door","site qa - doors and windows","ghs"
,,"GHS-D.1.042A",,"door","ghs-d.1.042a","site qa - doors and windows","ghs"
,,"GHS-D.1.043A",,"door","site qa - doors and windows","ghs-d.1.043a","ghs"
,,"GHS-D.G.001A",,"ghs-d.g.001a","door","site qa - doors and windows","ghs"
,,"GHS-D.G.001B",,"ghs-d.g.001b","door","site qa - doors and windows","ghs"
,,"GHS-D.G.002A",,"door","site qa - doors and windows","ghs","ghs-d.g.002a"
,,"GHS-D.G.002B",,"ghs-d.g.002b","door","site qa - doors and windows","ghs"
,,"GHS-D.G.002C",,"ghs-d.g.002c","door","site qa - doors and windows","ghs"
,,"GHS-D.G.002D",,"door","site qa - doors and windows","ghs-d.g.002d","ghs"
,,"GHS-D.G.003A",,"door","site qa - doors and windows","ghs","ghs-d.g.003a"
,,"GHS-D.G.004A",,"door","site qa - doors and windows","ghs","ghs-d.g.004a"
,,"GHS-D.G.005A",,"door","site qa - doors and windows","ghs","ghs-d.g.005a"
,,"GHS-D.G.006A",,"door","ghs-d.g.006a","site qa - doors and windows","ghs"
,,"GHS-D.G.008A",,"ghs-d.g.008a","door","site qa - doors and windows","ghs"
,,"GHS-D.G.008B",,"door","site qa - doors and windows","ghs","ghs-d.g.008b"
,,"GHS-D.G.011A",,"ghs-d.g.011a","door","site qa - doors and windows","ghs"
,,"GHS-D.G.012A",,"ghs-d.g.012a","door","site qa - doors and windows","ghs"
,,"GHS-D.G.013A",,"door","site qa - doors and windows","ghs","ghs-d.g.013a"
,,"GHS-D.G.014A",,"door","site qa - doors and windows","ghs","ghs-d.g.014a"
,,"GHS-D.G.015A",,"door","site qa - doors and windows","ghs","ghs-d.g.015a"
,,"GHS-D.G.016A",,"door","site qa - doors and windows","ghs","ghs-d.g.016a"
,,"GHS-D.G.016B",,"door","site qa - doors and windows","ghs","ghs-d.g.016b"
,,"GHS-D.G.017A",,"door","ghs-d.g.017a","site qa - doors and windows","ghs"
,,"GHS-D.G.018A",,"door","site qa - doors and windows","ghs","ghs-d.g.018a"
,,"GHS-D.G.019A",,"ghs-d.g.019a","door","site qa - doors and windows","ghs"
,,"GHS-D.G.020A",,"door","ghs-d.g.020a","site qa - doors and windows","ghs"
,,"GHS-D.G.022A",,"ghs-d.g.022a","door","site qa - doors and windows","ghs"
,,"GHS-D.G.022B",,"door","site qa - doors and windows","ghs-d.g.022b","ghs"
,,"GHS-D.G.023A",,"ghs-d.g.023a","door","site qa - doors and windows","ghs"
,,"GHS-D.G.023B",,"ghs-d.g.023b","door","site qa - doors and windows","ghs"
,,"GHS-D.G.024A",,"door","site qa - doors and windows","ghs","ghs-d.g.024a"
,,"GHS-D.G.024B",,"ghs-d.g.024b","door","site qa - doors and windows","ghs"
,,"GHS-D.G.025A",,"door","site qa - doors and windows","ghs","ghs-d.g.025a"
,,"GHS-D.G.026A",,"door","site qa - doors and windows","ghs","ghs-d.g.026a"
,,"GHS-D.G.027A",,"door","site qa - doors and windows","ghs","ghs-d.g.027a"
,,"GHS-D.G.029A",,"door","site qa - doors and windows","ghs","ghs-d.g.029a"
,,"GHS-D.G.030A",,"door","site qa - doors and windows","ghs","ghs-d.g.030a"
,,"GHS-D.G.031A",,"door","ghs-d.g.031a","site qa - doors and windows","ghs"
,,"GHS-D.G.031B",,"door","site qa - doors and windows","ghs","ghs-d.g.031b"
,,"GHS-D.G.032A",,"door","site qa - doors and windows","ghs-d.g.032a","ghs"
,,"GHS-D.G.033A",,"ghs-d.g.033a","door","site qa - doors and windows","ghs"
,,"GHS-D.G.033B",,"door","site qa - doors and windows","ghs-d.g.033b","ghs"
,,"GHS-D.G.035A",,"door","site qa - doors and windows","ghs","ghs-d.g.035a"
,,"GHS-D.G.036A",,"door","site qa - doors and windows","ghs","ghs-d.g.036a"
,,"GHS-D.G.036B",,"door","site qa - doors and windows","ghs","ghs-d.g.036b"
,,"GHS-D.G.037A",,"door","site qa - doors and windows","ghs","ghs-d.g.037a"
,,"GHS-D.G.038A",,"door","site qa - doors and windows","ghs","ghs-d.g.038a"
,,"GHS-D.G.040A",,"door","site qa - doors and windows","ghs","ghs-d.g.040a"
,,"GHS-D.G.041A",,"door","site qa - doors and windows","ghs","ghs-d.g.041a"
,,"GHS-D.G.041B",,"door","site qa - doors and windows","ghs","ghs-d.g.041b"
,,"GHS-D.G.042A",,"door","ghs-d.g.042a","site qa - doors and windows","ghs"
,,"GHS-D.G.042B",,"door","site qa - doors and windows","ghs","ghs-d.g.042b"
,,"GHS-D.G.043A",,"door","site qa - doors and windows","ghs-d.g.043a","ghs"
,,"GHS-D.G.043B",,"door","ghs-d.g.043b","site qa - doors and windows","ghs"
,,"GHS-D.G.044A",,"ghs-d.g.044a","door","site qa - doors and windows","ghs"
,,"GHS-D.G.044B",,"door","site qa - doors and windows","ghs-d.g.044b","ghs"
,,"GHS-D.G.045A",,"ghs-d.g.045a","door","site qa - doors and windows","ghs"
,,"GHS-D.G.045C",,"door","site qa - doors and windows","ghs-d.g.045c","ghs"
,,"GHS-D.G.046A",,"door","site qa - doors and windows","ghs","ghs-d.g.046a"
,,"GHS-D.G.047A",,"door","site qa - doors and windows","ghs","ghs-d.g.047a"
,,"GHS-D.G.048A",,"door","site qa - doors and windows","ghs","ghs-d.g.048a"
,,"GHS-D.G.049A",,"door","site qa - doors and windows","ghs","ghs-d.g.049a"
,,"GHS-D.G.050A",,"door","site qa - doors and windows","ghs","ghs-d.g.050a"
,,"GHS-D.G.051A",,"door","site qa - doors and windows","ghs","ghs-d.g.051a"
,,"GHS-D.G.052A",,"door","site qa - doors and windows","ghs","ghs-d.g.052a"
,,"GHS-D.G.053A",,"door","ghs-d.g.053a","site qa - doors and windows","ghs"
,,"GHS-D.G.054A",,"door","site qa - doors and windows","ghs-d.g.054a","ghs"
,,"GHS-D.G.055A",,"ghs-d.g.055a","door","site qa - doors and windows","ghs"
,,"GHS-D.G.056A",,"ghs-d.g.056a","door","site qa - doors and windows","ghs"
,,"GHS-D.G.058A",,"door","site qa - doors and windows","ghs","ghs-d.g.058a"
,,"GHS-D.G.059A",,"door","site qa - doors and windows","ghs","ghs-d.g.059a"
,,"GHS-D.G.059B",,"door","site qa - doors and windows","ghs","ghs-d.g.059b"
,,"GHS-D.G.070A",,"door","ghs-d.g.070a","site qa - doors and windows","ghs"
,,"OPS","grouping","ops"
,,"OPS-D.1.002A",,"door","site qa - doors and windows","ops","ops-d.1.002a"
,,"OPS-D.G.001A",,"door","site qa - doors and windows","ops","ops-d.g.001a"
,,"OPS-D.G.001B",,"door","site qa - doors and windows","ops","ops-d.g.001b"
,,"OPS-D.G.002A",,"door","site qa - doors and windows","ops","ops-d.g.002a"
,,"OPS-D.G.003A",,"door","ops-d.g.003a","site qa - doors and windows","ops"
,,"OPS-D.G.003B",,"door","site qa - doors and windows","ops","ops-d.g.003b"
,,"OPS-D.G.004A",,"door","ops-d.g.004a","site qa - doors and windows","ops"
,,"OPS-D.G.005A",,"ops-d.g.005a","door","site qa - doors and windows","ops"
,,"OPS-D.G.006A",,"door","site qa - doors and windows","ops","ops-d.g.006a"
