"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"619b67b5-7f61-4bcd-ac0a-f87274fe8d3c","","work-in-progress","","folder","TRUE","FALSE","Site Photos"
"ad9bfbb8-fb67-40ff-a85d-3f60397e5f39","","work-in-progress","","folder","TRUE","FALSE","Site Photos","November 2024"
"cc93290d-57df-40c2-97c6-bfbce25cd9ad","","not-started","RR-SEPD-BESS-FIC-005-01 - Drainage installation","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 008 - ""H"" Drainage line","RR-SEPD-BESS-FIC-005-01 - Drainage installation"
"bed8a131-4eb1-4850-93a8-adb9be145128","","not-started","RR-SEPD-BESS-ITP-005-01 - Drainage installation","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 008 - ""H"" Drainage line","RR-SEPD-BESS-ITP-005-01 - Drainage installation"
"94a07c9d-0ff4-4aca-bed1-6bb780c29d83","","not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 009 - ""I"" Drainage line"
"3560c6e2-2a31-4c38-bb1e-f210d99b17c7","","not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 009 - ""I"" Drainage line","Subgrade & Proof Rolls"
"4a55a5b6-7a32-459b-b405-27f51d257f94","","not-started","General QA Checklist","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 009 - ""I"" Drainage line","Subgrade & Proof Rolls","""I"" Drainage Line - Subgrade Compaction"
"f013dded-357c-4756-a2ee-f47a9d6b5d16","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 009 - ""I"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (I1 to I2)"
"23c8e939-46fc-4971-be16-9210153af183","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 009 - ""I"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (I2 to A11)"
"dfb1a078-3e01-482d-8bcf-1858189901a0","","not-started","RR-SEPD-BESS-FIC-005-01 - Drainage installation","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 009 - ""I"" Drainage line","RR-SEPD-BESS-FIC-005-01 - Drainage installation"
"bf15bf64-cee9-4462-8c90-a0e4eba52d98","","not-started","RR-SEPD-BESS-ITP-005-01 - Drainage installation","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 009 - ""I"" Drainage line","RR-SEPD-BESS-ITP-005-01 - Drainage installation"
"d79e4832-a427-4df7-ba5a-f0816e4660c3","","not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 010 - ""J"" Drainage line"
"4d6a8f29-460f-4269-9ad9-1b92c186f53e","","not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 010 - ""J"" Drainage line","Subgrade & Proof Rolls"
"ab06b753-1d13-42f4-b2d9-1f7c5d2275e6","","not-started","General QA Checklist","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 010 - ""J"" Drainage line","Subgrade & Proof Rolls","""J"" Drainage Line - Subgrade Compaction"
"a0bdebfb-95db-45e0-a959-aaae4a6079de","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 010 - ""J"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (J1 to J2)"
"d52f88eb-2af9-4ef7-ae8c-021fd916d6ea","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 010 - ""J"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (J2 to A12)"
"81547592-13cd-4244-9b1c-879e27d5ed28","","not-started","RR-SEPD-BESS-FIC-005-01 - Drainage installation","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 010 - ""J"" Drainage line","RR-SEPD-BESS-FIC-005-01 - Drainage installation"
"3d75e48d-033c-4b15-ba91-2fc1e4b6a4bc","","not-started","RR-SEPD-BESS-ITP-005-01 - Drainage installation","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 010 - ""J"" Drainage line","RR-SEPD-BESS-ITP-005-01 - Drainage installation"
"2e4e154a-efac-40f2-af5b-a8d251ccdf00","","not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 011 - ""K"" Drainage line"
"514343b7-b045-47ab-ab59-451db66b371d","","not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 011 - ""K"" Drainage line","Subgrade & Proof Rolls"
"6e8c11d2-27b4-4809-8d3f-566467414797","","not-started","General QA Checklist","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 011 - ""K"" Drainage line","Subgrade & Proof Rolls","""K"" Drainage Line - Subgrade Compaction"
"4bee2f9f-e916-4239-9cd3-b5baef3cee87","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 011 - ""K"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (K1 to K2)"
"889475a9-7e88-4f3f-b2c7-1a0228339c19","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 011 - ""K"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (K2 to A13)"
"9208d2ea-deb8-40f7-876e-88ed701c769c","","not-started","RR-SEPD-BESS-FIC-005-01 - Drainage installation","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 011 - ""K"" Drainage line","RR-SEPD-BESS-FIC-005-01 - Drainage installation"
"414faa44-3757-4594-868b-3a80e2fcd934","","not-started","RR-SEPD-BESS-ITP-005-01 - Drainage installation","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Lot 011 - ""K"" Drainage line","RR-SEPD-BESS-ITP-005-01 - Drainage installation"
"5e17e21c-3da9-4087-a44c-9bcf1617018c","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.3) Drainage","Western RW - Weep holes drainage"
"4dc95db3-ad5a-40c6-a592-43bb2dcb98be","","not-started","RR-SEPD-BESS-ITP-005-01 - Drainage installation","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Western RW - Weep holes drainage","RR-SEPD-BESS-ITP-005-01 - Drainage installation"
"841a8d6d-e6cc-4f36-9474-25a0e3744e1f","","work-in-progress","RR-SEPD-BESS-FIC-005-01 - Drainage installation","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Western RW - Weep holes drainage","RR-SEPD-BESS-FIC-005-01 - Drainage installation"
"7610e437-ba08-4550-93c1-88b92fbf7878","","work-in-progress","Project Photos","checklist","FALSE","FALSE","10. ITPs & FICs","(10.3) Drainage","Western RW - Weep holes drainage","Project Photos"
"48871702-058a-4bb5-95d2-2a99a0c52a29","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts"
"9d904178-a7db-4081-aece-fb30ef1cc499","","pass","Project Photos","checklist","FALSE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts","Cable Trench Culverts - Design dwg & Phases"
"4c018c12-74e8-4d5f-83b1-fd86303c211b","","no-status-not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts","Lot 001 - Phase 5"
"1ec9a3d3-3187-4df6-8d29-f63687758103","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts","Lot 002 - Phase 1"
"4233c5c2-098c-4e58-8b66-7f57c03268aa","","work-in-progress","RR-SEPD-BESS-FIC-008 - Cable Trench Culverts","checklist","FALSE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts","Lot 002 - Phase 1","RR-SEPD-BESS-FIC-008 - Cable Trench Culverts Phase 1"
"bf74023d-405a-4a24-a3dd-564f8578d772","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts","Lot 003 - Phase 4"
"1947fedb-86b0-4522-9039-c4fbe8689743","","work-in-progress","Project Photos","checklist","FALSE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts","Lot 003 - Phase 4","Project Photos"
"65b29ba0-a495-4f7a-8d46-c53569968861","","work-in-progress","General QA Checklist","checklist","FALSE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts","Lot 004 - Phase 5"
"8768f4a7-3383-4586-80cf-ada4dbb0d63d","","no-status-not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts","Lot 005 - Phase 7"
"28364a0d-7afc-4ccb-8375-2c8f5126df68","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts","Lot 006 - Phase 2"
"d93f8749-1ab9-4073-b301-401556a6014b","","work-in-progress","Project Photos","checklist","FALSE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts","Lot 006 - Phase 2","Project Photos"
"cd614c66-3d45-4471-920c-d63f9e05a2cd","","no-status-not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts","Lot 007 - Phase 3"
"56ce29c8-8a9e-46ea-8c26-6b261601f791","","no-status-not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.4) Cable Trench Culverts","Lot 008 - Phase 6"
"0d5f09fc-ab6b-4e28-ac40-02cefd02bd6c","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.5) Sheet Piling"
"3cd26a30-2abb-404d-b349-bf2e8392bfa1","","work-in-progress","RR-SEPD-BESS-FIC-006-00 - Sheet Piling","checklist","FALSE","FALSE","10. ITPs & FICs","(10.5) Sheet Piling","RR-SEPD-BESS-FIC-006-00 - Sheet Piling"
"63417d5b-f7d1-42ed-be1b-f4a7514c7ac5","","not-started","RR-SEPD-BESS-ITP-006-00 - Sheet piling","checklist","FALSE","FALSE","10. ITPs & FICs","(10.5) Sheet Piling","RR-SEPD-BESS-ITP-006-00 - Sheet piling"
"2951e0d5-3bfc-408c-8f82-8d5f8053b802","","not-started","RR-SEPD-BESS-NCR-0XX - TEMPLATE","checklist","FALSE","FALSE","10. ITPs & FICs","RR-SEPD-BESS-NCR-0XX"
"47df73dc-c6c3-46b4-a4dc-03cdf4c3a8e1","","work-in-progress","","folder","TRUE","FALSE","(10.3) Drainage"
"5d2e1b9b-134b-45ce-b573-050747489016","","work-in-progress","","folder","TRUE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line"
"3c708840-93f3-45e7-81ec-8be94f9d63b4","","work-in-progress","","folder","TRUE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls"
"9181a4d9-9414-4083-9104-cb54f21f4e1c","","work-in-progress","General QA Checklist","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","""A"" Drainage Line - Subgrade Compaction"
"fd1ef57c-fae0-4230-8c0b-9f6a82f5cd9d","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A0 to A1)"
"9f9ba635-39fe-489b-a782-577a67eafb82","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A1 to A2)"
"abe68bbb-f2e2-41a4-928c-548d9bb2fc36","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A2 to A3)"
"04f8029e-4bf5-4261-b7e5-10bc11b8ce6a","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A3 to A4)"
"ffc0b74d-427f-4846-823d-013734e76c62","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A4 to A5)"
"e7633d96-a7f4-44d5-97b8-78dd28dd94b0","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A5 to A6)"
"88983ada-5698-41c9-a108-766998f48c69","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A6 to A7)"
"2dad31c2-c34e-4d2e-b173-e86ff6e6bf7b","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A7 to A8)"
"1cf5cbce-cf92-4590-ba90-2a0a56d9d30a","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A8 to A9)"
"57ecda81-8cc2-4ae4-a059-ea4bac8b02ca","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A9 to A10)"
"204cc1ce-851e-4636-ad4b-9fccc59ec387","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A10 to A11)"
"f4a3b8a3-e16b-4969-8b7f-1c2d5449f098","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A11 to A12)"
"dd7d14f8-323d-434a-ab1f-31528f1dacba","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A12 to A13)"
"5c7975c3-1afd-45d5-9b37-bb028831add3","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A13 to A14)"
"7921418b-64c9-4196-b115-43c8a55f0cad","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (A14 to Existing-1)"
"a097cb40-5552-4755-af59-b706995af1f3","","work-in-progress","RR-SEPD-BESS-FIC-005-01 - Drainage installation","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","RR-SEPD-BESS-FIC-005-01 - Drainage installation"
"4c2d0541-4b0d-4810-8483-cf7ec82a96db","","not-started","RR-SEPD-BESS-ITP-005-01 - Drainage installation","checklist","FALSE","FALSE","(10.3) Drainage","Lot 001 - ""A"" Drainage line","RR-SEPD-BESS-ITP-005-01 - Drainage installation"
"a5767d38-5697-443f-8f06-12840b13489f","","not-started","","folder","TRUE","FALSE","(10.3) Drainage","Lot 002 - ""B"" Drainage line"
"8f450fd6-42be-47fb-9c28-4945c2055d70","","not-started","","folder","TRUE","FALSE","(10.3) Drainage","Lot 002 - ""B"" Drainage line","Subgrade & Proof Rolls"
"7abaccd6-e873-4303-a9d6-977bdcdf27c0","","not-started","General QA Checklist","checklist","FALSE","FALSE","(10.3) Drainage","Lot 002 - ""B"" Drainage line","Subgrade & Proof Rolls","""B"" Drainage Line - Subgrade Compaction"
"ec8a2b8c-d7b3-48e9-b585-31a8c8c8ced0","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 002 - ""B"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (B0 to B1)"
"9b788cf9-7fce-4238-8732-f46db31a673e","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 002 - ""B"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (B1 to B2)"
"fe9b5618-6e8f-44a3-9053-8ad1b77a33cd","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 002 - ""B"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (B2 to B3)"
"df168fe7-7d31-4d72-9bc4-16f1b9762875","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 002 - ""B"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (B3 to A9)"
"5ae40588-29c0-4d4e-8a48-ba73f538a4f5","","not-started","RR-SEPD-BESS-FIC-005-01 - Drainage installation","checklist","FALSE","FALSE","(10.3) Drainage","Lot 002 - ""B"" Drainage line","RR-SEPD-BESS-FIC-005-01 - Drainage installation"
"b7724502-49eb-46e5-b8e7-b05773576d9f","","not-started","RR-SEPD-BESS-ITP-005-01 - Drainage installation","checklist","FALSE","FALSE","(10.3) Drainage","Lot 002 - ""B"" Drainage line","RR-SEPD-BESS-ITP-005-01 - Drainage installation"
"d64b650a-2f92-495d-85ac-7b69735ddee3","","not-started","","folder","TRUE","FALSE","(10.3) Drainage","Lot 003 - ""C"" Drainage line"
"1fcbdb43-0972-4a99-8cf4-1df78ae09b59","","not-started","","folder","TRUE","FALSE","(10.3) Drainage","Lot 003 - ""C"" Drainage line","Subgrade & Proof Rolls"
"b5131a06-d647-49fe-85f7-4186978b9dde","","not-started","General QA Checklist","checklist","FALSE","FALSE","(10.3) Drainage","Lot 003 - ""C"" Drainage line","Subgrade & Proof Rolls","""C"" Drainage Line - Subgrade Compaction"
"c278b955-e73a-4b78-a649-b3ee1ac2a9d2","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 003 - ""C"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (C0 to C1)"
"facb43da-4c92-4222-bf2a-829c8bda4373","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 003 - ""C"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (C1 to C2)"
"f35aa223-a14d-43a9-89de-c0733e7ec872","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 003 - ""C"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (C2 to C3)"
"60a30783-5af8-407d-883f-c13148076c46","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 003 - ""C"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (C3 to C4)"
"db48d3ee-cc12-4438-a455-b8780819b235","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 003 - ""C"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (C4 to A14)"
"03960d9f-7cb7-4c96-84de-671bc9b8699b","","not-started","RR-SEPD-BESS-FIC-005-01 - Drainage installation","checklist","FALSE","FALSE","(10.3) Drainage","Lot 003 - ""C"" Drainage line","RR-SEPD-BESS-FIC-005-01 - Drainage installation"
"8f25b54b-90ab-4e6f-a22c-063d95bda0d2","","not-started","RR-SEPD-BESS-ITP-005-01 - Drainage installation","checklist","FALSE","FALSE","(10.3) Drainage","Lot 003 - ""C"" Drainage line","RR-SEPD-BESS-ITP-005-01 - Drainage installation"
"26b56551-aaa6-4195-b8e9-b6f2c6542a1f","","not-started","","folder","TRUE","FALSE","(10.3) Drainage","Lot 004 - ""D"" Drainage line"
"d2b85ac8-71e8-4159-827b-b2978012316d","","not-started","","folder","TRUE","FALSE","(10.3) Drainage","Lot 004 - ""D"" Drainage line","Subgrade & Proof Rolls"
"c802dddd-625e-4ec6-b11a-b1f42c60c2ed","","not-started","General QA Checklist","checklist","FALSE","FALSE","(10.3) Drainage","Lot 004 - ""D"" Drainage line","Subgrade & Proof Rolls","""D"" Drainage Line - Subgrade Compaction"
"6e2b21e4-cb27-46bb-beaa-8ad8bf796b19","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 004 - ""D"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (D1 to D2)"
"ecaa03fd-e142-4e0c-8dc3-67306c428da0","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 004 - ""D"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (D2 to A5)"
"ed00401e-7d69-4e3f-ae56-a34c448f39d7","","not-started","RR-SEPD-BESS-FIC-005-01 - Drainage installation","checklist","FALSE","FALSE","(10.3) Drainage","Lot 004 - ""D"" Drainage line","RR-SEPD-BESS-FIC-005-01 - Drainage installation"
"b1934cfd-b8b3-4cc9-b62e-94fabbc3dc71","","not-started","RR-SEPD-BESS-ITP-005-01 - Drainage installation","checklist","FALSE","FALSE","(10.3) Drainage","Lot 004 - ""D"" Drainage line","RR-SEPD-BESS-ITP-005-01 - Drainage installation"
"805cf71f-bcd5-420b-83e9-046edb9a873e","","work-in-progress","","folder","TRUE","FALSE","(10.3) Drainage","Lot 005 - ""E"" Drainage line"
"21e909e9-72a3-45ab-a956-a6e4c1c75c0f","","work-in-progress","","folder","TRUE","FALSE","(10.3) Drainage","Lot 005 - ""E"" Drainage line","Subgrade & Proof Rolls"
"6cab7491-1043-48fa-9b1b-1873094e4e8b","","work-in-progress","General QA Checklist","checklist","FALSE","FALSE","(10.3) Drainage","Lot 005 - ""E"" Drainage line","Subgrade & Proof Rolls","""E"" Drainage Line - Subgrade Compaction"
"76cbb359-3831-44fb-b2d8-e1aea5d25a5c","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 005 - ""E"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (E0 to E1)"
"09653489-671b-47ae-944e-0d70d7c22267","","work-in-progress","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 005 - ""E"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (E1 to E2)"
"75453405-45ac-49ac-9b2f-156b11fa53b4","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","(10.3) Drainage","Lot 005 - ""E"" Drainage line","Subgrade & Proof Rolls","ROBAR FIC | Subgrade | Proof roll (E2 to A6)"
"7dc7299a-d46e-4455-a093-4014d4cf5153","","work-in-progress","RR-SEPD-BESS-FIC-005-01 - Drainage installation","checklist","FALSE","FALSE","(10.3) Drainage","Lot 005 - ""E"" Drainage line","RR-SEPD-BESS-FIC-005-01 - Drainage installation -"
"0f20717b-7934-4b7e-b383-a9dcb0940e22","","not-started","RR-SEPD-BESS-ITP-005-01 - Drainage installation","checklist","FALSE","FALSE","(10.3) Drainage","Lot 005 - ""E"" Drainage line","RR-SEPD-BESS-ITP-005-01 - Drainage installation"
"37da8e01-3317-4e23-b8c7-0d7441f6056b","","not-started","","folder","TRUE","FALSE","(10.3) Drainage","Lot 005 - ""E"" Drainage line","Site Pictures - E-0 to E-1"
