Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,
3440a4e5-1db3-484a-97a5-a24d1d238451,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 8,B305,Sliding doors
0d3db0be-f937-4150-87ec-eb773f4c3bbc,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 8,B305,Fixed screen
3ceb820b-8d17-4e6f-a1f0-d40953d1b797,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 8,B305,Deck balustrade
8db61c45-8806-456a-b384-e7cd5b88ee58,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 8,B305,Main shower
6e4b65d2-cf68-459f-b037-c10d00d0b5a8,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 8,B306,
f0ce4cbb-b54d-4b33-bb4c-9414373c9762,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 8,B306,Sliding doors
316fee9e-3b7c-478f-98fd-eac197733552,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 8,B306,Fixed screen
abeeb7f7-3af7-4e20-8388-cce0954f9d64,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 8,B306,Deck balustrade
3a109bbb-b134-4d2e-9ded-02e37d1d79c2,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 8,B306,Main shower
a8202416-382c-45f2-a2f9-4b0f904ecdae,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 9,,
ec5b9cc0-a504-4abd-9c9e-d3750da7769b,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 9,B301,
caa5f1b3-91fb-4be6-982c-0af019d87dfe,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B301,Sliding doors
3c513d21-3ca7-40d7-8ab9-1ecd07e953f6,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B301,Fixed screen
f56bcd5b-1357-4025-a540-15cce9012039,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B301,Deck balustrade
14407b37-f97e-455b-8d4a-0e61d51ed500,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B301,Main shower
0a0ae5d4-6df4-4537-8292-64257efaa8f0,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 9,B302,
1f9fc34f-87a3-48ad-ab4f-3abb3ef973bc,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B302,Sliding doors
3cbfbcd6-a02e-40bd-999e-a066d913b4e3,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B302,Fixed screen
3c5d1393-d92a-4430-856f-dbf74c365584,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B302,Deck balustrade
ffb77a3f-2c1e-48cd-a8fd-372f2ccb8437,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B302,Main shower
8481a2f4-da11-4fc5-9391-554debf78a29,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 9,B303,
b4b12133-4f15-424a-96a4-021e614279fe,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B303,Sliding doors
5a98ce1d-45b1-455a-8c88-3827f5ef6a6c,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B303,Fixed screen
fcfd23ee-3edc-4e29-9fb6-171a8ed5e598,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B303,Deck balustrade
3a991e2b-4d92-4b6f-a996-ed74ed8b4347,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B303,Main shower
0a3c444a-1182-4bd9-82ad-eaf1f8328262,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 9,B304,
c4295154-14a4-476d-9043-6754d28d9f65,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B304,Sliding doors
4aa3d47d-9151-40ab-b62d-26fe0deade83,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B304,Fixed screen
159b8980-c953-4f9b-a9c5-0919e7ebcf58,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B304,Deck balustrade
a87f8d52-f6f1-464f-b355-23289c9b4a98,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 9,B304,Main shower
afaf202d-3517-480b-9f35-5c91bd03ee17,,fail,,folder,TRUE,FALSE,Site QA,Level 5,,,
25d98cc2-6dda-4c8a-a334-ae7f9ecaa9ee,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 3,,
615bf425-c492-4f93-b232-6ad5bed16401,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 3,A405,
195590c7-f8e0-4fc6-9aec-633d82796fcf,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 3,A405,Sliding doors
c099bcc1-f4e1-4af2-afbf-2b7d00735b4c,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 3,A405,Fixed screen
e4057a48-70ae-4909-9320-73562b4b417c,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 3,A405,Deck balustrade
640689ae-4f99-4100-a818-489f35ebe044,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 3,A405,Main shower
82e8730d-4906-429d-b52f-875c3bd69118,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 3,A406,
0836a7cd-e283-4c7b-97cd-22889c185719,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 3,A406,Sliding doors
844b3b9c-a79b-4754-85c8-cbdb5f76f24b,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 3,A406,Fixed screen
1207d03d-8f2b-42db-980c-4f4ad3d2c58c,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 3,A406,Deck balustrade
252313f4-339c-4828-be85-76e2cf9968cb,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 3,A406,Main shower
0d35a1f9-591f-45a6-8993-10cdffba9588,,fail,,folder,TRUE,FALSE,Site QA,Level 5,Zone 4,,
883846f5-a484-415b-ac0a-2bf23b2202e4,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 4,C410,
18ba23c8-3234-4631-82e7-275c512b73bc,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C410,Sliding doors
5ebbaefa-6f39-4865-a9cf-d5b3b93ab716,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C410,Fixed screen
ca80fd0d-29ca-404e-bf51-17476b4df247,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C410,Deck balustrade
dea63b29-9677-4da0-94c1-d12cf6f6ba16,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C410,Main shower
6d85ff3e-ac0f-4a04-88cd-9b8838ac5611,,fail,,folder,TRUE,FALSE,Site QA,Level 5,Zone 4,C411,
f590d597-0112-42cd-b7a5-88d8973f5650,,fail,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C411,Sliding doors
e886f9e0-9b03-4850-8cd7-bd946eb2b4f6,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C411,Deck balustrade
5a58453b-477d-4a4c-97ec-75f512d94143,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C411,Main shower
175ce81d-979d-429c-9df6-68b8d35c2a0d,,fail,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C411,Ensuite shower
90a01f1e-6652-43e3-8eeb-4d45aab0f152,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 4,C412,
52cabb88-390d-455d-9fa0-d7b00a47dda4,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C412,Sliding doors
61c677b6-ad44-493d-b829-249c62922fe8,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C412,Fixed screen
dd7d055e-0f9a-4408-8608-087b3e64c39b,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C412,Deck balustrade
fceff3b2-bb7c-473b-ac00-bbcffdaf09e2,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C412,Main shower
76f54b19-6f17-46be-8119-6e526ba32912,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 4,C412,Ensuite shower
46557555-9c9d-4ae1-ac32-5b69f8635622,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 5,,
0ffcae2c-6a97-4bcb-9d7e-53689c17924b,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 5,C405,
04c37c85-a5eb-49a7-9086-52fb70730258,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C405,Deck balustrade
6f95aa15-b3b7-443c-9c26-65c0637eb12f,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C405,Main shower
5d1a09a0-a8dc-4f40-9b20-cc22d4c8267d,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 5,C406,
39f689a1-3b6d-488c-9c4e-e2a26d57aa02,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C406,Sliding doors
bbedb999-498f-4e8d-947b-bcdedd98943d,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C406,Fixed screen
e29e0bdc-6eb3-40e1-8856-9da0a3629e82,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C406,Deck balustrade
c3ff4acb-d8d7-4193-83ac-3765cec04570,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C406,Main shower
9391fab0-913b-45d3-b102-360b74a39fc4,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 5,C407,
8db5d43b-d11d-4f23-8515-b39f7693e0b0,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C407,Sliding doors
a8f0f432-9088-4763-88c1-d0e5e5f95eab,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C407,Fixed screen
dd98b705-80c4-423a-bb19-0fd6757d53df,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C407,Deck balustrade
67e453cd-1b28-4f5f-abac-a5e12bb4caad,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C407,Main shower
6750a727-6007-4488-8366-61ee1f395716,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 5,C408,
94a7c556-30f0-41bb-8530-9ec7d08de847,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C408,Sliding doors
cc28d889-ecc1-4546-89c2-5a7df804fc70,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C408,Deck balustrade
05d7a6d4-cfe0-4dee-bf6a-7e3951e418b2,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C408,Main shower
942c8293-03dc-4a4c-a802-1cf3a2f8c27e,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 5,C409,
2fe3678f-2048-4185-9153-0b02e44d3ca4,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C409,Sliding doors
683f6d5a-b3a9-452c-8a1a-b0de88e6b48c,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C409,Deck balustrade
bdb976d7-aeff-4605-bc02-e067bf6d432c,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C409,Main shower
d2fff2d1-a630-40a0-9771-5d614286e486,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 5,C409,Ensuite shower
147b358b-ef15-45ce-8c0f-3916723d8f4c,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 6,,
4e5c4043-82c9-4ff9-bf90-ab02d12cf8e4,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 6,C401,
08c82cee-a9eb-4464-967e-13a1800e457b,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C401,Sliding doors
521c5e1a-0e45-4b2d-a99b-3cc6d23fcf39,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C401,Fixed screen
9b721225-2ec1-4b71-a38e-1f200471d1e0,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C401,Deck balustrade
a7489cad-ee1a-4650-bc35-0f466e0f8a11,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C401,Main shower
01c3aad9-eac7-453f-a880-dbcd67cee72b,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 6,C402,
de8e7627-74c1-462c-b89f-78cb2a93e97d,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C402,Sliding doors
bc1632f8-adce-4f50-8ac3-d6e986dc3266,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C402,Fixed screen
5164f239-7ab3-491d-845a-89cc56bb7b6a,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C402,Deck balustrade
1756854c-5d7a-4ed9-877d-12ea66de4933,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C402,Main shower
e3279716-bde2-4377-a74b-956f37f61da9,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 6,C403,
66c75276-5b31-4b53-be91-a9537c3302c6,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C403,Sliding doors
667162a6-132d-4b7e-aad6-68d8a65aa628,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C403,Fixed screen
88fa5638-3dcd-4ee2-943e-6306e71fe2bc,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C403,Deck balustrade
38d2e329-a14b-47f3-af4d-7414637eac4f,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C403,Main shower
acf7ee12-99de-4de6-9c89-c380def95523,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 6,C404,
21b877dd-76f2-4b96-834a-b707624b932f,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C404,Sliding doors
ca1c3717-95a3-4e32-a801-af76dff2f3e1,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C404,Fixed screen
e13d557b-243d-440e-ac32-741e5a9912b4,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C404,Deck balustrade
4113e419-51ec-4a78-a7d1-2c72d95e8eb2,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 6,C404,Main shower
a1576636-7957-40cd-8ec5-8268c0160448,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 9,,
f1430b4a-0a5f-4a19-9a4d-493a224e4eba,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 9,B401,
d87d321d-80a0-4ec2-9808-006c2b381eb2,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B401,Sliding doors
86aa1ada-b681-4cd6-ac0c-176d30a5780e,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B401,Fixed screen
744cd70f-73be-42f8-8ef0-cf1f55d9cdb5,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B401,Deck balustrade
ccc6511d-9d4e-4f33-b82f-0ac8e949e5d6,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B401,Main shower
59e6a6e5-b360-4bad-ab16-3d89005a77f0,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 9,B402,
af39ca3e-1137-4c52-a308-fb9a4f023d8d,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B402,Sliding doors
7e602f6c-b7e7-47bc-9fc5-08b9852fa178,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B402,Fixed screen
e3a3f6fe-db9a-4559-b0d3-075c83612428,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B402,Deck balustrade
75f7dbcc-a335-4755-9374-c6df1d22eb66,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B402,Main shower
2982c4cc-3e95-47ca-a151-d7881a5d4aa5,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 9,B403,
f49e5c31-cecc-4f06-b9c8-61fba0f60109,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B403,Sliding doors
118615fd-385c-48f7-bc62-90fa51587e17,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B403,Fixed screen
d43c882f-1ef4-4861-9f21-69b08da8a05c,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B403,Deck balustrade
2bc91535-9b63-4041-adbf-e4554cd713fa,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B403,Main shower
4caef2e5-ac4e-440c-9851-c85877e09157,,pass,,folder,TRUE,FALSE,Site QA,Level 5,Zone 9,B404,
4cd41de1-71fc-4ae0-87cb-3bb181c19b4a,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B404,Sliding doors
ca6dcf07-e3b9-4649-8fc0-d3a17159dfb3,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B404,Fixed screen
e3ba5124-789f-475f-9083-6d82748089cc,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B404,Deck balustrade
4cd7cf98-112f-4554-b9bc-3ab593d481ee,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 5,Zone 9,B404,Main shower
c92f7920-f484-4c27-9f1a-efb9481e4262,,pass,,folder,TRUE,FALSE,Site QA,Level 6,,,
c1d4bb3c-3934-4a1d-b087-ccb6ae4f01b7,,pass,,folder,TRUE,FALSE,Site QA,Level 6,Zone 5,,
9ea027ee-dba6-4547-99ad-77b3f72685a4,,pass,,folder,TRUE,FALSE,Site QA,Level 6,Zone 5,C502,
914a426b-984a-40f8-b9fe-684b95c9a5d9,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C502,Sliding doors
f728c770-bfc6-44d7-a27f-faac3fd5d73e,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C502,Fixed screen
26569c04-d6bb-4e60-a065-cc6748b4e2d1,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C502,Deck balustrade
46999316-e1b2-48a3-8830-8b00dff0673b,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C502,Main shower
8eb167ca-4742-40d2-affc-01665b28d8b8,,pass,,folder,TRUE,FALSE,Site QA,Level 6,Zone 5,C503,
e82bb478-30c6-4283-8093-b3f0155ed2c6,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C503,Sliding doors
aa845d4f-ef21-4412-beca-39d6286d0e19,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C503,Fixed screen
c7f7e21f-73ba-4cdb-b3ae-bd00b1499e61,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C503,Deck balustrade
debba8cb-af79-43e1-8864-ec60095a4b03,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C503,Main shower
58e22fe1-8c9b-4bdf-a59c-e48ba3ca48d2,,pass,,folder,TRUE,FALSE,Site QA,Level 6,Zone 5,C504,
471bd16d-5d2b-4220-bde6-0cce996d1a42,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C504,Sliding doors
a50c7a72-0be7-4a32-9598-e4194fed42ee,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C504,Fixed screen
81a960c4-5c21-40e2-b5ef-02ffecdeefc0,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C504,Deck balustrade
e2ca60f3-6bf9-43c7-99d6-1f83c1cfed68,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C504,Main shower
dac2aea5-6c03-4c86-9038-879903af6696,,pass,,folder,TRUE,FALSE,Site QA,Level 6,Zone 5,C505,
c15e4e1f-4fab-41b2-bfe6-e085f4c9173a,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C505,Sliding doors
34413be6-6e69-406e-9c57-a4822389debd,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C505,Fixed screen
3dfe9c59-d845-49bc-b158-bf7b0da2dbc3,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C505,Deck balustrade
5700f581-fc6b-4930-968a-798b3e3a6d2c,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 6,Zone 5,C505,Main shower
