"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"033b513e-b7bd-4cc1-a624-91ce536cec57","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"882fb680-ca04-4375-a472-e86b804a7761","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","B6"
"0e2e8bc1-4798-421f-8239-ebdebdc27664","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 17","AC-L17-07"
"a7843c9a-7529-46d2-8f27-ad3b32e7edea","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 17","AC-L17-07"
"5956b84f-5ef3-484b-a4e9-ad3b19759d44","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 17","AC-L17-08"
"8394820a-fccb-43f5-bbf0-1c4e4f1a8db6","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 17","BS-L17-1"
"d2c32345-3582-4d59-9397-e344f3346336","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 17","BS-L17-2"
"0b6ffa23-c525-4aa8-9bdc-3a59d8890f87","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 18"
"9e07e8d4-a11e-4863-9316-02e2d1326157","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","TEF-18-01"
"79bd9188-9bc9-4ee6-be38-296e612776b1","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","TEF-18-02"
"f76773c0-04f2-4343-8ba8-5504ac641c49","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","TEF-18-03"
"cb1e8120-03d1-46e3-95d9-1fea97071f50","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","TEF-18-04"
"4fb6ef54-b498-4eaf-9e95-617d5dceeafe","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","TEF-18-05"
"225c65ce-c3e0-4837-8224-7a3cf761c9dc","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","TEF-18-06"
"3e229514-b1b0-4d39-83b4-d149bc78f6d1","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","TEF-18-07"
"3dd61207-5997-4a36-9fd7-7ce85f760215","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","TEF-18-08"
"17970b92-93d8-4650-8e89-15bfdd088d9c","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","LEF-18-01"
"5e22b375-141f-4843-8d0d-e097b8ba3abd","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","LEF-18-02"
"c3041279-cfbd-4a62-9dee-e8821aaa7499","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","LEF-18-03"
"b2eb7448-657e-4e0e-a285-7a15b531079c","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","LEF-18-04"
"88ebd125-e53d-4b9d-b71a-3e4c1d556a1e","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","LEF-18-05"
"1b7bc1b5-bd98-459a-af6e-c85d3dc2241f","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","LEF-18-06"
"d49f7f73-1e02-4eb9-9b33-dd63547b6b52","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","LEF-18-07"
"5c4a5e5d-5a2c-4316-8dcd-1eabd1145cb5","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 18","LEF-18-08"
"b7d89e03-b3fa-4cda-866f-5a67dd2bacd9","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","MDB-18.01"
"48e34d8e-a565-48fc-9c2a-7178b6ec101b","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","MDB-18.02"
"04545df2-5c7f-4254-ad0a-b1933214525d","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","MDB-18.03"
"e689f6cb-35a7-48f5-997e-6991bdbd707e","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","MDB-18.04"
"a6c4a6bd-b377-44ac-b876-01251aa5dd3a","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","MDB-18.05"
"252bf01c-2852-4944-8cf3-5885650c19da","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","MDB-18.06"
"cde8f0ea-431f-4ae3-aa24-8d70b38951a9","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","MDB-18.07"
"2a63f2f3-f0b4-47c4-8d47-838b2475f139","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","MDB-18.08"
"6f2502b8-40fb-4793-ac92-40e35dc6a46d","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","FD-18.01"
"b0aec243-ee5e-494b-b05c-e5072e9f8b55","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","FD-18.02"
"3a197a2e-2023-4819-88de-68f2eb339d8f","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","FD-18.03"
"cb2190eb-6ab4-49c8-b563-94c39e429275","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","FD-18.04"
"9b9f0576-b5cf-400e-a8d4-71a3ca5972e4","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","FD-18.05"
"0c31ffb1-86d0-4f8f-b62c-9d32b514e553","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","FD-18.06"
"fa1b4274-6849-4e65-9074-fb42df6954f1","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","FD-18.07"
"0293f35c-3ddc-411f-b204-256a37b87f0b","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 18","FD-18.08"
"18a05e88-21bd-4101-ac00-150089d94e1a","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 18","AC-L18-01"
"a4d1f67c-914f-4e26-a5f0-aa252b876a8a","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 18","AC-L18-02"
"de5d5d17-3fc8-434f-a2ea-3c1399178d8a","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 18","AC-L18-03"
"630a5eff-1afc-4230-b8e2-f5dd5a279e66","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 18","AC-L18-04"
"f6bc6a42-947c-4dfd-ad5b-086d061011d8","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 18","AC-L18-05"
"eaa2a6fa-a99c-4f3f-af05-90d35f9e0c3f","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 18","AC-L18-07"
"944bc3da-9204-4b7c-a0b7-cd26cacf247a","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 18","AC-L18-07"
"a9e64afa-1679-4df1-b045-7f327370a2d4","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 18","AC-L18-08"
"0014ddc1-2b00-4004-821b-9286cf06c883","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 18","BS-L18-1"
"5b1a2264-9755-46a4-b8ec-c7dd0f1ec59a","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 18","BS-L18-2"
"5851a8be-27d2-4490-9be3-561212f6abb0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 19"
"2f58ae4e-e4d8-41d0-91cf-c68f2fe88135","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","TEF-19-01"
"ac12bd8e-3eb9-41f0-80ba-7a4f31cf4593","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","TEF-19-02"
"291b8631-2e30-4d20-9825-fbc26a74ed80","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","TEF-19-03"
"cc94a1c0-fdf1-426b-8dfa-e90b76534ca0","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","TEF-19-04"
"6da8a206-2367-4172-a35e-614912bd7a74","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","TEF-19-05"
"c3c0a265-f290-4933-83de-4667efab388e","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","TEF-19-06"
"ff8447f8-3a4e-4316-a68f-bb99dd5663c8","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","TEF-19-07"
"2c1a06f5-1c8f-49fc-b783-555ca96a6a44","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","TEF-19-08"
"f4f1f8e8-cf5c-4aa5-b28f-4639cde2ebb3","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","LEF-19-01"
"55463ede-f772-4ee6-bfb3-546cc78deb97","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","LEF-19-02"
"17f4678c-da9c-4fea-9dc5-b563fc36a367","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","LEF-19-03"
"78ec8195-2b3e-487e-aa97-b5cf8b8cbbd1","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","LEF-19-04"
"6d2c3a5d-8e76-4534-b414-a07e614d0369","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","LEF-19-05"
"517b160e-6367-438a-9a91-66566644cc2c","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","LEF-19-06"
"fc28d056-e168-401a-8be8-57e4f39bfda9","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","LEF-19-07"
"34693900-cadc-4d6e-9bf3-9ccd362331af","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 19","LEF-19-08"
"c239d4dd-4d74-4b71-b1bb-044c1c833f2b","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","MDB-19.01"
"7a462a71-da29-49f7-a5ae-b1627a422c4f","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","MDB-19.02"
"e2a26f8e-258b-4626-912e-b2d8cacfda8e","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","MDB-19.03"
"d8b6a616-138f-4461-823f-0ac4909e49c7","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","MDB-19.04"
"1a6b4ce0-ba78-48f6-bbdf-7dd3e5218ddc","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","MDB-19.05"
"6451f8fa-27ed-4b1d-9b41-df57f3e782b6","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","MDB-19.06"
"8aca7942-02ed-4640-a54e-c5ced69b65a1","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","MDB-19.07"
"e2150f39-45ba-4582-928f-687f898dd535","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","MDB-19.08"
"ad2d866b-d4be-4eb6-b248-033744476536","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","FD-19.01"
"f511ede0-c65f-4875-8fa5-027308e0a049","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","FD-19.02"
"fa1469aa-ba3f-456f-9321-670257037080","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","FD-19.03"
"b5bf2563-a297-4bd4-9ee7-f78d5f8a69d9","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","FD-19.04"
"e1e0ec20-6434-46af-ab37-70615118a576","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","FD-19.05"
"3d67af1f-d879-492f-82e3-ec25aa938f6e","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","FD-19.06"
"82c16e2d-47d9-4c4b-a1bf-f4cba5d2f209","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","FD-19.07"
"5a5cfe55-6601-4be0-a8ab-5a13dd3e4581","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 19","FD-19.08"
"ae2faa49-4bb9-4317-b517-1c536f8783a3","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 19","AC-L19-01"
"2b7a7477-03ba-4245-9427-dea7cf399070","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 19","AC-L19-02"
"6375cae3-766d-48e8-b129-f5d37269b544","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 19","AC-L19-03"
"49adc6dd-d25d-40cf-9a42-d1f4af4d2ea8","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 19","AC-L19-04"
"23edc511-f74a-486d-9944-bbfba9fc5bdb","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 19","AC-L19-05"
"7627eced-fb64-4f58-884a-2f6a0e15ae3e","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 19","AC-L19-07"
"5a961249-69a4-44d4-b81b-34879de78bce","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 19","AC-L19-07"
"c872e36e-3d59-4af9-8792-7a5bacaaff0a","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 19","AC-L19-08"
"252c4633-ef57-49e2-a74f-50f01d60eab3","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 19","BS-L19-1"
"773d3569-24c4-4836-be3b-cdd13737791d","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 19","BS-L19-2"
"d3eda616-51bd-4294-9628-7283af84865e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 20"
"2a96b66b-b4ca-41ae-aabd-09f171ed536f","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","TEF-20-01"
"c5eccdbc-588f-4312-b5a4-3d66a36a3011","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","TEF-20-02"
"129ab69c-cc73-4328-9578-a3bcf1d89c0d","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","TEF-20-03"
"6058dcf1-635b-41d8-a697-895bcf2fc685","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","TEF-20-04"
"eeeff8ff-3957-464d-9b91-29f2c149554d","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","TEF-20-05"
"70d7c2c9-f9b3-4c41-b011-707e0e317f34","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","TEF-20-06"
"a74e73be-4d63-4178-ad9a-de86e464b533","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","TEF-20-07"
"7caf1e8c-95ca-4263-a76e-6e5272db6910","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","TEF-20-08"
"c7f3be8b-a790-42dc-95a1-a6bc8b8a82f2","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","LEF-20-01"
"5d0e2edc-b6f7-4682-81bf-38a671c8421a","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","LEF-20-02"
"334a2f8a-3c5e-4b5c-8115-4c53304684e2","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","LEF-20-03"
"97742e8e-af4b-4401-88a8-e9515d67fafe","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","LEF-20-04"
"a850d955-5280-40d2-bf9b-b263e43e0939","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","LEF-20-05"
"f3b2cd83-794e-4847-abf3-9d12db8e3c99","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","LEF-20-06"
"0a5df13a-8763-41f2-82b4-fb8d3f818179","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","LEF-20-07"
"27b1104e-160c-4787-8e0b-7fdae41d68ec","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 20","LEF-20-08"
"c3c7e314-5cea-4ecd-90e4-fa73388e73ed","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","MDB-20.01"
"6ee12aa9-1c90-4b05-84f1-9d5c2e5793bb","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","MDB-20.02"
"c750b095-bb9c-4f61-ac61-08cf801c6536","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","MDB-20.03"
"6f0866ab-4e11-4886-9a56-f77e98a478ab","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","MDB-20.04"
"cb338ac0-7403-4d47-ae30-abfdc4e3bddf","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","MDB-20.05"
"cd225a80-7bb1-4e8f-aaa8-f3454198ee75","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","MDB-20.06"
"9bf58636-82ac-48a5-ac0f-aa2ef7474b20","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","MDB-20.07"
"bcf56b2a-eb70-4761-9c06-a19d9ab29b4f","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","MDB-20.08"
"af2c3a62-9e31-4624-9e79-16485d72372e","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","FD-20.01"
"2f544bec-4fce-4ddb-9659-1199fb9656bc","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","FD-20.02"
"5e9c2adf-41c3-456f-a03c-d22c0300d0c0","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","FD-20.03"
"bddbf568-4a1a-43c0-a26d-09e1b6c1d781","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","FD-20.04"
"dd6d7361-f811-4721-b29e-45ad5e0ee5b9","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","FD-20.05"
"f07c0b3b-b6a6-4577-9e50-69f1976a0172","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","FD-20.06"
"e4f9b910-4b77-49bb-b5c8-e3a37dcd41d3","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","FD-20.07"
"352e2b1d-5ed7-457d-8f20-e56a9481dd00","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 20","FD-20.08"
"af289a40-f423-4f44-a415-1e3b3c5c5d8b","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 20","AC-L20-01"
"b8b24a20-1b67-4923-8d2f-b4ebed525c2e","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 20","AC-L20-02"
"c63a822d-3fc2-4b42-a8e1-b7c8416ffa0b","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 20","AC-L20-03"
"025e433b-580c-4370-ba0a-f995e0fb5eec","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 20","AC-L20-04"
"bff70071-af85-4864-9f94-352749c2605f","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 20","AC-L20-05"
"395ef390-a647-42a6-991e-4b08fb72ec0c","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 20","AC-L20-07"
"ac620cbc-be85-4ad0-bdae-277c6127319f","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 20","AC-L20-07"
"103f0fa6-ea55-477d-9f24-2f19371fd84b","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 20","AC-L20-08"
"83dfc7bd-cc10-4337-8e47-282c8580fecf","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 20","BS-L20-1"
"b63f19b3-0671-4cde-abd9-5fb9a7832cfa","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 20","BS-L20-2"
"902f5020-3f9c-4bae-8aa4-9dbc4eb5a6cb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 21"
"61f25b00-e3ea-4888-bf05-c9659a0280b3","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","TEF-21-01"
"7742e453-4b69-4c94-b55c-e8263bbe6cdc","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","TEF-21-02"
"f30a6c35-cfa9-4bbb-b5af-dbc6510fabd9","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","TEF-21-03"
"8a14dadc-4897-41e1-bab3-126df357a2be","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","TEF-21-04"
"746c7ddb-f98f-4796-81a4-b5cabc104ff4","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","TEF-21-05"
"606238dc-41a6-4e07-9b34-07fb39d33b42","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","TEF-21-06"
"22a3f7ff-ec8d-4d5f-8f98-f9107dcfbfe0","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","TEF-21-07"
"0540a57c-13e0-459d-8a1a-c567818566bb","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","TEF-21-08"
"766f15d7-d245-4b72-998c-e5b441518a8f","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","LEF-21-01"
"3934a8f6-1d70-4ce2-8743-eb8ed0d53fdb","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","LEF-21-02"
"47e951a8-c085-48b8-ae13-8a50a9b72300","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","LEF-21-03"
"2eec42ef-545e-441d-acad-bf1b54c019fe","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","LEF-21-04"
"a7644f3d-6ce3-43b6-abb7-9f83632665c9","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","LEF-21-05"
"ae509595-50f2-4582-b4ba-f0dfd13c8b7c","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","LEF-21-06"
"fd5e5757-9c1a-4d72-846c-7a9a59d7ef7b","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","LEF-21-07"
"c812e38a-6bfe-45fc-87a8-12998b29d049","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 21","LEF-21-08"
"02225b6d-ca05-461f-baaa-d600f917536d","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","MDB-21.01"
"d9f9c1bc-315f-43ec-b6d7-2fffd91a3f34","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","MDB-21.02"
"21336f0e-30fc-47f0-9553-5ea8030004fb","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","MDB-21.03"
"279f00e0-ce68-4453-b19a-377231979ed8","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","MDB-21.04"
"5bf625eb-c8f8-4762-85a4-66a3679a1754","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","MDB-21.05"
"4d996e8a-60fa-4b48-96f5-4621e4a32e47","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","MDB-21.06"
"a843949a-072c-4ffb-a740-895ca09bbe01","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","MDB-21.07"
