"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f4072f4d-8669-4774-8bf4-1c7f30b2aaf8","","not-started","","folder","TRUE","FALSE","STAGE #1"
"d79fecfb-1328-431a-b8a9-d17d48dd85d8","","not-started","","folder","TRUE","FALSE","STAGE #1","#18 W019-2 MC2 019"
"cd643766-59ed-4ff5-8d20-2b112136efbf","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #6","#95 D113-1 CC6 113","Glazing"
"deb118d3-49f7-45ce-9fd9-b03cd044abf3","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #6","#95 D113-1 CC6 113","Performance Tests"
"398ec25e-4823-4870-9f09-ccfff45d28eb","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #6","#95 D113-1 CC6 113","Handover Checklist"
"051f17c4-c099-4875-8b68-1661382c3607","","not-started","","folder","TRUE","FALSE","STAGE #6","#96 W112-1 CC1 112"
"5567edc4-0758-4266-ae4f-68543d43c162","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #6","#96 W112-1 CC1 112","Pre Install Checklist"
"88c11d1a-6ddd-459b-9448-b6e97abf6636","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #6","#96 W112-1 CC1 112","Installation"
"e48cdc37-9516-412e-818a-721b02eec2e9","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #6","#96 W112-1 CC1 112","Glazing"
"51b3edf8-b99d-4a8d-bc0d-96ea28a1b35f","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #6","#96 W112-1 CC1 112","Performance Tests"
"906d96a9-21dc-4b19-ada4-f294857a7e89","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #6","#96 W112-1 CC1 112","Handover Checklist"
"afcbe49b-732f-406a-a5b6-4ad2acda1c20","","not-started","","folder","TRUE","FALSE","STAGE #6","#97 D111-1 CC7 111"
"2621f9dc-a664-48d1-b255-e3d76fac2910","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #6","#97 D111-1 CC7 111","Pre Install Checklist"
"7dfa854a-78ef-4e25-a3cb-bb8b00453f54","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #6","#97 D111-1 CC7 111","Installation"
"9cf3de27-0a64-4803-8c4a-1e82f9a29c4e","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #6","#97 D111-1 CC7 111","Glazing"
"8a5a138d-87b5-433d-831b-62f884fbe5ba","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #6","#97 D111-1 CC7 111","Performance Tests"
"9f6014d2-c528-4a90-ac04-251dc0636c80","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #6","#97 D111-1 CC7 111","Handover Checklist"
"ab3abdbe-0e1b-462a-8144-5962a9a36e51","","not-started","","folder","TRUE","FALSE","STAGE #6","#98 D111-2 CC7 111"
"fd3befb1-957e-45d3-8362-0d665b7196ce","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #6","#98 D111-2 CC7 111","Pre Install Checklist"
"26468237-8ed2-4c1e-8810-6c4a5d9a5047","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #6","#98 D111-2 CC7 111","Installation"
"61af57e1-53b1-4171-a2b5-599eac68939f","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #6","#98 D111-2 CC7 111","Glazing"
"13078076-051d-4bdb-a4f2-aa5bd6bba854","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #6","#98 D111-2 CC7 111","Performance Tests"
"189d3c2b-9b41-404e-88c0-72c85ef1138c","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #6","#98 D111-2 CC7 111","Handover Checklist"
"bcb55f22-9599-4e5e-aec9-45a581a27300","","not-started","","folder","TRUE","FALSE","STAGE #6","#99 W111-1 CC7 111"
"2922ad82-8dc2-4432-9f95-84e84cd8b447","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #6","#99 W111-1 CC7 111","Pre Install Checklist"
"237f0edd-e6dd-446f-b0be-8fcc4b8b664d","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #6","#99 W111-1 CC7 111","Installation"
"32048fb0-282a-41c8-a046-3090184282e3","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #6","#99 W111-1 CC7 111","Glazing"
"efb833fa-23df-4f96-8664-5746fc84f3c9","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #6","#99 W111-1 CC7 111","Performance Tests"
"d3266cfb-4d48-4290-abfe-06ba097d6856","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #6","#99 W111-1 CC7 111","Handover Checklist"
"52e8d641-c8e3-4585-8876-2881c9c0a017","","not-started","","folder","TRUE","FALSE","STAGE #6","#100 D110-1 CC3 110"
"29db7bbf-6aa0-4dd2-86d2-70ba3c96373d","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #6","#100 D110-1 CC3 110","Pre Install Checklist"
"bc29342c-7782-48bd-b565-23a7a98e98cb","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #6","#100 D110-1 CC3 110","Installation"
"ee31a54c-2500-4259-a04a-672b1068f833","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #6","#100 D110-1 CC3 110","Glazing"
"0d053a0e-f498-4bb2-b077-8749c481c428","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #6","#100 D110-1 CC3 110","Performance Tests"
"eb820fb1-07f2-41cb-9543-a2c4826e9e4b","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #6","#100 D110-1 CC3 110","Handover Checklist"
"33268a71-18c0-469c-8e6c-e747b4f9fa9d","","not-started","","folder","TRUE","FALSE","STAGE #6","#101 D109-1 CC3 109"
"7a3bb8be-1186-4759-911e-047c57c11a0c","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #6","#101 D109-1 CC3 109","Pre Install Checklist"
"4a74f2b9-f486-4c9f-b573-f28cbd503c5e","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #6","#101 D109-1 CC3 109","Installation"
"feaf31a1-723c-4539-b565-8b7fe246623e","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #6","#101 D109-1 CC3 109","Glazing"
"0279f835-fdff-4c6e-b39a-4fb4c165be47","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #6","#101 D109-1 CC3 109","Performance Tests"
"c8e0081f-aed9-48d6-84c2-956dcd0208a1","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #6","#101 D109-1 CC3 109","Handover Checklist"
"aeb5d519-a9b4-42fe-99a1-0890218964b4","","not-started","","folder","TRUE","FALSE","STAGE #6","#107 W1119-2 Dining - Care 1 1119"
"9224c593-aa34-40d4-9c44-ec7c746e4763","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #6","#107 W1119-2 Dining - Care 1 1119","Pre Install Checklist"
"6f7da4dd-2da2-4967-9a60-9bb6cbbe977a","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #6","#107 W1119-2 Dining - Care 1 1119","Installation"
"30c75a79-9615-431e-85b8-d49a9ad5985e","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #6","#107 W1119-2 Dining - Care 1 1119","Glazing"
"0794cd76-39f1-4f60-a8dc-de612d2dba9a","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #6","#107 W1119-2 Dining - Care 1 1119","Performance Tests"
"3d866998-d07a-4cc1-a825-5f54686b9e91","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #6","#107 W1119-2 Dining - Care 1 1119","Handover Checklist"
"8e5b9864-107d-4657-b50b-a08d8f272ad6","","not-started","","folder","TRUE","FALSE","STAGE #6","#108 W1122-2 Lounge - Care 1 1122"
"fc36ac03-29b7-4792-b60b-8d4dd681ac52","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #6","#108 W1122-2 Lounge - Care 1 1122","Pre Install Checklist"
"3124cc3d-d4e5-455b-8c37-1e55b4e07e5d","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #6","#108 W1122-2 Lounge - Care 1 1122","Installation"
"e512e7ec-e5d4-4d3a-aab3-3d8bf9f75bd8","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #6","#108 W1122-2 Lounge - Care 1 1122","Glazing"
"c19c657c-3cdd-481f-a60a-b2f70332f7d6","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #6","#108 W1122-2 Lounge - Care 1 1122","Performance Tests"
"2dc13b84-9c57-41c8-b195-74f91523f5d9","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #6","#108 W1122-2 Lounge - Care 1 1122","Handover Checklist"
"cb46d518-dd0e-47b0-a442-be5134330711","","not-started","","folder","TRUE","FALSE","STAGE #7"
"5510a78f-fd87-4826-92f4-63b17e98dcc3","","not-started","","folder","TRUE","FALSE","STAGE #7","#65 W1112-1 Nurse Manager 2 1112"
"289eea47-6576-48fa-b764-e86bbee7299b","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#65 W1112-1 Nurse Manager 2 1112","Pre Install Checklist"
"c5fe06ff-a9c9-419d-94f8-4e1a01884a17","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#65 W1112-1 Nurse Manager 2 1112","Installation"
"00ba73ff-0bd3-4fc5-8333-27d98fd90bcf","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#65 W1112-1 Nurse Manager 2 1112","Glazing"
"30eeb93c-905e-4d9d-86e4-c585687cd43d","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#65 W1112-1 Nurse Manager 2 1112","Performance Tests"
"b6ff8933-7a76-4999-a293-bf10b3bdc6d6","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#65 W1112-1 Nurse Manager 2 1112","Handover Checklist"
"eee08ff5-a551-42ac-ac72-47ee0d6d866b","","not-started","","folder","TRUE","FALSE","STAGE #7","#66 D108-1 CC3 108"
"f24af68c-c133-413f-8401-b8ac4d8b6419","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#66 D108-1 CC3 108","Pre Install Checklist"
"beb4736c-d730-4092-afcd-15b1e771e829","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#66 D108-1 CC3 108","Installation"
"245eb42e-677a-48ff-a3b1-2e22b4c26b87","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#66 D108-1 CC3 108","Glazing"
"307562c3-e5b2-4c9b-9b18-9d8eb06f3efd","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#66 D108-1 CC3 108","Performance Tests"
"e1e51572-3245-417b-ad70-f5ab8e79140e","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#66 D108-1 CC3 108","Handover Checklist"
"5ec26643-8f99-45a7-8067-89be8461845f","","not-started","","folder","TRUE","FALSE","STAGE #7","#67 D107-1 CC3 107"
"8a50313c-c63a-4257-8b62-142c507a78f7","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#67 D107-1 CC3 107","Pre Install Checklist"
"a5266132-9b50-4c4d-b172-78534ba06a20","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#67 D107-1 CC3 107","Installation"
"6538f594-9f6c-4072-a339-87564dac4b81","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#67 D107-1 CC3 107","Glazing"
"99db42c6-f635-426d-ab07-7d99b21cb24b","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#67 D107-1 CC3 107","Performance Tests"
"06df267d-3967-4591-bffe-3e9d1869ae10","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#67 D107-1 CC3 107","Handover Checklist"
"a3dfed23-b90f-443b-a3d4-844c8e6b2623","","not-started","","folder","TRUE","FALSE","STAGE #7","#68 W106-1 CC7 106"
"f6fd2e15-f843-4d99-ba69-be75af21a1ea","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#68 W106-1 CC7 106","Pre Install Checklist"
"4604575c-1885-4adc-955b-c0ae52d68386","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#68 W106-1 CC7 106","Installation"
"1cc8b146-a7f5-4cf6-8842-d697ed8213c6","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#68 W106-1 CC7 106","Glazing"
"4434762b-869f-42d8-b2db-94be640a504c","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#68 W106-1 CC7 106","Performance Tests"
"09de0246-c1b2-4fdd-b2b8-8abc053117fe","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#68 W106-1 CC7 106","Handover Checklist"
"4ca108ab-33ce-4a8c-954c-669417084e0e","","not-started","","folder","TRUE","FALSE","STAGE #7","#69 D106-1 CC7 106"
"6682e868-0374-452f-8db6-d7c29eca6a06","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#69 D106-1 CC7 106","Pre Install Checklist"
"e06b1d18-f2d2-4d1f-8b6b-a97adfe30480","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#69 D106-1 CC7 106","Installation"
"a0349c1e-4657-44eb-8497-31f2a4accde0","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#69 D106-1 CC7 106","Glazing"
"f8d15d28-efb8-4594-86e1-63217765f9b5","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#69 D106-1 CC7 106","Performance Tests"
"03b95da8-0732-474a-8e79-bbfe7892ef98","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#69 D106-1 CC7 106","Handover Checklist"
"1e50cef8-d79e-445c-8b4f-a0e22acc006c","","not-started","","folder","TRUE","FALSE","STAGE #7","#70 D106-2 CC7 106"
"c0ec2bc9-2f20-40c8-ac70-c0a54c7bba93","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#70 D106-2 CC7 106","Pre Install Checklist"
"b37767a5-3d65-47c9-b6d6-c6c86fe01849","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#70 D106-2 CC7 106","Installation"
"94bffd48-c70a-490c-935a-9decf615ffb3","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#70 D106-2 CC7 106","Glazing"
"18eccc85-ad42-4953-85c2-b3518d8ba28d","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#70 D106-2 CC7 106","Performance Tests"
"9787201b-4ab9-4a5a-8d4b-f7108a037042","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#70 D106-2 CC7 106","Handover Checklist"
"eb8fd966-9081-4e72-b44e-32df9779bdb6","","not-started","","folder","TRUE","FALSE","STAGE #7","#71 W105-1 CC1 105"
"b1727f11-dc43-4f3b-b871-93928598a2a7","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#71 W105-1 CC1 105","Pre Install Checklist"
"03c7ed85-73cf-4b14-8e50-5e7256fded5a","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#71 W105-1 CC1 105","Installation"
"caaaee12-79ca-4b54-945e-35e056f2d8ae","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#71 W105-1 CC1 105","Glazing"
"502c5c06-28fa-4426-81e6-c981f2afc207","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#71 W105-1 CC1 105","Performance Tests"
"3095560a-5b38-4c6b-a8c2-2b6c07ebb7cc","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#71 W105-1 CC1 105","Handover Checklist"
"d82932b0-8481-41a9-9b5e-4327ce0c6154","","not-started","","folder","TRUE","FALSE","STAGE #7","#72 D104-1 CC3 104"
"dfba720c-4abf-4954-93a3-80060a0a3f2c","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#72 D104-1 CC3 104","Pre Install Checklist"
"da3ed51d-7610-4789-9341-bbccb1a4ad79","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#72 D104-1 CC3 104","Installation"
"3fe96859-cf84-4571-9d26-facec3917533","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#72 D104-1 CC3 104","Glazing"
"eabeed35-215a-410a-8c45-0f5bdef986bb","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#72 D104-1 CC3 104","Performance Tests"
"13c43bf0-d01d-41f6-941f-d7b81a4dc5fe","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#72 D104-1 CC3 104","Handover Checklist"
"4fcbff09-2426-4a55-9504-f7ac6527f884","","not-started","","folder","TRUE","FALSE","STAGE #7","#73 D103-1 CC3 103"
"e5a1ffeb-3f28-46dd-a571-0c9143bf74f1","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#73 D103-1 CC3 103","Pre Install Checklist"
"f3024b12-b450-46cd-8ea7-9cd2806665cd","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#73 D103-1 CC3 103","Installation"
"12c5bd74-9576-4f09-983f-8ac05d1167cc","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#73 D103-1 CC3 103","Glazing"
"6d80927d-80cc-4914-a3fe-23b2cf2d21ea","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#73 D103-1 CC3 103","Performance Tests"
"9d1bd56d-28e9-4147-94aa-004bae7d2b82","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#73 D103-1 CC3 103","Handover Checklist"
"43b472c3-466c-4ff9-8214-0464a0eff25f","","not-started","","folder","TRUE","FALSE","STAGE #7","#74 W101-2 CC1 102"
"1192fddf-c97e-42f4-bfae-8e1ca9c5535c","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#74 W101-2 CC1 102","Pre Install Checklist"
"7c096f73-34e2-4d98-a8f3-08f93e78812a","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#74 W101-2 CC1 102","Installation"
"10613031-9f20-4153-9bd2-8484b757a62c","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#74 W101-2 CC1 102","Glazing"
"8add6c26-0f44-4af2-946a-a449939be7a3","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#74 W101-2 CC1 102","Performance Tests"
"4d78dbd6-f036-43f7-b569-965dc3501606","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#74 W101-2 CC1 102","Handover Checklist"
"090c411c-e664-4b3e-b4e0-cb7f6c783c48","","not-started","","folder","TRUE","FALSE","STAGE #7","#75 W101-1 CC1 101"
"655c190f-6ab0-4e59-a550-8b0179908c33","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#75 W101-1 CC1 101","Pre Install Checklist"
"447a146b-ed2e-4189-aba1-fbb0f939e0b0","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#75 W101-1 CC1 101","Installation"
"894ca03c-7a15-40db-8e88-55268d7b680b","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#75 W101-1 CC1 101","Glazing"
"2772d493-ad2a-4ed6-9e77-40cea7059996","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#75 W101-1 CC1 101","Performance Tests"
"4c10efcd-d1eb-420d-ac58-f3c45e3a2dd6","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#75 W101-1 CC1 101","Handover Checklist"
"e97bbbc7-546a-4f05-bb1a-2a3f8350ae58","","not-started","","folder","TRUE","FALSE","STAGE #7","#102 W1115-1 Meeting Room 3 1115"
"7ef0ede5-ed17-4acf-8dbd-09d5eab6a7ef","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#102 W1115-1 Meeting Room 3 1115","Pre Install Checklist"
"6f754c9d-d23e-4af1-98e1-3fdfe76f96b0","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#102 W1115-1 Meeting Room 3 1115","Installation"
"041767d0-44f0-4ca0-98a7-ee1de0322779","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#102 W1115-1 Meeting Room 3 1115","Glazing"
"149a639b-7f9b-4618-bb23-a36abfbcb680","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#102 W1115-1 Meeting Room 3 1115","Performance Tests"
"727c9e01-c85c-4c90-8cc3-3c50f0bfe8a1","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#102 W1115-1 Meeting Room 3 1115","Handover Checklist"
"462c5aa0-7ee3-4377-9071-89ae60e75583","","not-started","","folder","TRUE","FALSE","STAGE #7","#106 W1119-1 Dining - Care 1 1119"
"82de3101-b6a0-4ac9-9152-2ef611a96755","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #7","#106 W1119-1 Dining - Care 1 1119","Pre Install Checklist"
"e0f094aa-3b83-471c-89f2-5c29ca5e469b","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #7","#106 W1119-1 Dining - Care 1 1119","Installation"
"a03b4ab5-f44e-4704-8e36-ce8c8066e51f","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #7","#106 W1119-1 Dining - Care 1 1119","Glazing"
"3d8c679a-748a-47c9-81e6-585a75c61724","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #7","#106 W1119-1 Dining - Care 1 1119","Performance Tests"
"28273ad0-b00c-47fa-9f65-1170aab250ea","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #7","#106 W1119-1 Dining - Care 1 1119","Handover Checklist"
