"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6f69b477-4022-42c0-853f-fb7bbe343980","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site QA"
"9ef568b4-1073-4238-8132-76c41e82e311","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA","Central Utilities (CU)"
"0609aa43-7e9c-4d7c-bda0-512a984d4dc0","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA","Operations Centre (OC)"
"2b18461f-ace3-45e2-b129-b818740d407d","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Operations Centre (OC)","ITP 001 - Drainage In Ground Grids 02 - 04, A - F"
"c184eb4c-ad53-4a0e-a13f-2a3c78ca57f6","Child Inspection & testing prior to Concealing(6821d901-71e2-47fd-a71f-3254cb7896e6): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(6821d901-71e2-47fd-a71f-3254cb7896e6): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(6821d901-71e2-47fd-a71f-3254cb7896e6): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","Operations Centre (OC)","ITP 002 – Reticulated Systems In Ground (Prefab)"
"b4d0506f-4d3d-41c4-8d8c-378a07a403f3","","checklist-flat","pass","ITP 003 - Drainage Above Ground","checklist-flat","FALSE","FALSE","Site QA","Operations Centre (OC)","ITP 003 - Drainage Above Ground"
"8d1f35c8-a4b8-437b-ae32-6847bc8420b9","","checklist-flat","pass","ITP 004 - Reticulated Above Ground","checklist-flat","FALSE","FALSE","Site QA","Operations Centre (OC)","ITP 004 - Reticulated Systems Above Ground"
"b620e1d0-7a3e-4b71-8fc3-502ba3c6acb6","","checklist-flat","pass","ITP 005 – Fixtures & Fittings","checklist-flat","FALSE","FALSE","Site QA","Operations Centre (OC)","ITP 005 – Fixtures & Fittings"
"917e837d-7853-4347-93e3-569dc8727532","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Operations Centre (OC)","ITP 001 - Drainage In Ground Grids 04 - 08, A - F"
"5976b6e2-1311-41dc-a7a5-800b5e8e2559","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Operations Centre (OC)","Stormwater"
"c47295df-4f37-5a7d-ae90-808ed680ddda","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Operations Centre (OC)","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"49f7ad64-d445-4207-9be3-f11309870ef0","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Operations Centre (OC)","External Sewer"
"26d7b9b3-14ee-522e-8187-2c9effdde2bc","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Operations Centre (OC)","External Sewer","ITP 001 - Drainage In Ground External Sewer"
"193a2d5c-f365-47e2-9333-bde1b39442b2","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA","Reception and Discharge (RD)"
"5a57ecca-9814-4442-90fa-5c8244b01d6e","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Reception and Discharge (RD)","ITP 001 - Drainage In Ground"
"bcb4c025-b52c-462e-92d4-e3212b58343c","Child Inspection & testing prior to Concealing(1f5d9a5d-4e29-44d0-8c9f-be403217ac6a): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(1f5d9a5d-4e29-44d0-8c9f-be403217ac6a): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(1f5d9a5d-4e29-44d0-8c9f-be403217ac6a): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","Reception and Discharge (RD)","ITP 002 – Reticulated Systems In Ground (Prefab)"
"709d51df-c04e-416e-82f5-09a67bfc399d","","checklist-flat","pass","ITP 003 - Drainage Above Ground","checklist-flat","FALSE","FALSE","Site QA","Reception and Discharge (RD)","ITP 003 - Drainage Above Ground"
"7f1724c0-03d1-4313-b7e7-9ffef0882319","","checklist-flat","pass","ITP 004 - Reticulated Above Ground","checklist-flat","FALSE","FALSE","Site QA","Reception and Discharge (RD)","ITP 004 - Reticulated Systems Above Ground"
"d509ff02-b836-4fdd-9915-0ce841fd199c","","checklist-flat","pass","ITP 005 – Fixtures & Fittings","checklist-flat","FALSE","FALSE","Site QA","Reception and Discharge (RD)","ITP 005 – Fixtures & Fittings"
"5258c6df-aac7-44e0-91df-03a6a4f88d3b","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Reception and Discharge (RD)","Stormwater"
"460ffb09-1752-5188-a3e4-51b3b79a1854","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Reception and Discharge (RD)","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"4c437489-18d7-4833-ace3-aa9725999e57","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Reception and Discharge (RD)","External Sewer"
"54d5c34e-155b-5a50-817b-ad0494b70d2c","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Reception and Discharge (RD)","External Sewer","ITP 001 - Drainage In Ground External Sewer + Holding Tank"
"690ce4ce-84ed-4f19-9da6-02a62b1aa397","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA","Recreation (RC)"
"1770bfb1-b765-411e-ab3e-9bc82b793c3f","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Recreation (RC)","ITP 001 - Drainage In Ground"
"80c25f55-4b6b-4204-bd78-1042048ab149","Child Inspection & testing prior to Concealing(8c0c9edd-13cf-49b0-afe0-a8eff1851e26): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(8c0c9edd-13cf-49b0-afe0-a8eff1851e26): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(8c0c9edd-13cf-49b0-afe0-a8eff1851e26): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","Recreation (RC)","ITP 002 – Reticulated Systems In Ground (Prefab)"
"467e1271-62ce-432c-9d73-89268ea63226","","checklist-flat","pass","ITP 003 - Drainage Above Ground","checklist-flat","FALSE","FALSE","Site QA","Recreation (RC)","ITP 003 - Drainage Above Ground"
"322abafa-531f-4b71-87ba-789c879efa69","","checklist-flat","pass","ITP 004 - Reticulated Above Ground","checklist-flat","FALSE","FALSE","Site QA","Recreation (RC)","ITP 004 - Reticulated Systems Above Ground"
"5900fdfd-e971-41df-a691-ec7a5d86da42","","checklist-flat","pass","ITP 005 – Fixtures & Fittings","checklist-flat","FALSE","FALSE","Site QA","Recreation (RC)","ITP 005 – Fixtures & Fittings"
"2b767861-1ca4-4a35-949b-0afbce4cf4b4","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Recreation (RC)","Stormwater"
"5dd47a87-4349-5155-aaf8-69fede3a697b","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Recreation (RC)","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"1c9af0ce-cbb7-4c6c-8d1e-099ca453d9d5","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Recreation (RC)","External Sewer"
"7371cee4-495e-5125-b1ca-7086bb4aec42","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Recreation (RC)","External Sewer","ITP 001 - Drainage In Ground External Sewer"
"c5511f8e-b235-4451-b050-8bb7ceb01ffc","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA","Security and Emergency Services Group (SESG)"
"1e6db1d2-a70a-47ba-b155-f7defd05b865","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Security and Emergency Services Group (SESG)","ITP 001 - Drainage In Ground Grids 17 - 21, F - J"
"17223f77-bb67-4155-aac4-2bae75aceb0d","Child Inspection & testing prior to Concealing(009e8b58-6dd0-4a42-90b6-4edf722b9bd5): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(009e8b58-6dd0-4a42-90b6-4edf722b9bd5): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(009e8b58-6dd0-4a42-90b6-4edf722b9bd5): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","Security and Emergency Services Group (SESG)","ITP 002 – Reticulated Systems In Ground (Prefab) (Part 1)"
"0b73ba77-80f5-4ddd-8f5b-918898e90727","","checklist-flat","pass","ITP 003 - Drainage Above Ground","checklist-flat","FALSE","FALSE","Site QA","Security and Emergency Services Group (SESG)","ITP 003 - Drainage Above Ground"
"0c1bbab7-d656-4c65-975e-40fdbf489ee9","","checklist-flat","pass","ITP 004 - Reticulated Above Ground","checklist-flat","FALSE","FALSE","Site QA","Security and Emergency Services Group (SESG)","ITP 004 - Reticulated Systems Above Ground"
"30b8d813-50ec-42ae-800f-cc8f98dd9330","","checklist-flat","pass","ITP 005 – Fixtures & Fittings","checklist-flat","FALSE","FALSE","Site QA","Security and Emergency Services Group (SESG)","ITP 005 – Fixtures & Fittings"
"6441af28-2a99-42cf-b861-4916bb988e15","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Security and Emergency Services Group (SESG)","ITP 001 - Drainage In Ground Grids 01 - 13, A - E"
"f624a6ab-81ce-429a-91c3-bbcab43c7037","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Security and Emergency Services Group (SESG)"," External Services"
"82329b50-a05d-459b-b240-e1881d9b06ca","Child Inspection & testing prior to Concealing(c967482f-00b0-4e7c-92f6-bdee6be0f989): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(c967482f-00b0-4e7c-92f6-bdee6be0f989): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(c967482f-00b0-4e7c-92f6-bdee6be0f989): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","Security and Emergency Services Group (SESG)"," External Services","ITP 002 – Reticulated Systems In Ground External North Fire Service"
"ef9770c0-4f80-506c-ac92-02fdac63ef55","Child Inspection & testing prior to Concealing(bf1f2f60-972f-58e0-956c-44bcf273629f): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(bf1f2f60-972f-58e0-956c-44bcf273629f): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(bf1f2f60-972f-58e0-956c-44bcf273629f): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","Security and Emergency Services Group (SESG)"," External Services","ITP 002 – Reticulated Systems In Ground External West Services + Sewer Pumpline"
"6bae0ed9-b4cd-523f-970d-7575b8ded6d5","Child Inspection & testing prior to Concealing(85cc5c99-323b-5937-be6c-8ac81642a93e): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(85cc5c99-323b-5937-be6c-8ac81642a93e): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(85cc5c99-323b-5937-be6c-8ac81642a93e): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","Security and Emergency Services Group (SESG)","ITP 002 – Reticulated Systems In Ground (Prefab) (Part 2)"
"60e5fab6-117e-44e6-8338-cec3281d61dc","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Security and Emergency Services Group (SESG)"," External Sewer"
"4d13c788-c9b9-5a08-b008-1d0e5b4e473f","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Security and Emergency Services Group (SESG)"," External Sewer","ITP 001 - Drainage In Ground External West Sewer + SPS12"
"4e086cb4-9650-493c-8872-5ba43cef0469","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Security and Emergency Services Group (SESG)","Stormwater"
"c3f627b3-fa5f-58c1-99c9-83a45a5e4c81","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Security and Emergency Services Group (SESG)","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"f4d78f05-2798-44c9-a8e8-09f5fa8192f0","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA","State Services Building (SSB)"
"b95109b4-4c58-46c3-8604-7bc15d1eafeb","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","State Services Building (SSB)","ITP 001 - Drainage In Ground Grids 7 - 14, B - G"
"c2da6104-5800-4399-bc15-8fc82a416f7a","Child Inspection & testing prior to Concealing(24459fdb-46d7-46b8-a195-47f2be194a24): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(24459fdb-46d7-46b8-a195-47f2be194a24): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(24459fdb-46d7-46b8-a195-47f2be194a24): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","State Services Building (SSB)","ITP 002 – Reticulated Systems In Ground (Prefab)"
"b339cd3e-3963-440f-a141-30d63b5aa1cb","","checklist-flat","pass","ITP 003 - Drainage Above Ground","checklist-flat","FALSE","FALSE","Site QA","State Services Building (SSB)","ITP 003 - Drainage Above Ground"
"ebdb4c61-7b96-4dd4-bc99-25f3d1c73215","","checklist-flat","pass","ITP 004 - Reticulated Above Ground","checklist-flat","FALSE","FALSE","Site QA","State Services Building (SSB)","ITP 004 - Reticulated Systems Above Ground"
"29513175-e9c2-47dc-a070-e27943bcb8bd","","checklist-flat","pass","ITP 005 – Fixtures & Fittings","checklist-flat","FALSE","FALSE","Site QA","State Services Building (SSB)","ITP 005 – Fixtures & Fittings"
"83c76464-6591-4ffa-b64c-6580a3d96a9d","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","State Services Building (SSB)","ITP 001 - Drainage In Ground Grids 7 - 14, G - L"
"484f66be-d1fa-46ea-b247-d5ca0417fd6e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","State Services Building (SSB)","External Sewer"
"a9d695b2-6fc0-4bc0-8983-45e687df7250","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","State Services Building (SSB)","External Sewer","ITP 001 - Drainage In Ground External South Sewer + SPS13 + Sewer Pumpline"
"c36af373-d2d1-4f2d-b2e4-e0a1359379c8","","folder-normal","pass","","step","TRUE","FALSE","Site QA","State Services Building (SSB)"," External Services"
"a17b1ae2-3e4a-59c2-9188-2f5ce1ebd56b","Child Inspection & testing prior to Concealing(20b046a4-18a7-575e-8748-cc65b5b352f6): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(20b046a4-18a7-575e-8748-cc65b5b352f6): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(20b046a4-18a7-575e-8748-cc65b5b352f6): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","State Services Building (SSB)"," External Services","ITP 002 – Reticulated Systems In Ground South Services + Sewer Pumpline"
"8bc05a9d-4d07-553a-94a9-26c59f27a950","Child Inspection & testing prior to Concealing(f15c29a3-4d3b-56cd-a107-9d77fbceacb8): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(f15c29a3-4d3b-56cd-a107-9d77fbceacb8): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(f15c29a3-4d3b-56cd-a107-9d77fbceacb8): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","State Services Building (SSB)"," External Services","ITP 002 – Reticulated Systems In Ground East Services"
"69e68e91-8a78-4597-8966-0c55bb2457be","","folder-normal","pass","","step","TRUE","FALSE","Site QA","State Services Building (SSB)","Stormwater"
"3ca9da4e-8066-51a7-9d8e-534b865b5d8c","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","State Services Building (SSB)","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"683a31ca-8a6a-47c4-97d5-cc32960bce19","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA","Visits (VI)"
"0786f062-b00c-498d-986f-0299844ecbae","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Visits (VI)","ITP 001 - Drainage In Ground Grids 01 - 11, J - K"
"f583d6a4-7638-46eb-8423-467a66e7e41c","Child Inspection & testing prior to Concealing(bb991f57-b18a-4406-ab05-553ed766d386): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(bb991f57-b18a-4406-ab05-553ed766d386): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(bb991f57-b18a-4406-ab05-553ed766d386): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","Visits (VI)","ITP 002 – Reticulated Systems In Ground (Prefab)"
"afe351af-6925-470b-856a-25ff6aaa30fc","","checklist-flat","pass","ITP 003 - Drainage Above Ground","checklist-flat","FALSE","FALSE","Site QA","Visits (VI)","ITP 003 - Drainage Above Ground"
"44671e92-7394-422c-8380-4f2a5aa93c5b","","checklist-flat","pass","ITP 004 - Reticulated Above Ground","checklist-flat","FALSE","FALSE","Site QA","Visits (VI)","ITP 004 - Reticulated Systems Above Ground"
"cb513e0a-1bd2-4ddd-a20a-28f02aec61ce","","checklist-flat","pass","ITP 005 – Fixtures & Fittings","checklist-flat","FALSE","FALSE","Site QA","Visits (VI)","ITP 005 – Fixtures & Fittings"
"416933d1-ee2c-48c2-8ae0-50e06100a72c","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Visits (VI)","ITP 001 - Drainage In Ground Grids 01 - 11, E - G"
"def4d045-08f6-44db-9b4e-ba2aa9e8730d","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Visits (VI)","ITP 001 - Drainage In Ground Grids 01 - 11, A - F"
"98007747-109e-4c29-a069-cf71a91593a1","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Visits (VI)","Stormwater"
"2ee48180-1b08-5b98-a3b4-f717ef62f7e7","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Visits (VI)","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"e8e420db-2600-4940-aefc-09a3ed6bf6ce","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Visits (VI)","External Sewer"
"9798e6a9-0b90-5854-9120-d4fd23862e6e","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA","Visits (VI)","External Sewer","ITP 001 - Drainage In Ground External Sewer + GIT"
"54a392b9-fd53-4bbc-8f53-290b98cd78ce","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," Zone 2 (Carpark)"
"3e14b4d1-6634-42ad-a8c4-b26ccf244af6","Child Inspection & testing prior to Concealing(c7f7ff57-d58a-4b86-bb32-c549cd4430e0): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(c7f7ff57-d58a-4b86-bb32-c549cd4430e0): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(c7f7ff57-d58a-4b86-bb32-c549cd4430e0): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Zone 2 (Carpark)","ITP 002 – Reticulated Systems In Ground Fire Service"
"a8fea17b-516e-4dd6-b279-106f025575cd","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," Access Road (North West Services)"
"69b03bad-3117-4034-8d0d-baaec92c3b32","Child Inspection & testing prior to Concealing(f1dd2ca8-80b7-49da-8b6e-8eedaed9d79f): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(f1dd2ca8-80b7-49da-8b6e-8eedaed9d79f): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(f1dd2ca8-80b7-49da-8b6e-8eedaed9d79f): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Access Road (North West Services)","ITP 002 – Reticulated Systems In Ground + Sewer Pumpline"
"85e70afc-2316-457c-9b5c-89e864728a93","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," Tank Farm"
"b894f7e3-9a2f-4517-bd4a-26f78d8ce275","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Tank Farm","ITP 001 - Drainage In Ground Sewer"
"dfd78dd2-364f-412b-a6c2-711f4c7c8353","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Tank Farm","ITP 001 - Drainage In Ground Stormwater"
"0f76f247-7d6c-55b5-90b4-12e349223060","Child Inspection & testing prior to Concealing(d1781633-7482-53f4-b669-8c0b0d26cc32): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(d1781633-7482-53f4-b669-8c0b0d26cc32): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(d1781633-7482-53f4-b669-8c0b0d26cc32): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Tank Farm","ITP 002 – Reticulated Systems In Ground North Cold Water"
"43487e0a-ee48-5a3f-93ec-ee72e3a1f094","Child Inspection & testing prior to Concealing(0127775e-054b-52ec-83d6-a053eb479e2b): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(0127775e-054b-52ec-83d6-a053eb479e2b): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(0127775e-054b-52ec-83d6-a053eb479e2b): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Tank Farm","ITP 002 – Reticulated Systems In Ground East Fire Service"
"cbdcdab6-57f1-5e14-a973-79e963a847dc","Child Inspection & testing prior to Concealing(0499ac64-3e36-5df5-82f8-c674a2bfc35d): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(0499ac64-3e36-5df5-82f8-c674a2bfc35d): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(0499ac64-3e36-5df5-82f8-c674a2bfc35d): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Tank Farm","ITP 002 – Reticulated Systems In Ground East Services"
"f5bc4b03-5590-588b-9daa-bdd2ee98cf58","","checklist-flat","pass","ITP 004 - Reticulated Above Ground","checklist-flat","FALSE","FALSE","Site QA"," Tank Farm","ITP 004 - Reticulated Systems Above Ground"
"d933a79a-7ba5-5140-8e88-c29336575c16","Child Inspection & testing prior to Concealing(e5b5f030-080c-5b19-abe1-a5c72b0fd925): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(e5b5f030-080c-5b19-abe1-a5c72b0fd925): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(e5b5f030-080c-5b19-abe1-a5c72b0fd925): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Tank Farm","ITP 002 – Reticulated Systems In Ground West and South Services"
"f522a682-22fb-4359-a7b0-53b4a7a511a1","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," Communities"
"05df8cdf-a4fd-49fb-8e48-520ea81c553a","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," Communities"," Community 1"
"a8feeb9b-c237-4df6-8f41-2dae4d8f3ca1","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities"," Community 1"," Sewer"
