"ID","Status","Subject","Customer Account","Updated","Requester","Requested","Priority","SLA"
"34181","New","Activate deep archived project National Tiles NSW > S - N1414 - LOT 219 (12) TERRARA STREET ROUSE HILL (10.9.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34180","New","Activate deep archived project National Tiles NSW > S - N1407 - LOT 128 (43) KERRY ROAD BLACKTOWN (11.11.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34179","New","Activate deep archived project National Tiles NSW > s - N1399 - LOT 5555 (47) EVERARD TCE MARSDEN PARK (14.10.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34178","New","Activate deep archived project National Tiles NSW > S - N1397 - LOT 5104 (7) SILVERWISP ROAD CHISHOLM (21.11.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34177","New","Activate deep archived project National Tiles NSW > S - N1395 - LOT 5103 (9) SILVERWISP ROAD CHISHOLM (21.11.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34176","New","Activate deep archived project National Tiles NSW > S - N1392 - LOT 1123 (17) TANGERINE ST,GILLIESTON HEIGHTS (05.03)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34175","New","Activate deep archived project National Tiles NSW > S - N1381 - LOT 221 (34) OVERLY CRESCENT SCHOFIELDS 26.7.19","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34174","New","Activate deep archived project National Tiles NSW > S - N1375 - LOT 184 (94) MEYA CRESCENT FLETCHER (240220)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34173","New","Activate deep archived project National Tiles NSW > S - N1373 - LOT 716 HOLDEN DRIVE, ORAN PARK - 20.07.2020","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34172","New","Activate deep archived project National Tiles NSW > S - N1371 - LOTS 310 HEZLETT ROAD KELLYVILLE (11.12.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34171","New","Activate deep archived project National Tiles NSW > S - N1369 - LOT 5559 (39) EVERARD TERRACE MARSDEN PARK (5.12.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34170","New","Activate deep archived project National Tiles NSW > S - N1358 - LOT 502 (19) BOWER ROAD MEDOWIE (01.08.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34169","New","Activate deep archived project National Tiles NSW > S - N1348 - LOT 5412 (197) ABELL ROAD MARSDEN PARK (18.12.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34168","New","Activate deep archived project National Tiles NSW > S - N1331 - LOT 2735 (25) ALSOP STREET MARSDEN PARK (23.9.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34167","New","Activate deep archived project National Tiles NSW > S - N1327 - LOT 1 (72) NEWLING STREET LISAROW (10.2.20)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34166","New","Activate deep archived project National Tiles NSW > S - N1326 - LOT 5630 (60) PATRIDGE ST MARSDEN PK (5.12.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34165","New","Activate deep archived project National Tiles NSW > s - N1321 - Lot 20 (9) Genesis Street, Schofields","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34164","New","Activate deep archived project National Tiles NSW > S - N1319 - LOT 12 (10) KETCH STREET, SCHOFIELDS (28.04)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34163","New","Activate deep archived project National Tiles NSW > S - N1294 - LOT 5728 (19) WALEY STREET MARSDEN PARK","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34162","New","Activate deep archived project National Tiles NSW > S - N1293 - LOT 2348 (9) TEATREE AVENUE MARSDEN PARK (23.10.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34161","New","Activate deep archived project National Tiles NSW > S - N1278 - LOT 5701 (5) BRACKEN STREET MARSDEN PARK (210220)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34160","New","Activate deep archived project National Tiles NSW > S - N1259 - LOT 2112 (124) BOLWARRA DRIVE MARSDEN PARK (14.1.20)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34159","New","Activate deep archived project National Tiles NSW > S - N1252 - LOT 5643 STABLER ST MARSDEN PARK (8.11.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34158","New","Activate deep archived project National Tiles NSW > S - N1223 - LOT 5447 (2) DEMPSEY STREET MARSDEN PARK (15.11.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34157","New","Activate deep archived project National Tiles NSW > S - N1215 - LOT 1034 (8) SCOUT STREET LEPPINGTON (16.10.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34156","New","Activate deep archived project National Tiles NSW > S - N1208 - LOT 1035 SCOUT STREET LEPPINGTON (11.9.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34155","New","Activate deep archived project National Tiles NSW > S - N1194 - LOT 202 (67) FOXALL ROAD KELLYVILLE (10.12.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34154","New","Activate deep archived project National Tiles NSW > S - N1180 - 145 TONGARRA ROAD ALBION PARK","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34153","New","Activate deep archived project National Tiles NSW > S - N1144 - LOT 2958 (21) EADES STREET MARSDEN PARK (15.1.20)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34152","New","Activate deep archived project National Tiles NSW > S - N1099 - 5558 (41) EVERARD TERRACE MARSDEN PARK (2.8.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34151","New","Activate deep archived project National Tiles NSW > S - N1098 - LOT 5557 (43) EVERARD TCE MARSDEN PARK","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34150","New","Activate deep archived project National Tiles NSW > S - N1031 LOT 106 WARNERVALE ROAD HAMLYN TERRACE","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34149","New","Activate deep archived project National Tiles NSW > S - N1029 - LOT 105 WARNERVALE RD HAMLYN TERRACE (31.7.19)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34148","New","Activate deep archived project National Tiles NSW > S - N0908 - LOT 208 (21) LAWRENCE AVENUE WYEE (270220)","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34147","New","Activate deep archived project National Tiles NSW > S - LOT 8234 CHUKKER ST, BOX HILL","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34146","New","Activate deep archived project National Tiles NSW > S - LOT 6176 (16) WOYLIE STREET, MARSDEN PARK NSW 2765 - 01.07.20","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34145","New","Activate deep archived project National Tiles NSW > S - LOT 6014 (17) PRICE RIDGE, LEPPINGTON NSW 2179 - 22.07.20","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34144","New","Activate deep archived project National Tiles NSW > S - LOT 5502 (41) AERODROME DRIVE SCHOFIELDS","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34143","New","Activate deep archived project National Tiles NSW > S - LOT 5381 (154) ABELL ROAD, MARSDEN PARK NSW 2765 - 19.06.20","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34142","New","Activate deep archived project National Tiles NSW > S - LOT 5373 (3) AGLAND AVENUE, MARSDEN PARK NSW 2765 - 05.08.20","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34141","New","Activate deep archived project National Tiles NSW > S - LOT 5252 (54) JOHN BLACK DR, MARSDEN PARK NSW 2765- 24.06.20","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34140","New","Activate deep archived project National Tiles NSW > S - LOT 5225 (50) CHATTERTON ST, LEPPINGTON NSW 2179 - 25.08.2020","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34139","New","Activate deep archived project National Tiles NSW > S - LOT 5223 LARKIN STREET, MARSDEN PARK NSW 2765","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34138","New","Activate deep archived project National Tiles NSW > S - LOT 5184 DEMPSEY ST, DENHAM COURT - 15.06.20","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34137","New","Activate deep archived project National Tiles NSW > S - LOT 5158 (63) FAIRBROTHER AVE, DENHAM COURT NSW 2565 - 23.07.20","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34136","New","Activate deep archived project National Tiles NSW > S - LOT 5109 (18) HACKNEY AVE, BOX HILL NSW 2765 - 28.01.2021","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34135","New","Activate deep archived project National Tiles NSW > S - LOT 5075 CULLEY AVENUE, LEPPINGTON NSW 2179","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34134","New","Activate deep archived project National Tiles NSW > S - LOT 4749 (34) AVOCET STREET, ABERGLASSLYN NSW 2320 - 30.06.20","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34133","New","Activate deep archived project National Tiles NSW > S - LOT 4652 (56) FLORENTINE PDE, MARSDEN PARK - 15.07.20","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34132","New","Activate deep archived project National Tiles NSW > S - LOT 4564 (43) GEORGINA CRES, MARSDEN PARK NSW 2765 - 14.10.2020","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34131","New","Activate deep archived project National Tiles NSW > S - LOT 4523 (70) ANNAN AVE, MARSDEN PARK NSW 2153 - 23.09.2020","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34130","New","Activate deep archived project National Tiles NSW > S - LOT 4520 (64) ANNAN AVE, MARSDEN PARK NSW 2765 - 16.09.2020","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34129","New","Activate deep archived project National Tiles NSW > s - LOT 4289 (14) MCDERMOTT STREET DENHAM COURT, NSW 2565","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34128","New","Activate deep archived project National Tiles NSW > S - LOT 4509 MULHOLLAND AVENUE, CAMPBELLTOWN NSW 2560 - 24.07.20","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34127","New","Activate deep archived project National Tiles NSW > S - LOT 4212 SQUADRON STREET LLANDILO - 15.10.21","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34126","New","Activate deep archived project National Tiles NSW > S - LOT 4201 (35) ROSEPARK DRIVE, MARSDEN PARK NSW 2765 - 05.12.2020","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34125","New","Activate deep archived project National Tiles NSW > S - LOT 4192 (28) APPLEBERRY ST, MARSDEN PARK NSW 2765 - 13.10.2020","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34124","New","Activate deep archived project National Tiles NSW > S - LOT 4190 (20) RENSHAW ST, CATHERINE FIELD NSW 2557","","2024-06-28 10:43","CONQA","2024-06-28 10:43","Normal","2024-07-03 10:43"
"34123","New","Activate deep archived project National Tiles NSW > S - LOT 4100 ROSEPARK ROAD, MARSDEN PARK NSW - 19.06.20","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34122","New","Activate deep archived project National Tiles NSW > S - LOT 4026 (67) BERGIN CIRCUIT, LEPPINGTON NSW 2171 - 16.09.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34121","New","Activate deep archived project National Tiles NSW > S - LOT 3749 (2) WICKHAM STREET, MARSDEN PARK NSW 2765","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34120","New","Activate deep archived project National Tiles NSW > S - LOT 3059 (30) GRATWICK ST, BRADBURY NSW 2560 - 04.09.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34119","New","Activate deep archived project National Tiles NSW > S - LOT 2915 (85) GUGARA STREET, CALDWOOD","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34118","New","Activate deep archived project National Tiles NSW > S - LOT 2415 (5) HALIFAX ST SCHOFIELDS","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34117","New","Activate deep archived project National Tiles NSW > S - LOT 2331 SWORDFISH ST, SCHOFIELDS","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34116","New","Activate deep archived project National Tiles NSW > S - LOT 2241 (16) DOLPHIN ST, SCHOFIELDS NSW 2762 - 18.11.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34115","New","Activate deep archived project National Tiles NSW > S - LOT 2237 (21) DOLPHIN STREET, SCHOFIELDS NSW 2762 - 07.12.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34114","New","Activate deep archived project National Tiles NSW > S - LOT 2216 (87) MARINER AVE, SCHOFIELDS NSW 2762 - 22.09.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34113","New","Activate deep archived project National Tiles NSW > S - LOT 2207 (69) MARINER AVE, SCHOFIELDS NSW 2762 - 09.12.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34112","New","Activate deep archived project National Tiles NSW > S - LOT 2198 (4) GECKO STREET, MARSDEN PARK NSW 2765 - 17.09.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34111","New","Activate deep archived project National Tiles NSW > S - LOT 2162 (10) BINH BA ST, CONCORD","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34110","New","Activate deep archived project National Tiles NSW > S - LOT 2105 (7) BALTIMORE STREET, SCHOFIELDS NSW 2765 - 06.10.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34109","New","Activate deep archived project National Tiles NSW > S - LOT 1236 (6) TWINE AVE, GILLIESTONE HEIGHTS NSW 2321 - 12.01.2021","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34108","New","Activate deep archived project National Tiles NSW > S - LOT 1172 (10) ENDEAVOUR CCT, MOSS VALE NSW 2577 - 22.10.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34107","New","Activate deep archived project National Tiles NSW > S - LOT 1046 LETOKEN WAY, BOX HILL NSW 2765 - 07.07.20","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34106","New","Activate deep archived project National Tiles NSW > S - LOT 903 (63) CONTOUR WAY, NORTH RICHMOND NSW 2754 - 08.12.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34105","New","Activate deep archived project National Tiles NSW > S - LOT 511 (68) CHRISTY DRIVE, SCHOFEILDS NSW 2762","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34104","New","Activate deep archived project National Tiles NSW > S - LOT 311 (58) FLATHEAD ROAD, ETTALONG BEACH NSW 2257 - 29.10.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34103","New","Activate deep archived project National Tiles NSW > S - LOT 310 (40) BIRMINGHAM CIR, BELLBIRD NSW 2325 - 18.08.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34102","New","Activate deep archived project National Tiles NSW > S - LOT 230(27) GANUGAN ROAD, AUSTRAL NSW 2719","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34101","New","Activate deep archived project National Tiles NSW > S - LOT 230 (56) CHESTER STREET, SCHOFIELDS NSW 2762","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34100","New","Activate deep archived project National Tiles NSW > S - LOT 229 (20) THURSTON STREET, BOOLAROO NSW 2284 - 17.09.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34099","New","Activate deep archived project National Tiles NSW > S - LOT 224 (19) HERRON ST, MARSDEN PARK NSW 2765 - 30.06.20","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34098","New","Activate deep archived project National Tiles NSW > S - LOT 218 (12) MEYDAN STREET, BOX HILL NSW 2765 - 24.11.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34097","New","Activate deep archived project National Tiles NSW > s - LOT 216 (27) PEGASUS ST, BOX HILL","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34096","New","Activate deep archived project National Tiles NSW > S - LOT 212 HEARTWOOD DR, EDGEWORTH (30.07.2020)","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34095","New","Activate deep archived project National Tiles NSW > S - LOT 210 (8) GILGAI STREET, BOX HILL","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34094","New","Activate deep archived project National Tiles NSW > S - LOT 193 ANSON ROAD, SCHOFIELDS NSW 2765 - 22.06.20","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34093","New","Activate deep archived project National Tiles NSW > S - LOT 140 (16) VAUCLUSE STREET, SCHOFIELDS NSW 2762 - 10.07.20","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34092","New","Activate deep archived project National Tiles NSW > S - LOT 134 (51) RAY SIMPSON AVE, BARDIA NSW 2565 - 24.07.20","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34091","New","Activate deep archived project National Tiles NSW > S - LOT 113 (97) TORRENCE CRESCENT, QUAKERS HILL NSW 2762 - 18.09.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34090","New","Activate deep archived project National Tiles NSW > S - LOT 108 (90) YATING AVENUE, SCHOFIELDS NSW 2762 - 13.10.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
"34089","New","Activate deep archived project National Tiles NSW > S - LOT 106 (11) INGLETON ROAD, WILTON NSW 2571 - 20.11.2020","","2024-06-28 10:42","CONQA","2024-06-28 10:42","Normal","2024-07-03 10:42"
