"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c5de2373-0b28-4f5a-aeee-abb768c32941","","work-in-progress","","folder","TRUE","FALSE","September 23, 2024 - September 27, 2024"
"4bc3ea4a-97e5-4f1f-9cee-0c029f216668","","work-in-progress","","folder","TRUE","FALSE","September 23, 2024 - September 27, 2024","Monday"
"962c04da-883d-4fa0-939b-218ae845424d","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 7, 2025 - July 11, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"62e86435-0772-41c6-bade-2780a75815e4","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 7, 2025 - July 11, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"fb2d2af6-0736-49fe-a328-af64885d21b9","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 7, 2025 - July 11, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"02b98215-fcb7-4a3f-b1f6-90a32fee035b","","not-started","","folder","TRUE","FALSE","July 7, 2025 - July 11, 2025","Friday"
"c28bc7ac-6159-43b8-9045-9ae87e269d14","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 7, 2025 - July 11, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"65f97509-91df-4b01-be0d-dcafff6b38c2","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 7, 2025 - July 11, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"455a1736-2f54-47bb-95ac-b33d3771ccd2","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 7, 2025 - July 11, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"86292a84-4b75-45fa-ad10-7db0d03eb0c7","","not-started","","folder","TRUE","FALSE","July 14, 2025 - July 18, 2025"
"5eff5a3b-8afe-42c0-8bfb-e3af86034ff8","","not-started","","folder","TRUE","FALSE","July 14, 2025 - July 18, 2025","Monday"
"f8d28b3c-7aab-4064-ba36-a6b08dad9891","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"2a87b831-9e13-4a7b-aaac-29b4dc146cf8","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"06450c05-a893-4bed-8776-492f123bb2df","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"6ffc618a-6ca4-46ac-a76c-eca60ec69194","","not-started","","folder","TRUE","FALSE","July 14, 2025 - July 18, 2025","Tuesday"
"0463e074-0b71-4851-be66-571229e5ce36","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"18a61286-9b4d-4971-a2f8-51e0ed62d0f5","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"d95e27c1-9f13-479c-9ffa-058935100cae","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"7f9c6f55-c299-42fc-a053-176eb01f53aa","","not-started","","folder","TRUE","FALSE","July 14, 2025 - July 18, 2025","Wednesday"
"14596747-aac5-4026-b201-f417d974ed25","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"be4dd056-86a9-42d2-9c2d-c62cd5822cb8","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"a1f2454c-f4f2-4da4-8867-aedf404337d7","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"cdfafc89-275f-41c5-885f-3a273661521f","","not-started","","folder","TRUE","FALSE","July 14, 2025 - July 18, 2025","Thursday"
"6d753854-ad5a-4a1f-8cc7-cc5d2bc5e293","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"ba790aa0-b27a-4162-a47e-1d1d66d0f48b","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"a9b82bb5-71de-43af-87ec-354e8778a07b","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"a0188a47-4d22-45b7-9012-c62c1d5c30e9","","not-started","","folder","TRUE","FALSE","July 14, 2025 - July 18, 2025","Friday"
"525faccb-418b-4872-8dee-060680ffb230","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"2d3648d6-89ec-4b33-a781-07ed5199d24b","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"5ff5c5b9-97b7-40c8-8308-b959e23a0fcf","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 14, 2025 - July 18, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"35ab14ef-ea3a-4b5a-8240-b8fceb5ab54d","","not-started","","folder","TRUE","FALSE","July 21, 2025 - July 25, 2025"
"4bd8c414-9d5f-479f-8a09-7b3a43653a14","","not-started","","folder","TRUE","FALSE","July 21, 2025 - July 25, 2025","Monday"
"59902e40-35d7-4d4f-81bc-66172b3dfa5e","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"d61dcfa4-1d3b-4d88-ac83-435c81bbc541","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"819ebbbd-2465-4554-8e2b-9ffd828e3ac9","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"d0db5c1f-b8c0-4237-bae2-408bb125d1e9","","not-started","","folder","TRUE","FALSE","July 21, 2025 - July 25, 2025","Tuesday"
"70daa10e-2b30-4952-bebe-b56ba5f457ed","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"4df47c72-eeb3-4c6a-aba7-23370a611b4c","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"e6e898a5-23ec-4371-b05a-11823d8c3f95","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"f74d051f-9b5f-4c0e-97af-e02e620eb035","","not-started","","folder","TRUE","FALSE","July 21, 2025 - July 25, 2025","Wednesday"
"5db0ad0f-3f5c-4422-a82b-451856ce2ccb","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"b79c2c49-69da-4caf-bbfe-e1e31500ddb7","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"112990cb-1668-42ac-a724-034e6a672f8d","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"c981475b-0642-4b9e-8c08-70bc3a28c954","","not-started","","folder","TRUE","FALSE","July 21, 2025 - July 25, 2025","Thursday"
"e5475823-8950-479c-b0a0-87035a419829","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"4b4004cc-a2f3-41b1-8f5e-bf3025e48d4c","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"3fc82db6-0402-47ef-a265-17ff5f73c5b7","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"d67dc2bf-7cd1-479a-8505-a2dc00cfe41b","","not-started","","folder","TRUE","FALSE","July 21, 2025 - July 25, 2025","Friday"
"15c2b756-de8d-49ae-83af-a5c3c6c97d49","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"4339653a-7f3e-4abf-bc91-7ddcfbd0732c","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"bafc9a92-5089-416f-a2f8-ad4694b69195","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 21, 2025 - July 25, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"5cc6303d-9cba-4861-a3f1-d29efdc7f029","","not-started","","folder","TRUE","FALSE","July 28, 2025 - August 1, 2025"
"b11c9cd9-4938-4944-8f46-8691bea6e559","","not-started","","folder","TRUE","FALSE","July 28, 2025 - August 1, 2025","Monday"
"08653b8e-51fd-43b7-ac56-1ecd8e936897","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"c077d6f6-24b0-420d-85ba-fab807adc175","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"d702ec51-deb8-4418-aec7-838e100d194b","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"96147afb-9039-4c44-8e4e-36fc1691203a","","not-started","","folder","TRUE","FALSE","July 28, 2025 - August 1, 2025","Tuesday"
"00cf7083-3332-4312-8b7a-256f43fa929c","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"639f5a8d-a397-4196-bb4d-fd6dd72e4e6b","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"f4174e2d-3c68-418b-8c0f-ced5b3b5faef","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"13beef87-9f31-4a7a-b085-40bff730fc0f","","not-started","","folder","TRUE","FALSE","July 28, 2025 - August 1, 2025","Wednesday"
"ed504513-02b3-4849-ab49-8acfec88010f","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"cbae86be-2d31-43fe-928a-6fda5ed87a10","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"ad242b0f-c229-44f3-a2c7-edf065b400da","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"3631cedd-cbd5-4c03-901d-308554bc05f2","","not-started","","folder","TRUE","FALSE","July 28, 2025 - August 1, 2025","Thursday"
"c8059a36-766a-4a88-9f1d-cf489fb8eaa1","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"17364946-b8bf-417c-987b-63964b825a80","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"91381ba7-a7cd-46ce-b2b8-f3d3abc96473","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"4dac63d3-3ff9-4ed1-afc7-4d5984911b7f","","not-started","","folder","TRUE","FALSE","July 28, 2025 - August 1, 2025","Friday"
"df617def-19d1-4d70-ac80-234bfcba3bbc","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"0ee28e89-6f58-4525-9fe0-88a6af7f0319","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"b3f2956a-3b93-430d-a6d4-e613ae9dea1b","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","July 28, 2025 - August 1, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"86b388b4-7f46-4104-baeb-9e495cda24eb","","not-started","","folder","TRUE","FALSE","August 4, 2025 - August 8, 2025"
"73276560-2eaf-42ca-9217-ecf19d61c5a6","","not-started","","folder","TRUE","FALSE","August 4, 2025 - August 8, 2025","Monday"
"19bc3852-0a93-4f6a-b40d-a65eba905294","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"495e1a25-3395-4aae-8083-907fc11c244c","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"4adfd400-8753-4f1c-a33a-0a2879f25d04","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"578ddc1d-2c58-4b26-a9ca-250c6e04fea6","","not-started","","folder","TRUE","FALSE","August 4, 2025 - August 8, 2025","Tuesday"
"e46bcc06-2069-46f3-93e3-758efac30d33","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"456829c0-4554-40e8-a697-397cfa600503","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"50631d9d-dd36-46bd-96f4-6aebbe2d0929","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"0401df2b-3184-4b86-a5da-f26f0913fee9","","not-started","","folder","TRUE","FALSE","August 4, 2025 - August 8, 2025","Wednesday"
"2e2e7db1-b3a1-4ddd-a4e7-53095880b27b","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"1e5b4428-4015-40d7-b4d3-62a0c7f896d1","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"1b00da86-f7e6-4acc-bbeb-495383f79ac3","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"03df7c30-e0e8-4a7c-a3ee-fb967b8ac83c","","not-started","","folder","TRUE","FALSE","August 4, 2025 - August 8, 2025","Thursday"
"9b027a8e-68dd-4abd-8037-cac661a733f6","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"99d65dca-1d46-4de3-a077-edc1629a7a6b","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"6cf060f0-6a97-45c5-92fc-172adc61258b","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"426a3c3a-d202-40c9-ac12-229c83ff977c","","not-started","","folder","TRUE","FALSE","August 4, 2025 - August 8, 2025","Friday"
"12fb20b8-dd31-4b3c-9f73-979a4fdfc5da","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"8673f704-9a5c-4e5e-9ce9-16e104c5a65f","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"07347771-290d-4ad1-81d6-4c2f75ba38da","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","August 4, 2025 - August 8, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"d3a4dbc1-0bd1-486c-94e0-8cfa4d21c8c3","","not-started","","folder","TRUE","FALSE","August 11, 2025 - August 15, 2025"
"b0f8ed0a-cae8-4c79-ad78-659f91aa1578","","not-started","","folder","TRUE","FALSE","August 11, 2025 - August 15, 2025","Monday"
"8d550fc3-e2ed-4248-8955-bfc8bd008522","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"ac4ec95a-ce97-43c6-b9d1-c346f025c252","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"29b64d91-36e7-4ae0-beb4-1dc053329082","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"8698032d-49af-4d65-939d-f4f605930f80","","not-started","","folder","TRUE","FALSE","August 11, 2025 - August 15, 2025","Tuesday"
"da5c9fcd-2e82-44ca-beaf-915f6c34d0ac","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"d457f37e-a06d-4e30-a6dd-71fc0ebd8b4a","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"1f2885f8-6742-437c-a61e-2ad65975a74b","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"57620c91-7054-469c-b76e-64cc22ff93a3","","not-started","","folder","TRUE","FALSE","August 11, 2025 - August 15, 2025","Wednesday"
"2e83f70e-f275-451a-bc4b-565574e4fd7d","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"07652323-f738-4711-834a-057194636b3e","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"7f43e040-d991-46e1-af50-864b26465aff","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"3b0bd061-9b8a-4d7f-b802-d804ffad61a7","","not-started","","folder","TRUE","FALSE","August 11, 2025 - August 15, 2025","Thursday"
"fd764e5b-2fd2-483a-908e-6af905ebcf1f","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"aa682151-5500-46af-a0f3-58e3927d1019","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"83c9f032-28ef-4b39-81b0-2027c1072866","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"1ce25bb2-fe8f-4b51-beb8-004ec1ec4c46","","not-started","","folder","TRUE","FALSE","August 11, 2025 - August 15, 2025","Friday"
"7e87f25e-0d6d-4ed5-9005-1986ec918645","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"cd8a1c9c-04fa-43a3-a5df-c178dcf8dc73","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","August 11, 2025 - August 15, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
