,,"BLK-D - Level 8 - Apartment Wall Closure - D807",,"site qa","level 8","rough-in","d807","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 8 - Apartment Wall Closure - D808",,"d808","site qa","level 8","rough-in","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-E","grouping","blk-e"
,,"BLK-E - Ground Level - Apartment Wall Closure - EG01",,"site qa","rough-in","ground level","eg01","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Ground Level - Apartment Wall Closure - EG02",,"site qa","rough-in","ground level","eg02","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Ground Level - Apartment Wall Closure - EG03",,"site qa","rough-in","ground level","eg03","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-1 - Apartment Wall Closure - E101",,"level-1","site qa","e101","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-1 - Apartment Wall Closure - E102",,"level-1","e102","site qa","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-1 - Apartment Wall Closure - E103",,"level-1","e103","site qa","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E201",,"e201","level-2","site qa","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E202",,"level-2","e202","site qa","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E203",,"level-2","site qa","rough-in","blk-e","apartment wall closure","e203","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E204",,"level-2","site qa","rough-in","blk-e","apartment wall closure","e204","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E205",,"level-2","site qa","rough-in","e205","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E206",,"level-2","site qa","rough-in","e206","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E207",,"level-2","site qa","rough-in","e207","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E208",,"level-2","site qa","rough-in","e208","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E209",,"level-2","site qa","rough-in","e209","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E210",,"level-2","e210","site qa","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E211",,"level-2","site qa","e211","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E212",,"e212","level-2","site qa","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E213",,"level-2","e213","site qa","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E214",,"level-2","site qa","rough-in","blk-e","apartment wall closure","e214","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E215",,"level-2","site qa","rough-in","blk-e","apartment wall closure","e215","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E216",,"level-2","site qa","rough-in","e216","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E217",,"level-2","site qa","rough-in","e217","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E218",,"level-2","site qa","rough-in","e218","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E219",,"level-2","site qa","rough-in","e219","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E220",,"level-2","site qa","rough-in","e220","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-2 - Apartment Wall Closure - E221",,"level-2","e221","site qa","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E301",,"e301","level-3","site qa","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E302",,"level-3","site qa","rough-in","blk-e","apartment wall closure","e302","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E303",,"level-3","site qa","rough-in","blk-e","apartment wall closure","e303","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E304",,"level-3","site qa","rough-in","e304","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E305",,"level-3","site qa","rough-in","e305","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E306",,"level-3","site qa","rough-in","e306","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E307",,"level-3","site qa","rough-in","e307","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E308",,"level-3","site qa","rough-in","e308","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E309",,"level-3","site qa","rough-in","e309","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E310",,"level-3","site qa","e310","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E311",,"e311","level-3","site qa","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E312",,"e312","level-3","site qa","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E313",,"level-3","site qa","rough-in","blk-e","apartment wall closure","e313","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E314",,"level-3","site qa","rough-in","blk-e","apartment wall closure","e314","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E315",,"level-3","site qa","rough-in","e315","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E316",,"level-3","site qa","rough-in","e316","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E317",,"level-3","site qa","rough-in","e317","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E318",,"level-3","site qa","rough-in","e318","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E319",,"level-3","site qa","rough-in","e319","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E320",,"level-3","e320","site qa","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-3 - Apartment Wall Closure - E321",,"level-3","site qa","e321","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E401",,"site qa","level-4","rough-in","blk-e","apartment wall closure","e401","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E402",,"site qa","level-4","rough-in","blk-e","apartment wall closure","e402","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E403",,"site qa","level-4","rough-in","e403","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E404",,"site qa","level-4","rough-in","e404","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E405",,"site qa","level-4","rough-in","e405","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E406",,"site qa","level-4","rough-in","e406","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E407",,"site qa","level-4","rough-in","e407","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E408",,"site qa","level-4","rough-in","e408","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E409",,"site qa","level-4","rough-in","e409","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E410",,"e410","site qa","level-4","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E411",,"e411","site qa","level-4","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E412",,"site qa","level-4","rough-in","blk-e","apartment wall closure","e412","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E413",,"site qa","level-4","rough-in","blk-e","apartment wall closure","e413","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E414",,"site qa","level-4","rough-in","e414","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E415",,"site qa","level-4","rough-in","e415","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E416",,"site qa","level-4","rough-in","e416","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E417",,"site qa","level-4","rough-in","e417","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E418",,"site qa","level-4","rough-in","e418","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E419",,"site qa","level-4","rough-in","e419","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-4 - Apartment Wall Closure - E420",,"site qa","level-4","e420","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E501",,"site qa","level-5","rough-in","blk-e","apartment wall closure","e501","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E502",,"site qa","level-5","rough-in","e502","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E503",,"site qa","level-5","rough-in","e503","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E504",,"site qa","level-5","rough-in","e504","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E505",,"site qa","level-5","rough-in","e505","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E506",,"site qa","level-5","rough-in","e506","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E507",,"site qa","level-5","rough-in","e507","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E508",,"site qa","level-5","rough-in","e508","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E509",,"site qa","level-5","rough-in","e509","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E510",,"e510","site qa","level-5","rough-in","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E511",,"site qa","level-5","rough-in","blk-e","apartment wall closure","e511","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E512",,"site qa","level-5","rough-in","blk-e","apartment wall closure","e512","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E513",,"site qa","level-5","rough-in","e513","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-5 - Apartment Wall Closure - E514",,"site qa","level-5","rough-in","e514","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-6 - Apartment Wall Closure - E601",,"site qa","rough-in","level-6","e601","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-6 - Apartment Wall Closure - E602",,"site qa","rough-in","level-6","e602","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-6 - Apartment Wall Closure - E603",,"site qa","rough-in","level-6","e603","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-6 - Apartment Wall Closure - E604",,"site qa","rough-in","level-6","e604","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-6 - Apartment Wall Closure - E605",,"site qa","rough-in","level-6","e605","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-6 - Apartment Wall Closure - E606",,"site qa","rough-in","level-6","e606","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-6 - Apartment Wall Closure - E607",,"site qa","rough-in","level-6","e607","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-6 - Apartment Wall Closure - E608",,"site qa","rough-in","level-6","e608","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-6 - Apartment Wall Closure - E609",,"site qa","e609","rough-in","level-6","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-6 - Apartment Wall Closure - E610",,"site qa","rough-in","level-6","blk-e","apartment wall closure","e610","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-6 - Apartment Wall Closure - E611",,"site qa","rough-in","level-6","blk-e","apartment wall closure","e611","wall closure checklist 1 rough in [a]"
,,"BLK-E - Level-6 - Apartment Wall Closure - E612",,"site qa","rough-in","level-6","e612","blk-e","apartment wall closure","wall closure checklist 1 rough in [a]"
