resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3008 - DB,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3005 - ICT,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,Level 3 Connection ,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3020 - Corridor,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,Level 4,,,,,,,,
,step,,,,,Zone 3 - A1543,,,,,,,
,step,,,,,,L4 Entrance,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Entrance Mat,checklist,,,,,,,Entrance Matting,,,,,
,step,,,,,,4021 - Staff Room,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,4020 - Corridor,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,4023 - Lobby,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,4024 - WC,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,4025 - WC,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,4026 - WC,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,4010 - Corridor,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
