Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Level 1 - 105 - Bathroom 1,,Site QA,Waterproofing,Victoria Street,Level 1,105,Bathroom 1
,,Level 1 - 105 - Bathroom 2,,Site QA,Waterproofing,Victoria Street,Level 1,105,Bathroom 2
,,Level 1 - 106 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 1,106,Laundry
,,Level 1 - 106 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 1,106,Bathroom
,,Level 1 - 107 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 1,107,Laundry
,,Level 1 - 107 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 1,107,Ensuite
,,Level 1 - 107 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 1,107,Bathroom
,,Level 1 - 108 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 1,108,Laundry
,,Level 1 - 108 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 1,108,Ensuite
,,Level 1 - 108 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 1,108,Bathroom
,,Level 1 - G05-U - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 1,G05-U,Ensuite
,,Level 1 - G06-U - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 1,G06-U,Bathroom
,,Level 1 - Garbage Room,,Site QA,Waterproofing,Victoria Street,Level 1,Garbage Room,
,,Level 1 - External area,,Site QA,Waterproofing,Victoria Street,Level 1,External area,
,,Level 2,grouping,Level 2,,,,,
,,Level 2 - 201 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 2,201,Laundry
,,Level 2 - 201 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 2,201,Ensuite
,,Level 2 - 201 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 2,201,Bathroom
,,Level 2 - 202 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 2,202,Laundry
,,Level 2 - 202 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 2,202,Bathroom
,,Level 2 - 203 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 2,203,Laundry
,,Level 2 - 203 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 2,203,Ensuite
,,Level 2 - 203 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 2,203,Bathroom
,,Level 2 - 204 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 2,204,Laundry
,,Level 2 - 204 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 2,204,Bathroom
,,Level 2 - 205 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 2,205,Laundry
,,Level 2 - 205 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 2,205,Ensuite
,,Level 2 - 205 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 2,205,Bathroom
,,Level 2 - 206 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 2,206,Laundry
,,Level 2 - 206 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 2,206,Ensuite
,,Level 2 - 206 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 2,206,Bathroom
,,Level 2 - 207 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 2,207,Laundry
,,Level 2 - 207 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 2,207,Bathroom
,,Level 2 - 208 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 2,208,Laundry
,,Level 2 - 208 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 2,208,Ensuite
,,Level 2 - 208 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 2,208,Bathroom
,,Level 2 - 209 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 2,209,Laundry
,,Level 2 - 209 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 2,209,Ensuite
,,Level 2 - 209 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 2,209,Bathroom
,,Level 2 - Garbage Room,,Site QA,Waterproofing,Victoria Street,Level 2,Garbage Room,
,,Level 2 - External area,,Site QA,Waterproofing,Victoria Street,Level 2,External area,
,,Level 3,grouping,Level 3,,,,,
,,Level 3 - 301 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 3,301,Laundry
,,Level 3 - 301 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 3,301,Ensuite
,,Level 3 - 301 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 3,301,Bathroom
,,Level 3 - 302 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 3,302,Laundry
,,Level 3 - 302 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 3,302,Bathroom
,,Level 3 - 303 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 3,303,Laundry
,,Level 3 - 303 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 3,303,Ensuite
,,Level 3 - 303 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 3,303,Bathroom
,,Level 3 - 304 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 3,304,Laundry
,,Level 3 - 304 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 3,304,Bathroom
,,Level 3 - 305 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 3,305,Laundry
,,Level 3 - 305 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 3,305,Ensuite
,,Level 3 - 305 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 3,305,Bathroom
,,Level 3 - 306 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 3,306,Laundry
,,Level 3 - 306 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 3,306,Ensuite
,,Level 3 - 306 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 3,306,Bathroom
,,Level 3 - 307 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 3,307,Laundry
,,Level 3 - 307 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 3,307,Bathroom
,,Level 3 - 308 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 3,308,Laundry
,,Level 3 - 308 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 3,308,Ensuite
,,Level 3 - 308 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 3,308,Bathroom
,,Level 3 - 309 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 3,309,Laundry
,,Level 3 - 309 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 3,309,Ensuite
,,Level 3 - 309 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 3,309,Bathroom
,,Level 3 - Garbage Room,,Site QA,Waterproofing,Victoria Street,Level 3,Garbage Room,
,,Level 3 - External area,,Site QA,Waterproofing,Victoria Street,Level 3,External area,
,,Level 4,grouping,Level 4,,,,,
,,Level 4 - 401 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 4,401,Laundry
,,Level 4 - 401 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 4,401,Bathroom
,,Level 4 - 402 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 4,402,Laundry
,,Level 4 - 402 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 4,402,Bathroom
,,Level 4 - 403 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 4,403,Laundry
,,Level 4 - 403 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 4,403,Bathroom
,,Level 4 - 404 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 4,404,Laundry
,,Level 4 - 404 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 4,404,Bathroom
,,Level 4 - 405 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 4,405,Laundry
,,Level 4 - 405 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 4,405,Ensuite
,,Level 4 - 405 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 4,405,Bathroom
,,Level 4 - 406 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 4,406,Laundry
,,Level 4 - 406 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 4,406,Bathroom
,,Level 4 - 407 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 4,407,Laundry
,,Level 4 - 407 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 4,407,Bathroom
,,Level 4 - Garbage Room,,Site QA,Waterproofing,Victoria Street,Level 4,Garbage Room,
,,Level 4 - External area,,Site QA,Waterproofing,Victoria Street,Level 4,External area,
,,Level 5,grouping,Level 5,,,,,
,,Level 5 - 501 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 5,501,Laundry
,,Level 5 - 501 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 5,501,Bathroom
,,Level 5 - 502 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 5,502,Laundry
,,Level 5 - 502 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 5,502,Bathroom
,,Level 5 - 503 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 5,503,Laundry
,,Level 5 - 503 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 5,503,Bathroom
,,Level 5 - 504 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 5,504,Laundry
,,Level 5 - 504 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 5,504,Bathroom
,,Level 5 - 505 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 5,505,Laundry
,,Level 5 - 505 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 5,505,Ensuite
,,Level 5 - 505 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 5,505,Bathroom
,,Level 5 - 506 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 5,506,Laundry
,,Level 5 - 506 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 5,506,Bathroom
,,Level 5 - 507 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 5,507,Laundry
,,Level 5 - 507 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 5,507,Bathroom
,,Level 5 - Garbage Room,,Site QA,Waterproofing,Victoria Street,Level 5,Garbage Room,
,,Level 5 - External area,,Site QA,Waterproofing,Victoria Street,Level 5,External area,
,,Level 6,grouping,Level 6,,,,,
,,Level 6 - 601 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 6,601,Laundry
,,Level 6 - 601 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 6,601,Ensuite
,,Level 6 - 601 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 6,601,Bathroom
,,Level 6 - 602 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 6,602,Laundry
,,Level 6 - 602 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 6,602,Bathroom
,,Level 6 - 603 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 6,603,Laundry
,,Level 6 - 603 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 6,603,Ensuite
,,Level 6 - 603 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 6,603,Bathroom
,,Level 6 - 604 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 6,604,Laundry
,,Level 6 - 604 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 6,604,Ensuite
,,Level 6 - 604 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 6,604,Bathroom
,,Level 6 - 605 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 6,605,Laundry
,,Level 6 - 605 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 6,605,Ensuite
,,Level 6 - 605 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 6,605,Bathroom
,,Level 6 - 606 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 6,606,Laundry
,,Level 6 - 606 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 6,606,Ensuite
,,Level 6 - 606 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 6,606,Bathroom
,,Level 6 - Garbage Room,,Site QA,Waterproofing,Victoria Street,Level 6,Garbage Room,
,,Level 6 - External area,,Site QA,Waterproofing,Victoria Street,Level 6,External area,
,,Level 7,grouping,Level 7,,,,,
,,Level 7 - 701 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 7,701,Laundry
,,Level 7 - 701 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 7,701,Ensuite
,,Level 7 - 701 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 7,701,Bathroom
,,Level 7 - 702 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 7,702,Laundry
,,Level 7 - 702 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 7,702,Bathroom
,,Level 7 - 703 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 7,703,Laundry
,,Level 7 - 703 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 7,703,Ensuite
,,Level 7 - 703 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 7,703,Bathroom
,,Level 7 - 704 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 7,704,Laundry
,,Level 7 - 704 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 7,704,Ensuite
,,Level 7 - 704 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 7,704,Bathroom
,,Level 7 - 705 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 7,705,Laundry
,,Level 7 - 705 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 7,705,Ensuite
,,Level 7 - 705 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 7,705,Bathroom
,,Level 7 - 706 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 7,706,Laundry
,,Level 7 - 706 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 7,706,Ensuite
,,Level 7 - 706 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 7,706,Bathroom
,,Level 7 - Garbage Room,,Site QA,Waterproofing,Victoria Street,Level 7,Garbage Room,
,,Level 7 - External area,,Site QA,Waterproofing,Victoria Street,Level 7,External area,
,,Level 8,grouping,Level 8,,,,,
,,Level 8 - 801 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 8,801,Laundry
,,Level 8 - 801 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 8,801,Ensuite
,,Level 8 - 801 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 8,801,Bathroom
,,Level 8 - 802 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 8,802,Laundry
,,Level 8 - 802 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 8,802,Bathroom
,,Level 8 - 803 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 8,803,Laundry
,,Level 8 - 803 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 8,803,Ensuite
,,Level 8 - 803 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 8,803,Bathroom
,,Level 8 - 804 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 8,804,Laundry
,,Level 8 - 804 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 8,804,Ensuite
,,Level 8 - 804 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 8,804,Bathroom
,,Level 8 - 805 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 8,805,Laundry
,,Level 8 - 805 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 8,805,Ensuite
,,Level 8 - 805 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 8,805,Bathroom
,,Level 8 - 806 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 8,806,Laundry
,,Level 8 - 806 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 8,806,Ensuite
,,Level 8 - 806 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 8,806,Bathroom
,,Level 8 - Garbage Room,,Site QA,Waterproofing,Victoria Street,Level 8,Garbage Room,
,,Level 8 - External area,,Site QA,Waterproofing,Victoria Street,Level 8,External area,
,,Level 9,grouping,Level 9,,,,,
,,Level 9 - 901 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 9,901,Laundry
,,Level 9 - 901 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 9,901,Ensuite
,,Level 9 - 901 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 9,901,Bathroom
,,Level 9 - 902 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 9,902,Laundry
,,Level 9 - 902 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 9,902,Bathroom
,,Level 9 - 903 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 9,903,Laundry
,,Level 9 - 903 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 9,903,Ensuite
,,Level 9 - 903 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 9,903,Bathroom
,,Level 9 - 904 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 9,904,Laundry
,,Level 9 - 904 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 9,904,Ensuite
,,Level 9 - 904 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 9,904,Bathroom
,,Level 9 - 905 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 9,905,Laundry
,,Level 9 - 905 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 9,905,Ensuite
,,Level 9 - 905 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 9,905,Bathroom
,,Level 9 - 906 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 9,906,Laundry
,,Level 9 - 906 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 9,906,Ensuite
,,Level 9 - 906 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 9,906,Bathroom
,,Level 9 - Garbage Room,,Site QA,Waterproofing,Victoria Street,Level 9,Garbage Room,
,,Level 9 - External area,,Site QA,Waterproofing,Victoria Street,Level 9,External area,
,,Level 10,grouping,Level 10,,,,,
,,Level 10 - 1001 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 10,1001,Laundry
,,Level 10 - 1001 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 10,1001,Ensuite
,,Level 10 - 1001 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 10,1001,Bathroom
,,Level 10 - 1002 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 10,1002,Laundry
,,Level 10 - 1002 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 10,1002,Bathroom
,,Level 10 - 1003 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 10,1003,Laundry
,,Level 10 - 1003 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 10,1003,Ensuite
,,Level 10 - 1003 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 10,1003,Bathroom
,,Level 10 - 1004 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 10,1004,Laundry
,,Level 10 - 1004 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 10,1004,Ensuite
,,Level 10 - 1004 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 10,1004,Bathroom
,,Level 10 - 1005 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 10,1005,Laundry
,,Level 10 - 1005 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 10,1005,Ensuite
,,Level 10 - 1005 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 10,1005,Bathroom
,,Level 10 - 1006 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 10,1006,Laundry
,,Level 10 - 1006 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 10,1006,Ensuite
,,Level 10 - 1006 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 10,1006,Bathroom
,,Level 10 - Garbage Room,,Site QA,Waterproofing,Victoria Street,Level 10,Garbage Room,
,,Level 10 - External area,,Site QA,Waterproofing,Victoria Street,Level 10,External area,
,,Level 11,grouping,Level 11,,,,,
,,Level 11 - 1101 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 11,1101,Laundry
,,Level 11 - 1101 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 11,1101,Ensuite
,,Level 11 - 1101 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 11,1101,Bathroom
,,Level 11 - 1102 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 11,1102,Laundry
,,Level 11 - 1102 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 11,1102,Bathroom
,,Level 11 - 1103 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 11,1103,Laundry
,,Level 11 - 1103 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 11,1103,Ensuite
,,Level 11 - 1103 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 11,1103,Bathroom
,,Level 11 - 1104 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 11,1104,Laundry
,,Level 11 - 1104 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 11,1104,Ensuite
,,Level 11 - 1104 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 11,1104,Bathroom
,,Level 11 - 1105 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 11,1105,Laundry
,,Level 11 - 1105 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 11,1105,Ensuite
,,Level 11 - 1105 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 11,1105,Bathroom
,,Level 11 - 1106 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 11,1106,Laundry
,,Level 11 - 1106 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 11,1106,Ensuite
,,Level 11 - 1106 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 11,1106,Bathroom
,,Level 11 - Garbage Room - ,,Site QA,Waterproofing,Victoria Street,Level 11,Garbage Room,
,,Level 12,grouping,Level 12,,,,,
,,Level 12 - Planter Box 1,,Site QA,Waterproofing,Victoria Street,Level 12,Planter Box 1,
,,Level 12 - Planter Box 2,,Site QA,Waterproofing,Victoria Street,Level 12,Planter Box 2,
,,Level 12 - Planter Box 3,,Site QA,Waterproofing,Victoria Street,Level 12,Planter Box 3,
,,Level 12 - Planter Box 4,,Site QA,Waterproofing,Victoria Street,Level 12,Planter Box 4,
,,Level 12 - Planter Box 5,,Site QA,Waterproofing,Victoria Street,Level 12,Planter Box 5,
,,Level 12 - W/C,,Site QA,Waterproofing,Victoria Street,Level 12,W/C,
,,Level 12 - Hot Water Plant - W/C,,Site QA,Waterproofing,Victoria Street,Level 12,Hot Water Plant,W/C
,,Level 12 - Roof,,Site QA,Waterproofing,Victoria Street,Level 12,Roof,
,,Level 12 - Communal Open Space - Hot Water Plant,,Site QA,Waterproofing,Victoria Street,Level 12,Communal Open Space,Hot Water Plant
,,Roof,grouping,Roof,,,,,
,,Roof - Roof Area,,Site QA,Waterproofing,Victoria Street,Roof,Roof Area,
,,Roof - Lift Overrun,,Site QA,Waterproofing,Victoria Street,Roof,Lift Overrun,
,Columns,,,,,,,,
,,Checked Moisture content before waterproofing,,Checked Moisture content in concrete before waterproofing,,,,,
,,All joints cleaned & sealed with coving/fillet,,Confirm all joints are cleaned and sealed with coving/fillet between floor and wall junctions. Joints widths for sealing no more than 5mm,,,,,
,,Appl. of 1st/2nd coat of RLA PU850 (oil base),,Confirm application of 1st coat & 2nd coat of RLA PU850 (oil base),,,,,
,,Appl. of 1st/2nd coat of RLA PU850 (oil base) to floors,,Confirm application of 1st coat & 2nd coat of RLA PU850 (oil base) to the floors,,,,,
,,Appl. of 1st coat/2nd coat of RLA WPM (water base) to walls,,Confirm application of 1st coat & 2nd coat of RLA WPM (water base) to the walls.,,,,,
,,Appl. of bond breaker single component (Sikaflex),,Confirm application of bond breaker single component (Sikaflex),,,,,
,,Appl. of primer (Uniprime) to walls,,Confirm application of primer (Uniprime) to the walls.,,,,,
,,Appl. of Sikaflex to sides,,Confirm application of Sikaflex to the sides.,,,,,
,,Appl. of two-part water-based (Moisture Seal Primer) to floors,,Confirm application of two-part water-based (Moisture Seal Primer) to the floors.,,,,,
,,Appl. of two-part water-based (Moisture Seal Primer),,Confirm application of two-part water-based (Moisture Seal Primer). Primer must be completely dry prior to application of sealant and membrane.,,,,,
,,Base substrate dry/clean/smooth surfaces for Appl. of membrane,,"Confirm base substrate is dry, clean, and smooth surfaces for application of membrane. Moisture content to meet the manufacturer’s recommendation and the material data sheet.",,,,,
,,Edge to drip groove with Appl. of Moisture seal/2 Part Cementitious,,Confirm edge to drip groove with the application of Moisture seal and 2 Part Cementitious,,,,,
,,Falls to drainage outlets in floor substrate 1:100 min,,Confirm falls to drainage outlets in floor substrate 1:100 minimum,,,,,
,,Membrane thickness is min 1000 microns,,Confirm membrane thickness is minimum 1000 microns,,,,,
,,Membrane wall upturns are max 150mm & 100mm above FFL,,Confirm membrane wall upturns are maximum 150mm and 100mm above FFL (floor finish level),,,,,
,,Sand cement screed Waterproof on top of sand,,Confirm sand cement screed Waterproof on top of sand & cement with Moisture seal and 2 Part Cementitious,,,,,
,,Substrate details as per drawing & specs,,"Confirm substrate details are as per drawing and specifications. i.e., falls to drains, flashing rebates, hobs, angles have been constructed properly to enable membrane systems to work as per manufacturer's specifications.",,,,,
,,Substrate clean & empty from any materials that impact adhesion,,"Confirm substrate is clean and empty from any coating, sharp edges, rough concrete, oils, grease, spray marks and any other materials that will impact adhesion",,,,,
,,Appl. of 2 Part membrane with bandage tape,,Confirm the application of 2 Part membrane with bandage tape.,,,,,
,,Appl. of Moisture seal primer,,Confirm the application of Moisture seal primer,,,,,
,,Current manufacturer's product spec & materials,,"Current manufacturer's product Specification and materials confirmed (RLA, Sika)",,,,,
,,Day completion as per time stamped photos,,Day completion as per time stamped photos,,,,,
,,Flood tested for 24 hours,,Flood tested for 24 hours,,,,,
,,Membrane Appl. as per manufacturer specs & AUS Standards,,Membrane application as per manufacturer specifications and Australian Standards,,,,,
,,Pre-waterproofing surface preparation,,Pre-waterproofing surface preparation,,,,,
,,Water stops (3mm) supply/install laser square as spec,,Water stops (3mm) supply/install laser square as specified,,,,,
