"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"99d82971-8d4e-5733-80de-a6489c48c71f","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 11","W1103.01","Installed / Fixed As Per Shop Drawings"
"dd3e658f-2ae3-511a-ac3a-bcfb7f8c7972","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 11","W1103.01","Airseals Completed (photo)"
"25e0f59d-bf65-5c7e-8e8a-62ae050fb8d6","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 11","W1103.01","Site Glazing Completed"
"4fe7b166-a93c-5508-bcc8-f093b07378e3","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 11","W1103.01","Trade clean/protected"
"747f5a6a-2ae4-55c5-b45c-6fb4a2e2bfa9","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 11","D1103.07"
"3ea12b30-4ad3-4e20-9c72-7989eda3b6c8","","checkpoint-status","not-started","","","TRUE","TRUE","Level 11","D1103.07","Opening and sill acceptable. All elements approved as per drawings"
"724f1bc4-5b11-5578-b4fb-1e1dca48adcb","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 11","D1103.07","Opening wrapped & prepared correctly by others"
"146109ea-a2b8-5842-8a68-ae2bcfa0e89f","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 11","D1103.07","External flashings installed as per shop drawings"
"c0e37551-8df2-5446-8524-cb0b74572b7d","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 11","D1103.07","Installed / Fixed As Per Shop Drawings"
"fd9a469b-1a8c-5156-9963-f7f3c427a4e8","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 11","D1103.07","Airseals Completed (photo)"
"657add38-8ae4-5f24-94f9-f4f17fa48fa9","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 11","D1103.07","Site Glazing Completed"
"ae9c4128-63e6-5819-8128-a08c57f23e1c","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 11","D1103.07","Trade clean/protected"
"af895ea9-c627-5422-84f6-4cbdc32df819","","folder-normal","work-in-progress","","step","TRUE","FALSE","Level 12"
"a0efb1de-6e67-5443-bb71-796ceec0b920","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 12","D1202.06"
"3301e7ff-ff09-47bd-b665-35c90d6b534b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 12","D1202.06","Opening and sill acceptable. All elements approved as per drawings"
"bfa7abf6-73c4-5af2-9db8-86677730bcce","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 12","D1202.06","Opening wrapped & prepared correctly by others"
"8dea3483-0e6c-5fed-9a65-bc46803da32a","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 12","D1202.06","External flashings installed as per shop drawings"
"517454c9-e438-57b2-9eec-4b53dbf161b0","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 12","D1202.06","Installed / Fixed As Per Shop Drawings"
"4a73b47a-69c8-5688-9a13-3f847852d458","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 12","D1202.06","Airseals Completed (photo)"
"3a466e56-e247-5803-8259-48418413a9bb","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 12","D1202.06","Site Glazing Completed"
"8217d4d0-26a9-50cb-adf1-8c73de8963d2","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 12","D1202.06","Trade clean/protected"
"98f08303-3fb9-56aa-bb83-e6dd31769374","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 12","W1202.01"
"9ad26c1a-104c-400b-967b-19de96271ce1","","checkpoint-status","not-started","","","TRUE","TRUE","Level 12","W1202.01","Opening and sill acceptable. All elements approved as per drawings"
"9e91fa63-3363-54a8-9031-ad65306826f1","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 12","W1202.01","Opening wrapped & prepared correctly by others"
"be2e6c9e-f75e-513c-a822-cb40399cd766","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 12","W1202.01","External flashings installed as per shop drawings"
"7459215b-1f20-53d7-a1f4-8dbefca5f684","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 12","W1202.01","Installed / Fixed As Per Shop Drawings"
"71309f57-1e00-5300-bda8-6f1fc85b2fdb","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 12","W1202.01","Airseals Completed (photo)"
"10e3ecc6-5288-5c8c-96f4-a5d6ec9d1b6f","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 12","W1202.01","Site Glazing Completed"
"0dd93ea1-22e1-54b2-ac14-c1d7bed1c359","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 12","W1202.01","Trade clean/protected"
"6e64787b-d981-52c6-9513-76a188584a25","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 12","W1202.02"
"a3bda9dc-ac6c-4435-89e0-024f287c85ae","","checkpoint-status","not-started","","","TRUE","TRUE","Level 12","W1202.02","Opening and sill acceptable. All elements approved as per drawings"
"032d6f3d-d890-5cee-93af-4cd6a334fdc9","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 12","W1202.02","Opening wrapped & prepared correctly by others"
"ed003888-06ea-5d20-a8de-acb1e1783352","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 12","W1202.02","External flashings installed as per shop drawings"
"ceef1d52-c8da-511b-80c2-6492218af6c8","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 12","W1202.02","Installed / Fixed As Per Shop Drawings"
"5cd51aa6-9b0e-56bb-8bca-95283f3a0b91","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 12","W1202.02","Airseals Completed (photo)"
"23939b59-83b3-51cb-89aa-55181a1077d3","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 12","W1202.02","Site Glazing Completed"
"22672c6a-d59a-53e1-90f3-e6d1c638999e","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 12","W1202.02","Trade clean/protected"
"fc73057a-4edc-571b-b6a8-218f2eb569e2","","checklist-flat","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 12","D1201.02"
"92d046d4-2683-4673-8e3c-c5450096b8f7","","checkpoint-status","not-started","","","TRUE","TRUE","Level 12","D1201.02","Opening and sill acceptable. All elements approved as per drawings"
"75b0e85c-b4a6-513a-8872-142c98f9387a","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 12","D1201.02","Opening wrapped & prepared correctly by others"
"6ba328ce-8c5a-56da-bc04-ccfec3a84986","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 12","D1201.02","External flashings installed as per shop drawings"
"4ecdf908-bda5-5f62-bf1c-4d26e7a6afa8","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 12","D1201.02","Installed / Fixed As Per Shop Drawings"
"05c41a43-e7bd-54dc-988d-083e7f99339b","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 12","D1201.02","Airseals Completed (photo)"
"34d9b82a-7fcd-5128-b0cd-f66ca0d6f610","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 12","D1201.02","Site Glazing Completed"
"367dc3a2-c8d7-5586-a4f5-acb964e559c1","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 12","D1201.02","Trade clean/protected"
"fbfe09ce-bb8d-51e3-8696-a10548542a0c","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 12","W1201.01"
"92a6289e-c4ab-4748-ae11-aefd6620a819","","checkpoint-status","not-started","","","TRUE","TRUE","Level 12","W1201.01","Opening and sill acceptable. All elements approved as per drawings"
"b92751c3-798b-5f96-8876-3c6e920fae97","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 12","W1201.01","Opening wrapped & prepared correctly by others"
"e19fa44c-750b-5762-a058-5a14e1a36f70","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 12","W1201.01","External flashings installed as per shop drawings"
"0ad45d60-d748-5b45-9aa3-4ac1132659f4","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 12","W1201.01","Installed / Fixed As Per Shop Drawings"
"c63d448b-fb11-5c0d-a53c-ebc148cc3ee7","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 12","W1201.01","Airseals Completed (photo)"
"22a625e2-95a1-5554-9828-68abc0a527b4","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 12","W1201.01","Site Glazing Completed"
"992345fb-fe45-5208-97a0-1fc66702a60a","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 12","W1201.01","Trade clean/protected"
"9279e5a9-82f3-5bb0-89f4-1cc96c844be6","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 12","W1201.02"
"26ae1af2-37a0-453b-8ce1-adb441321012","","checkpoint-status","not-started","","","TRUE","TRUE","Level 12","W1201.02","Opening and sill acceptable. All elements approved as per drawings"
"c81b9eda-9746-5de4-abc4-c7b9b2b57a0c","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 12","W1201.02","Opening wrapped & prepared correctly by others"
"85f54453-59c7-542c-a846-2443045ab73e","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 12","W1201.02","External flashings installed as per shop drawings"
"24724a98-4313-5194-9926-3eefb1ab5698","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 12","W1201.02","Installed / Fixed As Per Shop Drawings"
"8227c0ba-d82a-5ad6-b8c4-773406f58c73","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 12","W1201.02","Airseals Completed (photo)"
"ea394f8a-824b-57b1-b2d5-08cdd6af0dc6","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 12","W1201.02","Site Glazing Completed"
"581db1ef-2116-5913-981a-191bf377a157","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 12","W1201.02","Trade clean/protected"
"39359230-b57d-5e62-88ed-60fe563de103","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 12","W1210.01"
"f3cba1d1-a72e-4238-b1ce-ee7bdd07be0a","","checkpoint-status","not-started","","","TRUE","TRUE","Level 12","W1210.01","Opening and sill acceptable. All elements approved as per drawings"
"63e3d24f-666b-5f38-8926-eee5795de3c9","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 12","W1210.01","Opening wrapped & prepared correctly by others"
"476883a7-1527-554d-8980-ca85ccedd285","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 12","W1210.01","External flashings installed as per shop drawings"
"28f9928a-baf8-5cb7-9aec-5a515ca107b0","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 12","W1210.01","Installed / Fixed As Per Shop Drawings"
"5feccf4e-1cf0-5af9-a867-4fded9398afc","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 12","W1210.01","Airseals Completed (photo)"
"577f50ac-6d27-55d9-9fd9-619884459637","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 12","W1210.01","Site Glazing Completed"
"f2ec3159-1508-5792-9a0d-786d81d25d31","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 12","W1210.01","Trade clean/protected"
"317e2704-ad01-5e63-9760-7c2ee531bc40","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 12","W1206.01"
"0f802c68-695f-4c69-8dce-f9c808062065","","checkpoint-status","not-started","","","TRUE","TRUE","Level 12","W1206.01","Opening and sill acceptable. All elements approved as per drawings"
"e84a960a-8aca-5848-afca-02f9dd6c8c2f","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 12","W1206.01","Opening wrapped & prepared correctly by others"
"319d8ca0-fd64-5ee7-b7ba-bc47f6aaa840","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 12","W1206.01","External flashings installed as per shop drawings"
"4afb0ffd-6c75-5290-9375-f5d8001fcae9","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 12","W1206.01","Installed / Fixed As Per Shop Drawings"
"d0c8a182-78a5-5255-9849-cd15889f25d1","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 12","W1206.01","Airseals Completed (photo)"
"7795820b-8a5e-519a-95b6-a5812308a7fc","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 12","W1206.01","Site Glazing Completed"
"dc29ea0e-2a38-58a0-8708-2d086a14ee2f","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 12","W1206.01","Trade clean/protected"
"fced6f34-4d8e-5347-bec8-6740175a75c0","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 12","W1206.02"
"3f845863-9cdf-4865-a3f7-fa7e1793289d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 12","W1206.02","Opening and sill acceptable. All elements approved as per drawings"
"5977fc30-8b5a-5bc2-9ee8-0ff3cb6689c1","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 12","W1206.02","Opening wrapped & prepared correctly by others"
"edce2275-3886-540e-87ef-7963819a6e9e","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 12","W1206.02","External flashings installed as per shop drawings"
"fb566a25-292a-5af7-8eb2-d4bbf7c94c30","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 12","W1206.02","Installed / Fixed As Per Shop Drawings"
"799631f3-b20e-5c58-bfee-5ecf3d3da322","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 12","W1206.02","Airseals Completed (photo)"
