"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6d8016be-169b-4248-b00e-7c7d20b7dc0e","","folder-normal","work-in-progress","","step","TRUE","FALSE","ITP 006 - In-Situ Pit Construction"
"3018335c-0d12-49ae-8177-6172c6f4a9af","Child ITP009 - Lot 055(182e599d-5469-43db-b1de-cb864baf4f05): Unknown tags: itp","checklist-sectioned","pass","02397021dc7abc13e64551883bf74c27904d5cc008de89522355df32eb274b8a","checklist","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 055 - VL123-VL118"
"429e6280-56a0-47d2-b11d-25951ecd5766","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 056 - VJ39-VJ14"
"42ab2c66-e6b6-4b4c-8e4f-079b6aef4d4f","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 056 - VJ39-VJ14","CL009A Pre Pour - Lot 056"
"324db533-7282-4247-8213-e94ff06f5314","","checklist-sectioned","pass","e1ba98bb82c87e574ae60ce58c5a3a10a375940d24755062eb24f76378a044dd","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 056 - VJ39-VJ14","ITP 009 - Lot 056"
"34b6a175-cf03-4527-9da7-8573ee05845c","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 057 - VL39-VL27, VH17-VH15"
"5766e81d-1944-4a6b-bceb-8730c7d3c45f","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 057 - VL39-VL27, VH17-VH15","CL009A Pre Pour - Lot 057"
"f978cb76-d767-41be-a4c9-149ffb90aefe","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 057 - VL39-VL27, VH17-VH15","ITP009 - Lot 057"
"55779ad5-6e15-43f9-a2ed-a1186871f240","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 058 - Transition Pavement - SP1.6"
"cc045978-fa37-4159-8fb9-fb01d9656783","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 058 - Transition Pavement - SP1.6","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 058"
"da448031-84dd-43df-881d-5aeef949215d","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 058 - Transition Pavement - SP1.6","CL009A Pre Pour - Lot 058"
"39d2dab8-d890-4351-89f7-43c3069446b3","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 059 - VM25-VM14, VK25-VK14"
"479f34ac-bb3e-42af-95fd-0a87c6e484d3","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 059 - VM25-VM14, VK25-VK14","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 059"
"a8d6c5ab-4263-4420-a2e4-9370ebfd4a85","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 059 - VM25-VM14, VK25-VK14","CL009A Pre Pour - Lot 059"
"cd97faaa-b54f-479e-b3e0-7fed281f2701","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 060 - VN32-VN18"
"c5d4e5e5-1529-4c0d-8679-9829040e30d6","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 060 - VN32-VN18","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 060"
"8dda0f2a-9d2c-47dc-9b58-d2b68b6b43e6","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 060 - VN32-VN18","CL009A Pre Pour - Lot 060"
"843c7101-526b-4a1b-b3bc-30c434fab63c","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 061 - VI28-VI14, VN17-VN14"
"b00b2513-5a40-4509-82c0-5620d4994782","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 061 - VI28-VI14, VN17-VN14","CL009A Pre Pour - Lot 061"
"f191ca7a-4af9-4381-85a4-d5de1c743b8a","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 061 - VI28-VI14, VN17-VN14","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 061"
"e80a1168-71ea-4771-b043-6585706c52d2","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 062 - VL14 - VL26"
"990c3575-de7d-4e69-bbd6-c36d73aa05da","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 062 - VL14 - VL26","CL009A Pre Pour - Lot 062"
"e0137889-299f-4878-8d65-b6007ac972a4","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 062 - VL14 - VL26","ITP009 - Lot 062"
"cfcdb881-6011-445f-8ead-e01c0349b77f","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 063 - VO28-VO14, VQ15-VQ14, VH18, VG16"
"d1d72cc2-e062-49ca-9406-d5c7724aa2de","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 063 - VO28-VO14, VQ15-VQ14, VH18, VG16","CL009A Pre Pour - Lot 063"
"76099a72-98a3-4f0b-b711-d09858c3f46c","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 063 - VO28-VO14, VQ15-VQ14, VH18, VG16","ITP 009 - Lot 063"
"6f4d62b6-9dea-436b-96a0-391e15d994b9","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 064 - VJ60-VJ40"
"ebeb6306-f10c-4be4-993f-825d3270c94a","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 064 - VJ60-VJ40","CL009A Pre Pour - Lot 064"
"33a3c09b-e699-46d9-9748-5c4142e2b6bf","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 064 - VJ60-VJ40","ITP 009 - Lot 064"
"99d6e5e3-4bc5-4f17-8f69-1d887c632a6c","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 065 - VM60-VM40"
"d5844018-d280-4b68-82cd-2d4f643f514e","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 065 - VM60-VM40","ITP 009 - Portland Cement Concrete (PCC) Pavements"
"6d9103c8-e6d7-4bd9-a487-1e787b357273","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 065 - VM60-VM40","CL009A Pre Pour - Lot 065"
"39ce4d15-1259-4e8f-81fc-7f4b61c5a57f","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 066 - VK60-VK40"
"efb10ea5-d69b-4ec1-9710-8e8102b80046","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 066 - VK60-VK40","ITP 009 - Portland Cement Concrete (PCC) Pavements"
"85c5b374-efa8-4367-99a8-264cb198ff08","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 066 - VK60-VK40","CL009A Pre Pour - Lot 066"
"42ca760b-8ad3-445e-b605-3eaeaec4ea4f","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 067 - VN60-VN37"
"3f594554-d14d-46a1-9c53-3a3c3f410ae3","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 067 - VN60-VN37","CL009A Pre Pour - Lot 067"
"73eb89f0-0540-4b6b-99ca-0ce57f95c92f","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 067 - VN60-VN37","ITP 009 - Lot 067"
"fd1fa472-0210-4229-8d49-269717434538","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 068 - VP20-VP19, VP17-VP14, VH20-VH19"
"3cec7a2e-86de-4b14-8b7d-55d87481b510","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 068 - VP20-VP19, VP17-VP14, VH20-VH19","CL009A Pre Pour - Lot 068"
"2b136cfa-ebd8-488a-8db8-05bd08a26aeb","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 068 - VP20-VP19, VP17-VP14, VH20-VH19","ITP 009 - Portland Cement Concrete (PCC) Pavements Lot 068"
"70533150-6ca8-49ee-9422-315f3a417b92","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 069 - F21-F9"
"2a177a5c-2465-4bb2-91df-56c46a52e618","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 069 - F21-F9","CL009A Pre Pour - Lot 069"
"d792e213-a394-499e-bcf2-de889fbe9450","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 069 - F21-F9","ITP 009 - Lot 069"
"2580da66-0567-45ce-b25a-daeae1ef3d73","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 070 - VL60-VL40, VN36-VN33"
"a18f9811-dd1e-4c43-adc0-8af437dc7b87","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 070 - VL60-VL40, VN36-VN33","CL009A Pre Pour - Lot 070"
"83fbabf7-1a96-420a-94f7-065bb812e3c5","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 070 - VL60-VL40, VN36-VN33","ITP 009 - Portland Cement Concrete (PCC) Pavements Lot 070"
"6b1986d2-aa03-4f4d-8080-3f57831c36d6","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 071 - H21-H1"
"b99831cb-5c03-4e7e-917b-ff014473aa67","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 071 - H21-H1","CL009A Pre Pour - lot 071"
"f65a563f-4588-427c-8c29-8716e0a5852d","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 071 - H21-H1","ITP 009 - Portland Cement Concrete (PCC) Pavements lot 071"
"c951c11e-bd50-4ff7-80aa-b2bf11a4451d","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 072 - J21-J1"
"93eb8c56-9f0f-420a-8529-ae4a8fde820d","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 072 - J21-J1","CL009A Pre Pour - Lot 72"
"9982f263-5885-462a-8e27-428fe2b3a5d3","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 072 - J21-J1","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 072"
"b3094e5c-6082-4fb2-93d7-d311d94402e8","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 073 - L21-L2"
"f1777a75-9864-465b-9788-0b5407d47f7e","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 073 - L21-L2","CL009A Pre Pour - Lot 073"
"6aaa929a-4358-4d7a-a3fc-8a3149a762bf","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 073 - L21-L2","ITP 009 - Lot 073"
"ce6ad81e-a7d6-4669-af5e-17f532dad6fa","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 074 - J63-J69, H63-H69, F63-F69"
"d8fb9998-6f45-43e1-af33-41fe750d2ed2","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 074 - J63-J69, H63-H69, F63-F69","CL009A Pre Pour - Lot 074"
"26801dc9-b9ef-4138-85c1-062d349aced3","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 074 - J63-J69, H63-H69, F63-F69","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 074"
"7e34bf06-6687-4d1f-9fad-5ee60767e2c7","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 075 - K63-K65, E63-E65"
"731a4846-1fc0-4d56-97de-535421c501f7","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 075 - K63-K65, E63-E65","CL009A Pre Pour - Lot 075"
"944e49cb-da8d-4a63-87f4-cb68393e5661","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 075 - K63-K65, E63-E65","ITP 009 - Lot 075"
"920aaf1a-4c57-4b58-b6f7-198d30f87ccc","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 076 - I63-I69, G63-G69"
"0e59c2e8-b715-43fd-a0f3-46d6b7b4383f","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 076 - I63-I69, G63-G69","CL009A Pre Pour - Lot 076"
"178025ae-5bdc-40a4-8fce-a57530bf1ae5","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 076 - I63-I69, G63-G69","ITP 009 - Lot 076"
"01c9d95f-2add-4014-9815-8efa9fb43ec5","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 077 - E67-E70"
"f510b01a-ebad-4a52-a0e3-63aacf29cf9e","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 077 - E67-E70","CL009A Pre Pour - Lot 077"
"f5aa3aae-b512-4d97-99ed-e3c5e7cbcb51","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 077 - E67-E70","ITP 009 - Lot 077"
"ae05e964-6010-442f-9327-ff53ec653e4a","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 078 - Transition Pavement SP1.1b, L64"
"85a8b6a8-6b05-4296-8e27-7866a925e864","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 078 - Transition Pavement SP1.1b, L64","CL009A Pre Pour - Lot 078"
"e7b7cf6a-96c0-499b-a1c2-63655fd12cdd","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 078 - Transition Pavement SP1.1b, L64","ITP 009 - Lot 078"
"02109221-1d51-4e78-951f-13aa0a565d5d","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 079 - D63-D66, L63, K66-K69"
"ba89f805-da77-4cef-a543-f322f6694268","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 079 - D63-D66, L63, K66-K69","CL009A Pre Pour - Lot 079"
"246e275e-040b-43fe-bc0e-18d87c1c4017","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 079 - D63-D66, L63, K66-K69","ITP 009 - Lot 079"
"68bdbb52-c81c-493f-98fd-2fd3673c51f6","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 080 - F8-F1, I12-I11"
"ced7b79d-0627-40ef-8af0-9598f38fcf4f","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 080 - F8-F1, I12-I11","CL009A Pre Pour - Lot 080"
"c9c67e8a-2be3-4a3c-b25d-d97871d24f67","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 080 - F8-F1, I12-I11","ITP 009 - Lot 080"
"e52a0b56-a4ab-4f15-b5a9-87bd035b3642","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 081 - K22-K1"
"a97224b5-3309-4640-b128-b15d5204e3ff","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 081 - K22-K1","CL009A Pre Pour - Lot 081"
"702567e5-6d04-4ba8-a938-8494a7e9dd1d","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 081 - K22-K1","ITP 009 - Lot 081"
"5ce5f12a-740a-423b-8a4c-8f7dc4346b63","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 082 - I10-I1, N3-N10"
"38cc3051-432a-4260-a188-5fd0fe93af5e","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 082 - I10-I1, N3-N10","ITP 009 - Lot 082"
"bb8b6e2a-1fd1-4d2e-8ed9-1bbb9a4e65af","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 082 - I10-I1, N3-N10","CL009A Pre Pour - Lot 082"
"aca1cd91-887d-4b14-865c-78b5aa03e807","","folder-normal","work-in-progress","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 0?? - G20-G1 (Infill)"
"2e93e263-5748-4467-a21c-a0752fa7a13a","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 0?? - G20-G1 (Infill)","CL009A Pre Pour - Lot 083"
"22da87bd-e4e1-4b79-a7ea-b5c869d7278e","","checklist-sectioned","work-in-progress","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 0?? - G20-G1 (Infill)","ITP 009 - Lot 083"
"af14daf2-5bbf-440f-a3b8-4909c1059a94","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 083 - A42, B42, C42, D42, E42, F42, G42, I42, J42, K42"
"0270d972-e9a3-4965-b4a8-ea65657ae7e0","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 083 - A42, B42, C42, D42, E42, F42, G42, I42, J42, K42","ITP 009 - Lot 083"
"0f27eace-7174-4372-9b12-4ad65f5148e8","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 083 - A42, B42, C42, D42, E42, F42, G42, I42, J42, K42","CL009A Pre Pour - Lot 083"
"ff61579a-b0ce-42d3-8d48-a5260bf2e45f","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 084 - C40, D40, E40, F40, G40, H40, I40, J40, K40"
"b742976e-1155-4bf1-a42c-14e8857056b2","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 084 - C40, D40, E40, F40, G40, H40, I40, J40, K40","CL009A Pre Pour - Lot 084"
"b8f13feb-c220-4264-9241-51ec74e0bdc7","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 084 - C40, D40, E40, F40, G40, H40, I40, J40, K40","ITP 009 - Lot 084"
