"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"da115af4-b8d4-40ea-8310-0718e3f0e0fd","","work-in-progress","","folder","TRUE","FALSE","Construction"
"e136990f-ac23-4e4f-a9bd-041e9b0208e9","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 1"
"a99cdbfe-df66-4ff4-8658-c87b36bfafc7","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 1","ZONE 1A"
"971cb564-2d33-4c88-9e97-70e36e0a8baa","","pass","","folder","TRUE","FALSE","Construction","STAGE 1","ZONE 1A","6) ITP-006 Stormwater"
"45815c3a-50ad-47d4-a771-1bb15479e2e1","","pass","SYM-ITP-027 - Furniture Install","checklist","FALSE","FALSE","Construction","STAGE 2.2","Signage Install - 2.2","SYM-PURL-SIGN-2.2-1"
"e89a2235-50a3-4c30-bd8f-fe633f234e7f","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.3"
"ec050d28-307d-4a11-a2a0-4e9046dcb327","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2B"
"b7171b3c-144c-4465-993d-3d73316e1563","","not-started","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2B","17) ITP-017 Traffic Signals"
"93be7bcf-3b37-4ed1-86b5-0a7db0a970a4","","not-started","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2B","17) ITP-017 Traffic Signals","SYM-PURL-TRS-2B-1"
"746e0b00-81b6-48b4-ae8a-5d93f50784a4","","not-started","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2B","18) ITP-018 Public Lighting"
"38f434cb-e921-4635-a66a-14d0dd8f0742","","not-started","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2B","18) ITP-018 Public Lighting","SYM-PURL-PUL-2B-1"
"3913c130-7afd-448e-8dcb-f5c333d2af20","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2B","Stormwater"
"af7029ea-5cc6-4767-bfc6-de9047912321","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2B","Stormwater","SYM-PURL-SWD-2B-1 (450mm RCBC to 15.1)"
"2a12154d-8698-4cd3-9f02-3e36d017c7b7","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2B","Stormwater","SYM-PURL-SWD-2B-2 (450mm RCBC to 15.2)"
"12e39dc8-12e4-4472-9888-6ce460cdfeda","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2B","Asphalt"
"f9b92392-a127-42c0-828d-35763561b5cd","","pass","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2B","Asphalt","SYM-PURL-ASP-2B-1 - 2B Wearing Course"
"c659a561-4376-416f-83d8-08d2bd4ad450","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2B","Subsurface Drainage"
"0c72c478-e800-4284-a902-c6df2a3ba158","","pass","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2B","Subsurface Drainage","SYM-PURL-SSD-2B-1"
"5927122c-16e1-4920-82d5-e5eb5c33fcec","","pass","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2B","Subsurface Drainage","SYM-PURL-SSD-2B-2"
"c91c2d30-83c5-4299-ba99-7337eb10c752","","pass","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2B","Subsurface Drainage","SYM-PURL-SSD-2B-3"
"b59c2719-1707-465a-b1bf-90230b3211ce","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2B","ITP - 005 Kerb and Channel"
"2003b69d-6fd7-445d-bd97-2dff90f2b626","","pass","SYM-ITP-005 - Insitu Kerb and Channel (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2B","ITP - 005 Kerb and Channel","SYM-PURL-K&C-2B-1"
"bd0dd7db-4a81-4154-8b99-dcbfca851dd2","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2C"
"3126fa93-55ba-4675-a74f-c2dea757ed03","","not-started","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2C","17) ITP-017 Traffic Signals"
"6cf6f0c3-eee1-4984-b7ca-020efdb483f2","","not-started","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2C","17) ITP-017 Traffic Signals","SYM-PURL-TRS-2C-1"
"2473c9d7-d716-4a7c-97fb-f2cc3e35a1e9","","not-started","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2C","18) ITP-018 Public Lighting"
"e7282b7c-6b5a-49b5-95e5-5a16928cce97","","not-started","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2C","18) ITP-018 Public Lighting","SYM-PURL-PUL-2C-1"
"774b0aeb-3c79-4b40-bb84-47cc97691007","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2C","Asphalt"
"491342d2-4c1a-4504-b107-f536605b91e4","","pass","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2C","Asphalt","SYM-PURL-ASP-2C-1 - 2C & 2B Wearing Course"
"b0306c16-0c13-4064-8336-0a1746902dff","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2D"
"933dca90-7a0f-48e5-b71b-3a171893722c","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2D","3) ITP-003 Asphalt"
"0a3c6bc6-90b4-4803-aab8-59a66c49da0d","","pass","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2D","3) ITP-003 Asphalt","SYM-PURL-ASP-2D -1 - 2D - F1/F2B/F2A BC"
"a33efad7-989a-48fd-9be5-ad5b56f0277c","","work-in-progress","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2D","3) ITP-003 Asphalt","SYM-PURL-ASP-2D -2 - 2D - F1/F2B/F2A WC"
"56fbe03f-86b0-474d-9bc4-f1fe6d21086b","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2D","17) ITP-017 Traffic Signals"
"7fc5849a-165c-48fa-8a92-459ea98c3f2c","","pass","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2D","17) ITP-017 Traffic Signals","SYM-PURL-TRS-2D-1"
"629114ab-4c3d-42eb-9699-87069187dba8","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2D","18) ITP-018 Public Lighting"
"3bffd598-9d6f-4a17-8f03-878aff847722","","pass","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2D","18) ITP-018 Public Lighting","SYM-PURL-PUL-2D-1"
"f385b2a0-799c-4724-be04-49c16ebd2da2","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2D","6) ITP-006 Stormwater"
"9a7270fb-1a91-4f9c-993c-e37f01f8fcef","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2D","6) ITP-006 Stormwater","SYM-PURL-SWD-2D-1 (PV-21)"
"23109c49-6978-42ff-8fc3-3338f0a50816","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2D","6) ITP-006 Stormwater","SYM-PURL-SWD-2D-2 (PV-23)"
"b8600607-26b5-48f0-b45c-c846070bd135","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2D","09) ITP-009 Tactiles "
"770e34a9-0f92-4ad1-9100-0d8787509472","","pass","SYM-ITP-009 - Tactiles (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2D","09) ITP-009 Tactiles ","SYM-PURL-TAC-2D (Tactiles 2D)"
"a82460b2-7db0-4532-856f-6bd659e21bba","","not-started","SYM-ITP-009 - Tactiles (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2D","SYM-PURL-TAC-2D (Tactiles 2D)"
"c62b0f30-76c9-4512-8aad-0e059f5105bf","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2D","5) ITP-005 Kerb"
"09e26c36-0299-4754-b46b-96c1d03033ea","","pass","SYM-ITP-005 - Insitu Kerb and Channel (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2D","5) ITP-005 Kerb","SYM-PURL-K&C-2D-1"
"a1805ba4-af6a-4dba-a78d-c0afa690500a","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2G"
"4f18faab-5a64-40f8-afa5-963556c05d7c","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2G","FLEXIBLE PAVEMENTS"
"24d7631f-db91-491e-aaaa-cd31c295ca16","","work-in-progress","SYM-ITP-002 - Flexible Pavements (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","FLEXIBLE PAVEMENTS","SYM-PURL-2G-PFLX-1 (F1/F2B SUB-BASE)"
"8771c67a-faf5-4362-908f-95e1174c9792","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2G","STORMWATER"
"ed798b97-e45c-46eb-a885-2d63b85f29a4","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","STORMWATER","SYM-PURL-SWD-2G-1 (375mm RCP to PV-13.1)"
"1f70910b-83b1-44e1-b6b2-0fc7a83b3cb6","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","STORMWATER","SYM-PURL-SWD-2G-2 (375mm RCP to PV-12.1/12.2)"
"a3123d38-ebe1-4572-9592-a54dafdcb170","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","STORMWATER","SYM-PURL-SWD-2G-3 (375mm RCP to PV-11.2)"
"dd38d769-9460-42ea-b65d-48ebc74e37b3","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","STORMWATER","SYM-PURL-SWD-2G-4 (375mm RCP to PV-11.3)"
"273d820f-b7b6-4824-bd08-323e55220002","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","STORMWATER","SYM-PURL-SWD-2G-5 (375mm RCP to PV-11.4)"
"7c40ed9f-e4ce-4714-9e98-87c9184eff77","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","STORMWATER","SYM-PURL-SWD-2G-6 (375mm RCP to PV-11.5)"
"895a870d-6991-4bca-88b4-9dc51f5d9f0d","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2G","ASPHALT"
"25c65087-a146-4e6c-9ee4-637a78200543","","pass","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","ASPHALT","SYM-PURL-ASP-2G-1 (F1/F2B BC)"
"af3214b3-468d-460a-877a-2b3a96953150","","pass","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","ASPHALT","SYM-PURL-ASP-2G-2 (F1/F2B WC)"
"d7016f06-019e-4c4f-a025-bc11b3e467be","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2G","17) ITP-017 Traffic Signals"
"50c41095-ec13-46d2-87a5-fe7d91aa0492","","pass","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","17) ITP-017 Traffic Signals","SYM-PURL-TRS-2G-1 (Traffic Signals)"
"360172fc-5732-4f5a-a587-9dffb4e36e91","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2G","18) ITP-018 Public Lighting"
"64fec06b-0fcb-47be-976a-b88c3bc3b981","","pass","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","18) ITP-018 Public Lighting","SYM-PURL-PUL-2G-1 (PUBLIC LIGHTING LOT 1)"
"a3d7bed8-ad56-454e-aad5-919ff68cdeab","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2G","09) ITP-009 Tactiles "
"9f04919f-db9e-4ea8-9857-983a30d9ef5d","","pass","SYM-ITP-009 - Tactiles (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","09) ITP-009 Tactiles ","SYM-PURL-TAC-2G (Tactiles 2G) "
"34f1271c-b593-49d4-b9dd-c615610af3a3","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 2G","5) ITP-005 Kerb"
"0166563c-75e3-4533-bd6b-431078e1a4e1","","pass","SYM-ITP-005 - Insitu Kerb and Channel (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 2G","5) ITP-005 Kerb","SYM-PURL-K&C-2G-1"
"d86a1e51-425a-4906-aec0-c89c083c2ede","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 3A"
"bc63d560-79ac-4b6c-84e0-0d9544bdc9be","","work-in-progress","SYM-ITP-013 - Retaining walls and wall footings (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 3A","SYM-ITP-013 - Retaining walls and wall footings (Rev A) "
"03ff61bc-cf4e-419d-ba47-a6ea4b5b48bf","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 3A","18) ITP-018 Public Lighting"
"92d93935-27f1-464c-bb53-7a5b463cb4ca","","pass","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 3A","18) ITP-018 Public Lighting","SYM-PURL-PUL-3A-1 (Public Lighting)"
"fec09113-6781-490a-b6d8-fefb3195575e","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","ZONE 3A","17) ITP-017 Traffic Signals"
"15805d27-7e20-4167-9194-b5e7ca79a304","","pass","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","ZONE 3A","17) ITP-017 Traffic Signals","SYM-PURL-TRS-3A-1 (Traffic Signals)"
"5fe90373-9c9f-4bcf-93fc-20583622705f","","not-started","SYM-ITP-011 - LANDSCAPING (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.3","SYM-PURL-LAN-2.3-1 - LANDSCAPING Stage 2.3"
"d095cf39-3534-41b9-9ed4-2f7c4cba8e8c","","pass","","folder","TRUE","FALSE","Construction","STAGE 2.3","Signage"
"57bb1868-acd9-4204-bacc-457cb72a04d4","","pass","SYM-ITP-027 - Furniture Install","checklist","FALSE","FALSE","Construction","STAGE 2.3","Signage","SYM-PURL-SIGN-2.3-1"
"173d7c9d-2853-41c0-974d-02f993cf71c6","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 3"
"012a9ca0-8595-4b9f-a986-363424c372a0","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 3","ZONE 2A"
"76211383-cdea-49af-8926-e5bfb4629fc2","","pass","","folder","TRUE","FALSE","Construction","STAGE 3","ZONE 2A","17) ITP-017 Traffic Signals"
"400f47df-5b08-4ecf-a08d-06f3c24ff066","","pass","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2A","17) ITP-017 Traffic Signals","SYM-PURL-TRS-2A-1"
"faf5cabc-9cad-480f-9095-15f1c85c5420","","not-started","","folder","TRUE","FALSE","Construction","STAGE 3","ZONE 2A","18) ITP-018 Public Lighting"
"e6a91867-6518-45e4-b317-456eefdad480","","not-started","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2A","18) ITP-018 Public Lighting","SYM-PURL-PUL-2A-1"
"d89cce4b-5ba3-43ab-bcbc-b6cb77c3ab58","","pass","","folder","TRUE","FALSE","Construction","STAGE 3","ZONE 2A","Stormwater"
"da402994-c92b-40c6-a4db-f55e582ba666","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2A","Stormwater","SYM-PURL-SWD-2A-1 (300mm RCP to PV-14.1)"
"3b5d0b14-a908-4eaa-8d9c-9426612369aa","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2A","Stormwater","SYM-PURL-SWD-2A-2 (300mm RCP to PV-14.2)"
"f764e862-5ac6-48dc-8372-b0718106a35f","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2A","Stormwater","SYM-PURL-SWD-2A-3 (225 RCP to PV-20.1)"
"3930145f-1ded-4003-b299-88e1e3221169","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2A","Stormwater","SYM-PURL-SWD-2A-4 (300 RCP to PV-20.2)"
"e7f95a0c-6a3f-4446-a38d-49e80ff40ba5","","pass","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2A","Stormwater","SYM-PURL-SWD-2A-5 (PV-22)"
"0d780698-9514-4de5-8699-b61a02f59ab5","","pass","","folder","TRUE","FALSE","Construction","STAGE 3","ZONE 2A","Subsurface Drainage"
"c094bf0e-8afb-456c-8e30-ba474f445aae","","pass","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2A","Subsurface Drainage","SYM-PURL-SSD-2A-1"
"20366d29-4e7d-402b-a1ca-c9d7cf680e48","","pass","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2A","Subsurface Drainage","SYM-PURL-SSD-2A-2"
"d0f4c768-d6ec-4d16-8176-a1eac531dd9a","","pass","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2A","Subsurface Drainage","SYM-PURL-SSD-2A-3"
"39e32420-945f-49d2-a283-8e9b6a22b013","","pass","","folder","TRUE","FALSE","Construction","STAGE 3","ZONE 2A","09) ITP-009 Tactiles "
"39ae5f17-a61d-48c8-b23e-7a9266d490ed","","pass","SYM-ITP-009 - Tactiles (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2A","09) ITP-009 Tactiles ","SYM-PURL-TAC-2A (Tactiles 2A Fast lanes) "
"b0a0eded-e3df-4f94-b4b3-22faa8bc3408","","pass","","folder","TRUE","FALSE","Construction","STAGE 3","ZONE 2A","ITP - 005 Kerb and Channel"
"78686262-c995-40e0-aaa1-41c25ca3977f","","pass","SYM-ITP-005 - Insitu Kerb and Channel (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2A","ITP - 005 Kerb and Channel","SYM-PURL-K&C-2A-1"
"9a04a5d4-4a03-4834-a9a2-291fbcbf5af3","","work-in-progress","","folder","TRUE","FALSE","Construction","STAGE 3","ZONE 2F"
"683920e8-7b25-4893-855c-65be18ae0a87","","pass","","folder","TRUE","FALSE","Construction","STAGE 3","ZONE 2F","17) ITP-017 Traffic Signals"
"f971e8ad-8180-474f-8cc6-375f679d0a6e","","pass","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2F","17) ITP-017 Traffic Signals","SYM-PURL-TRS-2F-1"
"003e8698-ede6-459b-befe-430d2e75104f","","not-started","","folder","TRUE","FALSE","Construction","STAGE 3","ZONE 2F","18) ITP-018 Public Lighting"
"d64668f2-ae92-46f9-beb2-82b50c92ada9","","not-started","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","ZONE 2F","18) ITP-018 Public Lighting","SYM-PURL-PUL-2F-1"
"62e6b87b-7c12-4e61-acde-0872da0a739a","","not-started","SYM-ITP-011 - LANDSCAPING (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 3","SYM-PURL-LAN-3-1 - LANDSCAPING Stage 3"
"31165996-e57e-438f-8b38-860da1a04d27","","pass","","folder","TRUE","FALSE","Construction","STAGE 3","Signage"
"c5e32f6d-d78c-4843-a1bc-1f825290d395","","pass","SYM-ITP-027 - Furniture Install","checklist","FALSE","FALSE","Construction","STAGE 3","Signage","SYM-PURL-SIGN-3-1"
"bbdc5c1d-0e16-4125-8491-82150319379f","","work-in-progress","SYM-ITP-027 - Furniture Install","checklist","FALSE","FALSE","Construction","SYM-ITP-027 - Furniture Install (Example)"
"b498ce7f-0b67-4885-a2da-cac1948301ef","","work-in-progress","","folder","TRUE","FALSE","References"
"08cfd0a7-af68-445a-a871-85d37564017d","","pass","","folder","TRUE","FALSE","References","PAPER BASED ITPS"
"29bb81c4-c093-42f0-b8d7-78a5c15de281","","pass","Document Upload Checklist","checklist","FALSE","FALSE","References","PAPER BASED ITPS","Document Upload Checklist"
"8282ca41-e903-44da-86ff-db2a9f951241","","pass","","folder","TRUE","FALSE","References","VICROADS SPECIFICATIONS AND DRAWINGS"
"86b21a0b-3edb-4a12-8775-d7941c9e6f1d","","pass","Document Upload Checklist","checklist","FALSE","FALSE","References","VICROADS SPECIFICATIONS AND DRAWINGS","Specs"
"c5d0d756-73c2-451e-a844-526c3fc9d787","","pass","Document Upload Checklist","checklist","FALSE","FALSE","References","VICROADS SPECIFICATIONS AND DRAWINGS","Drawings"
"9340e3f0-f659-4394-b318-22af3e6a841e","","pass","","folder","TRUE","FALSE","References","CITY OF MELBOURNE SPECIFICATIONS AND DRAWINGS"
"e1bd75af-4914-4105-8445-eb04228b796a","","pass","Document Upload Checklist","checklist","FALSE","FALSE","References","CITY OF MELBOURNE SPECIFICATIONS AND DRAWINGS","Specs"
"5ed5921b-42ab-4b47-9a70-93bd7599b1b2","","not-started","","folder","TRUE","FALSE","References","Blank ITP's"
"1dc5032f-2c77-40a0-b1b2-da7580f2b033","","not-started","17c2ef6917adf27f905e7738d6c2653011fbc8be7abc186192475db8aebceb4c","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-001 - Subgrade Preparation (Rev A)"
"b90ac221-22be-4912-913a-87cac48c16b1","","not-started","SYM-ITP-002 - Flexible Pavements (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-002 - Flexible Pavements (Rev A)"
"42094ea0-53d2-489d-ae61-b4a618030756","","not-started","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-003 - Asphalt Placement 1 (Rev A)"
"afe96c63-791f-402f-a1af-3ff80f9a0290","","not-started","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-004 - Underscreed Concrete Pavement (Rev A)"
"c3844e2a-8ff4-4991-98a0-c2b3f0d8d68a","","not-started","SYM-ITP-005 - Insitu Kerb and Channel (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-005 - Insitu Kerb and Channel (Rev A)"
"35a99fd6-875c-464a-9ad4-e928f3e6d84b","","not-started","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-006 - Stormwater (Rev A)"
"ce8fc6c1-20ca-46a3-86f8-506f3a79e55c","","not-started","SYM-ITP-007 - Subsurface Drainage (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-007 - Subsurface Drainage (Rev A)"
"05681035-fb0a-43cd-a24c-474aa820f14a","","not-started","SYM-ITP-008 - Insitu Concrete Elements (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-008 - Insitu Concrete Elements (Rev A)"
"76e45c20-6b4c-4d76-a2f0-9fbe28d05046","","not-started","SYM-ITP-009 - Tactiles (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-009 - Tactiles (Rev A)"
"52c8824c-998c-42ff-bbfc-3177c5aa56a1","","not-started","SYM-ITP-011 - LANDSCAPING (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-011 - LANDSCAPING (Rev A)"
"2da70a45-3085-4f3d-9c46-f5003bfb7af0","","not-started","SYM-ITP-012 - Stratavaults (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-012 - Stratavaults (Rev A)"
"e955781f-e6c0-402f-ac81-12ec8038c7ab","","not-started","SYM-ITP-013 - Retaining walls and wall footings (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-013 - Retaining walls and wall footings (Rev A)"
"83711d3a-bc39-4758-81b9-d5b78659ad8d","","not-started","SYM-ITP-016 - Gross Pollutant Trap & Diversion Structure PV-GPT-2 (RevA)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-016 - Gross Pollutant Trap & Diversion Structure PV-GPT-2 (RevA)"
"41254222-6555-4cee-8161-069ecd1b89c7","","not-started","SYM-ITP-017 - Traffic Signals (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-017 - Traffic Signals (Rev A)"
"787f2503-4fe1-43cd-96c7-10934a3a345b","","not-started","SYM-ITP-018 - Public Lighting (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-018 - Public Lighting (Rev A)"
"5106f590-b52c-4795-bd57-eac9572765a5","","not-started","SYM-ITP-019 - CLADDING (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-019 - CLADDING (Rev A)"
"557d342a-606b-446f-9e85-534d760cb782","","not-started","SYM-ITP-020 - Paving (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-020 - Paving (Rev A)"
"8206c8b7-e158-45e7-89a3-b0bdcfbca46c","","not-started","SYM-ITP-021 - Precast Concrete Elements (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-021 - Precast Concrete Elements (Rev A)"
"fe93eaff-0520-43d9-ae8a-ff715e199a03","","not-started","SYM-ITP-024 - Handrails & Balustrades (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-024 - Handrails & Balustrades (Rev A)"
"d0423d06-3222-44ab-9e39-051151fb1799","","not-started","SYM-ITP-026 - Structural Soil (Rev A)","checklist","FALSE","FALSE","References","Blank ITP's","SYM-ITP-026 - Structural Soil (Rev A)"
