Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,,
8fb8314d-e873-54d3-9ded-561870f221ef,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1112,Bathroom,BASIN,JOINERY
19996c3d-007b-519e-b781-65934952d3d6,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1113,Bathroom,BASIN,JOINERY
85cf0484-e261-57b6-b28c-96a323d6f9d3,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1114,Bathroom,BASIN,JOINERY
e65fcddb-6ded-5e38-8851-6b0588ddb3b5,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1114,Ensuite,BASIN,JOINERY
5d1596b0-f3c0-560c-a91f-2e7fdc79a379,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 11,1115,Bathroom,BASIN,JOINERY
58e8e415-49a5-5ed4-9c2c-ed6c359f5fdb,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1201,Bathroom,BASIN,JOINERY
1abfcb5c-0edc-5c77-b5c6-ce746f42a160,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1202,Bathroom,BASIN,JOINERY
8c3f748d-76b5-56eb-b5dd-13c66d7da838,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1203,Bathroom,BASIN,JOINERY
5ce2c615-ac91-5052-89a7-e962dd171132,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1204,Bathroom,BASIN,JOINERY
129f6160-9195-5823-b9df-8384d7850b85,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1205,Bathroom,BASIN,JOINERY
8b5493aa-4dbd-5195-82fe-57ab42f0ffa4,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1206,Bathroom,BASIN,JOINERY
2a0a9a77-2388-57fd-a0c0-5b86514d43e7,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1206,Ensuite,BASIN,JOINERY
5b68c116-0c64-5aaf-b2fd-0a4baba9f01d,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1207,Bathroom,BASIN,JOINERY
923bae83-8f55-571b-9a50-5fb3b90fcfc2,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1208,Bathroom,BASIN,JOINERY
3631427f-62e5-54f1-b725-6b03d8b9a94a,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1209,Bathroom,BASIN,JOINERY
0af30d77-86c9-5a06-8cd9-672783c89135,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1209,Ensuite,BASIN,JOINERY
d972baa6-013c-5851-bc39-97e8b9d8ba32,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1210,Bathroom,BASIN,JOINERY
e1d0eb78-c249-5edc-a7e5-b418db154b46,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1211,Bathroom,BASIN,JOINERY
e9491e0d-35b0-5f39-9e2c-05a24a101004,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1212,Bathroom,BASIN,JOINERY
b2d9e5e8-ca59-5370-8838-1a6e46d10b30,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1213,Bathroom,BASIN,JOINERY
c7f85027-58f0-5b39-afae-5c8e0da6a991,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1214,Bathroom,BASIN,JOINERY
a937beb6-12f9-593d-89fc-99d366e1506a,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1214,Ensuite,BASIN,JOINERY
fc28ba5a-f83f-555d-b7e7-f176fdfc2f12,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 12,1215,Bathroom,BASIN,JOINERY
13931d0d-1717-5fd3-89b6-375a58eb1bd5,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1301,Bathroom,BASIN,JOINERY
4e0454d2-5603-5bb8-886f-6014181fb935,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1302,Bathroom,BASIN,JOINERY
c7f1952c-d5c5-5cc2-b8de-0d563c071764,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1303,Bathroom,BASIN,JOINERY
f7d93d3f-f2af-5357-aa48-5e3e921e4230,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1304,Bathroom,BASIN,JOINERY
b34e0858-cfa4-55e9-a529-c62aa058265d,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1305,Bathroom,BASIN,JOINERY
c61112a0-8b26-5b2a-ab7d-f57be2175b77,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1306,Bathroom,BASIN,JOINERY
84923a68-6c38-5892-a59c-9d87d0b2f55c,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1306,Ensuite,BASIN,JOINERY
cc72fd46-0d0b-5733-899d-73f39db73c41,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1307,Bathroom,BASIN,JOINERY
9c1bfac8-2f7f-599c-9e1b-4568523d8ed0,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1308,Bathroom,BASIN,JOINERY
8cec48a4-af60-5397-bb0e-551d20ea5237,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1309,Bathroom,BASIN,JOINERY
813c5810-660d-5389-a3b1-a943cb023955,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1309,Ensuite,BASIN,JOINERY
4e39f3b4-6105-5f6f-8cf5-22b8f5fcbd92,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1310,Bathroom,BASIN,JOINERY
a48e6bf4-090c-57e1-ba3b-4adfc23320a2,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1311,Bathroom,BASIN,JOINERY
44e7b618-7100-5a3a-929a-20fb0489f249,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1312,Bathroom,BASIN,JOINERY
e2bfb330-e351-5cab-9668-8b3f20331b86,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1313,Bathroom,BASIN,JOINERY
f41e6841-0633-5314-9c65-32792be85fd0,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1314,Bathroom,BASIN,JOINERY
6be9404e-e657-5f11-9470-c13008f112dc,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1314,Ensuite,BASIN,JOINERY
3121debe-c4d6-5d3b-abc5-e1d250492648,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 13,1315,Bathroom,BASIN,JOINERY
edb6bf0b-b817-5a82-b5a0-e041634d6187,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1401,Bathroom,BASIN,JOINERY
3bd66c76-6e15-5755-8359-3f07da331871,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1402,Bathroom,BASIN,JOINERY
7954f425-ddb5-5950-b241-b417a32dca1b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1403,Bathroom,BASIN,JOINERY
dd4faa3c-c9e2-5525-a51b-4a5663584f55,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1404,Bathroom,BASIN,JOINERY
9ea8e325-852c-5ae3-a515-533dd88c9218,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1405,Bathroom,BASIN,JOINERY
ea021f47-ce85-5660-943f-bf6ce1c6554c,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1406,Bathroom,BASIN,JOINERY
b5316dd0-87e8-53c2-a4c6-d96274c6fcfa,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1406,Ensuite,BASIN,JOINERY
7c68d5a0-bdef-5e3c-8e96-832783dde024,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1407,Bathroom,BASIN,JOINERY
1997928b-4004-5f72-8fde-e8411fce0033,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1408,Bathroom,BASIN,JOINERY
fe41f429-3a9f-5dce-9a57-e8af6a27926c,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1409,Bathroom,BASIN,JOINERY
c27c2ced-5070-54a1-97d3-38dfc73c7e6b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1409,Ensuite,BASIN,JOINERY
4793c0a8-6165-516e-8100-b83c8317a408,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1410,Bathroom,BASIN,JOINERY
6e430246-b70c-5080-b176-2ee891b6cdd5,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1411,Bathroom,BASIN,JOINERY
83c68b77-d6ae-5913-b6c9-5c7fe6e4ca7f,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1412,Bathroom,BASIN,JOINERY
3514e122-7cc2-5301-bed8-426ea132f869,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1413,Bathroom,BASIN,JOINERY
458c99e6-f274-5c3b-8d8e-00e0f3fa807c,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1414,Bathroom,BASIN,JOINERY
b4b6d7ee-f293-5c9c-b866-78a8622fb74a,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1414,Ensuite,BASIN,JOINERY
c3730cd0-3068-52fb-a6ec-9de40a5bddad,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 14,1415,Bathroom,BASIN,JOINERY
52ae8efe-e86b-5b90-80e6-317c1befe715,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1501,Bathroom,BASIN,JOINERY
40858d60-080e-5244-a8da-c91647fef3b4,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1502,Bathroom,BASIN,JOINERY
8c8930a9-bcc9-5284-afd4-b34338344a88,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1503,Bathroom,BASIN,JOINERY
323fa5f2-6e80-5b64-b3fe-afe3136a93e5,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1504,Bathroom,BASIN,JOINERY
3bd03220-fefe-508f-8059-ef90c17f6720,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1505,Bathroom,BASIN,JOINERY
dbcea040-c6d5-5025-8cf5-3cf343708c7e,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1506,Bathroom,BASIN,JOINERY
d9d078b1-6943-5f2c-9c53-29ec76cad6c1,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1506,Ensuite,BASIN,JOINERY
7c89d16b-d5ac-51ad-aae3-44d012da51be,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1507,Bathroom,BASIN,JOINERY
adcfac3c-8812-529b-8366-d8b0614b3bde,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1508,Bathroom,BASIN,JOINERY
a7c539a7-7caf-564b-94b2-21a47dda4a4d,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1509,Bathroom,BASIN,JOINERY
61ffb8b9-412b-561c-9ec6-6b9f65d8ef42,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1509,Ensuite,BASIN,JOINERY
f0efe69e-5b94-56d8-a92f-d086c53764eb,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1510,Bathroom,BASIN,JOINERY
4cf0b0b1-f6b3-5196-ac57-5becc9a193d6,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1511,Bathroom,BASIN,JOINERY
3c5a1459-7719-5e98-b3a3-9a00715a9cae,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1512,Bathroom,BASIN,JOINERY
09505b29-7a3f-5b65-b967-446d2cefff22,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1513,Bathroom,BASIN,JOINERY
f418da25-17e8-57f1-9007-5ae09328768b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1514,Bathroom,BASIN,JOINERY
9c0ebb25-e52c-5c13-bc6e-3b6d8a329ce5,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1514,Ensuite,BASIN,JOINERY
5fe8c67f-e78a-5f30-b3a6-dadf2fcb5f76,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 15,1515,Bathroom,BASIN,JOINERY
2c4c3d28-0817-53aa-9e9f-cbe80274f674,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 16,1601,Bathroom,BASIN,JOINERY
59d55039-df87-5b9e-a9aa-ad725c9dd7d0,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 16,1602,Bathroom,BASIN,JOINERY
0ee230ea-ff2d-5e66-a4bb-5e8933be5f4b,,not-started,BATHROOM 1 & 2 Fit Off:2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e:b49f5d37-ba94-5b44-ad5a-6b34c74b6573,checkpoint,TRUE,TRUE,Site QA,Yarra Tower,Fit Off,Level 16,1603,Bathroom,BASIN,JOINERY
