"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"76357d2d-19ce-4c70-a83c-f3d5e37f2c9f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacture QA"
"0dbbc998-fe1d-4c26-9588-0f3be1af3e20","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Panel","02-34"
"9880165a-dddc-415c-a870-4c95fb30c875","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 2","Balustrade"
"8b97aef2-e939-48fc-b075-222df996bd40","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Balustrade","02-36"
"cb29074f-2e1a-442e-ae46-f72dd6ec3ee5","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Balustrade","02-37"
"2b3db00d-a4c9-4b65-beac-a53c38021f42","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Balustrade","02-38"
"b470f239-8b78-4b31-bee0-edd522c0375e","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Balustrade","02-39"
"b68b348e-789e-4cdc-8d37-32556aa2b33e","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Balustrade","02-40"
"37daa26c-3340-49df-8872-19362f59f724","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Balustrade","02-42"
"618df15e-2bcf-4927-a612-bdd049183db5","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 2","Balustrade","02-41"
"dea785d8-b7bc-4032-86b1-3f689e6fcfc4","","checklist-flat","not-started","Level Sign Off","checklist-flat","FALSE","FALSE","Installation QA","Level 2","Level Sign Off"
"59513960-8be6-400f-a7d8-330139727d2c","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 5"
"6c401ace-908f-48a1-99e3-cb72cf269dd0","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 5","Panel"
"ccd3fea5-d3d1-4b6e-8660-b68d41af3e8c","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-01"
"16a398f4-fba2-453e-93d0-45e6ffe22462","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-02"
"6eb9b76f-e70b-49ef-a20a-9935c0545e0d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-03"
"a1263dbe-1059-415d-ba04-ffd61838eeb7","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-04"
"0f40f13d-d45d-48a0-a53f-d704914be95a","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-05"
"94309af8-c283-4e73-bbb3-ea4f7e23e8ed","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-06"
"e94a4ca6-5e7c-4ec9-a0b7-ab57e2d7b67f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-07"
"cc1a1453-ba28-4898-b6fc-5fcdd16a2f14","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-08"
"ef40fd4f-d532-4505-9112-551e2adaa83d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-09"
"b24fbe8a-9883-4753-926e-a1dd893e40a6","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-10"
"5d98e293-ee45-444a-b734-cac181515b43","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-11"
"450e0e2c-ccbc-4079-856b-a9f1af1cbe67","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-12"
"81cfc4f0-ead2-4b35-a365-fcfbddbe1b31","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-13"
"1410cdcf-dd62-42c1-981f-c32df71e455d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-14"
"354fae81-bd57-4f04-953a-20a25e700db2","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-15"
"57836c84-36de-4bb5-a7a5-7ba9a0a0f8c3","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-16"
"4a126aec-80ae-4534-90a0-973ed9dcf3f4","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-17"
"3782db78-7309-41c0-88c5-28b6b4adc906","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-18"
"d652269b-2ac3-4368-a2f9-ad9233ee0c07","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-19"
"321a89e8-ecb9-4b94-bb68-a0be15bd7275","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-20"
"f162a2a3-98b4-4f6d-988d-f6bf23c5019b","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-21"
"a8a7abbe-0fa7-4e19-a23f-180ed2cc560f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-22"
"874525cb-12ac-4914-ab3a-3c8acc0a4410","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-23"
"1ea16772-84e6-4cf8-9e5f-dfec02e98e0c","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-24"
"1c7cb851-6090-4fa0-91fa-99d812404f37","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-25"
"349b0dbe-ce26-4c8a-a605-cf8a691fa0a6","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-26"
"3a02e85b-c52d-4397-96a1-4b153f820ae1","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-27"
"6a6502ee-a8fa-4cb1-a647-b14c446ff4f9","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-28"
"ffd71585-55e8-4992-b206-424fd6bea17b","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-29"
"15a70a66-af5a-42e1-bb05-ffa46d355eb7","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-30"
"42925c46-f42c-4638-8f9c-fa263669102d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-31"
"adc7dff9-530b-4157-b588-54fafb9b2f5b","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-32"
"4847c1f5-2a16-47b7-8e9a-25cf8e56c822","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-33"
"a8eb6870-30d8-485f-a3ac-3a3f2dfb1f52","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Panel","05-34"
"fc1b77f9-01fe-4c32-a633-d708639ab83e","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 5","Balustrade"
"e551d828-d609-4091-a4d8-7112da77c2d9","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Balustrade","05-36"
"0b1ece5e-69b5-4681-8c73-8625452b8bcc","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Balustrade","05-37"
"414e1e30-d9b1-4293-a2c9-0481670adb0d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Balustrade","05-38"
"1a9b290a-7dc6-4db5-afab-b689a7372be5","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Balustrade","05-39"
"631cc7ac-3339-4c67-b218-c6fc68378339","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Balustrade","05-40"
"9a76d492-bf75-4d8c-959f-32cdeb779611","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Balustrade","05-41"
"1652ad7d-09aa-4ecf-b2d4-b63b11fe2a55","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 5","Balustrade","05-42"
"08a18d53-57b1-4304-885f-e6a8c4fa4e4e","","checklist-flat","not-started","Level Sign Off","checklist-flat","FALSE","FALSE","Installation QA","Level 5","Level Sign Off"
"a36d1957-e92a-4527-b7f8-cbe6d616da22","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 6"
"7c9af604-2f06-4ba2-9f4f-c9dfe6223302","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 6","Panel"
"000feb92-6049-45db-b71d-e5d260c7d30d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-01"
"8c8e0157-2a8a-4943-ab5d-0858e2d8d51c","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-03"
"6ccdb52c-d9ab-46f8-8358-adfa1564241b","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-04"
"a156e652-d91f-47ab-bbbd-0f2f62d4566f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-07"
"d1019c3d-39a6-4fe1-87c4-ac5541b82fe1","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-08"
"514ea0aa-9a3b-4c69-80f5-a1d26ae87f65","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-09"
"d621d12d-7a2a-461f-bbb9-b4833059b5a1","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-10"
"6a6e08fc-4c00-4896-ae52-7ab1746988cb","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-14"
"408dabc6-c642-4fc7-92e3-c7e7928ad2ba","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-17"
"ce1056fe-2bbb-4c21-b775-33024bf45e57","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-21"
"fe9b9227-7211-4444-8fef-e5be761df2ee","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-23"
"06ba2d4d-6278-4d62-b66c-3fa9d7485b89","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-28"
"9010c829-3275-4233-be90-7854f1fedbcb","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Panel","06-34"
"db127116-9e64-4908-9a42-72967e8da75b","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 6","Balustrade"
"29266018-c30c-4200-aa99-18c8d1cf63e1","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Balustrade","06-36"
"3a00e43a-db7e-4c27-b62d-894c79d5ada9","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Balustrade","06-37"
"0ba8b9c5-c3f1-4ea6-a650-7c0cae09c34d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Balustrade","06-38"
"1a286baa-a311-4245-92b8-861a5891ddfa","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Balustrade","06-39"
"05929b95-19f5-46f3-b06b-a6afa545cafa","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Balustrade","06-40"
"fcbdd45b-62fe-4740-bba0-826540363099","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Balustrade","06-41"
"6b56fe93-8326-44be-bd97-9f2226865eaf","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 6","Balustrade","06-42"
"dc0bde43-60f0-46c6-838f-9db1633d7500","","checklist-flat","not-started","Level Sign Off","checklist-flat","FALSE","FALSE","Installation QA","Level 6","Level Sign Off"
"f6ad56b7-7644-4bd3-ba82-a5d0b50424fb","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 7"
"7050607e-1ed3-41f0-aabc-018f138929ed","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 7","Panel"
"9319fc0c-aae9-4299-8b80-e04363c334d7","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-01"
"b623a9f7-2110-4110-898c-0dfb2662ce69","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-02"
"2ce245ad-eab5-41db-b5b9-2080db305ae5","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-03"
"a14d99ef-d44e-4590-b360-98455cb01338","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-04"
"fa8774d8-05d9-4035-b726-5207b70df98a","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-05"
"0c6a1453-dd61-4b06-a2f0-ecbbde9e876e","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-06"
"ab846b1c-181a-42a0-8736-dd00c8972bf0","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-07"
"980bb655-6bd5-4c2c-aaf1-d574feecae38","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-08"
"eba65fc3-f8ff-4d97-a972-0fa351f1b7d2","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-09"
"a3cedec5-a609-477a-a6ba-87d404bbd6fc","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-10"
"1e2ae4dc-9652-4e16-8ff0-4071d15493e5","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-11"
"22714f09-09a7-458a-8965-c500ebc8f04e","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-12"
"7a32ea5c-0adc-46b2-bb89-bbe0af00bad0","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-13"
"62168337-5ef1-48aa-9558-e24bf22cbf49","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-14"
"e230a666-9436-4e8e-af35-bb908f862680","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-15"
"7cb7a701-3cdd-4136-80be-68613ba1aa22","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-16"
"79d56836-a36b-4b60-8063-b5bc3a443a65","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-17"
"de32ea64-140c-4821-87bc-d7e714c79b7a","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-18"
"1d342c84-5645-4faf-9612-33c1c9e32d6b","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-19"
"62f70730-6f40-498c-946e-4ee24dc1a1bf","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-20"
"1def1189-f586-4d36-ab45-dd7efb8cd437","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-21"
"366a2722-e580-4e56-8e6f-b3b80fe80fa9","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-22"
"0cf63a5c-022f-47f2-aa6a-a2f58e9789e1","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-23"
"7a183f71-2306-456c-b26f-5b98b891e5b7","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-24"
"d0f5ff58-8a4e-466f-becd-04194f9d677f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-25"
"cb28eee5-17db-40ab-ac24-2a402656ffd6","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-26"
"588d3c82-f409-44d9-a956-cceea0b4872c","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-27"
"c0e8638e-4146-42b7-83a5-cfbc94e58428","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-28"
"c5296573-8c2b-459b-ab25-e6b7449efcfb","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-29"
"d2084b23-ca94-4bb6-a46b-8d4def15391f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-30"
"89ca0b53-fe48-4eaa-84e9-506ca089090f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-31"
"a79d383c-dcc9-46bf-8783-3824b22f1215","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-32"
"ef98fed2-4bc4-415e-afb9-5388c8456e5d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-33"
"5a60f19d-91b8-4104-b401-5ed65e5c08a1","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Panel","07-34"
"380a0471-5f94-4326-9a14-7c4b27151a19","","folder-normal","not-started","","step","TRUE","FALSE","Installation QA","Level 7","Balustrade"
"831f8100-003e-4012-a6f9-39fbe7a215e0","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Balustrade","07-36"
"f1d8017b-3a71-4b2c-a3f6-ba3b32adb053","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Balustrade","07-37"
"1179a46b-fd17-499c-9791-079f2db04ce4","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Balustrade","07-38"
"45bd8ec1-dec7-4dc2-b9d0-c300210319b2","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Balustrade","07-39"
"5884323e-d5c6-4fd5-b86e-150d642c2e7d","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Balustrade","07-40"
"657205c6-84c1-4a3d-9f4b-e23b2a287a3f","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Balustrade","07-41"
"89bdf817-86ca-4c93-a19b-b912f736f2fa","","checklist-sectioned","not-started","455bad4a563513b25453bc93e926e472c9f30e9e56468abb778c3c426adb3dae","checklist","FALSE","FALSE","Installation QA","Level 7","Balustrade","07-42"
"eb5b683b-d125-4c05-8e6c-2d18a78e1a10","","checklist-flat","not-started","Level Sign Off","checklist-flat","FALSE","FALSE","Installation QA","Level 7","Level Sign Off"
"6178cb0d-5f86-4603-aa38-1b1eb2957a0d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Variations"
