Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,201-516 Office,,201-516 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-517A Office,,201-517A Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-517B Office,,201-517B Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-517C Office,,201-517C Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-518 Office,,201-518 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-519 Office,,201-519 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-520 Office,,201-520 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-521 Office,,201-521 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-522 Office,,201-522 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-523 Office,,201-523 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-535 Office,,201-535 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-536 Office,,201-536 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-537 Office,,201-537 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-538 Office,,201-538 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-539 Office,,201-539 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-540 Office,,201-540 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-541 Office,,201-541 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-542 Office,,201-542 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-543 Office,,201-543 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-544 Office,,201-544 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-545 Office,,201-545 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-546 Office,,201-546 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-547 Office,,201-547 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-548A Office,,201-548A Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-548B Office,,201-548B Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-548C Office,,201-548C Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-549 Office,,201-549 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-551 Office,,201-551 Office,Level 5 - Zone A,Level 5,Fitout,,
,,201-500L2 Lift Lobby,,201-500L2 Lift Lobby,Level 5 - Zone A,Level 5,Fitout,,
,,201-500L3 Lift Lobby,,201-500L3 Lift Lobby,Level 5 - Zone A,Level 5,Fitout,,
,,201-526 MEETING,,201-526 MEETING,Level 5 - Zone A,Level 5,Fitout,,
,,201-533 Print,,201-533 Print,Level 5 - Zone A,Level 5,Fitout,,
,,201-548 SOP,,201-548 SOP,Level 5 - Zone A,Level 5,Fitout,,
,,201-553 DB,,201-553 DB,Level 5 - Zone A,Level 5,Fitout,,
,,201-556 GN,,201-556 GN,Level 5 - Zone A,Level 5,Fitout,,
,,201-559 Service Access,,201-559 Service Access,Level 5 - Zone A,Level 5,Fitout,,
,,201-510 PGR,,201-510 PGR,PGR,Level 5 - Zone A,Level 5,Fitout,
,,201-531 PGR,,201-531 PGR,PGR,Level 5 - Zone A,Level 5,Fitout,
,,201-532 PGR,,201-532 PGR,PGR,Level 5 - Zone A,Level 5,Fitout,
,,201-552 PGR,,201-552 PGR,PGR,Level 5 - Zone A,Level 5,Fitout,
,,201-524 Comms,,201-524 Comms,Level 5 - Zone A,Level 5,Fitout,,
,,201-534 Breakout,,201-534 Breakout,Level 5 - Zone A,Level 5,Fitout,,
,,201-530 meeting,,201-530 meeting,Level 5 - Zone A,Level 5,Fitout,,
,Columns,,,,,,,,
,,Internal Timber Framing,,qa - internal timber framing,,,,,
,,Insulation,,qa - insulation,,,,,
,,GIB Lining,,qa - gib lining,,,,,
,,Speedwall,,QA - Speedwall,,,,,
,,,,,,,,,
Building East Interior Fitout Progress (NEW / L6-L11),,,,,,,,,
,Scope,,,Building East,,,,,
,Rows,,,,,,,,
,,Level 6 - Zone A,grouping,Level 6 - Zone A,,,,,
,,201-617 SOP,,201-617 SOP,Level 6 - Zone A,Level 6,Fitout,,
,,201-648 SOP,,201-648 SOP,Level 6 - Zone A,Level 6,Fitout,,
,,201-611 Office,,201-611 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-612 Office,,201-612 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-613 Office,,201-613 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-614 Office,,201-614 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-615 Office,,201-615 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-616 Office,,201-616 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-617A Office,,201-617A Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-617B Office,,201-617B Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-617C Office,,201-617C Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-618 Office,,201-618 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-619 Office,,201-619 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-620 Office,,201-620 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-621 Office,,201-621 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-622 Office,,201-622 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-623 Office,,201-623 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-635 Office,,201-635 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-636 Office,,201-636 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-637 Office,,201-637 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-638 Office,,201-638 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-639 Office,,201-639 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-640 Office,,201-640 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-641 Office,,201-641 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-642 Office,,201-642 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-643 Office,,201-643 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-644 Office,,201-644 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-645 Office,,201-645 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-646 Office,,201-646 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-647 Office,,201-647 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-648A Office,,201-648A Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-648B Office,,201-648B Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-648C Office,,201-648C Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-649 Office,,201-649 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-651 Office,,201-651 Office,Office,Level 6 - Zone A,Level 6,Fitout,
,,201-600 E1 Lift 1,,201-600 E1 Lift 1,Level 6 - Zone A,Level 6,Fitout,,
,,201-600 E5 Lift 5,,201-600 E5 Lift 5,Level 6 - Zone A,Level 6,Fitout,,
,,201-600 L1 Lift Lobby,,201-600 L1 Lift Lobby,Level 6 - Zone A,Level 6,Fitout,,
,,201-600 L2 Lift Lobby,,201-600 L2 Lift Lobby,Level 6 - Zone A,Level 6,Fitout,,
,,201-601 SHWR,,201-601 SHWR,Level 6 - Zone A,Level 6,Fitout,,
,,201-602 ACC,,201-602 ACC,Level 6 - Zone A,Level 6,Fitout,,
,,201-603 Female,,201-603 Female,Level 6 - Zone A,Level 6,Fitout,,
,,201-604 CLNR,,201-604 CLNR,Level 6 - Zone A,Level 6,Fitout,,
,,201-606 Male,,201-606 Male,Level 6 - Zone A,Level 6,Fitout,,
,,201-607 DB,,201-607 DB,Level 6 - Zone A,Level 6,Fitout,,
,,201-608 Riser 3,,201-608 Riser 3,Level 6 - Zone A,Level 6,Fitout,,
,,201-610 L3 Lift Lobby,,201-610 L3 Lift Lobby,Level 6 - Zone A,Level 6,Fitout,,
,,201-654 Riser 6,,201-654 Riser 6,Level 6 - Zone A,Level 6,Fitout,,
,,201-655 ACC,,201-655 ACC,Level 6 - Zone A,Level 6,Fitout,,
,,201-656 GN,,201-656 GN,Level 6 - Zone A,Level 6,Fitout,,
,,201-657 Male,,201-657 Male,Level 6 - Zone A,Level 6,Fitout,,
,,201-658 Female,,201-658 Female,Level 6 - Zone A,Level 6,Fitout,,
,,201-779 DB,,201-779 DB,Level 6 - Zone A,Level 6,Fitout,,
,,201-610 PGR,,201-610 PGR,PGR,Level 6 - Zone A,Level 6,Fitout,
,,201-631 PGR,,201-631 PGR,PGR,Level 6 - Zone A,Level 6,Fitout,
,,201-632 PGR,,201-632 PGR,PGR,Level 6 - Zone A,Level 6,Fitout,
,,201-652 PGR,,201-652 PGR,PGR,Level 6 - Zone A,Level 6,Fitout,
,,201-626 Meeting,,201-626 Meeting,Level 6 - Zone A,Level 6,Fitout,,
,,201-630 Meeting,,201-630 Meeting,Level 6 - Zone A,Level 6,Fitout,,
,,201-633 PRINT,,201-633 PRINT,Level 6 - Zone A,Level 6,Fitout,,
,,201-634 BREAK OUT,,201-634 BREAK OUT,Level 6 - Zone A,Level 6,Fitout,,
,,201-600C1 Circulation,,201-600C1 Circulation,Circulation,Level 6 - Zone A,Level 6,Fitout,
,,201-600C2 Circulation,,201-600C2 Circulation,Circulation,Level 6 - Zone A,Level 6,Fitout,
,,201-600C3 Circulation,,201-600C3 Circulation,Circulation,Level 6 - Zone A,Level 6,Fitout,
,,201-600C4 Circulation,,201-600C4 Circulation,Circulation,Level 6 - Zone A,Level 6,Fitout,
,,201-600C5 Circulation,,201-600C5 Circulation,Circulation,Level 6 - Zone A,Level 6,Fitout,
,,201-600C6 Circulation,,201-600C6 Circulation,Circulation,Level 6 - Zone A,Level 6,Fitout,
,,201-600C7 Circulation,,201-600C7 Circulation,Circulation,Level 6 - Zone A,Level 6,Fitout,
,,201-605 Service Access,,201-605 Service Access,Level 6 - Zone A,Level 6,Fitout,,
,,201-659 Service Access,,201-659 Service Access,Level 6 - Zone A,Level 6,Fitout,,
,,Level 7 - Zone A,grouping,Level 7 - Zone A,,,,,
,,201-700L1 Lift Lobby,,201-700L1 Lift Lobby,Lift Lobby,Level 7 - Zone A,Level 7,Fitout,
,,201-700L1 Lift Lobby,,201-700L1 Lift Lobby,Lift Lobby,Level 7 - Zone A,Level 7,Fitout,
,,201-700L2 Lift Lobby,,201-700L2 Lift Lobby,Lift Lobby,Level 7 - Zone A,Level 7,Fitout,
,,201-700L3 Lift Lobby,,201-700L3 Lift Lobby,Lift Lobby,Level 7 - Zone A,Level 7,Fitout,
,,201-724 Comms,,201-724 Comms,Level 7 - Zone A,Level 7,Fitout,,
,,201-600E5 Lift 5,,201-600E5 Lift 5,Lift,Level 7 - Zone A,Level 7,Fitout,
,,201-700E1 Lift 2,,201-700E1 Lift 2,Lift,Level 7 - Zone A,Level 7,Fitout,
,,201-700E2 Lift 2,,201-700E2 Lift 2,Lift,Level 7 - Zone A,Level 7,Fitout,
,,201-700E3 Lift 3,,201-700E3 Lift 3,Lift,Level 7 - Zone A,Level 7,Fitout,
,,201-700E4 Lift 4,,201-700E4 Lift 4,Lift,Level 7 - Zone A,Level 7,Fitout,
,,201-700C1 Circulation,,201-700C1 Circulation,Circulation,Level 7 - Zone A,Level 7,Fitout,
,,201-700C2 Circulation,,201-700C2 Circulation,Circulation,Level 7 - Zone A,Level 7,Fitout,
,,201-700C4 Circulation,,201-700C4 Circulation,Circulation,Level 7 - Zone A,Level 7,Fitout,
,,201-700C5 Circulation,,201-700C5 Circulation,Circulation,Level 7 - Zone A,Level 7,Fitout,
,,201-700C6 Circulation,,201-700C6 Circulation,Circulation,Level 7 - Zone A,Level 7,Fitout,
,,201-700C7 Circulation,,201-700C7 Circulation,Circulation,Level 7 - Zone A,Level 7,Fitout,
,,201-717 SOP,,201-717 SOP,Level 7 - Zone A,Level 7,Fitout,,
,,201-700C3 Office,,201-700C3 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-711 Office,,201-711 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-712 Office,,201-712 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-713 Office,,201-713 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-714 Office,,201-714 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-715 Office,,201-715 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-716 Office,,201-716 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-717A HOS Office,,201-717A HOS Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-717B Office,,201-717B Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-717C Store,,201-717C Store,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-718 Office,,201-718 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-720 Office,,201-720 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-722 Office,,201-722 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-735 Office,,201-735 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-736 Office,,201-736 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-737 Office,,201-737 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-738 Office,,201-738 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-739 Office,,201-739 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-740 Office,,201-740 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-741 Office,,201-741 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-742 Office,,201-742 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-743 Office,,201-743 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-744 Office,,201-744 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-745 Office,,201-745 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-746 Office,,201-746 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-747 Office,,201-747 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-748A Office,,201-748A Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-748B DEAN'S OFFICE,,201-748B DEAN'S OFFICE,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-749 Office,,201-749 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-751 Office,,201-751 Office,Office,Level 7 - Zone A,Level 7,Fitout,
,,201-702 ACC,,201-702 ACC,Level 7 - Zone A,Level 7,Fitout,,
,,201-703 Female,,201-703 Female,Level 7 - Zone A,Level 7,Fitout,,
,,201-704 CLNR,,201-704 CLNR,Level 7 - Zone A,Level 7,Fitout,,
,,201-705 Service Access,,201-705 Service Access,Level 7 - Zone A,Level 7,Fitout,,
,,201-706 Male,,201-706 Male,Level 7 - Zone A,Level 7,Fitout,,
,,201-708 Riser 3,,201-708 Riser 3,Level 7 - Zone A,Level 7,Fitout,,
,,201-726 Meeting,,201-726 Meeting,Level 7 - Zone A,Level 7,Fitout,,
,,201-730 Meeting,,201-730 Meeting,Level 7 - Zone A,Level 7,Fitout,,
,,201-733 Print,,201-733 Print,Level 7 - Zone A,Level 7,Fitout,,
,,201-734 Breakout,,201-734 Breakout,Level 7 - Zone A,Level 7,Fitout,,
,,201-748 Breakout,,201-748 Breakout,Level 7 - Zone A,Level 7,Fitout,,
,,201-754 Riser 6,,201-754 Riser 6,Level 7 - Zone A,Level 7,Fitout,,
,,201-755 ACC,,201-755 ACC,Level 7 - Zone A,Level 7,Fitout,,
,,201-758 Female,,201-758 Female,Level 7 - Zone A,Level 7,Fitout,,
,,201-759 Service Access,,201-759 Service Access,Level 7 - Zone A,Level 7,Fitout,,
,,201-710 PGR,,201-710 PGR,PGR,Level 7 - Zone A,Level 7,Fitout,
,,201-731 PGR,,201-731 PGR,PGR,Level 7 - Zone A,Level 7,Fitout,
,,201-732 PGR,,201-732 PGR,PGR,Level 7 - Zone A,Level 7,Fitout,
,,201-752 PGR,,201-752 PGR,PGR,Level 7 - Zone A,Level 7,Fitout,
,,201-700S3 Stair 3,,201-700S3 Stair 3,Level 7 - Zone A,Level 7,Fitout,,
,,201-700S5 Stair 5,,201-700S5 Stair 5,Level 7 - Zone A,Level 7,Fitout,,
,,201-701 SHWR,,201-701 SHWR,Level 7 - Zone A,Level 7,Fitout,,
,,201-707 DB,,201-707 DB,Level 7 - Zone A,Level 7,Fitout,,
,,201-753 DB,,201-753 DB,Level 7 - Zone A,Level 7,Fitout,,
,,201-756 GN,,201-756 GN,Level 7 - Zone A,Level 7,Fitout,,
,,Level 8 - Zone A,grouping,Level 8 - Zone A,,,,,
,,201-824 Comms,,201-824 Comms,Level 8 - Zone A,Level 8,Fitout,,
,,201-800E1 Lift 1,,201-800E1 Lift 1,Lift,Level 8 - Zone A,Level 8,Fitout,
,,201-800E2 Lift 4,,201-800E2 Lift 4,Lift,Level 8 - Zone A,Level 8,Fitout,
,,201-800E3 Lift 3,,201-800E3 Lift 3,Lift,Level 8 - Zone A,Level 8,Fitout,
,,201-800E4 Lift 2,,201-800E4 Lift 2,Lift,Level 8 - Zone A,Level 8,Fitout,
,,201-800E5 Lift 5,,201-800E5 Lift 5,Lift,Level 8 - Zone A,Level 8,Fitout,
,,201-800L1 Lift Lobby,,201-800L1 Lift Lobby,Lift Lobby,Level 8 - Zone A,Level 8,Fitout,
,,201-800L2 Lift Lobby,,201-800L2 Lift Lobby,Lift Lobby,Level 8 - Zone A,Level 8,Fitout,
,,201-800L3 LIFT LOBBY,,201-800L3 LIFT LOBBY,Lift Lobby,Level 8 - Zone A,Level 8,Fitout,
,,201-800C1 Circulation,,201-800C1 Circulation,Circulation,Level 8 - Zone A,Level 8,Fitout,
,,201-800C2 Circulation,,201-800C2 Circulation,Circulation,Level 8 - Zone A,Level 8,Fitout,
,,201-800C3 Circulation,,201-800C3 Circulation,Circulation,Level 8 - Zone A,Level 8,Fitout,
,,201-800C4 Circulation,,201-800C4 Circulation,Circulation,Level 8 - Zone A,Level 8,Fitout,
,,201-800C5 Circulation,,201-800C5 Circulation,Circulation,Level 8 - Zone A,Level 8,Fitout,
,,201-800C6 Circulation,,201-800C6 Circulation,Circulation,Level 8 - Zone A,Level 8,Fitout,
,,201-800C7 CIRCULATION,,201-800C7 CIRCULATION,Circulation,Level 8 - Zone A,Level 8,Fitout,
,,201-800S3 Stair 3,,201-800S3 Stair 3,Level 8 - Zone A,Level 8,Fitout,,
,,201-800S5 Stair 5,,201-800S5 Stair 5,Level 8 - Zone A,Level 8,Fitout,,
,,201-801 SHWR,,201-801 SHWR,Level 8 - Zone A,Level 8,Fitout,,
,,201-804 CLNR,,201-804 CLNR,Level 8 - Zone A,Level 8,Fitout,,
,,201-805 Service Access,,201-805 Service Access,Level 8 - Zone A,Level 8,Fitout,,
,,201-817 SOP,,201-817 SOP,Level 8 - Zone A,Level 8,Fitout,,
,,201-848 SOP,,201-848 SOP,Level 8 - Zone A,Level 8,Fitout,,
,,201-859 Service Access,,201-859 Service Access,Level 8 - Zone A,Level 8,Fitout,,
,,201-811 Office,,201-811 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-812 Office,,201-812 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-813 Office,,201-813 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-814 Office,,201-814 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-815 Office,,201-815 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-816 Office,,201-816 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-817A Office,,201-817A Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-817B Office,,201-817B Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-817C Office,,201-817C Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-818 Office,,201-818 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-819 Office,,201-819 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-820 Office,,201-820 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-821 Office,,201-821 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-822 Office,,201-822 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-823 Office,,201-823 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-835 Office,,201-835 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-836 Office,,201-836 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-837 Office,,201-837 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-838 Office,,201-838 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-839 Office,,201-839 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-840 Office,,201-840 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-841 Office,,201-841 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-842 Office,,201-842 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-843 Office,,201-843 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-844 Office,,201-844 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-845 Office,,201-845 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-846 Office,,201-846 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-847 Office,,201-847 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-848A Office,,201-848A Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-848B Office,,201-848B Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-848C Office,,201-848C Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-849 Office,,201-849 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-851 Office,,201-851 Office,Office,Level 8 - Zone A,Level 8,Fitout,
,,201-826 Meeting,,201-826 Meeting,Room,Level 8 - Zone A,Level 8,Fitout,
,,201-830 Meeting,,201-830 Meeting,Room,Level 8 - Zone A,Level 8,Fitout,
,,201-833 Print,,201-833 Print,Room,Level 8 - Zone A,Level 8,Fitout,
,,201-802 ACC,,201-802 ACC,Level 8 - Zone A,Level 8,Fitout,,
,,201-803 Female,,201-803 Female,Level 8 - Zone A,Level 8,Fitout,,
,,201-806 Male,,201-806 Male,Level 8 - Zone A,Level 8,Fitout,,
,,201-807 DB,,201-807 DB,Level 8 - Zone A,Level 8,Fitout,,
,,201-808 Riser 3,,201-808 Riser 3,Level 8 - Zone A,Level 8,Fitout,,
,,201-834 Breakout,,201-834 Breakout,Level 8 - Zone A,Level 8,Fitout,,
,,201-854 Riser 6,,201-854 Riser 6,Level 8 - Zone A,Level 8,Fitout,,
,,201-855 ACC,,201-855 ACC,Level 8 - Zone A,Level 8,Fitout,,
,,201-856 GN,,201-856 GN,Level 8 - Zone A,Level 8,Fitout,,
,,201-857 Male,,201-857 Male,Level 8 - Zone A,Level 8,Fitout,,
,,201-858 Female,,201-858 Female,Level 8 - Zone A,Level 8,Fitout,,
,,201-810 PGR,,201-810 PGR,PGR,Level 8 - Zone A,Level 8,Fitout,
,,201-831 PGR,,201-831 PGR,PGR,Level 8 - Zone A,Level 8,Fitout,
,,201-832 PGR,,201-832 PGR,PGR,Level 8 - Zone A,Level 8,Fitout,
,,201-852 PGR,,201-852 PGR,PGR,Level 8 - Zone A,Level 8,Fitout,
,,Level 9 - Zone A,grouping,Level 9 - Zone A,,,,,
,,201-924 Comms,,201-924 Comms,Level 9 - Zone A,Level 9,Fitout,,
,,201-900E1 Lift 1,,201-900E1 Lift 1,Lift,Level 9 - Zone A,Level 9,Fitout,
,,201-900E2 Lift 2,,201-900E2 Lift 2,Lift,Level 9 - Zone A,Level 9,Fitout,
,,201-900E3 Lift 3,,201-900E3 Lift 3,Lift,Level 9 - Zone A,Level 9,Fitout,
,,201-900E4 Lift 4,,201-900E4 Lift 4,Lift,Level 9 - Zone A,Level 9,Fitout,
,,201-900E5 Lift 5,,201-900E5 Lift 5,Lift,Level 9 - Zone A,Level 9,Fitout,
,,201-900L1 Lift Lobby,,201-900L1 Lift Lobby,Lift Lobby,Level 9 - Zone A,Level 9,Fitout,
,,201-900L2 Lift Lobby,,201-900L2 Lift Lobby,Lift Lobby,Level 9 - Zone A,Level 9,Fitout,
,,201-900L3 Lift Lobby,,201-900L3 Lift Lobby,Lift Lobby,Level 9 - Zone A,Level 9,Fitout,
,,201-900C1 Circulation,,201-900C1 Circulation,Circulation,Level 9 - Zone A,Level 9,Fitout,
,,201-900C2 Circulation,,201-900C2 Circulation,Circulation,Level 9 - Zone A,Level 9,Fitout,
,,201-900C4 Circulation,,201-900C4 Circulation,Circulation,Level 9 - Zone A,Level 9,Fitout,
,,201-900C5 Circulation,,201-900C5 Circulation,Circulation,Level 9 - Zone A,Level 9,Fitout,
,,201-900C6 Circulation,,201-900C6 Circulation,Circulation,Level 9 - Zone A,Level 9,Fitout,
,,201-900C7 Circulation,,201-900C7 Circulation,Circulation,Level 9 - Zone A,Level 9,Fitout,
,,201-900C3 Office,,201-900C3 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-911 Office,,201-911 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-912 Office,,201-912 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-913 Office,,201-913 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-914 Office,,201-914 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-915 Office,,201-915 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-916 Office,,201-916 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-917A Office,,201-917A Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-917B Office,,201-917B Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-917C Office,,201-917C Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-918 Office,,201-918 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-919 Office,,201-919 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-920 Office,,201-920 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-921 Office,,201-921 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-922 Office,,201-922 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-923 Office,,201-923 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-935 Office,,201-935 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-936 Office,,201-936 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-937 Office,,201-937 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-938 Office,,201-938 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-939 Office,,201-939 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-940 Office,,201-940 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-941 Office,,201-941 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-942 Office,,201-942 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-943 Office,,201-943 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-944 Office,,201-944 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-945 Office,,201-945 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-946 Office,,201-946 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-947 Office,,201-947 Office,Office,Level 9 - Zone A,Level 9,Fitout,
,,201-948A Office,,201-948A Office,Office,Level 9 - Zone A,Level 9,Fitout,
