"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f1ec6e51-e50e-45f1-a8ed-a4a466a7ebda","","folder-normal","pass","","step","TRUE","FALSE","Main building"
"4143921c-5eaf-428d-bbe8-48dd2ad5d81b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Main building","Basement 1"
"f55012a4-f9b2-4fc4-89b3-ecfa3aa69a7c","","folder-normal","pass","","step","TRUE","FALSE","Main building","Level 1"
"a6a63763-64d4-4f23-baa1-340e0f6f7a9e","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P18"
"e78b6cdb-f4de-444f-b3c0-e50bb0a9fad9","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P19"
"368be0a9-ec7f-439c-9d92-94f43dea6cca","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P20"
"a7a28c6f-d3a8-47db-b8a4-ace60e2b97bb","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P25"
"2bd1c65e-f281-46fe-9801-50787e883730","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P27"
"3c9999e2-7869-4368-b9ee-79c16c815a02","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P24"
"35f4d391-57a9-43a3-a4c0-accf473ad398","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 11"
"cc692422-2ad1-4d66-b45a-673901930b18","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P01"
"0b5c0f58-6b33-4802-b3dc-f2e4b4e1e2e0","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P02"
"b2fcb491-3b5f-4824-8acc-d781791aac6d","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P04"
"affb695f-39af-4630-83a2-10e1d9be8bc1","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P05"
"f8f316e7-d5b0-4671-b30f-242debab86e1","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P06"
"e18a5764-9aa4-4fa7-9850-17c18fad9a74","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P07"
"e3b0f2ea-1bd2-4e73-88b1-c5c523f9b22f","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P08"
"96e76048-aa86-4de8-97be-e99049ed2890","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P09"
"1330c66a-ebc8-48a1-9ff1-d8740adcfab5","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P10"
"10f8e6f5-4bcb-446c-b459-2b5b8a911b28","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P11"
"c33c58d2-b6f2-4f3c-848d-3833c8c0d877","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P12"
"0f6cac1e-1443-4c42-924d-92d01a81b431","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P14"
"3b0f8039-c50e-444a-b20c-ca09579aca30","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P13"
"33c6aed8-76c7-4fba-9e60-dd2be2d1f56b","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P15"
"42f32f55-267c-4256-847e-d5e3a338276b","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P16"
"f20c00ab-c895-4bb0-816a-9201b98d69f1","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P17"
"9ff01d3f-9954-4e83-b15c-f2fc1fa626e0","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P18"
"cbb3d266-6d9b-4dc8-8106-b7a6e67865ca","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P19"
"ea56ba81-c9e0-4eca-821f-4d24e237e5bd","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P20"
"1173a8e3-bb9f-4342-abf4-bf3831ec95bc","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P22"
"02c49679-beaa-4004-9988-7cb6439f1602","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P23"
"b13a95dc-3278-4c2b-b2f3-f70e3ffa5621","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P24"
"b66bc925-e33e-4be7-95a1-8d9ae425c9dc","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P25"
"e3f4831c-9955-4a75-93c1-91173254fc12","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P26"
"9945a524-edc7-41fc-955b-5d08bfbd2a22","","checklist-sectioned","pass","0d043e9897a86cca812eb80a6946cbda7bd7c93447d8bce292dd87ad2f057d66","checklist","FALSE","FALSE","Tower 2","Level 11","T2-L11P27"
"f5a95d7e-0243-4f8f-aef6-434f28c20d8a","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 12"
"6e3e90ad-78b0-4e37-86ad-776b80fdb603","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P01"
"c7f56414-2629-4ede-bf76-46aa2778c669","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P02"
"d22c9a50-a2a3-43b6-a910-7068de1340ff","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P05"
"77523c70-ff86-4bed-9e8f-79f35030787b","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P06"
"6600fb25-beae-4d83-a9ba-900b6c343aa3","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P07"
"57501544-79f9-4f3f-8e86-ef9921f9d14d","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P08"
"a43575a6-1591-447c-83a9-e2cce34d398b","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P09"
"cadd120e-9688-4b67-ad07-1515718a9f63","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P12"
"88842faa-d9b3-40b3-8685-0e911e066575","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P18"
"d1d1cd89-f870-4f06-8008-af69cffb147b","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P19"
"f9a6c32e-de73-4f21-aadd-870365027e95","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P20"
"8bcdf1a7-06c8-41d2-afe7-50e004563672","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P24"
"1c7ca9f6-18a9-40ba-a1c4-436cb7107928","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P25"
"f2beb56f-af6a-4f7d-bef9-0319532ba23c","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 12","T2-L12P27"
"09bd9b4b-2bb3-4f0a-9db6-2616c620c4ab","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 13"
"5dde1805-1b4a-4d85-92e0-8a03847b7ec3","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P01"
"96a6e414-a3bc-4da6-baf9-2f4735e2e952","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P02"
"2cf92896-6540-4668-9a92-4e5b7cc07d90","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P04"
"a0178a4f-9d86-41c5-8d30-8bdf891c1019","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P06"
"d8c7428c-e9bf-4fe2-ad32-593399e0032a","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P10"
"eaad4745-841a-4ac7-b581-04fd13a40a30","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P05"
"e52ea8cd-cc49-47a1-81b6-d79e23aecdc1","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P26"
"51ed5988-74e4-4fa4-ad35-383cb4e01e11","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P06"
"c3e20e7b-fe96-4a2b-8f1f-4686dd6ef6bf","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P07"
"8af3375d-8f43-4487-a454-61ebd941cfa7","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P08"
"a6363a60-5fb7-4160-9ebc-8f48acccb997","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P10"
"951604c7-1145-4a92-a2e9-c6a0e97ba4da","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P11"
"cecc833a-3120-4eca-a4e3-ada92d931a03","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P12"
"086719ac-a1d7-494c-8e5b-3e56b8d9ec2b","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P13"
"3407cb46-fd0e-4ac4-a908-99a6fd3252a0","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P14"
"268f9bef-83bb-4729-b910-48c2a4a5572d","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P15"
"9242860f-e376-4e88-a72e-970326b5b805","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P16"
"222ab0f5-c0c5-4e43-94d2-7864a98c9d3c","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P17"
"d600216f-2b1b-4099-b5d4-ac7cd56ab8f9","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P19"
"249c85f0-9554-4b3a-9ac3-e577a6f739e0","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P20"
"32bcc261-6ba9-44c9-a462-ffda169b7896","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P22"
"c89f5615-df84-44a6-bba7-79822ece6934","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P23"
"3342410b-8788-4a05-9581-ad0fda83111f","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P24"
"9c19ebd4-2f5a-4d3b-8eb7-652cf34d1f4b","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P25"
"5667962b-74ec-4bcc-92f7-1cbb6a87d654","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 13","T2-L13P27"
"a50bca7a-e7ce-4ac9-8dff-f05c81eb1f67","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 14"
"d14f3962-69ff-4867-9bca-a13fe89fc158","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 14","T2-L14P01"
"d3a07770-ba90-4a84-ac00-43f9d687d6a3","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 14","T2-L14P02"
"5e2acffc-e64d-4463-b15a-dc9c582a9037","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 14","T2-L14P05"
"1b197f46-c5b4-4080-82f7-46f0fc087e11","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 14","T2-L14P06"
"466dd615-e421-4ac1-9fa1-8180bf29a7ab","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 14","T2-L14P07"
"64e064a1-c74c-4b84-b55f-7d2812f6f2e6","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 14","T2-L14P08"
"258d45b4-505d-4f0f-b4b7-163f1208298c","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 14","T2-L14P12"
"77c8edd3-baab-455d-9ce8-d681a835ab42","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 14","T2-L14P19"
"7f3d305a-e814-403f-9913-f0f2c209208d","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 14","T2-L14P20"
"4f95f8d4-171d-4a09-b04b-05602e18c1b1","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 14","T2-L14P24"
"458daabe-a52d-4b6f-8bf3-b422de708cd8","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 14","T2-L14P25"
"08fae761-cf9d-43b3-b876-d944d46b24f2","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 14","T2-L14P27"
"650f7bbf-792f-4a8e-819d-fd0281a52415","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 15"
"5be5086a-4a2b-4861-8b6d-1c1b22026b9d","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P01"
"7252a7a7-439d-49a8-8398-8debe69219c7","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P02"
"d7d35c6c-7d40-48d5-8f68-b43d8a591e00","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P04"
"0f6db3ad-5988-4e62-89ec-2fb59f1495b0","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P05"
"860d0d38-da68-49a6-9bb9-399b0c3e2d4e","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P06"
"0daf6b80-c0a8-417d-a4f0-9de57711b8ab","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P07"
"ae04e95d-4b66-454e-9825-26aa125158da","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P08"
"2bfed106-86bc-47ec-a66c-a51cca5db07c","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P10"
"e6464845-8dc8-4354-85a7-dbd788516c5e","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P11"
"cacc5789-c676-4354-8168-d4318c4da8b8","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P12"
"41aed83a-ac2a-4c54-8a4c-4cb5961d31d3","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P13"
"6ebdfd13-32a5-4ab2-9067-2c3936331ff8","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P14"
"fa2d2e0c-ccf8-4b0d-a821-36a1581cb78f","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P15"
"41c49b13-70a6-4ca4-aa6b-005dadaf2be5","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P16"
"d717ae60-3bdb-4029-8fd9-9fad38599d17","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P17"
"45c55909-89df-4c73-93c2-4649a528d057","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P19"
"d2e7f626-d2c6-4460-b27f-473c15305656","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P20"
"cc2030e0-f882-4264-b783-ac750928406c","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P22"
"a1378f97-7c0d-49c7-be78-fd1235aa4c02","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P23"
"e6df130b-7a19-4f3d-9113-d0af6b75793c","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P24"
"6163b6a0-b829-4d4e-a88a-e972da4b8dbf","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P25"
"7860f952-27bf-4499-aa14-8f2ea44e5863","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P26"
"df3aeb3e-e866-4ebe-a8fd-fee101481801","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Tower 2","Level 15","T2-L15P27"
"7bfdf300-3fc8-47fd-a44a-606456a0021b","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 16"
"6a4e2175-393e-4d8c-9d31-fdc6458c5e22","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 16","T2-L16P01"
"97acfef2-b143-439e-8205-42eafc486926","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 16","T2-L16P02"
"976992f1-970e-4d65-b881-b0934f69f671","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 16","T2-L16P05"
"e6f3b275-a05e-426d-9955-905a6f590926","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 16","T2-L16P06"
"77f97deb-64fe-47e5-acca-8b16eca060e7","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 16","T2-L16P07"
"0c932767-429f-434d-9e25-f6dce1a61b37","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 16","T2-L16P08"
"6ba99888-257c-4415-8728-244cd36fe3ae","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 16","T2-L16P12"
"9b064688-fe37-4301-b9f4-558bbf27bc7b","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 2","Level 16","T2-L16P19"
