Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,,
,,HOUSE DB - N - EL-HDBN-05-601,,Site QA,Terminal,Distribution Boards,Distribution Boards,HOUSE DB - N,EL-HDBN-05-601,Distribution Board Install,
,,HOUSE DB - N - EL-HDBN-06-101,,Site QA,Terminal,Distribution Boards,Distribution Boards,HOUSE DB - N,EL-HDBN-06-101,Distribution Board Install,
,,HOUSE DB - N - EL-HDBN-06-102,,Site QA,Terminal,Distribution Boards,Distribution Boards,HOUSE DB - N,EL-HDBN-06-102,Distribution Board Install,
,,HOUSE DB - N - EL-HDBN-06-103,,Site QA,Terminal,Distribution Boards,Distribution Boards,HOUSE DB - N,EL-HDBN-06-103,Distribution Board Install,
,,HOUSE DB - N - EL-HDBN-06-104,,Site QA,Terminal,Distribution Boards,Distribution Boards,HOUSE DB - N,EL-HDBN-06-104,Distribution Board Install,
,,HOUSE DB - N - EL-HDBN-06-301,,Site QA,Terminal,Distribution Boards,Distribution Boards,HOUSE DB - N,EL-HDBN-06-301,Distribution Board Install,
,,HOUSE DB - N - EL-HDBN-06-401,,Site QA,Terminal,Distribution Boards,Distribution Boards,HOUSE DB - N,EL-HDBN-06-401,Distribution Board Install,
,,HOUSE DB - N - EL-HDBN-06-501,,Site QA,Terminal,Distribution Boards,Distribution Boards,HOUSE DB - N,EL-HDBN-06-501,Distribution Board Install,
,,HOUSE DB - N - EL-HDBN-06-601,,Site QA,Terminal,Distribution Boards,Distribution Boards,HOUSE DB - N,EL-HDBN-06-601,Distribution Board Install,
,,Terminal - HYD DBs,grouping,Terminal - HYD DBs,,,,,,,
,,HYD DBs - EL-HYDDB-01-601,,Site QA,Terminal,Distribution Boards,Distribution Boards,HYD DBs,EL-HYDDB-01-601,Distribution Board Install,
,,HYD DBs - EL-HYDDB-01-702,,Site QA,Terminal,Distribution Boards,Distribution Boards,HYD DBs,EL-HYDDB-01-702,Distribution Board Install,
,,Terminal - Apron DBs,grouping,Terminal - Apron DBs,,,,,,,
,,Apron DBs - EL-APRONDB-02-19,,Site QA,Terminal,Distribution Boards,Distribution Boards,Apron DBs,EL-APRONDB-02-19,Distribution Board Install,
,,Apron DBs - EL-APRONDB-02-20,,Site QA,Terminal,Distribution Boards,Distribution Boards,Apron DBs,EL-APRONDB-02-20,Distribution Board Install,
,,Apron DBs - EL-APRONDB-02-21,,Site QA,Terminal,Distribution Boards,Distribution Boards,Apron DBs,EL-APRONDB-02-21,Distribution Board Install,
,,Apron DBs - EL-APRONDB-02-22,,Site QA,Terminal,Distribution Boards,Distribution Boards,Apron DBs,EL-APRONDB-02-22,Distribution Board Install,
,,Apron DBs - EL-APRONDB-02-23,,Site QA,Terminal,Distribution Boards,Distribution Boards,Apron DBs,EL-APRONDB-02-23,Distribution Board Install,
,,Apron DBs - EL-APRONDB-02-24,,Site QA,Terminal,Distribution Boards,Distribution Boards,Apron DBs,EL-APRONDB-02-24,Distribution Board Install,
,,Apron DBs - EL-APRONDB-02-25,,Site QA,Terminal,Distribution Boards,Distribution Boards,Apron DBs,EL-APRONDB-02-25,Distribution Board Install,
,,Terminal - eGSE DBs,grouping,Terminal - eGSE DBs,,,,,,,
,,eGSE DBs - EL-eGSE-02-19,,Site QA,Terminal,Distribution Boards,Distribution Boards,eGSE DBs,EL-eGSE-02-19,Distribution Board Install,
,,eGSE DBs - EL-eGSE-02-20,,Site QA,Terminal,Distribution Boards,Distribution Boards,eGSE DBs,EL-eGSE-02-20,Distribution Board Install,
,,eGSE DBs - EL-eGSE-02-21,,Site QA,Terminal,Distribution Boards,Distribution Boards,eGSE DBs,EL-eGSE-02-21,Distribution Board Install,
,,eGSE DBs - EL-eGSE-02-22,,Site QA,Terminal,Distribution Boards,Distribution Boards,eGSE DBs,EL-eGSE-02-22,Distribution Board Install,
,,eGSE DBs - EL-eGSE-02-23,,Site QA,Terminal,Distribution Boards,Distribution Boards,eGSE DBs,EL-eGSE-02-23,Distribution Board Install,
,,eGSE DBs - EL-eGSE-02-24,,Site QA,Terminal,Distribution Boards,Distribution Boards,eGSE DBs,EL-eGSE-02-24,Distribution Board Install,
,,eGSE DBs - EL-eGSE-02-25,,Site QA,Terminal,Distribution Boards,Distribution Boards,eGSE DBs,EL-eGSE-02-25,Distribution Board Install,
,,Terminal - GPU DBs,grouping,Terminal - GPU DBs,,,,,,,
,,GPU DBs - EL-GPUDB-02-19,,Site QA,Terminal,Distribution Boards,Distribution Boards,GPU DBs,EL-GPUDB-02-19,Distribution Board Install,
,,GPU DBs - EL-GPUDB-02-20,,Site QA,Terminal,Distribution Boards,Distribution Boards,GPU DBs,EL-GPUDB-02-20,Distribution Board Install,
,,GPU DBs - EL-GPUDB-02-21,,Site QA,Terminal,Distribution Boards,Distribution Boards,GPU DBs,EL-GPUDB-02-21,Distribution Board Install,
,,GPU DBs - EL-GPUDB-02-22,,Site QA,Terminal,Distribution Boards,Distribution Boards,GPU DBs,EL-GPUDB-02-22,Distribution Board Install,
,,GPU DBs - EL-GPUDB-02-23,,Site QA,Terminal,Distribution Boards,Distribution Boards,GPU DBs,EL-GPUDB-02-23,Distribution Board Install,
,,GPU DBs - EL-GPUDB-02-24,,Site QA,Terminal,Distribution Boards,Distribution Boards,GPU DBs,EL-GPUDB-02-24,Distribution Board Install,
,,GPU DBs - EL-GPUDB-02-25,,Site QA,Terminal,Distribution Boards,Distribution Boards,GPU DBs,EL-GPUDB-02-25,Distribution Board Install,
,,PCA DBs - EL-PCADB-02-19,,Site QA,Terminal,Distribution Boards,Distribution Boards,PCA DBs,EL-PCADB-02-19,Distribution Board Install,
,,PCA DBs - EL-PCADB-02-20,,Site QA,Terminal,Distribution Boards,Distribution Boards,PCA DBs,EL-PCADB-02-20,Distribution Board Install,
,,PCA DBs - EL-PCADB-02-21,,Site QA,Terminal,Distribution Boards,Distribution Boards,PCA DBs,EL-PCADB-02-21,Distribution Board Install,
,,PCA DBs - EL-PCADB-02-22,,Site QA,Terminal,Distribution Boards,Distribution Boards,PCA DBs,EL-PCADB-02-22,Distribution Board Install,
,,PCA DBs - EL-PCADB-02-23,,Site QA,Terminal,Distribution Boards,Distribution Boards,PCA DBs,EL-PCADB-02-23,Distribution Board Install,
,,PCA DBs - EL-PCADB-02-24,,Site QA,Terminal,Distribution Boards,Distribution Boards,PCA DBs,EL-PCADB-02-24,Distribution Board Install,
,,PCA DBs - EL-PCADB-02-25,,Site QA,Terminal,Distribution Boards,Distribution Boards,PCA DBs,EL-PCADB-02-25,Distribution Board Install,
,,PV DBs - EL-PVDB-02-101,,Site QA,Terminal,Distribution Boards,Distribution Boards,PV DBs,EL-PVDB-02-101,Distribution Board Install,
,,PV DBs - EL-PVDB-02-202,,Site QA,Terminal,Distribution Boards,Distribution Boards,PV DBs,EL-PVDB-02-202,Distribution Board Install,
,,PV DBs - EL-PVDB-06-501,,Site QA,Terminal,Distribution Boards,Distribution Boards,PV DBs,EL-PVDB-06-501,Distribution Board Install,
,,PV DBs - EL-PVDB-06-601,,Site QA,Terminal,Distribution Boards,Distribution Boards,PV DBs,EL-PVDB-06-601,Distribution Board Install,
,,PV DBs - EL-PVDB-07-301,,Site QA,Terminal,Distribution Boards,Distribution Boards,PV DBs,EL-PVDB-07-301,Distribution Board Install,
,,PV DBs - EL-PVDB-07-302,,Site QA,Terminal,Distribution Boards,Distribution Boards,PV DBs,EL-PVDB-07-302,Distribution Board Install,
,,TERS,grouping,TERS,,,,,,,
,,TER 1 - MMR-EL-CDBU-02-1006,,Site QA,TERS,Lots - Distribution Boards,TER 1,MMR-EL-CDBU-02-1006,Distribution Board Install,,
,,TER 1 - MMR-EL-CDBU-02-1005,,Site QA,TERS,Lots - Distribution Boards,TER 1,MMR-EL-CDBU-02-1005,Distribution Board Install,,
,,TER 1 - DAS-EL-CDBU-02-1004,,Site QA,TERS,Lots - Distribution Boards,TER 1,DAS-EL-CDBU-02-1004,Distribution Board Install,,
,,TER 1 - DAS-EL-CDBU-02-1003,,Site QA,TERS,Lots - Distribution Boards,TER 1,DAS-EL-CDBU-02-1003,Distribution Board Install,,
,,TER 1 - TER-EL-CDBU-02-1002,,Site QA,TERS,Lots - Distribution Boards,TER 1,TER-EL-CDBU-02-1002,Distribution Board Install,,
,,TER 1 - TER-EL-CDBU-02-1001,,Site QA,TERS,Lots - Distribution Boards,TER 1,TER-EL-CDBU-02-1001,Distribution Board Install,,
,,TER 1 - BAF-EL-CDBU-02-1008,,Site QA,TERS,Lots - Distribution Boards,TER 1,BAF-EL-CDBU-02-1008,Distribution Board Install,,
,,TER 1 - BAF-EL-CDBU-02-1007,,Site QA,TERS,Lots - Distribution Boards,TER 1,BAF-EL-CDBU-02-1007,Distribution Board Install,,
,,TER 1 - EL-HDBE-02-1001,,Site QA,TERS,Lots - Distribution Boards,TER 1,EL-HDBE-02-1001,Distribution board install,,
,,TER 2 - EL-CDBU-02-2006,,Site QA,TERS,Lots - Distribution Boards,TER 2,EL-CDBU-02-2006,Distribution Board Install,,
,,TER 2 - MMR-EL-CDBU-02-2005,,Site QA,TERS,Lots - Distribution Boards,TER 2,MMR-EL-CDBU-02-2005,Distribution Board Install,,
,,TER 2 - DAS-EL-CDBU-02-2004,,Site QA,TERS,Lots - Distribution Boards,TER 2,DAS-EL-CDBU-02-2004,Distribution Board Install,,
,,TER 2 - DAS-EL-CDBU-02-2003,,Site QA,TERS,Lots - Distribution Boards,TER 2,DAS-EL-CDBU-02-2003,Distribution Board Install,,
,,TER 2 - TER-EL-CDBU-02-2002,,Site QA,TERS,Lots - Distribution Boards,TER 2,TER-EL-CDBU-02-2002,Distribution Board Install,,
,,TER 2 - TER-EL-CDBU-02-2001,,Site QA,TERS,Lots - Distribution Boards,TER 2,TER-EL-CDBU-02-2001,Distribution Board Install,,
,Columns,,,,,,,,,,
,,Receipt of switchboard delivery to site,,Receipt of switchboard delivery to site,,,,,,,
,,Set out confirmed with latest Switchboards Shop drawings,,set out to be confirmed with latest Switchboards Shop drawings,,,,,,,
,,Correct alignment to set out drawings,,Correct alignment to set out drawings,,,,,,,
,,Correct bracket & safe fixing,,Correct bracket and safe fixing,,,,,,,
,,Photos of boards attached,,Photos of boards attached,,,,,,,
,,,,,,,,,,,
Quality - Light Pole Footings,,,,,,,,,,,
,Scope,,,Site QA,Pole Light Footings Installation ITC,,,,,,
,Rows,,,,,,,,,,
,,Fuel Farm - Area 1,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 1,,,,
,,Fuel Farm - Area 2,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 2,,,,
,,Fuel Farm - Area 3,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 3,,,,
,,Fuel Farm - Area 4,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 4,,,,
,,Fuel Farm - Area 5,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 5,,,,
,,Fuel Farm - Area 6,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 6,,,,
,,Fuel Farm - Area 7,dynamic,Site QA,Fuel Farm,Light Pole Footings,Area 7,,,,
,Columns,,,,,,,,,,
,,Receipt of foundation cages delivery to site & storage,,Receipt of foundation cages delivery to site & storage. (ITP Reference Item 1),,,,,,,
,,Set out (Correct pier locations as per approved shop drawings),,Set out (Correct pier locations as per approved shop drawings). (ITP Reference Item 2),,,,,,,
,,Correct trenching alignment & depth with excavator & auger,,Correct trenching alignment & depth with excavator and auger. (ITP Reference Item 3),,,,,,,
,,Install cage & rag bolts to correct finish level,,Install cage and rag bolts to correct finish level. (ITP Reference Item 4),,,,,,,
,,Install conduits & formatube,,Install conduits and formatube. (ITP Reference Item 5),,,,,,,
,,Concrete installation with tremie pipe,,Concrete installation with tremie pipe. (ITP Reference Item 6),,,,,,,
,,Photo evidence captured for cable containment install,,Photo evidence captured for cable containment install. (ITP Reference Item 7),,,,,,,
,,,,,,,,,,,
LV and Communication - Pit and Pipe inspection,,,,,,,,,,,
,Scope,,,Site QA,,,,,,,
,Rows,,,,,,,,,,
,,Terminal - Landside - LV and ICN Conduit Install,grouping,Terminal - Landside - LV and ICN Conduit Install,,,,,,,
,,PE - 1.1 - LV and Communication - Pit and Pipe Inspection,,Site QA,Terminal,Lots - Cable Tray & Conduits,Landside,LV and ICN Conduit Install,PE - 1.1,LV and Communication - Pit and Pipe Inspection,
,,Terminal - Landside - LV and Communication - Pit and Pipe inspection - FOCB,dynamic,Site QA,Terminal,Lots - Cable Tray & Conduits,Landside,LV and Communication - Pit and Pipe inspection,FOCB,,
,,Terminal - Landside - LV and Communication - Pit and Pipe inspection - ICN,dynamic,Site QA,Terminal,Lots - Cable Tray & Conduits,Landside,LV and Communication - Pit and Pipe inspection,ICN,,
,,Terminal - Landside - LV and Communication - Pit and Pipe inspection - LV,dynamic,Site QA,Terminal,Lots - Cable Tray & Conduits,Landside,LV and Communication - Pit and Pipe inspection,LV,,
,Columns,,,,,,,,,,
,,Cover Slab & correct Pit installed per shop drawing,,Cover Slab and correct Pit installed per shop drawing.,,,,,,,
,,Pit Lid installed to correct FSL,,Pit Lid installed to correct FSL,,,,,,,
,,Conduits from pit out mandueled using correct size,,Conduits from pit out have been mandueled using correct size.,,,,,,,
,,Ropes installed in conduits,,Ropes installed in conduits,,,,,,,
,,Photo of pits installed,,Photo of pits installed.,,,,,,,
,,,,,,,,,,,
Quality - Busduct,,,,,,,,,,,
,Scope,,,Site QA,,,,,,,
,Rows,,,,,,,,,,
,,Terminal - Main Switchboards - EL-MSBE-01-301 (T1) - Busduct (EL-MSBE-01-301 (T1) - 301E-008.1),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-01-301 (T1),Busduct (EL-MSBE-01-301 (T1) - 301E-008.1),,
,,Terminal - Main Switchboards - EL-MSBN-01-301 (T1) - Busduct (EL-MSBE-01-301 (T1) - 301E-002.1),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBN-01-301 (T1),Busduct (EL-MSBE-01-301 (T1) - 301E-002.1),,
,,Terminal - Main Switchboards - EL-MSBE-01-401 (T2) - Busduct (EL-MSBE-01-401 (T2) (Bus UNMETERED (UM)) - 401E-011.1),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-01-401 (T2),Busduct (EL-MSBE-01-401 (T2) (Bus UNMETERED (UM)) - 401E-011.1),,
,,Terminal - Main Switchboards - EL-MSBN-01-401 (T2) - Busduct (EL-MSBE-01-401 (T2) (Bus Essential) - 401E-014.1),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBN-01-401 (T2),Busduct (EL-MSBE-01-401 (T2) (Bus Essential) - 401E-014.1),,
,,Terminal - Main Switchboards - EL-MSB-01-203 (T3) - Busduct (EL-MSBE-01-301 (T1) - 301E-012.1),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-203 (T3),Busduct (EL-MSBE-01-301 (T1) - 301E-012.1),,
,,Terminal - Main Switchboards - EL-MSBE-01-203 (T3) - Busduct (EL-MSBE-01-301 (T1) - 301E-017.1),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-01-203 (T3),Busduct (EL-MSBE-01-301 (T1) - 301E-017.1),,
,,Terminal - Main Switchboards - EL-MSB-01-203 (T3) - Busduct (EL-MSBE-01-401 (T2) (Bus UNMETERED (UM)) - 401E-002.1),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-203 (T3),Busduct (EL-MSBE-01-401 (T2) (Bus UNMETERED (UM)) - 401E-002.1),,
,,Terminal - Main Switchboards - EL-MSB-01-201 (PC) - Busduct (EL-MSBE-01-401 (T2) (Bus Essential) - 401E-019.1),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-201 (PC),Busduct (EL-MSBE-01-401 (T2) (Bus Essential) - 401E-019.1),,
,,Terminal - Main Switchboards - EL-MSBE-01-201 (PC) - Busduct (EL-MSBN-01-203 (T3) (Bus NON ESSENTIAL) - 203N-024.1),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-01-201 (PC),Busduct (EL-MSBN-01-203 (T3) (Bus NON ESSENTIAL) - 203N-024.1),,
,,Terminal - Main Switchboards - EL-MSBN-01-201 (PC) - Busduct (EL-MSBN-01-203 (T3) (Bus NON ESSENTIAL) - 203N-029.1),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBN-01-201 (PC),Busduct (EL-MSBN-01-203 (T3) (Bus NON ESSENTIAL) - 203N-029.1),,
,,Terminal - Main Switchboards - EL-MSB-01-701 (COOLING) - Busduct (EL-MSBN-01-203 (T3) (Bus NON ESSENTIAL) - 203N-034.1),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-701 (COOLING),Busduct (EL-MSBN-01-203 (T3) (Bus NON ESSENTIAL) - 203N-034.1),,
,,Terminal - Main Switchboards - EL-SBD-01-701 (COOLING) - Busduct (EL-MSBN-01-203 (T3) (Bus NON ESSENTIAL) - 203N-019.1),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-SBD-01-701 (COOLING),Busduct (EL-MSBN-01-203 (T3) (Bus NON ESSENTIAL) - 203N-019.1),,
,,Terminal - UPS MDBs - EL-UPSIO-01-301 - Busduct - RUN ,dynamic,Site QA,Terminal,Distribution Boards,UPS MDBs,EL-UPSIO-01-301,Busduct - RUN ,,
,,Terminal - UPS MDBs - EL-UPSIO-01-201 - Busduct (EL-UPSIO-01-301 - 301U-030.01),dynamic,Site QA,Terminal,Distribution Boards,UPS MDBs,EL-UPSIO-01-201,Busduct (EL-UPSIO-01-301 - 301U-030.01),,
,,Terminal - UPS MDBs - EL-UPSIO-01-102 - Busduct (EL-UPSIO-01-301 - 301U-018.01),dynamic,Site QA,Terminal,Distribution Boards,UPS MDBs,EL-UPSIO-01-102,Busduct (EL-UPSIO-01-301 - 301U-018.01),,
,,Terminal - UPS MDBs - EL-UPSIO-01-203 - Busduct (EL-UPSIO-01-301 - 301U-045.01),dynamic,Site QA,Terminal,Distribution Boards,UPS MDBs,EL-UPSIO-01-203,Busduct (EL-UPSIO-01-301 - 301U-045.01),,
,Columns,,,,,,,,,,
,,Receipt of busduct/busway & take off box's delivery to site,,Receipt of busduct/ busway & take off box's delivery to site,,,,,,,
,,"Set out - Ensure correct size, type & spare capacity",,"Set out - Ensure correct size, type and spare capacity",,,,,,,
,,Accessories to be factory made items,,Accessories to be factory made items,,,,,,,
,,Hangers installed as per drawings,,Hangers installed as per the drawings,,,,,,,
,,IR Test of Busduct - Separate - Test Result Above 1M Ω,,IR Test of Busduct - Separate - Test Result Above 1M Ω,,,,,,,
,,Busduct Piece installed safely,,Busduct Piece are installed safely,,,,,,,
,,Busduct Torqued to 95Nm,,Busduct Torqued to 95Nm,,,,,,,
,,IR Test of Busduct - Joined - Test Result Above 1M Ω,,IR Test of Busduct - Joined - Test Result Above 1M Ω,,,,,,,
,,Photos attached of installed piece,,Photos attached of installed piece,,,,,,,
,,,,,,,,,,,
Quality - Earthing & Lightning Protection,,,,,,,,,,,
,Scope,,,Site QA,,,,,,,
,Rows,,,,,,,,,,
,,Terminal - Landside,grouping,Terminal - Landside,,,,,,,
,,LV and ICN Conduit Install - Switchrooms,,Site QA,Terminal,Lots - Cable Tray & Conduits,Landside,LV and ICN Conduit Install,Switchrooms,Earthing,Quality - Earthing & Lightning protection
,,Terminal - Distribution Boards - Main Switchboards,grouping,Terminal - Distribution Boards - Main Switchboards,,,,,,,
,,EL-MSBE-01-301 (T1),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-01-301 (T1),Earthing & Lighting Protection,,
,,EL-MSBN-01-301 (T1),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBN-01-301 (T1),Earthing & Lighting Protection,,
,,EL-MSBE-01-401 (T2),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-01-401 (T2),Earthing & Lighting Protection,,
,,EL-MSBN-01-401 (T2),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBN-01-401 (T2),Earthing & Lighting Protection,,
,,EL-MSB-01-203 (T3),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-203 (T3),Earthing & Lighting Protection,,
,,EL-MSBE-01-203 (T3),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-01-203 (T3),Earthing & Lighting Protection,,
,,EL-MSB-01-203 (T3),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-203 (T3),Earthing & Lighting Protection,,
,,EL-MSB-01-201 (PC),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-201 (PC),Earthing & Lighting Protection,,
,,EL-MSBE-01-201 (PC),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-01-201 (PC),Earthing & Lighting Protection,,
,,EL-MSBN-01-201 (PC),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBN-01-201 (PC),Earthing & Lighting Protection,,
,,EL-MSB-01-701 (COOLING),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-701 (COOLING),Earthing & Lighting Protection,,
,,EL-SBD-01-701 (COOLING),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-SBD-01-701 (COOLING),Earthing & Lighting Protection,,
,,EL-SBD-01-702 (COOLING),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-SBD-01-702 (COOLING),Earthing & Lighting Protection,,
,,EL-SBD-01-703 (COOLING),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-SBD-01-703 (COOLING),Earthing & Lighting Protection,,
,,EL-MSB-01-103 (PW),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-103 (PW),Earthing & Lighting Protection,,
,,EL-MSBE-02-103 (PW),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-02-103 (PW),Earthing & Lighting Protection,,
,,EL-MSBN-02-103 (PW),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBN-02-103 (PW),Earthing & Lighting Protection,,
,,EL-MSB-02-205 (PE),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-02-205 (PE),Earthing & Lighting Protection,,
,,EL-MSBE-02-205 (PE),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-02-205 (PE),Earthing & Lighting Protection,,
,,EL-MSB-02-801 (CARPARK),,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-02-801 (CARPARK),Earthing & Lighting Protection,,
,,Terminal - Distribution Boards - UPS MDBs,grouping,Terminal - Distribution Boards - UPS MDBs,,,,,,,
,,EL-UPSIO-01-301,,Site QA,Terminal,Distribution Boards,UPS MDBs,EL-UPSIO-01-301,Earthing & Lighting Protection,,
,,EL-UPSIO-01-201,,Site QA,Terminal,Distribution Boards,UPS MDBs,EL-UPSIO-01-201,Earthing & Lighting Protection,,
,,EL-UPSIO-01-102,,Site QA,Terminal,Distribution Boards,UPS MDBs,EL-UPSIO-01-102,Earthing & Lighting Protection,,
,,EL-UPSIO-01-203,,Site QA,Terminal,Distribution Boards,UPS MDBs,EL-UPSIO-01-203,Earthing & Lighting Protection,,
,,EL-UPSIO-01-801,,Site QA,Terminal,Distribution Boards,UPS MDBs,EL-UPSIO-01-801,Earthing & Lighting Protection,,
,,TERS,grouping,TERS,,,,,,,
,,TER 1 - EL-EMSB-02-1001,,Site QA,TERS,Lots - Main Switchboard,TER 1,EL-EMSB-02-1001,Earthing & Lighting Protection,,
,,TER 2 - EL-EMSB-02-2001,,Site QA,TERS,Lots - Main Switchboard,TER 2,EL-EMSB-02-2001,Earthing & Lighting Protection,,
,Columns,,,,,,,,,,
,,Receipt of Cable & test point delivery to site,,Receipt of Cable & test point delivery to site,,,,,,,
,,Correct cable size & Cable type installed per shop drawing,,Correct cable size and Cable type installed per the shop drawing,,,,,,,
,,Installed & Terminated to final locations,,Installed and Terminated to final locations,,,,,,,
,,Photos of test piont & bonds attached,,Photos of test piont and bonds attached,,,,,,,
,,,,,,,,,,,
Quality - Mains and Sub Mains,,,,,,,,,,,
,Scope,,,Site QA,,,,,,,
,Rows,,,,,,,,,,
,,Terminal - Distribution Boards - Main Switchboards - EL-MSBE-01-301 (T1) - Mains and Sub Mains (EL-MSBE-01-301 (T1)),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-01-301 (T1),Mains and Sub Mains (EL-MSBE-01-301 (T1)),,
,,Terminal - Distribution Boards - Main Switchboards - EL-MSBN-01-301 (T1) - Mains and Sub Mains (EL-MSBN-01-301 (T1)),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBN-01-301 (T1),Mains and Sub Mains (EL-MSBN-01-301 (T1)),,
,,Terminal - Distribution Boards - Main Switchboards - EL-MSBE-01-401 (T2) - Mains and Sub Mains,dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-01-401 (T2),Mains and Sub Mains,,
,,Terminal - Distribution Boards - Main Switchboards - EL-MSBN-01-401 (T2) - Mains and Sub Mains (EL-MSBN-01-401 (T2)),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBN-01-401 (T2),Mains and Sub Mains (EL-MSBN-01-401 (T2)),,
,,Terminal - Distribution Boards - Main Switchboards - EL-MSB-01-203 (T3) - Mains and Sub Mains (EL-MSB-01-203 (T3)),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-203 (T3),Mains and Sub Mains (EL-MSB-01-203 (T3)),,
,,Terminal - Distribution Boards - Main Switchboards - EL-MSBE-01-203 (T3) - Mains and Sub Mains (EL-MSBE-01-203 (T3)),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-01-203 (T3),Mains and Sub Mains (EL-MSBE-01-203 (T3)),,
,,Terminal - Distribution Boards - Main Switchboards - EL-MSB-01-203 (T3) - Mains and Sub Mains (EL-MSBN-01-203 (T3)),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-203 (T3),Mains and Sub Mains (EL-MSBN-01-203 (T3)),,
,,Terminal - Distribution Boards - Main Switchboards - EL-MSB-01-201 (PC) - Mains and Sub Mains (EL-MSB-01-201 (PC)),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-201 (PC),Mains and Sub Mains (EL-MSB-01-201 (PC)),,
,,Terminal - Distribution Boards - Main Switchboards - EL-MSBE-01-201 (PC) - Mains and Sub Mains (EL-MSBE-01-201 (PC)),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBE-01-201 (PC),Mains and Sub Mains (EL-MSBE-01-201 (PC)),,
,,Terminal - Distribution Boards - Main Switchboards - EL-MSBN-01-201 (PC) - Mains and Sub Mains (EL-MSBN-01-201 (PC)),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSBN-01-201 (PC),Mains and Sub Mains (EL-MSBN-01-201 (PC)),,
,,Terminal - Distribution Boards - Main Switchboards - EL-MSB-01-701 (COOLING) - Mains and Sub Mains (EL-MSB-01-701 (COOLING)),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-MSB-01-701 (COOLING),Mains and Sub Mains (EL-MSB-01-701 (COOLING)),,
,,Terminal - Distribution Boards - Main Switchboards - EL-SBD-01-701 (COOLING) - Mains and Sub Mains (EL-SBD-01-701 (COOLING)),dynamic,Site QA,Terminal,Distribution Boards,Main Switchboards,EL-SBD-01-701 (COOLING),Mains and Sub Mains (EL-SBD-01-701 (COOLING)),,
